MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:3	0.00036246	0.00072569	0.00174437	0.00026021	0.00857926	0.00040513	0.00000000	0.00000416	0.00072408	0.00072858
1:Ins:C:4	0.00250025	0.00116675	0.00517156	0.00081834	0.00807018	0.00000631	0.00023174	0.00007437	0.00013360	0.00077146
1:Ins:C:5	0.00695814	0.01978659	0.03595334	0.00550352	0.00800350	0.00000000	0.00001289	0.00007003	0.00135770	0.00226336
1:Ins:T:0	0.00096552	0.00215196	0.00265714	0.00404574	0.01696130	0.02046389	0.00631407	0.01405817	0.00469820	0.03799474
1:Ins:T:1	0.00000000	0.00000031	0.00863213	0.00450860	0.06583947	0.01308221	0.00024100	0.00386461	0.00026372	0.00295939
1:Ins:T:2	0.00042423	0.00000377	0.02902675	0.00024246	0.05534763	0.01869855	0.00000000	0.00001803	0.00002821	0.00141841
1:Ins:T:3	0.00088842	0.00332756	0.02312372	0.00114723	0.03123224	0.01848111	0.00002811	0.00007098	0.00043844	0.00023118
1:Ins:T:4	0.00291650	0.01393685	0.02679016	0.00527123	0.00825765	0.01288053	0.00046078	0.00176400	0.00110666	0.00495947
1:Ins:T:5	0.00256881	0.91957273	0.06691678	0.02106647	0.00178474	0.00025699	0.00566714	0.00463828	0.00235475	0.17756773
2:Del:R:0	0.00001247	0.00013568	0.01370868	0.00736643	0.00887368	0.02765820	0.00013925	0.01223024	0.09234699	0.00036114
2:Del:R:1	0.00274143	0.00012102	0.01475906	0.00733495	0.01185802	0.01141052	0.00041512	0.00056100	0.19799647	0.00535017
2:Del:R:2	0.00160484	0.00041764	0.00259386	0.00009764	0.01311134	0.00246567	0.00159093	0.00004529	0.04587605	0.00201448
2:Del:R:3	0.00094479	0.00014780	0.00028540	0.00000908	0.00599660	0.00003784	0.00036926	0.00000989	0.01023568	0.00008687
2:Del:R:4	0.00087800	0.00000451	0.00087582	0.00022374	0.00324319	0.00019730	0.00013005	0.00017292	0.00340358	0.00030833
2:Del:R:5	0.00000000	0.00000001	0.01373890	0.00013166	0.00094049	0.02185910	0.00000410	0.00002337	0.00112392	0.00000000
3:Del:R:0	0.00001016	0.00001738	0.01272395	0.01342284	0.00161741	0.01424479	0.00086523	0.00117486	0.00483594	0.00142033
3:Del:R:1	0.00375800	0.00347387	0.01414202	0.00208123	0.00001300	0.00050623	0.00386395	0.00101884	0.10417631	0.00399332
3:Del:R:2	0.00190169	0.00047669	0.00296367	0.00040465	0.00000185	0.00055468	0.00047449	0.00054352	0.01411659	0.00142380
3:Del:R:3	0.00045588	0.00024228	0.00137919	0.00044477	0.00005195	0.00018919	0.00010406	0.00022344	0.00379366	0.00029102
3:Del:R:4	0.00000000	0.00000001	0.00452323	0.00002574	0.00002786	0.00451033	0.00000001	0.00000000	0.00053705	0.00000393
3:Del:R:5	0.00000000	0.00000001	0.00613211	0.00003008	0.00047221	0.00766212	0.00004103	0.00000644	0.00034726	0.00001794
4:Del:R:0	0.00000266	0.00003630	0.00645646	0.00716304	0.00035553	0.01140368	0.00234870	0.00058673	0.00595674	0.00020507
4:Del:R:1	0.00166552	0.00043460	0.00357174	0.00065358	0.00095798	0.00023270	0.00245411	0.00258464	0.05660758	0.00007492
4:Del:R:2	0.00047429	0.00000000	0.00004384	0.00000763	0.00000000	0.00004490	0.00052577	0.00003145	0.01094926	0.00032330
4:Del:R:3	0.00000000	0.00000000	0.00212199	0.00001341	0.00011698	0.00374286	0.00010553	0.00000000	0.00390545	0.00000000
4:Del:R:4	0.00000000	0.00000004	0.00332870	0.00012356	0.00025222	0.00412473	0.00001331	0.00000000	0.00015859	0.00000000
4:Del:R:5	0.00015558	0.00002434	0.00153466	0.00002020	0.00008250	0.00104042	0.00008693	0.00000831	0.00069080	0.00003358
5:Del:R:0	0.00000000	0.00000000	0.00327273	0.28799525	0.00103121	0.02598285	0.01729382	0.00010103	0.00193774	0.00072170
5:Del:R:1	0.00315761	0.00000118	0.00049243	0.00008605	0.00000000	0.00052734	0.00735672	0.00018593	0.01244294	0.00025564
5:Del:R:2	0.00039608	0.00007976	0.00059275	0.00032151	0.00001679	0.00027592	0.00042717	0.00004990	0.00275170	0.00000048
5:Del:R:3	0.00011160	0.00000989	0.00041674	0.00001461	0.00002058	0.00008377	0.00017513	0.00012222	0.00101032	0.00005510
5:Del:R:4	0.00007964	0.00000116	0.00022694	0.00001714	0.00003010	0.00002065	0.00007801	0.00005988	0.00013127	0.00000815
5:Del:R:5	0.00004020	0.00001019	0.00048390	0.00001291	0.00000398	0.00065597	0.00000000	0.00003184	0.00010769	0.00004589
2:Ins:R:0	0.00019790	0.00054640	0.00421712	0.00182845	0.00225573	0.00976798	0.00193389	0.00087394	0.00095363	0.02549009
2:Ins:R:1	0.00024674	0.00000383	0.01669707	0.00129912	0.00317802	0.01340514	0.00007765	0.00105898	0.00031568	0.00001435
2:Ins:R:2	0.00090386	0.00019508	0.00759788	0.00040435	0.00138502	0.00473406	0.00038465	0.00041761	0.00005503	0.00122156
2:Ins:R:3	0.00041156	0.00042243	0.00176894	0.00046965	0.00085797	0.00109704	0.00038044	0.00033609	0.00027315	0.00089445
2:Ins:R:4	0.00189474	0.00226473	0.00482071	0.00128420	0.00021462	0.00001232	0.00006041	0.00009361	0.00025880	0.00356606
2:Ins:R:5	0.01347429	0.01359819	0.04505551	0.01042939	0.00000148	0.00037311	0.00001729	0.00006798	0.00147431	0.00022223
3:Ins:R:0	0.00001981	0.00003829	0.00366672	0.00039716	0.00017733	0.00262879	0.00099715	0.00050512	0.00011335	0.00776133
3:Ins:R:1	0.00096963	0.00030485	0.00655409	0.00054600	0.00035136	0.00585066	0.00007622	0.00059493	0.00050226	0.00294257
3:Ins:R:2	0.00014948	0.00003668	0.00144098	0.00003111	0.00015111	0.00097403	0.00081652	0.00000429	0.00108556	0.00023561
3:Ins:R:3	0.00001643	0.00015798	0.00012005	0.00004600	0.00000244	0.00004239	0.00029831	0.00002873	0.00000284	0.00025995
3:Ins:R:4	0.00011371	0.00008867	0.00024748	0.00011213	0.00002100	0.00000161	0.00015736	0.00004178	0.00011940	0.00082600
3:Ins:R:5	0.00195131	0.00094134	0.00351137	0.00067322	0.00000355	0.00000152	0.00000048	0.00000243	0.00015384	0.00199174
4:Ins:R:0	0.00002269	0.00000063	0.00146974	0.00068899	0.00004918	0.00305345	0.00163991	0.00000907	0.00047889	0.00520058
4:Ins:R:1	0.00102237	0.00056745	0.00494079	0.00109549	0.00001281	0.00484198	0.00068084	0.00114448	0.00166812	0.00173356
4:Ins:R:2	0.00000132	0.00004228	0.00025421	0.00015074	0.00013501	0.00028765	0.00042291	0.00001483	0.00003999	0.00005611
4:Ins:R:3	0.00025774	0.00005100	0.00014343	0.00001146	0.00000180	0.00000000	0.00037707	0.00000283	0.00007006	0.00077945
4:Ins:R:4	0.00014510	0.00035736	0.00041137	0.00016895	0.00000227	0.00001865	0.00000627	0.00015550	0.00025951	0.00145682
4:Ins:R:5	0.00205089	0.00074609	0.00380390	0.00118809	0.00000742	0.00077456	0.00006707	0.00000376	0.00015468	0.00020800
5:Ins:R:0	0.00000000	0.00000002	0.00312114	0.00001546	0.00008133	0.00464950	0.00869884	0.00001412	0.00006836	0.00267095
5:Ins:R:1	0.00004784	0.00166573	0.00166026	0.01077911	0.00025961	0.01113252	0.00585319	0.00132204	0.00243445	0.02454600
5:Ins:R:2	0.00000984	0.00022482	0.00046322	0.00004376	0.00000474	0.00027845	0.00128495	0.00002067	0.00003021	0.00052752
5:Ins:R:3	0.00008707	0.00021248	0.00051994	0.00011852	0.00006621	0.00007906	0.00005717	0.00015090	0.00002015	0.00008036
5:Ins:R:4	0.00000592	0.00020602	0.00028278	0.00005363	0.00001073	0.00008402	0.00002130	0.00012820	0.00000081	0.00002107
5:Ins:R:5	0.00007295	0.00018321	0.00070106	0.00041882	0.00005477	0.00044426	0.00000838	0.00000576	0.00000812	0.00000000
2:Del:M:1	0.00000782	0.00004501	0.01487914	0.00023482	0.00979692	0.01754858	0.00002041	0.00015315	0.20971604	0.00130882
3:Del:M:1	0.00000038	0.00001600	0.00760371	0.01122511	0.00147230	0.01410132	0.00096199	0.00090040	0.00633137	0.00119746
3:Del:M:2	0.00222242	0.00128866	0.01208872	0.00376659	0.00061007	0.00457715	0.00387479	0.00032735	0.04258383	0.00317825
4:Del:M:1	0.00004448	0.00005324	0.00723141	0.00527411	0.00028851	0.00638561	0.00253169	0.00176392	0.01260235	0.00000000
4:Del:M:2	0.00048382	0.00005363	0.00441968	0.00082374	0.00033224	0.00275786	0.00945777	0.00146237	0.03088970	0.00054967
4:Del:M:3	0.00049182	0.00000027	0.00197298	0.00008825	0.00000400	0.00063343	0.00489481	0.00132945	0.04872261	0.00132774
5:Del:M:1	0.00052019	0.00000000	0.00014836	0.32549339	0.00021473	0.00814263	0.07251825	0.00006671	0.00015621	0.00186614
5:Del:M:2	0.00000000	0.00000002	0.00065058	0.10932942	0.00123677	0.00390086	0.26870084	0.00001458	0.00000303	0.00155243
5:Del:M:3	0.00000000	0.00000000	0.00181521	0.02071412	0.00070754	0.00174202	0.23986402	0.00001587	0.00028868	0.00005476
5:Del:M:4	0.00037182	0.00000027	0.00036688	0.00014992	0.00096768	0.00006013	0.13619640	0.00000000	0.00326796	0.00000255
5:Del:M:5	0.00230719	0.00031188	0.00172328	0.00108963	0.00000000	0.00287793	0.11084527	0.00000000	0.00067822	0.00068599
