prog,noise,seed,ex.sig,gt.sig,sim
SignatureAnalyzer,Realistic,310111,W.13,ID13,0.974
NR_hdp_gb_50,Realistic,310111,hdp.2,ID1,1
NR_hdp_gb_50,Realistic,310111,hdp.1,ID2,0.999
NR_hdp_gb_50,Realistic,310111,hdp.6,ID3,0.999
NR_hdp_gb_50,Realistic,310111,hdp.9,ID4,0.997
NR_hdp_gb_50,Realistic,310111,hdp.3,ID5,0.999
NR_hdp_gb_50,Realistic,310111,hdp.5,ID6,0.999
NR_hdp_gb_50,Realistic,310111,hdp.4,ID8,0.999
NR_hdp_gb_50,Realistic,310111,hdp.7,ID9,0.998
NR_hdp_gb_50,Realistic,310111,hdp.15,ID10,0.987
NR_hdp_gb_50,Realistic,310111,hdp.12,ID11,0.999
NR_hdp_gb_50,Realistic,310111,hdp.14,ID12,0.993
NR_hdp_gb_50,Realistic,310111,hdp.8,ID13,0.999
NR_hdp_gb_50,Realistic,310111,hdp.11,ID14,0.915
mSigHdp,Realistic,528401,hdp.4,ID1,1
mSigHdp,Realistic,528401,hdp.1,ID2,0.999
mSigHdp,Realistic,528401,hdp.10,ID3,0.999
mSigHdp,Realistic,528401,hdp.7,ID4,0.997
mSigHdp,Realistic,528401,hdp.6,ID5,0.999
mSigHdp,Realistic,528401,hdp.8,ID6,0.999
mSigHdp,Realistic,528401,hdp.5,ID8,0.999
mSigHdp,Realistic,528401,hdp.11,ID9,0.998
mSigHdp,Realistic,528401,hdp.15,ID10,0.987
mSigHdp,Realistic,528401,hdp.12,ID11,0.999
mSigHdp,Realistic,528401,hdp.14,ID12,0.993
mSigHdp,Realistic,528401,hdp.13,ID13,0.999
mSigHdp,Realistic,528401,hdp.9,ID14,0.917
signeR,Realistic,528401,signeR.1,ID1,1
signeR,Realistic,528401,signeR.9,ID2,1
signeR,Realistic,528401,signeR.11,ID3,0.996
signeR,Realistic,528401,signeR.17,ID4,0.998
signeR,Realistic,528401,signeR.8,ID5,0.977
signeR,Realistic,528401,signeR.12,ID6,0.998
signeR,Realistic,528401,signeR.10,ID8,0.997
signeR,Realistic,528401,signeR.13,ID9,0.998
signeR,Realistic,528401,signeR.18,ID11,0.997
signeR,Realistic,528401,signeR.16,ID14,0.97
SigProfilerExtractor,Realistic,528401,ID83A,ID2,0.999
SigProfilerExtractor,Realistic,528401,ID83B,ID1,1
SigProfilerExtractor,Realistic,528401,ID83E,ID8,0.986
SigProfilerExtractor,Realistic,528401,ID83F,ID6,0.995
SigProfilerExtractor,Realistic,528401,ID83G,ID3,0.983
SigProfilerExtractor,Realistic,528401,ID83H,ID9,0.992
SigProfilerExtractor,Realistic,528401,ID83I,ID13,0.985
SigProfilerExtractor,Realistic,528401,ID83J,ID4,0.996
SigProfilerExtractor,Realistic,528401,ID83K,ID11,0.996
SigProfilerExtractor,Realistic,528401,ID83L,ID14,0.959
NR_hdp_gb_1,Realistic,528401,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,528401,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,528401,hdp.6,ID3,0.994
NR_hdp_gb_1,Realistic,528401,hdp.9,ID4,0.998
NR_hdp_gb_1,Realistic,528401,hdp.3,ID5,0.994
NR_hdp_gb_1,Realistic,528401,hdp.5,ID6,0.998
NR_hdp_gb_1,Realistic,528401,hdp.4,ID8,0.997
NR_hdp_gb_1,Realistic,528401,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,528401,hdp.14,ID10,0.987
NR_hdp_gb_1,Realistic,528401,hdp.11,ID11,0.999
NR_hdp_gb_1,Realistic,528401,hdp.13,ID12,0.992
NR_hdp_gb_1,Realistic,528401,hdp.8,ID13,0.998
NR_hdp_gb_1,Realistic,528401,hdp.10,ID14,0.903
SignatureAnalyzer,Realistic,528401,W.8,ID1,1
SignatureAnalyzer,Realistic,528401,W.6,ID2,0.999
SignatureAnalyzer,Realistic,528401,W.10,ID3,0.975
SignatureAnalyzer,Realistic,528401,W.14,ID4,0.997
SignatureAnalyzer,Realistic,528401,W.9,ID6,0.99
SignatureAnalyzer,Realistic,528401,W.7,ID8,0.982
SignatureAnalyzer,Realistic,528401,W.13,ID11,0.998
SignatureAnalyzer,Realistic,528401,W.3,ID13,0.978
NR_hdp_gb_50,Realistic,528401,hdp.2,ID1,1
NR_hdp_gb_50,Realistic,528401,hdp.1,ID2,0.998
NR_hdp_gb_50,Realistic,528401,hdp.6,ID3,0.999
NR_hdp_gb_50,Realistic,528401,hdp.9,ID4,0.997
NR_hdp_gb_50,Realistic,528401,hdp.3,ID5,0.999
NR_hdp_gb_50,Realistic,528401,hdp.5,ID6,0.999
NR_hdp_gb_50,Realistic,528401,hdp.4,ID8,0.999
NR_hdp_gb_50,Realistic,528401,hdp.7,ID9,0.998
NR_hdp_gb_50,Realistic,528401,hdp.14,ID10,0.987
NR_hdp_gb_50,Realistic,528401,hdp.11,ID11,0.999
NR_hdp_gb_50,Realistic,528401,hdp.13,ID12,0.993
NR_hdp_gb_50,Realistic,528401,hdp.8,ID13,0.999
NR_hdp_gb_50,Realistic,528401,hdp.10,ID14,0.916
mSigHdp,Realistic,1076753,hdp.5,ID1,1
mSigHdp,Realistic,1076753,hdp.2,ID2,0.999
mSigHdp,Realistic,1076753,hdp.13,ID3,0.999
mSigHdp,Realistic,1076753,hdp.10,ID4,0.998
mSigHdp,Realistic,1076753,hdp.3,ID5,0.999
mSigHdp,Realistic,1076753,hdp.4,ID6,0.999
mSigHdp,Realistic,1076753,hdp.6,ID8,0.999
mSigHdp,Realistic,1076753,hdp.12,ID9,0.998
mSigHdp,Realistic,1076753,hdp.15,ID10,0.987
mSigHdp,Realistic,1076753,hdp.9,ID11,0.999
mSigHdp,Realistic,1076753,hdp.14,ID12,0.993
mSigHdp,Realistic,1076753,hdp.11,ID13,0.999
mSigHdp,Realistic,1076753,hdp.8,ID14,0.917
signeR,Realistic,1076753,signeR.1,ID2,0.999
signeR,Realistic,1076753,signeR.2,ID1,1
signeR,Realistic,1076753,signeR.5,ID5,0.968
signeR,Realistic,1076753,signeR.7,ID9,0.982
signeR,Realistic,1076753,signeR.9,ID14,0.973
signeR,Realistic,1076753,signeR.10,ID4,0.998
SigProfilerExtractor,Realistic,1076753,ID83A,ID2,0.999
SigProfilerExtractor,Realistic,1076753,ID83B,ID1,1
SigProfilerExtractor,Realistic,1076753,ID83E,ID8,0.986
SigProfilerExtractor,Realistic,1076753,ID83F,ID3,0.986
SigProfilerExtractor,Realistic,1076753,ID83G,ID6,0.994
SigProfilerExtractor,Realistic,1076753,ID83H,ID9,0.991
SigProfilerExtractor,Realistic,1076753,ID83I,ID13,0.986
SigProfilerExtractor,Realistic,1076753,ID83J,ID4,0.997
SigProfilerExtractor,Realistic,1076753,ID83K,ID11,0.997
SigProfilerExtractor,Realistic,1076753,ID83L,ID14,0.959
NR_hdp_gb_1,Realistic,1076753,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,1076753,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,1076753,hdp.6,ID3,0.995
NR_hdp_gb_1,Realistic,1076753,hdp.10,ID4,0.998
NR_hdp_gb_1,Realistic,1076753,hdp.3,ID5,0.997
NR_hdp_gb_1,Realistic,1076753,hdp.5,ID6,0.999
NR_hdp_gb_1,Realistic,1076753,hdp.4,ID8,0.997
NR_hdp_gb_1,Realistic,1076753,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,1076753,hdp.16,ID10,0.987
NR_hdp_gb_1,Realistic,1076753,hdp.12,ID11,0.999
NR_hdp_gb_1,Realistic,1076753,hdp.15,ID12,0.992
NR_hdp_gb_1,Realistic,1076753,hdp.9,ID13,0.998
NR_hdp_gb_1,Realistic,1076753,hdp.11,ID14,0.903
SignatureAnalyzer,Realistic,1076753,W.12,ID1,1
SignatureAnalyzer,Realistic,1076753,W.11,ID2,0.999
SignatureAnalyzer,Realistic,1076753,W.4,ID3,0.973
SignatureAnalyzer,Realistic,1076753,W.14,ID4,0.997
SignatureAnalyzer,Realistic,1076753,W.15,ID6,0.99
SignatureAnalyzer,Realistic,1076753,W.8,ID8,0.982
SignatureAnalyzer,Realistic,1076753,W.1,ID9,0.906
SignatureAnalyzer,Realistic,1076753,W.5,ID11,0.998
SignatureAnalyzer,Realistic,1076753,W.6,ID13,0.978
NR_hdp_gb_50,Realistic,1076753,hdp.2,ID1,1
NR_hdp_gb_50,Realistic,1076753,hdp.1,ID2,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.5,ID3,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.9,ID4,0.998
NR_hdp_gb_50,Realistic,1076753,hdp.3,ID5,0.997
NR_hdp_gb_50,Realistic,1076753,hdp.6,ID6,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.4,ID8,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.7,ID9,0.998
NR_hdp_gb_50,Realistic,1076753,hdp.15,ID10,0.987
NR_hdp_gb_50,Realistic,1076753,hdp.11,ID11,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.14,ID12,0.993
NR_hdp_gb_50,Realistic,1076753,hdp.8,ID13,0.999
NR_hdp_gb_50,Realistic,1076753,hdp.10,ID14,0.915
