Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
INS,C,1,1,0.000245315906394746,6.57667359743262e-07,0.00564814685784875,1.84964172500476e-05,3.62315702397296e-05,0.00189579687227578,0.00591389092386812,0.00153367283589087,0.011679770601199,1.12412267842606e-05,5.97414860146732e-05,0.0177390158346662
INS,C,1,2,1.96491440160683e-05,7.4225282638232e-07,0.005416525431592,2.19611505763324e-05,8.95379669430207e-06,0.00114020149938362,0.00426316393281177,1.65895961169561e-05,0.000436156783335574,7.73359997919051e-06,5.2611811774629e-05,0.00142318622690329
INS,C,1,3,0.000500934990480855,0.000634645824912097,0.000994989286394009,0.000228673329052572,0.00042256382622466,1.83234559705199e-06,0.0076708452489426,8.95188010745979e-06,0.00160685746626426,7.13855725836693e-06,0.000129330733755966,0.00498734367053183
INS,C,1,4,0.00295696949366087,0.0016240434241489,8.14348173788736e-06,0.00286062438658074,0.00290579820309305,3.21841755794834e-06,0.00776832587291971,7.39876902910614e-05,0.00171749038245184,1.02695499082416e-05,4.0631771464648e-05,0.00347398346973518
INS,C,1,5+,0.00891904597265036,0.0244796184856167,1.07157051879456e-05,0.00885061836896673,0.0099602787928503,2.92911813609842e-06,0.00725181480522986,3.4559166516606e-05,0.00306754252378745,1.53890737629515e-05,0.000173048827019779,0.00816416123739011
INS,T,1,0,0.00136614602224939,0.00215557871741608,0.0107160248936984,0.00105871959692418,0.00129403817046681,0.00487426394856839,0.0150680969862553,0.00599039105186708,0.0310841671038139,0.0112084266693416,0.00477395147477913,0.00602038065218999
INS,T,1,1,3.17151035608687e-06,1.09205046295469e-06,0.0184021509095135,8.58170601767038e-06,4.34083156784699e-06,0.00424617121380852,0.0540030278867519,0.000411779259125566,0.00249036086919469,0.0090348911545525,0.000114298757265713,0.000559671168582161
INS,T,1,2,0.00072481981880984,3.04190376157866e-06,0.0297793832658125,0.000349232321958779,0.000612985977211758,8.08103587593822e-06,0.047376665283134,0.000221331077411117,0.00170521925083976,0.000517956451973311,6.40977721599193e-05,0.00390451223534609
INS,T,1,3,0.00109723347331102,0.00422636774153142,0.0202237969363583,0.000792306518356059,0.00126071674984185,5.01914366651769e-06,0.0287851550259766,0.00078463626357912,0.000921007374635387,6.67564518138645e-05,0.000126123262313188,0.00373454518481528
INS,T,1,4,0.00347248503958614,0.0166513078054543,0.0129800368030173,0.00311969713802654,0.00428975561514122,4.09589190814101e-06,0.00748442850345454,0.00110126520419203,0.0050480374052609,5.1852340022164e-05,0.000356586421895994,0.00601455366610083
INS,T,1,5+,4.01969062322011e-05,0.896941864022131,4.41549367165107e-06,6.32388803183352e-05,0.0543426020313532,0.00791260361091299,0.0230674449049419,0.0117656835929671,0.251377304128582,1.92328339176548e-05,0.000926025890958373,0.00432417847018785
DEL,repeats,2,0,0.00017017893601391,0.000656609657107789,0.0277889176422155,4.22948826492892e-05,9.94798332424229e-05,0.00861587386677998,0.00716474529234538,0.00171077283416928,0.000341899932901695,0.0128608958966795,0.0699816128621441,0.00684504739523669
DEL,repeats,2,1,0.00354768592472304,0.00124548189375558,0.0222478930386155,0.00346778736197425,0.00340985135719592,0.0100810012702147,0.00951105471958832,0.00229907789572925,0.00643962635643901,0.00180019007503874,0.223502913132137,0.00773628413724333
DEL,repeats,2,2,0.00186736516934602,0.000369666807455928,0.00414836061379965,0.00186670436692506,0.00176942536074262,3.73805917339271e-06,0.0117113824317156,0.00228954661409849,0.00266118778200466,1.77172798580676e-05,0.0531128067440825,0.00272638696009405
DEL,repeats,2,3,0.00078711862432072,0.000287888001331478,1.23376990524006e-06,0.000598929867992473,0.000739375574326536,1.63175246954049e-06,0.00663032448518724,0.000143550244901831,0.000532340534967784,7.73100236660683e-06,0.0123230738800393,0.00270762050302955
DEL,repeats,2,4,0.000910936206487827,9.25741311673697e-07,0.000479533865516472,0.000712408888479212,0.000819207608651352,1.648282588379e-06,0.00333615354576018,1.52017690912134e-05,0.000115901648846994,7.70394939028693e-06,0.00299340454852618,0.0024974197613856
DEL,repeats,2,5+,7.75414298666332e-07,4.09426834990999e-07,0.0203306119041161,4.29280594313663e-06,4.17793490483923e-06,1.85750527883928e-06,2.39374228020559e-05,1.41014930128762e-05,4.20234163030822e-05,7.95754752832547e-06,0.000982286102794632,0.000507212073803887
DEL,repeats,3,0,1.46808666806065e-05,8.39537513117919e-05,0.0162282948362691,1.85917978753928e-05,1.28614284725909e-05,0.0116503434012848,0.000749127610027933,0.00103838288299784,0.00101972033387869,0.00195346555133488,0.00368858126877221,0.00140842412106826
DEL,repeats,3,1,0.00496948645958396,0.00503249232666987,0.00559061643702342,0.00491348325971295,0.00501595645339186,1.6973869815853e-05,0.000149814162529671,0.00565283394851012,0.00495188230866703,0.00498738127619435,0.0937330581288669,0.00652560098560724
DEL,repeats,3,2,0.00238553325523577,0.000424860304768661,0.000685349493044356,0.00232163242324187,0.00234507917247458,1.64266313390342e-06,5.91692787712136e-06,0.000537503760061018,0.00125233897198508,0.000456860547917138,0.0212622796847941,0.00237465370400122
DEL,repeats,3,3,0.000458009720226607,0.000166064845883275,0.000199019501715954,0.00041155509881003,0.000446556690144283,1.64973522731087e-06,3.59613435312196e-06,7.22357432449572e-06,0.000533171123349967,8.20036913317035e-06,0.00359151293743497,0.0013404342499315
DEL,repeats,3,4,8.61647029027711e-07,4.6652436117272e-07,0.00549199178213537,4.0559396120673e-06,4.39530827251147e-06,1.82949529854569e-06,1.14520071624652e-05,8.84288062616848e-06,3.8436733564683e-05,8.38644449046859e-06,6.60197081695968e-05,0.000552903710736293
DEL,repeats,3,5+,7.81607118051205e-07,4.15551107423865e-07,0.00791067039167155,3.49913121887753e-06,3.88066709743717e-06,1.72099546795458e-06,1.56874130835402e-05,9.62877717960952e-06,4.03590981019415e-05,9.8592266268167e-06,0.000332140941013667,0.000554616175318065
DEL,repeats,4,0,2.12246666866792e-05,4.33129718177938e-05,0.0103243014318656,1.52563720013723e-05,9.78898015314152e-06,0.00725309912096631,2.89072320930977e-05,0.00231040009004295,7.70230022457298e-05,0.000360496803477263,0.0062450818605844,0.00112530886533383
DEL,repeats,4,1,0.00212617468691721,0.00086186791717651,0.0023923148113437,0.00205890483671892,0.00206540315879354,0.00169641837380417,0.00085876232227916,0.0028112333337626,0.000621781350121572,0.0049141561356662,0.0615292372808551,0.00447885299845439
DEL,repeats,4,2,0.000551969911809921,8.49716557832799e-07,9.83736274656432e-07,0.000410464306862897,0.000468758414762517,1.75193807405221e-06,4.98383821397845e-06,0.00021414645140082,0.000622551977361804,9.7019332180844e-06,0.0143513327408722,0.00161028458595997
DEL,repeats,4,3,4.36833429924681e-06,4.79050368759859e-07,0.00368432492541324,2.08622214004026e-05,7.41969269748945e-06,2.15276031223803e-06,8.04529653384748e-06,1.1258523603059e-05,4.47403016733863e-05,8.85233320230937e-06,0.00378882184577163,0.000984573823797004
DEL,repeats,4,4,8.12257356426196e-07,4.0136666873491e-07,0.00434116782809577,4.17690393943414e-06,4.03417188473773e-06,1.45687641923497e-06,1.03387782582726e-05,1.05150253860666e-05,3.88944623028929e-05,7.19938517682112e-06,9.37402551996604e-05,0.000608682841806893
DEL,repeats,4,5+,0.000238724046443541,8.12825949567549e-07,0.00108000679788766,1.90468748118886e-05,3.49120232599728e-05,1.58518379262866e-06,4.3287457384417e-06,6.9675352552436e-06,3.00031952168407e-05,7.07391960308845e-06,0.000146787580183636,0.0151065636832001
DEL,repeats,5+,0,7.05967118941639e-06,7.50471525191334e-07,0.018241479311143,1.37076641866776e-05,7.78880285435311e-06,0.255958525746623,2.31016547657109e-05,0.0190653739132331,0.00314882859654961,1.70514907115096e-05,0.00319868097803243,0.00114339658029247
DEL,repeats,5+,1,0.00303341782419312,1.10169897919757e-06,0.000384025221308441,0.00289431006864539,0.00289334227267561,2.51974308918794e-06,3.32896561043944e-06,0.00794845815833571,0.000436674152701351,1.35595901258033e-05,0.0153354027837617,0.00224352908429697
DEL,repeats,5+,2,0.000432523857877432,1.04976719042816e-06,7.89444630215479e-05,0.00040105595747339,0.000339948541087572,1.84965570855309e-06,3.32082673998922e-06,0.000109225777849346,8.38961540800257e-05,8.67175332136742e-06,0.00236769274007743,0.00335292726153327
DEL,repeats,5+,3,0.00017023913162955,5.32538726910787e-07,8.82540333823006e-07,1.62149224312236e-05,1.04770890951344e-05,1.14374611181548e-06,2.55129733047056e-06,8.75385094764425e-06,5.01646121085161e-05,6.18658070102175e-06,0.000730320322284671,0.0130705653585743
DEL,repeats,5+,4,8.92405201890458e-05,4.51108300672164e-07,7.67377306868896e-07,1.36367004152837e-05,1.42900287222498e-05,1.33118556158244e-06,2.62092246415878e-06,7.63360057652883e-06,2.37394779580523e-05,6.3961947564163e-06,6.96181299022469e-05,0.00458953626209419
DEL,repeats,5+,5+,3.14539176318994e-05,7.51677308406688e-07,7.63474816345259e-05,1.32969950112031e-05,1.01080554605308e-05,1.32665783121011e-06,3.06953583826979e-06,6.68434186079995e-06,7.59239654855898e-05,6.92062008465041e-06,6.88303681317471e-05,0.00135450398997366
INS,repeats,2,0,0.000353506222683583,0.000352211630928473,0.00702830532165277,0.000211338356784694,0.000303279254204633,0.00174189933798084,0.00242663293993256,0.00211193192312829,0.0232501759007157,3.02642152208296e-05,0.00109744375815986,0.00323768051625279
INS,repeats,2,1,0.000295425617088913,8.44726792892045e-07,0.0171559096141534,2.20760745715393e-05,0.000135761223093581,0.00106827889757643,0.00297699722608955,3.76748575095905e-05,6.90524364691151e-05,0.00131115262655274,8.8451019072363e-05,0.0132934299607958
INS,repeats,2,2,0.00108191434576933,4.18949707724725e-05,0.00671307919913446,0.0010382096138642,0.00100977439250293,3.13450647281562e-06,0.00128858077390616,0.000593224364467887,0.00122164700784775,1.13650291715675e-05,6.41653231082572e-05,0.0033285919379542
INS,repeats,2,3,0.000409287567302975,0.00040951488887657,0.00113624422581977,0.000317075114201504,0.000383283779078095,1.56982301346577e-06,0.000886357216256757,0.000137711090198812,0.000970379547400127,8.0572189967393e-06,0.000104626121958886,0.0023113792924521
INS,repeats,2,4,0.00203665961375933,0.00271061500301543,1.14396970809808e-06,0.00174922166538343,0.00209937584200189,1.57271684489159e-06,4.29989431827189e-05,1.04802932071733e-05,0.00312708654552192,6.80302253500903e-06,5.0590234392448e-05,0.00222893013486055
INS,repeats,2,5+,0.0135558616498238,0.0182258868952963,0.000832563997269796,0.0135594448887556,0.0141394660961813,0.00143130636379734,9.34111954374141e-06,0.000501951835837586,0.00081846681238981,2.45053285254465e-05,0.000163345909497829,0.00347947408421475
INS,repeats,3,0,5.90009167968596e-05,1.11093095293732e-06,0.00379752274250296,1.30296842901572e-05,1.64372566645257e-05,3.8712954414504e-06,2.10383294989061e-05,0.00125371357989359,0.00649955529611675,1.1016696483398e-05,4.90217483200369e-05,0.00376947014225376
INS,repeats,3,1,0.00125301554914733,0.000165218333139241,0.00633348893317094,0.00117115640440165,0.00117390855103996,4.43732101683333e-06,0.000323530264175028,2.56318982578576e-05,0.00265390129593556,9.64588962745983e-06,0.000321180875393457,0.0036420427847621
INS,repeats,3,2,0.000240433777577506,7.9132041757436e-07,0.000719498059285178,2.26189690831741e-05,0.000143005708080339,1.44233033210613e-06,5.96701392407721e-06,0.000521194634606126,0.000187557885473142,7.98996105792423e-06,0.000285530272072185,0.00511347958936203
INS,repeats,3,3,4.31317570551447e-05,8.61753227547896e-06,6.74308982967077e-07,7.05546579346784e-06,7.9640822030877e-06,1.24321331928136e-06,2.98391958119348e-06,1.11394156691267e-05,0.000240058048713246,6.21575317852623e-06,2.71618594256244e-05,0.00161733520012157
INS,repeats,3,4,0.000178200911363671,6.03649020117146e-07,8.052635188596e-07,1.25170210999311e-05,1.51104787485501e-05,9.77044740614809e-07,2.66630115407121e-06,6.68231478512563e-06,0.000622197051988327,6.53021609166985e-06,3.3734423057336e-05,0.00957882905289433
INS,repeats,3,5+,0.0020519835824372,0.000573022110223989,9.02445183941532e-07,0.00176171473294378,0.00193285426767468,1.45098929645967e-06,3.2739243696852e-06,7.93307764201903e-06,0.002657807896104,5.79418163371623e-06,3.13840676751244e-05,0.00143782186082997
INS,repeats,4,0,1.15792946263779e-05,6.50160425007045e-07,0.00266681227051978,2.08658533524231e-05,7.48905867014365e-06,2.36523268763565e-06,6.51141960642482e-06,0.00161126839303243,0.00582077561820961,1.04180854548276e-05,8.15172048224909e-05,0.000926236027763122
INS,repeats,4,1,0.0012265811743149,0.000699151387914531,0.00373658432560727,0.00106050764591115,0.00117796832165903,0.000872664225458656,0.000183038805371419,0.000396036474821674,0.00134801430190796,1.30229297766702e-05,0.00116162075768105,0.00248026482010863
INS,repeats,4,2,3.31770356952169e-05,4.65913013772471e-06,1.66703772387586e-06,7.03266152124789e-06,6.02228108779423e-06,1.31105563449429e-06,2.81330118315524e-06,0.000146498265062525,6.86505270283208e-05,6.65757177515691e-06,7.42752298826618e-05,0.00309679749327965
INS,repeats,4,3,0.000190704044756943,8.52427713996363e-07,7.65681079233808e-07,1.41294552923969e-05,1.69104289057291e-05,1.19300395641791e-06,2.64385140602994e-06,4.28982183544263e-05,0.000947228065666396,6.17381047780065e-06,3.03002147519464e-05,0.011476233739413
INS,repeats,4,4,0.000333459894968893,5.66608027968093e-05,8.57256645309566e-07,0.000140110013654658,0.000256545314245496,1.32474771058952e-06,2.97443659221145e-06,6.63479445788734e-06,0.00175952459085856,6.67784425061971e-06,7.51786154754372e-05,0.00156944804555991
INS,repeats,4,5+,0.00225009190266093,0.000780027525258333,0.00045176565203861,0.00221501338376742,0.00221146108120178,6.83363725734049e-05,4.46159311957202e-06,2.21069394664228e-05,0.00041145607896091,8.59103637153777e-06,8.135245691264e-05,0.00245235891807452
INS,repeats,5+,0,8.07341640286106e-07,4.92898639889482e-07,0.0047738035520354,4.04744850212133e-06,4.7715010384521e-06,2.91862250745961e-06,1.87237062174498e-05,0.0089028217978776,0.0025734374256322,1.09245354047021e-05,8.3059920460473e-05,0.000583645053167322
INS,repeats,5+,1,0.000130059359149223,0.00146440539862701,0.00595500953012931,5.07230497671195e-05,0.000111629056364864,0.0104198855661995,0.000219187403115859,0.0053371430946677,0.0255772182774651,5.44535717140299e-05,0.003244649146426,0.007293975123817
INS,repeats,5+,2,3.50606483147559e-05,0.000101975951766564,1.17875020891319e-06,8.20165381859786e-06,8.98782046778194e-06,1.46485696806505e-06,3.06047240586396e-06,0.00114342374033884,0.000607676737692399,6.71038679709587e-06,9.10345693117337e-05,0.00257427650819022
INS,repeats,5+,3,0.00016423912099979,2.01420625823323e-05,8.79345395530527e-07,1.04260953102221e-05,1.59451646132533e-05,1.02507929345601e-06,2.90204585516507e-06,6.75691508840119e-06,9.42704987386043e-05,6.32019399318342e-06,4.46566915143885e-05,0.00861799085735256
INS,repeats,5+,4,3.6703394667772e-05,8.80394772959574e-05,7.01803058668649e-07,8.23641510457468e-06,8.18022268124805e-06,1.2543622027077e-06,3.03578079856649e-06,6.44931596557956e-06,8.29277597822159e-05,6.27528243859107e-06,2.90357984408496e-05,0.00125985488525741
INS,repeats,5+,5+,0.000158868624996151,8.74188393879799e-07,0.000158547778134135,1.55141605107467e-05,2.36843463248702e-05,1.37515670084049e-06,3.46165192300178e-06,6.96451172999647e-06,6.79566491873595e-05,7.01799537534989e-06,6.05192035037416e-05,0.00901152268123099
DEL,MH,2,1,0.000179487790440776,0.00118851349097916,0.0268304278817769,3.97573271506877e-05,0.000100093283834161,0.00412623877088893,0.00795252772955347,0.000187546455520989,0.00258755646407841,0.00371491028572516,0.182980070692307,0.0108432115115116
DEL,MH,3,1,4.29491853326209e-06,4.03762712928793e-05,0.0124058603590887,7.71364540700908e-06,8.0647579914069e-06,0.00996357441390392,0.000308128969269632,0.000828437165499073,0.00153111015271344,0.00214361407190334,0.00566900661302719,0.000946031550333972
DEL,MH,3,2,0.0029140039390624,0.00154430439521255,0.0082476007604683,0.00296484740310712,0.00287777448157581,0.0044365900474099,0.00034677815886074,0.00447283537860818,0.00325601369028536,0.00095039279342843,0.0470079221264876,0.00428181432200183
DEL,MH,4,1,0.000180407729136081,1.61121210150897e-06,0.00829160487849902,1.95646843158969e-05,2.91425592363257e-05,0.00606661150483845,1.02644205390122e-05,0.00270792957611187,6.00523951024686e-05,0.00181009049371969,0.00984769267942028,0.0121966103170424
DEL,MH,4,2,0.000596882801334943,4.93775948063816e-06,0.00557504654382948,0.000447251618825177,0.000529711531912027,0.00126171071239825,0.000450501309598863,0.00887387271373127,0.000941740122296357,0.00324957614257823,0.0283182320418016,0.00378802376316718
DEL,MH,4,3,0.00075865914386917,2.96329583071299e-06,0.00333830637113249,0.000476674045386752,0.000670017933084096,0.000923276430324642,5.42517702440033e-05,0.00493336029617302,0.00221389598536925,0.00223475608112139,0.04696234645419,0.00349536533020748
DEL,MH,5+,1,0.000615346256589812,8.14131663606621e-07,0.00761563499601535,0.000177119250365065,0.000222812154303756,0.301250096546503,1.65762629919428e-05,0.0715444517725205,0.00322160403116991,1.65735647177577e-05,0.00011626479548651,0.0365251481666566
DEL,MH,5+,2,9.06124436159004e-05,7.6584857657758e-07,0.00672500107051042,2.9421887120697e-05,1.85253488137902e-05,0.131200481016879,0.00065962087287371,0.256104773473544,0.00273152229939386,2.14990013068962e-05,0.000133283189385381,0.00468679467858879
DEL,MH,5+,3,4.21065062744112e-05,7.42578881371104e-07,0.00618405605662818,1.81141166043553e-05,1.51881896932698e-05,0.0483042110484307,0.00010042499220771,0.21936476842243,0.000733546869164967,2.1136769402099e-05,0.000261309994776276,0.00216769819810339
DEL,MH,5+,4,0.000481263740749043,1.17720564096869e-06,0.00200512872615274,0.000308133187685119,0.000354568318336641,0.0168920241269076,0.000229090986177124,0.122100705087006,7.04134717970615e-05,1.93935523796485e-05,0.00295794772000527,0.00634280102601676
DEL,MH,5+,5+,0.0023962680711635,0.000543654429698241,0.00218925803314687,0.00222575818467028,0.0022380456629402,0.013211625473969,1.06786888805472e-05,0.0999718286409151,0.000632596295261143,1.42753665637321e-05,0.00155192748251328,0.00387633975923061
