MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Ins:R:0	0.00000048	0.00004661	0.00318601	0.00044518	0.00032828	0.00296655	0.00101419	0.00047369	0.00018470	0.00812719
3:Ins:R:1	0.00100430	0.00030674	0.00648388	0.00051177	0.00041768	0.00593195	0.00008232	0.00059636	0.00049924	0.00303146
3:Ins:R:2	0.00018043	0.00003332	0.00147364	0.00003823	0.00014891	0.00087247	0.00082548	0.00000321	0.00115444	0.00028389
3:Ins:R:3	0.00000907	0.00014249	0.00014300	0.00003746	0.00000522	0.00005202	0.00031449	0.00002657	0.00000807	0.00030607
3:Ins:R:4	0.00010753	0.00009087	0.00025992	0.00010926	0.00001842	0.00001065	0.00015609	0.00004316	0.00015095	0.00093266
3:Ins:R:5	0.00206716	0.00094603	0.00292460	0.00022475	0.00000349	0.00010007	0.00000038	0.00001126	0.00015711	0.00206237
4:Ins:R:0	0.00000766	0.00000000	0.00142348	0.00070509	0.00012327	0.00305505	0.00167753	0.00000840	0.00050359	0.00541654
4:Ins:R:1	0.00113320	0.00056428	0.00478028	0.00081850	0.00002893	0.00513183	0.00066713	0.00099047	0.00176311	0.00190381
4:Ins:R:2	0.00000000	0.00002636	0.00024344	0.00015478	0.00016710	0.00028676	0.00042751	0.00002240	0.00010295	0.00008275
4:Ins:R:3	0.00023320	0.00005280	0.00010026	0.00000040	0.00000165	0.00000523	0.00039144	0.00000109	0.00008546	0.00086377
4:Ins:R:4	0.00014289	0.00038595	0.00043162	0.00012308	0.00000022	0.00002397	0.00000362	0.00016908	0.00022309	0.00138334
4:Ins:R:5	0.00216766	0.00074009	0.00306961	0.00114908	0.00001150	0.00087590	0.00004693	0.00000721	0.00020861	0.00020682
5:Ins:R:0	0.00000000	0.00000003	0.00374339	0.00009658	0.00008201	0.00408921	0.00868727	0.00000000	0.00006226	0.00278375
5:Ins:R:1	0.00003640	0.00168330	0.00217378	0.01099019	0.00030260	0.01181988	0.00582605	0.00116643	0.00242436	0.02490185
5:Ins:R:2	0.00000619	0.00021737	0.00041822	0.00003503	0.00001164	0.00031117	0.00133581	0.00001201	0.00008063	0.00051045
5:Ins:R:3	0.00009218	0.00019736	0.00061272	0.00008252	0.00006898	0.00005301	0.00005737	0.00017421	0.00001836	0.00010619
5:Ins:R:4	0.00000366	0.00017880	0.00039405	0.00002151	0.00001570	0.00008574	0.00002166	0.00015590	0.00001378	0.00001839
5:Ins:R:5	0.00006189	0.00016728	0.00086018	0.00038513	0.00007711	0.00038263	0.00000289	0.00001107	0.00001416	0.00000025
2:Del:M:1	0.00000968	0.00003287	0.01630069	0.00060865	0.00995064	0.01568464	0.00002198	0.00013260	0.20999105	0.00228856
3:Del:M:1	0.00000000	0.00000153	0.00783795	0.01193920	0.00172137	0.01365835	0.00095220	0.00090865	0.00621270	0.00136365
3:Del:M:2	0.00247754	0.00121937	0.01219921	0.00337838	0.00064865	0.00394268	0.00390120	0.00028184	0.04302862	0.00331293
4:Del:M:1	0.00003986	0.00004444	0.00770572	0.00569488	0.00025829	0.00578416	0.00253151	0.00179799	0.01200767	0.00003184
4:Del:M:2	0.00048370	0.00003437	0.00473130	0.00092620	0.00033548	0.00228022	0.00954376	0.00143773	0.03136959	0.00070889
4:Del:M:3	0.00052413	0.00000075	0.00171733	0.00011094	0.00000454	0.00039958	0.00492571	0.00129433	0.04858496	0.00156726
5:Del:M:1	0.00048265	0.00000000	0.00016550	0.33905911	0.00014696	0.00370167	0.06822638	0.00007810	0.00024048	0.00157751
5:Del:M:2	0.00000001	0.00000002	0.00073914	0.11424795	0.00111862	0.00312392	0.26976751	0.00000002	0.00000276	0.00150119
5:Del:M:3	0.00000000	0.00000001	0.00259329	0.02100961	0.00060601	0.00109360	0.24266259	0.00000270	0.00022191	0.00005440
5:Del:M:4	0.00038343	0.00000000	0.00046129	0.00008471	0.00103041	0.00000000	0.13755139	0.00000920	0.00337916	0.00000464
5:Del:M:5	0.00237004	0.00027710	0.00141672	0.00084303	0.00000000	0.00365540	0.11193296	0.00000000	0.00049528	0.00050230
