Type,Subtype,Indel_size,Repeat_MH_size,ID83A (ID2 1),ID83B (ID1 1),ID83C (False Positive) (ID5 0.837),ID83D (ID8 0.991),ID83E (ID3 0.976),ID83F (ID13 0.976),ID83G (ID6 0.998),ID83H (ID9 0.995),ID83I (ID4 0.993),ID83J (ID14 0.987)
INS,C,1,5+,0.00784264,0.02083993,0.02548183,0.00213516,0.00812653,0.00081765,1.664e-05,0.0001275,0.00119761,0.00278316
INS,T,1,0,0.00103879,0.00225444,0.00164208,0.00340517,0.0170758,0.02283123,0.00634118,0.01420729,0.00435688,0.03780266
INS,T,1,1,0,1e-08,0.00908246,0.00470892,0.06771147,0.01207818,0.00021396,0.00438754,0.00027583,0.00285371
INS,T,1,2,0.00041307,1.535e-05,0.03511468,0.00011991,0.05575928,0.01613128,0,5.2e-06,3.574e-05,0.00138875
INS,T,1,3,0.00099853,0.00340243,0.02634452,0.00051586,0.0322899,0.01699227,2.643e-05,0.00010658,0.00031513,0.00034404
INS,T,1,4,0.00323383,0.01448773,0.02567311,0.00149691,0.00846331,0.01294741,0.00042898,0.00205301,0.00122199,0.00475569
INS,T,1,5+,0.00269583,0.9139248,0.03672796,0.01376789,0.00186894,0.00117413,0.00630379,0.00568882,0.00168479,0.17419153
DEL,repeats,2,0,1.952e-05,0.00011743,0.01748282,0.00759632,0.00891487,0.02714092,7.906e-05,0.0126213,0.09042731,0.00028919
DEL,repeats,2,1,0.00283176,8.072e-05,0.01514605,0.0070787,0.01208625,0.00997347,0.00030543,0.00033821,0.21052942,0.00508098
DEL,repeats,2,2,0.00170429,0.00042164,0.0019047,2.452e-05,0.01346242,0.00252941,0.00160873,2.622e-05,0.04646715,0.0019115
DEL,repeats,2,3,0.00092924,0.00013759,0.00015843,0,0.00608696,5.289e-05,0.0004031,9.84e-06,0.01007563,7.365e-05
DEL,repeats,2,4,0.00092323,9.24e-06,0.00058426,0.00020323,0.00324202,0.00016826,0.00011877,0.00017265,0.00326914,0.00033731
DEL,repeats,2,5+,0,0,0.01931894,8.245e-05,0.00105394,0.01800655,3.02e-06,2.187e-05,0.00112138,0
DEL,repeats,3,0,6.1e-07,8.13e-06,0.01196761,0.01448719,0.00211718,0.01678291,0.00071026,0.00097949,0.004904,0.00149053
DEL,repeats,3,1,0.0042551,0.00382588,0.00952797,0.00056286,1.318e-05,0.00096831,0.00413415,0.001161,0.09851886,0.00395405
DEL,repeats,3,2,0.00202981,0.00057489,0.00154306,0.00013419,3.1e-06,0.00065658,0.00048954,0.00039557,0.01475661,0.00153533
DEL,repeats,3,3,0.00047947,0.00028835,0.00120001,0.00025684,2.879e-05,0.00025468,0.00011557,0.00022812,0.00364669,0.00025374
DEL,repeats,3,4,0,1e-08,0.00584966,1.051e-05,2.262e-05,0.00404252,1e-08,9.04e-06,0.00041863,1.12e-06
DEL,repeats,3,5+,0,1e-08,0.00882526,1.39e-05,0.00038413,0.00575059,2.741e-05,4.88e-06,0.0002431,3.084e-05
DEL,repeats,4,0,0,4.204e-05,0.00507572,0.00786669,0.00091501,0.01385984,0.00225785,0.00039226,0.00637976,0.00026417
DEL,repeats,4,1,0.0018685,0.00046199,0.00210064,0.0002964,0.0009417,0.0004667,0.00249891,0.00228861,0.0573026,3.928e-05
DEL,repeats,4,2,0.00049083,0,3.531e-05,0,0,4.604e-05,0.0005234,3.021e-05,0.01042384,0.00041914
DEL,repeats,4,3,0,0,0.00326662,9.26e-06,8.517e-05,0.00284397,0.00011551,2.02e-06,0.00384071,0
DEL,repeats,4,4,0,6e-08,0.00447707,9.305e-05,0.00024543,0.00337434,1.316e-05,3.43e-06,0.00015935,0
DEL,repeats,4,5+,0.000145,2.56e-05,0.00174992,1.15e-06,7.191e-05,0.00100856,9.647e-05,3.83e-06,0.00067232,6.397e-05
DEL,repeats,5+,0,0,0,0.00394904,0.30392119,0.00100049,0.02093831,0.0127546,6.54e-05,0.00229911,0.00071917
DEL,repeats,5+,1,0.00320651,1.83e-06,9.819e-05,3.5e-06,0,0.00068499,0.00741764,0.00020938,0.01183042,0.00028378
DEL,repeats,5+,2,0.00041903,9.215e-05,0.00037179,0.00027877,2.304e-05,0.00029556,0.00043893,4.539e-05,0.00286982,0
DEL,repeats,5+,3,0.00011617,4.74e-06,0.00035818,1.8e-06,2.196e-05,0.00010339,0.00018967,8.502e-05,0.00096233,9.95e-05
DEL,repeats,5+,4,5.912e-05,6.9e-07,0.00015378,4.5e-07,4.114e-05,2.194e-05,9.322e-05,4.93e-05,0.00019196,3.187e-05
DEL,repeats,5+,5+,2.895e-05,1.635e-05,0.00055163,3.53e-06,5.17e-06,0.00067667,0,3.376e-05,0.00013813,1.22e-06
INS,repeats,2,0,0.0002066,0.00058031,0.00505893,0.00187159,0.00232034,0.00994705,0.00196219,0.00088194,0.00086485,0.02596937
INS,repeats,2,1,0.00017791,5.35e-06,0.02168831,0.00134284,0.00319998,0.01174277,5.876e-05,0.00099017,0.00025585,2.05e-06
INS,repeats,2,2,0.00091266,0.00021976,0.00904876,0.00026328,0.00135177,0.00429257,0.00037421,0.00037042,5.615e-05,0.00116905
INS,repeats,2,3,0.000454,0.00039787,0.00190549,0.00034542,0.00091638,0.00104293,0.00034292,0.00038288,0.00025916,0.00100325
INS,repeats,2,4,0.00204491,0.00244019,0.00331063,0.00022326,0.00023056,0.00012215,4.273e-05,0.00010716,0.00026559,0.00357158
INS,repeats,2,5+,0.01487886,0.0149716,0.03154818,0.0027776,7.9e-06,0.00164129,3.135e-05,0.00017247,0.00089478,0.00027832
INS,repeats,3,0,4.7e-07,4.339e-05,0.00377838,0.00042247,0.00033122,0.00296392,0.00099208,0.00044169,0.00014444,0.00800094
INS,repeats,3,1,0.00098313,0.00031071,0.00718164,0.00042276,0.00045495,0.00582433,4.275e-05,0.00061913,0.00045946,0.00310423
INS,repeats,3,2,0.00017321,3.961e-05,0.00160721,1.39e-06,0.00013405,0.00083773,0.00084454,6.71e-06,0.00114868,0.00029643
INS,repeats,3,3,1.009e-05,0.00014368,8.779e-05,3.528e-05,5.67e-06,5.253e-05,0.00031545,2.754e-05,6.04e-06,0.00031413
INS,repeats,3,4,0.00011507,9.526e-05,0.00019065,0.0001053,1.952e-05,6.37e-06,0.00015461,4.53e-05,0.00015988,0.0009355
INS,repeats,3,5+,0.00208316,0.00103294,0.00206999,0.00019188,2.68e-06,8.607e-05,0,1.316e-05,0.00010947,0.00197193
INS,repeats,4,0,6.66e-06,1.17e-06,0.00156003,0.00068477,0.00016096,0.00319927,0.00167704,9.44e-06,0.00054828,0.00533095
INS,repeats,4,1,0.00110806,0.00067754,0.00456706,0.0006912,5e-06,0.00493804,0.00071028,0.00106079,0.00164405,0.00188522
INS,repeats,4,2,1e-08,3.304e-05,0.00025697,0.00017473,0.00017185,0.00027737,0.00042152,2.19e-05,7.602e-05,7.617e-05
INS,repeats,4,3,0.00024071,5.546e-05,6.065e-05,8e-06,2.89e-06,4.26e-06,0.00040723,2.64e-06,7.702e-05,0.00084299
INS,repeats,4,4,0.00015905,0.00038841,0.00023175,0.00014347,7.6e-07,3.002e-05,2.78e-06,0.00018008,0.00021198,0.00143357
INS,repeats,4,5+,0.00217479,0.00081762,0.00257637,0.0010207,1.488e-05,0.00094741,3.197e-05,8.1e-07,0.00013088,0.00022425
INS,repeats,5+,0,0,3e-08,0.00426768,1.145e-05,8.585e-05,0.00420435,0.00874786,5.29e-06,6.395e-05,0.00280491
INS,repeats,5+,1,3.055e-05,0.00177551,0.00165478,0.01141163,0.00030237,0.01180761,0.00569107,0.00105964,0.00222689,0.02442914
INS,repeats,5+,2,5.47e-06,0.00023024,0.00040289,2.601e-05,6.75e-06,0.00032006,0.00133949,7.59e-06,5.915e-05,0.00054199
INS,repeats,5+,3,8.872e-05,0.00021807,0.00049404,4.861e-05,7.871e-05,7.133e-05,7.221e-05,0.00013704,2.694e-05,0.00011105
INS,repeats,5+,4,2.65e-06,0.00019855,0.00036613,2.812e-05,1.29e-05,6.272e-05,2.902e-05,0.00013649,0,1.734e-05
INS,repeats,5+,5+,5.403e-05,0.00018458,0.00083871,0.0003813,6.782e-05,0.00038756,4.9e-07,7.05e-06,4.86e-06,2e-07
DEL,MH,2,1,1.218e-05,3.239e-05,0.01899614,0.000141,0.00999245,0.01602829,2.27e-05,0.00016705,0.2097189,0.0013516
DEL,MH,3,1,0,2.13e-06,0.00673688,0.01240165,0.00212495,0.01542574,0.00089421,0.00081766,0.00655871,0.00130193
DEL,MH,3,2,0.00247165,0.0013912,0.01177329,0.00307956,0.00073475,0.00400387,0.00392503,0.00025223,0.04298467,0.00308903
DEL,MH,4,1,3.093e-05,3.333e-05,0.00945558,0.00542765,0.00023401,0.00554864,0.00253535,0.00184474,0.01210062,0
DEL,MH,4,2,0.0004708,3.934e-05,0.00540149,0.00068237,0.00034201,0.00238059,0.00961313,0.00151307,0.03178075,0.0005525
DEL,MH,4,3,0.00053673,3.26e-06,0.00172605,4.258e-05,1.71e-06,0.00053359,0.00490839,0.00128486,0.04869722,0.00129868
DEL,MH,5+,1,0.00047233,0,9.386e-05,0.34253362,4.182e-05,0.00360648,0.06692798,3.728e-05,0.00010808,0.00145678
DEL,MH,5+,2,1e-08,2e-08,0.00064607,0.11545982,0.00120245,0.00332534,0.27040038,2e-08,4.03e-06,0.00145407
DEL,MH,5+,3,0,1e-08,0.00323479,0.02170509,0.00053696,0.00111648,0.24290746,9.87e-06,0.00020261,5.105e-05
DEL,MH,5+,4,0.0003722,0,0.00049975,8.714e-05,0.00103598,3.763e-05,0.1382795,0,0.00348908,1.03e-06
DEL,MH,5+,5+,0.00234734,0.00033419,0.00088395,0.00082713,0,0.00392166,0.11235662,0,0.00043376,0.00043785
