Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19
DEL,MH,3,1,0.00101094969321765,0.0161235297742152,0.0135898237345295,0.000795305239889894,7.00349080244684e-05,4.97506344537141e-05,0.0101874485600515,0.0072073036109527,0.0247823692264763,0.00821430797816465,2.27931429678524e-05,0.00392138704234809,0.00988325737471374,0.000778359827787888,0.00501411868629222,0.00802090909758803,0.0194972996376729,0.002937817917575,0.000890520500145391
DEL,MH,3,2,0.00709912292459732,0.0092805201414884,0.00922819338709844,0.00504797334199765,0.0162254832226271,0.00254650600305305,0.00747345477633093,0.0061189698084894,0.0116286265229542,0.00897074818728827,0.0125483374895205,0.011173782561259,0.00845681722928775,0.00177847639222638,0.00125740672734311,0.00744418240726455,0.0092154137137388,0.00744316412332607,0.000581564408258215
DEL,MH,4,1,0.00166077449955467,0.00282487694958196,0.00905267560965498,0.00289713014456091,0.00185738412323226,0.000189037196662813,0.00757525524391916,0.00895021239687715,0.0123235383310355,0.00653674131512666,0.000943066290294893,0.00927241629792123,0.00237603653286858,0.000433404904109165,0.00394653260945084,0.00219119408138826,0.00342501652120411,0.00332191425308834,0.000245347484733934
DEL,MH,4,2,0.00472866945430573,0.00315941673805952,0.00705857550532193,0.0061546937830563,0.00377313066981824,0.000355842553999787,0.00604130904144412,0.00883300446517484,0.00341652160510791,0.00642788091602769,0.00200579658117101,0.0175406102314921,0.00452433357789191,0.000645684857142225,0.00252225740176471,0.00442463247448811,0.00531185197001117,0.00476487075677359,0.000717868566443734
DEL,MH,4,3,0.00230350442085144,0.0124892823686392,0.00309147092225314,0.00450256203380871,0.00478571871500534,0.000456180607278761,0.00273984868662233,0.00147073586360504,0.0081056388941524,0.00190668523806467,0.00304217230049055,0.00696878228632782,0.00290151926330594,0.000393602412915466,0.00129524679165881,0.0066984784700947,0.011911218467288,0.00147409944980795,0.000281695260250073
DEL,MH,5+,1,0.0100091209746944,0.012389198925156,0.00791629530942997,0.0208734298000087,0.00616161284556938,0.000227624366887043,0.00613267502535631,0.00325283325570172,0.00880900648750908,0.00612688656467285,0.00187331143767037,0.00438153504215129,0.00902502952431085,0.00126262347064456,0.0139176997211001,0.0423894117387759,0.00933846819953057,0.0111491747119278,0.00142665018900843
DEL,MH,5+,2,0.00168710652255638,0.00501226587871697,0.00675298991229904,0.573803995057101,0.00138245990319133,2.22888928057159e-05,0.00556872459357429,0.00701440261801362,0.0218951029088286,0.00438744625599314,0.00067026086039841,0.00645364804755442,0.0078504210680391,0.00377428702208185,0.00296207060831936,0.0236072234099608,0.00385114964792744,0.00694487698536282,0.00351664728118639
DEL,MH,5+,3,0.00170877211110209,0.00811868190627107,0.007051379185927,0.0409904709101273,0.00110596792255306,6.35956122374694e-05,0.00508292998656779,0.00241752543098967,0.0134650693432046,0.00659000847622424,0.00118096972002185,0.00439889911761557,0.00744903590283479,0.000829534459322644,0.00358674183399006,0.0163926296533028,0.00598181528154411,0.00353991487594726,0.00101773771445188
DEL,MH,5+,4,0.00215732121901553,0.00697729550515682,0.00268123545687214,0.053713947128472,0.00353676285523566,0.000218571881413049,0.00233429166098681,0.00324317031171405,0.00116766707574731,0.00298645013681984,0.00215893801048627,0.00405740563348488,0.00158963071655662,0.00131632524447733,0.00354331880936548,0.002529148575081,0.00830389900417018,0.0077545935845531,0.00108134632160512
DEL,MH,5+,5+,0.00268986614713696,0.00361684158931812,0.000757957997754024,0.0137413510037655,0.01668216918537,0.00141059023650645,0.000659582731679977,0.00287579949677535,0.00221925928089696,0.00074992719379291,0.0123674169172132,0.00200844472870079,0.000932777303509916,0.0003803349158509,0.00231754885710599,0.00150977496638822,0.00601371829637901,0.00437039343921935,0.000463434137830765
