Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12
INS,repeats,3,1,0.000650172288787439,0.00419669094777488,0.00574221765130479,0.000177506554845212,0.000425691967927718,0.000531337998128704,0.00303598015319279,0.00092483290528329,0.000402860648825677,0.00057222520588395,0.00391821372940866,0.00193561527839363
INS,repeats,3,2,7.93900563998561e-05,0.00105690821943615,0.00140550400127747,0.000812755569321654,6.87737072299928e-05,0.0010373212768385,0.000253506300829384,8.28974136817767e-05,0.000114006409440339,6.24377115964951e-05,0.000284636803621508,0.000585722085811108
INS,repeats,3,3,9.55381011042477e-06,5.37988148271067e-05,1.42880606803802e-05,0.000295356165450398,0.000107360501083685,2.81258001579302e-05,0.000292811781080887,5.9977798364456e-05,2.30007931045883e-05,5.06869553387434e-05,0.00014967405456298,0.000205593062333851
INS,repeats,3,4,7.64961522774324e-05,0.000382286191630386,2.10975329707813e-05,0.000141458438660096,9.6273136405081e-05,0.000146371965219804,0.000811053303781833,7.13174822531094e-05,3.47402864322366e-05,0.000106537158028876,9.09828776289827e-06,0.000688563594677078
INS,repeats,3,5+,0.00158428104942879,0.00293142085443907,3.68986636523683e-05,3.24192536256643e-05,0.00119088224693656,4.20615250338965e-05,0.00214581360964981,0.000131349336314069,4.12386517703359e-05,0.000125600719413422,5.34343884487676e-05,0.00312399355370622
INS,repeats,4,0,4.43235985679163e-06,6.79842914677482e-05,0.00256266339315615,0.00162477192589972,7.82681861358419e-06,0.000576384793717202,0.00512186078017624,0.00015550622646246,6.59210394141692e-05,0.000733468369925182,0.00133213374575439,0.000137384381732388
INS,repeats,4,1,0.000802179063191273,0.00405096844012225,0.00347209207979814,0.000742120077923209,0.000752901495159623,0.00149724035833581,0.00189355023715413,0.00148954075427433,0.000117945964255444,0.000765584869560597,0.00444948634003775,0.00922031585993953
INS,repeats,4,2,1.03751617763702e-05,0.000139746114473346,0.000326348560512262,0.000396879431441132,2.42464233977499e-05,8.43774004737906e-05,6.16356242193814e-05,9.41590171199256e-05,0.000100316139773378,0.000144070639006987,0.000118229601828985,0.000221717567441417
INS,repeats,4,3,0.000128857148766256,0.000226809759260621,8.6419827870843e-06,0.00039290748928298,9.17200593599597e-05,0.000100990498044467,0.000867878965613928,2.85534201306453e-05,1.30600675703321e-05,1.45609798973117e-05,6.76835587017724e-06,0.000767656878447386
INS,repeats,4,4,0.000122029390369028,0.00112108115072541,1.94937576436984e-05,2.64312767122616e-05,0.000322336616317619,0.000263292830797797,0.00151156260473374,0.000169524670422268,2.81184141505769e-05,0.00011663385590934,0.000117574910222766,0.000525339524843443
INS,repeats,4,5+,0.00162896216673975,0.00769467387561013,0.000591172618681793,9.77953701450598e-05,0.00094574183918937,9.9919548966583e-05,0.000269826120115096,0.000102297402537895,7.28817640794432e-05,0.000859610069357803,0.000727689720312569,0.00284742568227965
INS,repeats,5+,0,2.56485829147607e-07,1.53582028494067e-05,0.00468765649955139,0.00862493976256154,2.40598012776284e-06,0.000232047891450529,0.00272200453760784,0.00016990906648629,8.50076124613059e-05,0.00025021044003061,0.00252030273286473,8.58849163260749e-05
INS,repeats,5+,1,8.99916237514631e-05,0.00125551616861868,0.00428570702177639,0.00569369242958541,0.00147791837811509,0.00224136255137661,0.0254470251344627,0.00191169772539815,0.000756761878486142,0.0103035748634697,0.0146574860032952,0.00169300556974589
INS,repeats,5+,2,1.63604434438379e-05,0.000155047936255024,0.000298400803582933,0.00129819905387065,0.000168150928730699,7.79517060064862e-05,0.000527061205945597,7.93477562780721e-05,3.68050691809894e-05,8.16592582963822e-05,0.00025274947127154,0.00115464500102898
INS,repeats,5+,3,6.46266218563956e-05,0.000449627738926023,0.000164291007420358,6.52098820746643e-05,0.000188787439400844,3.68272614157382e-05,0.000114996410491078,0.000210715111157642,8.09635517708806e-05,6.1702840508467e-05,3.01350695215573e-05,0.00044217575930958
INS,repeats,5+,4,9.11569465651821e-06,0.000107518696159393,0.000144640815953772,3.85451697591632e-05,0.000144821907000887,6.0374754265714e-06,9.29472023794484e-05,0.000146316758056931,3.01736963652097e-05,4.3970185719829e-05,3.46120047699675e-05,0.000190660466250972
INS,repeats,5+,5+,5.03013027668417e-05,0.000590546579608134,0.000581613066076427,2.34602781255762e-05,0.000134659484277902,4.09102547751712e-05,2.89363931936019e-05,6.61281353888104e-05,7.3255451754831e-05,0.000324226560268121,0.00017739254183217,0.000683683514330716
DEL,MH,2,1,0.000167142882627426,0.000750702640599414,0.03012344116719,0.00100446632693369,0.000902936882735085,0.200766700476975,0.00185871419097931,0.00481658478740204,0.00885053291029355,0.00332532757908047,0.0108546424138472,0.00238282853999623
DEL,MH,3,1,5.79745229571958e-06,7.763673026297e-05,0.0141860263907593,0.0011050664612207,2.43808918614066e-05,0.00616718074676663,0.00144844568236323,0.00251358388120634,0.00073035356047717,0.00970069332525878,0.00263644309824446,0.0001522495112667
DEL,MH,3,2,0.00195689640601425,0.0138480359502828,0.00881071704090264,0.0039202220244221,0.00182277657702327,0.0417332791415251,0.00350469183311634,0.00130876649279091,0.000607657329161712,0.00376785402221972,0.00101909487980425,0.00558816426242499
DEL,MH,4,1,6.30165246012631e-05,0.000676629193816923,0.00929607598138535,0.00252263245711759,8.41967373255631e-05,0.0122467176983719,2.35134798472281e-05,0.00258843900848615,0.000242295288507787,0.00509470087426632,0.00141658896295665,0.00205323196139582
DEL,MH,4,2,0.000373592620407175,0.0022042065666556,0.00621097883172213,0.00909604817892978,0.000236443314263678,0.0293665348252493,0.00068186537594632,0.00220612709187362,0.000388853694688049,0.00207956070584066,0.000655875827800973,0.00245665943297829
DEL,MH,4,3,0.000386195787555272,0.00428301036246813,0.00352784693467319,0.00478703562040911,0.000145025494768292,0.0486192139750501,0.0017085667456261,0.00275346504372166,0.000100940008180593,0.00102137985111684,0.000476836929135516,0.00118693898894316
DEL,MH,5+,1,0.000357603013681397,0.000747579129447222,0.00817462293822325,0.067547315212739,7.87337989001857e-05,0.00216523145880252,0.00771931708818056,0.00101729217105762,0.0012944256059409,0.29175726266753,0.0115426944085303,0.00917218972196158
DEL,MH,5+,2,4.66783543225347e-05,0.000505681796462293,0.00817429166659831,0.248477178421138,2.5829255453596e-05,0.000448540247544792,0.00463638659416319,0.00075059337688825,0.00180881302480159,0.124154536199087,0.0107163580676689,0.000610954574975249
DEL,MH,5+,3,2.56550122820088e-05,0.000391476305670229,0.00724718990167984,0.223531768840139,2.48609568438069e-05,0.000957803307805611,0.000991090621598335,0.000576684188860729,0.000989588301320967,0.0425261472758355,0.00245526682404105,0.000598158419596999
DEL,MH,5+,4,0.000237014031196204,0.000976407330932545,0.00254494561950171,0.127967289701694,0.000101850435860297,0.00383797359727659,0.000257796957542998,0.000614805467272426,0.00131683419908534,0.0138151671293378,0.000651321870010654,0.00144216494217296
DEL,MH,5+,5+,0.00150684460219132,0.00385424361860188,0.001126756018301,0.104092716433914,0.000707962008934115,0.000348767954076418,0.00137654312957913,0.000451485189571015,0.00035349587353801,0.0122191276622506,0.0119089654787567,0.00406879509984161
