Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,repeats,3,2,0.0240753934261915,0.00053974291064548,0.000419648987286533,0,0.00234815975014109,0.000389237349712637,0.000766940613518664,3.65553118630539e-299,0.000774589875094428,0
DEL,repeats,3,3,0.00611509172445197,0,0.000132514848294134,0,0.000446066701090717,0,0,0,0,0
DEL,repeats,3,4,0,0.00724478892053766,0,0,0,0.000239419047503257,0,0,0,0
DEL,repeats,3,5+,0,0.0106277862116382,0,0,0,0.000472357693399191,0,0,0,0
DEL,repeats,4,0,0.00753906420213492,0.0118103800184833,2.53712916939242e-05,0.00738551092016216,8.36387273749932e-06,0,0.00206400580443678,0.000400217839737988,0.00114530580257728,2.44675181220156e-79
DEL,repeats,4,1,0.0653704242364801,0.00246589867459898,0.000480050558667326,0.00210050052865218,0.00206745435152354,0,0.0028703853236817,0.00379706635728235,0,0.000584036083966448
DEL,repeats,4,2,0.0147345934701369,0,0,0,0.000473621997088319,0,0.000304645888405514,0,0,0
DEL,repeats,4,3,0.00333002255994372,0.00467893089322502,0,0,4.20226470738494e-07,0,0,0,0,0
DEL,repeats,4,4,0,0.00570496785239808,0,0,0,0,0,0,0,0
DEL,repeats,4,5+,0.00018541311183001,0.00142245623930335,0,0,0.000202345423461998,0,0,0,0,0
DEL,repeats,5+,0,0.00146826878496724,0.0128009766899022,0,0.260776408954682,0,0.000752468353500745,2.14222237588591e-67,0,0.00635514806560598,0.000258796988611709
DEL,repeats,5+,1,0.0169217065254157,0,0,0,0.00298602613015438,0,0.0086940585584863,0,0.00318419079974835,0
DEL,repeats,5+,2,0.00284808863220954,0,0,0,0.0004096988926013,0,0.000276515526389062,0,0,0
DEL,repeats,5+,3,0.000646785692674828,0,0,0,0.000143906412308537,0,0,0,0,0
DEL,repeats,5+,4,3.81555303230801e-05,0,0,0,7.460949099664e-05,0,0,0,0,0
DEL,repeats,5+,5+,5.11363010064648e-05,0.000121455186372184,3.19776700253332e-06,0,2.52828981279052e-05,0,0,0,0,0
INS,repeats,2,0,1.52199471776146e-244,0.00663673090919786,0.000327019580895793,0.0012569561425321,0.000344960230385316,0.0210902269316348,0.00220551854501128,1.58817241241052e-226,0.0145718071424987,0.00236927252688886
INS,repeats,2,1,0,0.0206812161296911,0,0.00119233738322265,0.000261956946219532,0,0,0.00114139644122814,0.00037187790978991,0.00253238123460394
INS,repeats,2,2,0,0.00833809039239175,7.99528464498341e-05,0,0.00106843094812035,0.000732357428452459,0.000771313895002396,0,0.000134592138664567,0.00104840888393774
INS,repeats,2,3,0,0.00114269424746862,0.000325955388479879,0,0.000422367482597893,0,0.000378660183568129,0,0.000738127893831412,0.000998343874236635
INS,repeats,2,4,0,0,0.00281025025323539,0,0.0020034199494787,0.00117285813513286,0,0,0,0
INS,repeats,2,5+,4.50306843643242e-05,0.00127956568127594,0.0180947334163534,0.00123961110390753,0.0136846949208686,0,0.000346274045104102,1.41612779698226e-195,6.34674148322367e-146,0
INS,repeats,3,0,0,0.00463686633111134,0,0,5.54942527502093e-05,0.00584636756434694,0.0014650997514891,0,0,0
INS,repeats,3,1,0,0.00725812712623165,0.000146062899799269,0,0.00125643063902204,0.00198972738534307,0.000111973382091819,0,0.00415447218017381,0.000102763815735959
INS,repeats,3,2,0.00037618705235223,0.00078747455827209,0,0,0.000209033801259565,0,0.000727167047388581,0,0,0
INS,repeats,3,3,0,0,7.20933607048443e-05,0,1.82267745158717e-05,9.24656990756842e-05,9.43986877366672e-06,0,0,0
INS,repeats,3,4,0,0,0,0,0.000158027324974683,0,0,0,0,0
INS,repeats,3,5+,0,0,0.000788176249711048,0,0.00200165749690024,0.000963657211266429,0,0,0,0
INS,repeats,4,0,0,0.00288717958526123,0,0,1.33536850468297e-05,0.005392307962811,0.00171953853775402,0,0.00125414230156228,0
INS,repeats,4,1,0.00124867684551307,0.00425478310291862,0.000731820834303085,0.000770598747455821,0.00120646159482307,0.000875584248329864,0.000497146131417937,0,0.00300815514340207,6.52051351145205e-05
INS,repeats,4,2,0.000136079995130879,0,3.18173578055971e-05,0,2.06399955408105e-05,0,0.000300776146961525,0,0,0
INS,repeats,4,3,0,0,5.59086178660118e-05,0,0.000153152793476842,0,0,0,0,0
INS,repeats,4,4,0,0,7.50477062268427e-05,0,0.000299081671401282,0.00108818940463147,0,0,0,0
INS,repeats,4,5+,0,0.000617880405583597,0.000874370469477411,0.000258569064231917,0.00224578015150308,0,0,0,0,0
INS,repeats,5+,0,0,0.00555458370091205,0,0,0,0.0023355135574961,0.0100280606025338,0,0.00209009659629174,0
INS,repeats,5+,1,0.00213925139215908,0.0051327910353571,0.001601897090512,0.00890806630471613,0.000109871044975339,0.0257371088329082,0.00538972493650309,0.000496582124675826,0.0187468630285475,2.03142837224464e-101
INS,repeats,5+,2,0.000116361980770175,0,0.000141479721893368,0,2.49603067191067e-05,0.000203197289286749,0.00143765440868343,0,0,0
INS,repeats,5+,3,0,0,6.2107446380409e-05,0,0.000131332775627634,0,0,0,0,0
INS,repeats,5+,4,0,0,0.000117411332989521,0,2.5635635062696e-05,0,0,0,0,0
INS,repeats,5+,5+,0.00143983703086219,0,2.03070421547769e-05,0,0.00013489653388934,0,0,0,0,0
DEL,MH,2,1,0.196056642086771,0.0293998994127404,4.03380962129016e-08,0.00612929263607622,6.98598741237198e-122,0,0,0.00101184781968747,0.00975124271308428,0.0081262764215383
DEL,MH,3,1,0.00694459504822222,0.0144056199878386,1.19374650948505e-05,0.0101255023313074,0,0.000743203808811748,0.000106156745932554,0.00267937240673536,1.90235310941838e-265,8.109524626462e-06
DEL,MH,3,2,0.0512208790077874,0.00948634589588059,0.00127954973956142,0.00487578057530398,0.00287816782466261,0.00108464696601629,0.00462278393474939,0.000711232189387679,0,0.000218869834203487
DEL,MH,4,1,0.0111947429473842,0.00951130139177068,0,0.00641613530411936,0.000132895309171116,0,0.00263992371144089,0.000960909884744997,0.000387060348764984,3.56810866671583e-249
DEL,MH,4,2,0.0304082779244319,0.00662413709743214,0,0.00104912062285154,0.000494859054639576,0,0.0100686723814021,0.00272293701394295,0,3.84281690910381e-05
DEL,MH,4,3,0.050679526127808,0.00358593875149111,0,0.000912531194711158,0.000593526234412792,0.000809197482148674,0.00547865933280112,0.00127076049095767,0,8.74510177447397e-05
DEL,MH,5+,1,0,5.32214766153481e-30,0,0.306998547124877,0.000555510515781544,0,0.0549204071171422,0,0,1.07097600253592e-136
DEL,MH,5+,2,0,0.00240177543832386,0,0.135119600790942,3.52892880122245e-05,0,0.27874649727125,0,6.96616974420591e-140,0.000979502636464881
DEL,MH,5+,3,2.47856257056036e-231,0.00473780869964148,0,0.0498425386257093,0,0,0.244382785751425,0,1.11253692925384e-308,0.000565235034007709
DEL,MH,5+,4,0.0031110427645284,0.00085371203889894,0,0.0178104960852917,0.000418414377275167,0,0.13694897021946,0,0,0.000545261926138467
DEL,MH,5+,5+,0,0,0.000533898359445122,0.0128729932241808,0.00238063297950343,0.000410035059361517,0.112900869186841,0,0.01522751175633,0
