Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (False Positive) (ID5 0.332),hdp.2 (ID2 0.999),hdp.3 (ID5 0.999),hdp.4 (ID6 0.999),hdp.5 (ID1 1),hdp.6 (ID8 0.999),hdp.7 (ID3 0.999),hdp.8 (ID11 0.999),hdp.9 (ID13 0.999),hdp.10 (ID4 0.998),hdp.11 (ID9 0.998),hdp.12 (ID14 0.915),hdp.13 (False Positive) (ID5 0.521),hdp.14 (ID10 0.987),hdp.15 (ID12 0.993)
DEL,repeats,4,4,1.3046863727258e-06,1.95111552182601e-07,0.00452339623536453,4.71091366739609e-05,9.06772293691179e-07,0.000279411511351136,6.9664148057916e-05,0.000957485328455825,0.00034312269742963,0.00103652293925664,3.88396572874652e-05,7.60396408576975e-06,4.0428126361318e-05,0.000934802439520148,0.0517493084191187
DEL,repeats,4,5+,0.000928245273727019,0.000104177407440847,0.00169521089428878,1.68050988403067e-05,4.94514978794248e-05,4.44615872806001e-05,1.62593255742489e-05,0.000251728295775689,9.54638664902103e-05,0.000259136173595457,6.13193199991556e-05,3.95497471367964e-05,0.00165093401222842,0.00149509474203086,0.0238787409874725
DEL,repeats,5+,0,0.000274729673342546,1.40707683336889e-05,0.0178209876770311,0.0206920286298975,8.96758260855204e-06,0.244752335690783,0.00284911421229571,0.00123689619147371,0.0150176606334994,0.00504795047141181,0.00170105516814191,0.00866584739472035,0.00138192514971023,0.00198959737705433,0.00737074987032267
DEL,repeats,5+,1,0.0111293836011637,0.00193491491790372,0.000142619196070247,0.00776479555504917,0.000256437667654233,0.00046293496297462,9.41518253731925e-05,0.00113857236349863,0.00320358446729626,0.0115470765680333,0.000525159096246102,0.000519764055616489,0.00388490340987384,0.0194448726773547,0.00220820894476181
DEL,repeats,5+,2,0.00184391866171501,0.000225031961585562,0.00045021087861063,0.000480558344274954,0.000108393317363014,0.000480977493756604,3.59125258229901e-05,0.000101317206559809,9.27186667492045e-05,0.00295012550531717,0.000157378078755166,0.000236259502742993,0.000839720160568596,0.00237549796395708,0.00309020427448325
DEL,repeats,5+,3,0.000949060131894653,6.67481114456226e-05,0.000248131174756185,0.000121609395016854,4.46557807950638e-05,1.68803026847812e-05,3.99369844626828e-05,9.85217373030003e-05,0.000127133654230821,0.00141346311570811,5.07683090046342e-05,0.000141586724666112,0.000798688629336214,0.000408288712555123,0.00189099677445389
DEL,repeats,5+,4,0.00045355587972035,4.26483978267105e-05,5.05068127605888e-05,6.90846617066485e-05,1.38725142257844e-05,5.69712336465557e-05,4.40101467419641e-05,5.02442306245809e-05,0.000146331872287127,2.19182886200245e-05,2.70949635302936e-05,1.0115784054042e-05,0.000203658286482297,7.32523760380284e-05,0.000669585938089066
DEL,repeats,5+,5+,0.000119856787282437,8.3859632512954e-06,0.000654076076188587,4.16935400377159e-05,1.82407714619042e-05,2.76355784631336e-05,2.30188780792613e-05,6.26135636193079e-05,8.7919112235128e-05,0.00038254212118562,0.000104696606966558,0.00010908149080397,0.00057806186647974,0.000349568979484425,0.00350767246517278
INS,repeats,2,0,0.00153903690468942,0.000179528933698294,0.00700684910671586,0.0021390125980784,0.000339240756058442,0.00208979979655613,0.00280976936155645,0.000246409482587956,0.00918567467510515,0.000226884200514378,0.00106435622881734,0.0264367795750674,0.00191601160058664,0.0242922946552278,0.00775298068423408
INS,repeats,2,1,0.00109439738391263,0.000158373474552121,0.0194930438019513,6.12634818043709e-05,2.53017988868304e-05,0.00198156836543117,0.00234143259992266,0.000167777632740477,0.00287671480674385,0.000363212692462154,0.00255074880946087,0.000113203159024635,0.00181248195270886,0.0387059270598794,0.00318341281950923
INS,repeats,2,2,0.00486519953341289,0.000609783614557545,0.00703161103024688,0.000679194952407598,0.000174554962850482,0.000422411377757682,0.000905085367970172,0.000333254569543934,0.000791644702796222,0.000523787271424339,0.000545382207981823,0.00101010556551372,0.00602238288313723,0.0250519198308715,0.00310581481129248
INS,repeats,2,3,0.00117370067080781,0.00027031595163952,0.00111507649824594,0.00049669832725765,0.000519226954387827,0.000160414624347705,0.00120660447396452,0.000359848635482597,0.000421333619852194,9.1328015510534e-05,0.000349507860131187,0.00148169976455684,0.00261415103640821,0.00325216983160791,0.00137395457712685
INS,repeats,2,4,0.0147798239234953,0.00137179059190211,5.49264867072159e-05,0.000166995056293355,0.00251047914253097,0.000121148281495771,0.000334855465618048,0.000700697975485293,0.000156540015694907,0.000127865748252302,0.000269461619804289,0.00251555344613422,0.00155972845171722,0.0020465496265209,0.00185962414222563
INS,repeats,2,5+,0.0704942489274381,0.00872338924895363,0.000900492043989459,0.00103919740634527,0.0160445005859716,0.00197896225980007,0.000111472377620583,0.000790684873021932,0.00157372665682576,0.000181861968951956,0.00162717356345226,0.0016834103253726,0.00594031982067246,0.00673862943429723,0.0371812675073875
INS,repeats,3,0,0.000152516033257766,2.2385481499194e-05,0.00375686342816941,0.000866473614927965,2.06097869968873e-05,0.000753234091405687,0.000286966971155157,9.41429934228669e-05,0.000489300038605508,0.000140081251041527,0.000125046445296945,0.00812674232534816,0.000513625540248495,0.0188926322445962,0.00998134692409907
INS,repeats,3,1,0.0027271011503564,0.000829833622092526,0.00595866882689587,0.000210849009153239,0.000227583641779858,0.000648976292694818,0.000191079758202937,0.000411193736743709,0.00391287317786231,0.000351769496616861,0.00119302051399424,0.00256193077663932,0.00793528603438808,0.036706903103603,0.0012048909478968
INS,repeats,3,2,0.000550036535126483,0.000137008230830532,0.00114547080473909,0.000768820527935809,5.15943064590839e-05,0.000192344508378753,4.78910578123429e-05,7.79515365327694e-05,0.00053105979890412,0.000779029277612366,0.00017212333123763,0.000133069371500971,0.00188298889764293,0.00307502869706018,0.000648973967156492
INS,repeats,3,3,0.000113694098194677,8.5295209380639e-06,1.54064399668087e-05,0.000278962698804981,0.000130221964473044,2.94035225175654e-05,1.56518117541169e-05,0.000152204642500115,1.57076329551593e-05,3.51345271675828e-05,1.28770571998227e-05,0.000599194653431354,0.000280473555068411,0.000670269060101316,4.91807688795613e-05
INS,repeats,3,4,0.000517629809094262,5.7138735311231e-05,2.62809569691198e-05,0.000206008713459527,0.000101601275286109,6.59908023541943e-05,3.70147660873646e-05,9.88433399608632e-05,1.49895177911214e-05,0.000160052455957837,4.33282315114033e-05,0.000586098937505862,0.000639426313367385,0.000695602991760581,0.000113517398738957
INS,repeats,3,5+,0.00603565351923787,0.00115770430908035,5.53324714727854e-05,3.13551150830913e-05,0.00128186750032593,5.23240179410963e-05,3.60765801879203e-05,0.000389695835998873,0.000174874677541294,6.55046819204902e-05,0.000215079558874372,0.00249350651723089,0.000854476152415536,0.00166025626548389,0.00173617965454488
INS,repeats,4,0,4.88926708894294e-05,4.65306682711893e-06,0.00250491866017067,0.00142743330020951,4.45802704503783e-06,0.000713474013697861,3.49999734180662e-05,0.000191811246749231,0.00100434314233197,0.000104892336060991,0.00019580894057597,0.0069304652307315,0.000147157648555354,0.0153776965171736,0.00534857911908832
INS,repeats,4,1,0.00580436930086914,0.000916442926283631,0.00377632971579192,0.000514173396815842,0.000577141444289215,0.000957538520743836,0.000108519399051841,0.000608125887352757,0.00303784530544938,0.00112218374465749,0.00143140550242296,0.000692234748528859,0.00226159802674173,0.0567568443347732,0.00335217333151968
INS,repeats,4,2,0.000110008509501216,1.09709269389179e-05,0.000392951290821691,0.000436308720302695,4.46554567163313e-05,8.28252945884288e-05,4.7821847377138e-05,9.07537961823117e-05,0.00013555105476119,0.000272809269771819,5.96228188125123e-05,3.18772788700738e-05,0.000454656427849015,0.00643521141558744,0.00121299933352101
INS,repeats,4,3,0.00056707561890669,8.22297372294774e-05,1.68614809741602e-05,0.000322872482558022,0.000103198659358877,2.27168934211011e-05,7.10124698696856e-05,7.83597245215953e-05,3.83237155896712e-05,9.89314317613515e-05,0.000161923884344437,0.000767269661399247,0.000465481145535989,0.000499805085835877,0.000381245682947724
INS,repeats,4,4,0.00203364531230365,0.000127442345008246,1.63484924719289e-05,8.61494955716428e-05,0.000269740451468184,0.000120064100832833,1.97172839850421e-05,0.000130719111088275,3.25151638197945e-05,0.000362309854767135,7.67390850016099e-05,0.00187223068280572,0.00129924039737831,0.00180283327621743,0.000242948451506739
INS,repeats,4,5+,0.00771215145867213,0.00164360689321457,0.000670851534550921,0.000242670190822686,0.000795297635739024,0.000648757420542206,0.000107045473116921,0.000215547996766112,0.000105153876172039,0.00021348304340278,0.000118468926238369,0.000567956746916841,0.00517679323882282,0.00707386215788146,0.00813278656038872
INS,repeats,5+,0,2.54924894947345e-06,2.40320326468813e-07,0.00486440035920567,0.00845655974070754,1.33390806319975e-06,0.00020593494204094,0.000236894502959133,0.000992156568840045,0.0029625522940098,9.53853463568215e-05,0.000165729770139051,0.00243041416657328,4.76324148219056e-05,0.0662201479383777,0.00948211286342334
INS,repeats,5+,1,0.00192477915492602,8.79273646835251e-05,0.00495082790674111,0.00621763169074905,0.00127085822170228,0.00979253013639641,0.000635864465071444,0.00113167027568757,0.012218511354537,0.00230288877605231,0.0019461403142692,0.0331223651936194,0.00233351291637496,0.275911456926916,0.0041904440023143
INS,repeats,5+,2,0.000198143982025582,1.31051247776632e-05,0.00028998117540959,0.00113030856911749,0.000152638814482662,8.61117702443159e-05,9.34930445640199e-05,0.000941034115572838,6.2648730513286e-05,0.000210785407880315,0.000159450671771138,0.00074430934341654,0.000570089608183253,0.0104356159729457,0.00091389841708399
INS,repeats,5+,3,0.000454541909974392,6.05206688823961e-05,0.000135159357134936,1.58462639360858e-05,0.000209906443233869,4.34792076188765e-05,5.17283919420372e-05,7.91266231672684e-05,3.83873460472442e-05,3.65486103043586e-05,8.66074075668074e-05,3.23453907732518e-05,0.000610481164552385,0.00375020743383965,0.000301146957669301
INS,repeats,5+,4,0.000146557765076332,1.10202335845575e-05,0.000126128031949436,2.87941762882735e-05,0.000206009396474885,4.75936647513114e-05,1.57799792267186e-05,0.000157127637032017,4.47867520660128e-05,8.68899699735762e-05,4.94519876019857e-05,0.000421232208679263,0.000200952107060554,0.00149823693510488,0.00167161568677079
INS,repeats,5+,5+,0.000462622548153855,7.05664022212286e-05,0.000474601436232058,7.49420506278763e-05,8.5179557750041e-05,0.0002203414803962,5.82213561040382e-05,0.000192936856051751,3.07880513999564e-05,0.00012746327843645,0.000110783571465141,0.000262062744235245,0.000486874590964637,0.00467793993894326,0.00426887558288494
DEL,MH,2,1,0.0012254492220062,0.000149868408652779,0.0309829833541662,0.000632124654615834,0.000846183830167474,0.00389636375748215,0.00710153920880609,0.000442240762560473,0.0102523120354011,0.200147586769229,0.00527823216302332,0.00244508547866069,0.00255541962895793,0.00276886125941062,0.006528008220539
DEL,MH,3,1,6.99420118613788e-05,4.9592174740396e-06,0.0132538783171278,0.000991287217726013,6.20756608274042e-05,0.00968108349031642,0.000463399750589174,0.000297432981191205,0.000927959323048288,0.00718435815201524,0.00378605512652653,0.0013871183253879,0.000263505078694235,0.00520955972965356,0.0151900374463435
DEL,MH,3,2,0.0136444221107256,0.00161801542223362,0.00904960499051329,0.00431940802513695,0.00152178914353292,0.00359821746854077,0.000413458013215205,0.00127266830249446,0.00139472508960759,0.054370397975207,0.00201876282892153,0.00385095111490269,0.00249200726250789,0.0235167621271469,0.00588395990820095
DEL,MH,4,1,0.000668390227509466,8.977034927738e-05,0.00913892898233229,0.00259579911901909,5.3507991374826e-05,0.00572985408322951,9.83813519690479e-05,7.84092018535742e-05,0.00178170735243574,0.0110478508329385,0.00269991418729082,7.65876743053205e-05,0.0011719585395759,0.000724864664762367,0.00430290049078467
DEL,MH,4,2,0.00405417762470446,0.000284594125139451,0.00647412575846412,0.00835544756576978,0.000126374825838874,0.00167583281184922,0.000250936531257373,0.000352266234356829,0.000461366267730968,0.0310686683122243,0.00281407440931058,0.00146056622473288,0.00404131326645218,0.00101591029824322,0.00497710896647258
DEL,MH,4,3,0.00310004905680885,0.000413195771172522,0.00311532252501388,0.00477937205212732,0.000192497581878435,0.00126265987495179,0.000139123228159669,0.00062995776008845,0.000774309948140268,0.0376917442345655,0.00174014010270937,0.00371648882505568,0.00377334664871129,0.0011174424119474,0.000533107409965661
DEL,MH,5+,1,0.00135103580704535,0.000381378972658713,0.0088051822295718,0.0686351841778511,3.81748543014126e-05,0.29914086436305,0.00143679325475714,0.000154146627780287,0.00927625717649298,0.000542170352202424,0.000386025559168018,0.00681332308130208,0.00442240915501961,0.00209427168383253,0.00592980638766495
DEL,MH,5+,2,0.000557539984864556,3.8947887805166e-05,0.00829973853983135,0.274171556144118,1.82232712103462e-05,0.117157573660413,0.00252082348462432,0.000278099713720446,0.00898449334839012,0.00052269951516528,0.000139235735944749,0.00479062296503335,0.00152350587445726,0.00137549501815107,0.00135349416480407
DEL,MH,5+,3,0.000195462460724957,2.89342764901684e-05,0.00751143991373174,0.210694850347512,1.29556954913839e-05,0.0418723059616332,0.00105606665069495,0.000734787857218761,0.00347995881473183,0.00158067300785055,0.000691289485942481,0.00183640299616736,0.000499198678331227,0.000888847865812645,0.0034418960285203
DEL,MH,5+,4,0.00215522765253066,0.000225527010882936,0.00247280599955349,0.119121084931744,7.24536340800391e-05,0.0146104593341598,0.000583643910034617,0.000386912736075059,0.000418706590960966,0.00394193078476393,0.000509600340784983,0.000272281284560716,0.000743010816233449,0.000568933333464258,0.00106545702688233
DEL,MH,5+,5+,0.0120696596464659,0.00105130585536594,0.000792436103917199,0.0966088405311253,0.000833786846411016,0.0107871632452996,7.60443248440275e-05,0.00061567118047954,0.0115955146345053,0.00047156409342695,0.000357393524683079,0.000529069206862589,0.00886804025507716,0.0326725235836319,0.00894415557794413
