MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:2	0.00046482	0.00000000	0.00013091	0.00001330	0.00000684	0.00000000	0.00051605	0.00003292	0.01083762	0.00047955
4:Del:R:3	0.00000000	0.00000000	0.00242994	0.00347083	0.00005654	0.00010199	0.00011281	0.00000001	0.00367091	0.00003722
4:Del:R:4	0.00000000	0.00000004	0.00338604	0.00407184	0.00018638	0.00017125	0.00001013	0.00000000	0.00011390	0.00000000
4:Del:R:5	0.00014233	0.00002161	0.00160870	0.00111812	0.00003226	0.00008453	0.00008765	0.00000005	0.00070926	0.00003388
5:Del:R:0	0.00000000	0.00000000	0.00280323	0.02143358	0.29346435	0.00099432	0.01717929	0.00009147	0.00205917	0.00086239
5:Del:R:1	0.00318542	0.00000006	0.00045764	0.00043437	0.00005957	0.00000000	0.00730066	0.00020653	0.01239834	0.00040674
5:Del:R:2	0.00040591	0.00008613	0.00051013	0.00027357	0.00028449	0.00002942	0.00043938	0.00005211	0.00272920	0.00002126
5:Del:R:3	0.00011239	0.00000839	0.00040859	0.00011942	0.00001163	0.00002291	0.00017365	0.00008071	0.00096545	0.00007435
5:Del:R:4	0.00007929	0.00000051	0.00023513	0.00003179	0.00000053	0.00002663	0.00008495	0.00006396	0.00011370	0.00001089
5:Del:R:5	0.00004279	0.00000918	0.00048592	0.00065125	0.00001945	0.00000281	0.00000000	0.00003636	0.00011287	0.00005740
2:Ins:R:0	0.00019159	0.00052238	0.00447606	0.00943179	0.00203059	0.00224699	0.00198329	0.00081162	0.00098574	0.02556650
2:Ins:R:1	0.00022363	0.00000777	0.01703210	0.01438600	0.00158668	0.00317098	0.00008139	0.00080678	0.00023266	0.00000863
2:Ins:R:2	0.00091967	0.00018701	0.00764832	0.00523643	0.00033661	0.00136015	0.00038938	0.00035124	0.00004483	0.00116896
2:Ins:R:3	0.00039823	0.00040891	0.00206863	0.00105832	0.00037822	0.00084392	0.00033048	0.00042167	0.00027273	0.00096202
2:Ins:R:4	0.00193225	0.00232987	0.00468513	0.00042421	0.00042439	0.00021431	0.00005691	0.00006259	0.00026523	0.00353443
2:Ins:R:5	0.01367163	0.01364140	0.04710332	0.00390249	0.00349204	0.00000001	0.00003348	0.00004663	0.00230519	0.00011244
3:Ins:R:0	0.00001950	0.00003641	0.00366229	0.00282081	0.00039607	0.00020079	0.00101372	0.00052008	0.00010082	0.00774151
3:Ins:R:1	0.00097584	0.00030687	0.00659794	0.00602014	0.00056401	0.00036976	0.00004483	0.00050757	0.00050076	0.00293849
3:Ins:R:2	0.00015048	0.00004536	0.00150948	0.00098387	0.00002001	0.00014617	0.00082380	0.00000442	0.00106242	0.00023978
3:Ins:R:3	0.00001687	0.00014560	0.00015649	0.00006317	0.00003852	0.00000296	0.00030922	0.00002495	0.00000496	0.00024249
3:Ins:R:4	0.00010882	0.00009395	0.00025937	0.00001623	0.00009089	0.00001704	0.00015122	0.00005011	0.00012378	0.00085851
3:Ins:R:5	0.00204787	0.00098295	0.00325588	0.00024180	0.00024355	0.00000398	0.00000000	0.00000515	0.00013979	0.00197835
4:Ins:R:0	0.00002281	0.00000006	0.00160273	0.00283803	0.00070681	0.00005064	0.00167183	0.00000168	0.00043043	0.00506588
4:Ins:R:1	0.00102559	0.00056823	0.00508538	0.00480336	0.00092644	0.00000968	0.00068933	0.00111641	0.00166520	0.00182510
4:Ins:R:2	0.00000147	0.00003721	0.00025890	0.00028308	0.00015221	0.00015057	0.00043373	0.00001760	0.00004585	0.00006544
4:Ins:R:3	0.00024821	0.00005680	0.00013474	0.00001388	0.00000715	0.00000207	0.00039435	0.00000186	0.00006385	0.00075396
4:Ins:R:4	0.00014096	0.00037406	0.00043612	0.00006131	0.00013180	0.00000178	0.00000424	0.00017424	0.00024344	0.00139805
4:Ins:R:5	0.00204096	0.00076822	0.00364651	0.00094369	0.00113738	0.00000483	0.00005514	0.00000017	0.00025072	0.00013429
5:Ins:R:0	0.00000000	0.00000002	0.00307736	0.00471050	0.00012055	0.00012096	0.00862104	0.00000412	0.00007907	0.00268689
5:Ins:R:1	0.00005077	0.00167035	0.00160727	0.01064887	0.01101525	0.00027415	0.00579885	0.00119223	0.00250538	0.02443727
5:Ins:R:2	0.00000688	0.00023145	0.00046756	0.00032616	0.00001787	0.00000391	0.00131039	0.00001096	0.00003982	0.00052518
5:Ins:R:3	0.00009224	0.00022302	0.00047480	0.00009136	0.00006042	0.00008166	0.00005683	0.00015876	0.00001433	0.00009270
5:Ins:R:4	0.00000556	0.00019872	0.00030110	0.00010819	0.00004391	0.00000956	0.00002938	0.00012949	0.00000729	0.00002062
5:Ins:R:5	0.00006399	0.00018404	0.00074021	0.00050412	0.00039453	0.00005130	0.00000465	0.00000420	0.00001418	0.00000002
2:Del:M:1	0.00001406	0.00002457	0.01620519	0.01648284	0.00063608	0.01004688	0.00001979	0.00006247	0.20759382	0.00308951
3:Del:M:1	0.00000091	0.00001100	0.00737445	0.01396204	0.01177261	0.00156270	0.00097444	0.00084685	0.00616366	0.00130989
3:Del:M:2	0.00223293	0.00123347	0.01263225	0.00490656	0.00337476	0.00062072	0.00385033	0.00029122	0.04244507	0.00358208
4:Del:M:1	0.00004425	0.00003174	0.00727094	0.00659287	0.00542474	0.00027230	0.00253297	0.00177508	0.01242843	0.00008984
4:Del:M:2	0.00049935	0.00003709	0.00444718	0.00289130	0.00090282	0.00031514	0.00946588	0.00146427	0.03093137	0.00081215
4:Del:M:3	0.00049109	0.00000088	0.00214106	0.00054371	0.00007244	0.00000151	0.00483292	0.00128933	0.04838933	0.00172456
5:Del:M:1	0.00053231	0.00000000	0.00006994	0.00391115	0.32996337	0.00011812	0.07192125	0.00000558	0.00014985	0.00188497
5:Del:M:2	0.00000000	0.00000002	0.00060984	0.00282659	0.11053953	0.00114923	0.26853168	0.00000018	0.00000374	0.00152633
5:Del:M:3	0.00000006	0.00000027	0.00194780	0.00158502	0.02056823	0.00067953	0.23993410	0.00000542	0.00026362	0.00002078
5:Del:M:4	0.00035736	0.00000008	0.00056250	0.00003606	0.00023362	0.00099168	0.13571055	0.00000000	0.00323245	0.00001861
5:Del:M:5	0.00225964	0.00030639	0.00198441	0.00270870	0.00093169	0.00000000	0.11054768	0.00000000	0.00067776	0.00064272
