Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,5+,1,0.00318542,6e-08,0.00045764,0.00043437,5.957e-05,0,0.00730066,0.00020653,0.01239834,0.00040674
DEL,repeats,5+,2,0.00040591,8.613e-05,0.00051013,0.00027357,0.00028449,2.942e-05,0.00043938,5.211e-05,0.0027292,2.126e-05
DEL,repeats,5+,3,0.00011239,8.39e-06,0.00040859,0.00011942,1.163e-05,2.291e-05,0.00017365,8.071e-05,0.00096545,7.435e-05
DEL,repeats,5+,4,7.929e-05,5.1e-07,0.00023513,3.179e-05,5.3e-07,2.663e-05,8.495e-05,6.396e-05,0.0001137,1.089e-05
DEL,repeats,5+,5+,4.279e-05,9.18e-06,0.00048592,0.00065125,1.945e-05,2.81e-06,0,3.636e-05,0.00011287,5.74e-05
INS,repeats,2,0,0.00019159,0.00052238,0.00447606,0.00943179,0.00203059,0.00224699,0.00198329,0.00081162,0.00098574,0.0255665
INS,repeats,2,1,0.00022363,7.77e-06,0.0170321,0.014386,0.00158668,0.00317098,8.139e-05,0.00080678,0.00023266,8.63e-06
INS,repeats,2,2,0.00091967,0.00018701,0.00764832,0.00523643,0.00033661,0.00136015,0.00038938,0.00035124,4.483e-05,0.00116896
INS,repeats,2,3,0.00039823,0.00040891,0.00206863,0.00105832,0.00037822,0.00084392,0.00033048,0.00042167,0.00027273,0.00096202
INS,repeats,2,4,0.00193225,0.00232987,0.00468513,0.00042421,0.00042439,0.00021431,5.691e-05,6.259e-05,0.00026523,0.00353443
INS,repeats,2,5+,0.01367163,0.0136414,0.04710332,0.00390249,0.00349204,1e-08,3.348e-05,4.663e-05,0.00230519,0.00011244
INS,repeats,3,0,1.95e-05,3.641e-05,0.00366229,0.00282081,0.00039607,0.00020079,0.00101372,0.00052008,0.00010082,0.00774151
INS,repeats,3,1,0.00097584,0.00030687,0.00659794,0.00602014,0.00056401,0.00036976,4.483e-05,0.00050757,0.00050076,0.00293849
INS,repeats,3,2,0.00015048,4.536e-05,0.00150948,0.00098387,2.001e-05,0.00014617,0.0008238,4.42e-06,0.00106242,0.00023978
INS,repeats,3,3,1.687e-05,0.0001456,0.00015649,6.317e-05,3.852e-05,2.96e-06,0.00030922,2.495e-05,4.96e-06,0.00024249
INS,repeats,3,4,0.00010882,9.395e-05,0.00025937,1.623e-05,9.089e-05,1.704e-05,0.00015122,5.011e-05,0.00012378,0.00085851
INS,repeats,3,5+,0.00204787,0.00098295,0.00325588,0.0002418,0.00024355,3.98e-06,0,5.15e-06,0.00013979,0.00197835
INS,repeats,4,0,2.281e-05,6e-08,0.00160273,0.00283803,0.00070681,5.064e-05,0.00167183,1.68e-06,0.00043043,0.00506588
INS,repeats,4,1,0.00102559,0.00056823,0.00508538,0.00480336,0.00092644,9.68e-06,0.00068933,0.00111641,0.0016652,0.0018251
INS,repeats,4,2,1.47e-06,3.721e-05,0.0002589,0.00028308,0.00015221,0.00015057,0.00043373,1.76e-05,4.585e-05,6.544e-05
INS,repeats,4,3,0.00024821,5.68e-05,0.00013474,1.388e-05,7.15e-06,2.07e-06,0.00039435,1.86e-06,6.385e-05,0.00075396
INS,repeats,4,4,0.00014096,0.00037406,0.00043612,6.131e-05,0.0001318,1.78e-06,4.24e-06,0.00017424,0.00024344,0.00139805
INS,repeats,4,5+,0.00204096,0.00076822,0.00364651,0.00094369,0.00113738,4.83e-06,5.514e-05,1.7e-07,0.00025072,0.00013429
INS,repeats,5+,0,0,2e-08,0.00307736,0.0047105,0.00012055,0.00012096,0.00862104,4.12e-06,7.907e-05,0.00268689
INS,repeats,5+,1,5.077e-05,0.00167035,0.00160727,0.01064887,0.01101525,0.00027415,0.00579885,0.00119223,0.00250538,0.02443727
INS,repeats,5+,2,6.88e-06,0.00023145,0.00046756,0.00032616,1.787e-05,3.91e-06,0.00131039,1.096e-05,3.982e-05,0.00052518
INS,repeats,5+,3,9.224e-05,0.00022302,0.0004748,9.136e-05,6.042e-05,8.166e-05,5.683e-05,0.00015876,1.433e-05,9.27e-05
INS,repeats,5+,4,5.56e-06,0.00019872,0.0003011,0.00010819,4.391e-05,9.56e-06,2.938e-05,0.00012949,7.29e-06,2.062e-05
INS,repeats,5+,5+,6.399e-05,0.00018404,0.00074021,0.00050412,0.00039453,5.13e-05,4.65e-06,4.2e-06,1.418e-05,2e-08
DEL,MH,2,1,1.406e-05,2.457e-05,0.01620519,0.01648284,0.00063608,0.01004688,1.979e-05,6.247e-05,0.20759382,0.00308951
DEL,MH,3,1,9.1e-07,1.1e-05,0.00737445,0.01396204,0.01177261,0.0015627,0.00097444,0.00084685,0.00616366,0.00130989
DEL,MH,3,2,0.00223293,0.00123347,0.01263225,0.00490656,0.00337476,0.00062072,0.00385033,0.00029122,0.04244507,0.00358208
DEL,MH,4,1,4.425e-05,3.174e-05,0.00727094,0.00659287,0.00542474,0.0002723,0.00253297,0.00177508,0.01242843,8.984e-05
DEL,MH,4,2,0.00049935,3.709e-05,0.00444718,0.0028913,0.00090282,0.00031514,0.00946588,0.00146427,0.03093137,0.00081215
DEL,MH,4,3,0.00049109,8.8e-07,0.00214106,0.00054371,7.244e-05,1.51e-06,0.00483292,0.00128933,0.04838933,0.00172456
DEL,MH,5+,1,0.00053231,0,6.994e-05,0.00391115,0.32996337,0.00011812,0.07192125,5.58e-06,0.00014985,0.00188497
DEL,MH,5+,2,0,2e-08,0.00060984,0.00282659,0.11053953,0.00114923,0.26853168,1.8e-07,3.74e-06,0.00152633
DEL,MH,5+,3,6e-08,2.7e-07,0.0019478,0.00158502,0.02056823,0.00067953,0.2399341,5.42e-06,0.00026362,2.078e-05
DEL,MH,5+,4,0.00035736,8e-08,0.0005625,3.606e-05,0.00023362,0.00099168,0.13571055,0,0.00323245,1.861e-05
DEL,MH,5+,5+,0.00225964,0.00030639,0.00198441,0.0027087,0.00093169,0,0.11054768,0,0.00067776,0.00064272
