Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,MH,3,1,3.72e-06,0.0167225,8.25e-06,0.01121611,0.00076237,0.00081359,0.00183471,0.00216992,0.00624301,0.00126368
DEL,MH,3,2,0.00125928,0.00867303,0.00186929,0.00309785,0.00055729,0.00390029,0.00188293,0.00734239,0.04229228,0.00378176
DEL,MH,4,1,5.376e-05,0.01049812,1.188e-05,0.00551748,0.00018409,0.00257031,0.00173535,0.00145126,0.01250809,0.00011129
DEL,MH,4,2,3.598e-05,0.00557691,0.00049723,0.00089097,0.00030239,0.00952212,0.00133761,0.00073579,0.0307376,0.00084847
DEL,MH,4,3,3.48e-06,0.00159552,0.00044018,5.792e-05,1.19e-06,0.00501505,0.00105096,0.0002128,0.0482039,0.00190047
DEL,MH,5+,1,0,0.00047407,5.486e-05,0.35239605,9.613e-05,0.06264628,0.00029832,0.00113568,0.0002223,0.00173546
DEL,MH,5+,2,2e-08,0.00160247,0,0.11720948,0.00104583,0.27055078,5.539e-05,0.00394706,6.74e-06,0.00135882
DEL,MH,5+,3,1e-08,0.00378819,1e-08,0.02084943,0.00045932,0.24122428,0.00024071,0.00766516,0.00041153,0.0001002
DEL,MH,5+,4,0,0.00048918,0.00014816,0.00017601,0.00101889,0.13959061,1.745e-05,2.565e-05,0.00333792,2.762e-05
DEL,MH,5+,5+,0.00026905,0.00018286,0.00210164,0.00099112,0,0.11327683,0.00014145,0.00542517,0.00054283,0.00032422
