MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Del:R:0	0.00000931	0.00001763	0.01223772	0.01333855	0.01410890	0.00157209	0.00107557	0.00124701	0.00485569	0.00144308
3:Del:R:1	0.00356967	0.00353292	0.01483032	0.00198808	0.00049011	0.00001215	0.00380222	0.00110391	0.10380002	0.00454353
3:Del:R:2	0.00182517	0.00051645	0.00329726	0.00040045	0.00051270	0.00000215	0.00049719	0.00046677	0.01398668	0.00144784
3:Del:R:3	0.00040487	0.00023270	0.00173128	0.00045650	0.00021633	0.00005414	0.00011302	0.00020817	0.00369412	0.00032988
3:Del:R:4	0.00000000	0.00000001	0.00402147	0.00008828	0.00458804	0.00004038	0.00000027	0.00000812	0.00049857	0.00000501
3:Del:R:5	0.00000000	0.00000001	0.00573280	0.00013998	0.00717921	0.00044210	0.00003900	0.00002251	0.00037286	0.00002878
4:Del:R:0	0.00000254	0.00004081	0.00655486	0.00689637	0.01088965	0.00031526	0.00250969	0.00039765	0.00600887	0.00022404
4:Del:R:1	0.00161837	0.00041030	0.00398477	0.00080449	0.00010597	0.00098879	0.00241207	0.00254734	0.05630048	0.00031992
4:Del:R:2	0.00045597	0.00000000	0.00017860	0.00000000	0.00001465	0.00000000	0.00050748	0.00004568	0.01092243	0.00040010
4:Del:R:3	0.00000000	0.00000000	0.00228761	0.00005704	0.00321194	0.00008983	0.00011240	0.00000366	0.00374794	0.00001462
4:Del:R:4	0.00000000	0.00000003	0.00309138	0.00016741	0.00396278	0.00021551	0.00001474	0.00000874	0.00015761	0.00000000
4:Del:R:5	0.00013954	0.00002114	0.00153941	0.00005442	0.00107161	0.00008104	0.00008366	0.00000161	0.00066197	0.00004134
5:Del:R:0	0.00000000	0.00000000	0.00524838	0.27972106	0.02224440	0.00132177	0.02149531	0.00022985	0.00236773	0.00079058
5:Del:R:1	0.00321417	0.00000000	0.00050101	0.00006466	0.00049269	0.00000000	0.00733893	0.00023634	0.01246620	0.00031299
5:Del:R:2	0.00037908	0.00007669	0.00063438	0.00034406	0.00026140	0.00001868	0.00040926	0.00005507	0.00285895	0.00001378
5:Del:R:3	0.00010417	0.00000749	0.00046818	0.00003130	0.00009658	0.00002122	0.00016774	0.00011426	0.00096131	0.00005748
5:Del:R:4	0.00007574	0.00000085	0.00024716	0.00002466	0.00003342	0.00003332	0.00007332	0.00006741	0.00011298	0.00001242
5:Del:R:5	0.00003959	0.00001114	0.00044378	0.00001339	0.00062751	0.00000280	0.00000000	0.00004585	0.00011669	0.00004038
2:Ins:R:0	0.00019653	0.00053337	0.00421197	0.00191238	0.00957397	0.00219498	0.00195858	0.00089128	0.00098395	0.02573445
2:Ins:R:1	0.00022139	0.00000976	0.01602792	0.00145368	0.01384742	0.00317378	0.00011038	0.00103682	0.00036590	0.00001841
2:Ins:R:2	0.00090433	0.00017827	0.00732107	0.00054739	0.00501424	0.00136115	0.00039257	0.00032860	0.00002910	0.00115732
2:Ins:R:3	0.00038996	0.00041485	0.00184309	0.00044246	0.00110298	0.00087228	0.00036005	0.00041559	0.00029421	0.00095716
2:Ins:R:4	0.00185096	0.00233717	0.00494276	0.00077876	0.00017120	0.00022211	0.00005192	0.00007001	0.00019752	0.00362536
2:Ins:R:5	0.01320840	0.01382744	0.04666895	0.00773022	0.00163839	0.00000791	0.00001975	0.00010209	0.00129659	0.00019756
3:Ins:R:0	0.00002002	0.00003634	0.00350812	0.00038240	0.00276989	0.00020157	0.00097010	0.00047029	0.00011127	0.00772810
3:Ins:R:1	0.00092284	0.00030691	0.00653531	0.00072490	0.00592484	0.00044547	0.00005904	0.00044345	0.00057795	0.00285048
3:Ins:R:2	0.00015094	0.00004282	0.00137746	0.00005743	0.00100768	0.00014479	0.00079100	0.00000603	0.00111103	0.00026516
3:Ins:R:3	0.00001616	0.00014840	0.00012420	0.00005136	0.00006980	0.00000311	0.00030145	0.00002541	0.00001321	0.00025282
3:Ins:R:4	0.00010762	0.00009235	0.00027214	0.00012076	0.00001401	0.00001535	0.00015927	0.00004073	0.00012516	0.00090091
3:Ins:R:5	0.00194192	0.00097575	0.00345625	0.00048040	0.00008472	0.00000692	0.00000112	0.00000362	0.00007096	0.00199270
4:Ins:R:0	0.00002192	0.00000039	0.00169830	0.00062446	0.00268970	0.00006603	0.00165300	0.00000879	0.00045455	0.00505166
4:Ins:R:1	0.00095948	0.00059752	0.00523474	0.00108990	0.00478575	0.00003327	0.00064864	0.00103304	0.00169495	0.00184097
4:Ins:R:2	0.00000112	0.00004173	0.00026053	0.00013969	0.00027358	0.00012806	0.00041660	0.00002463	0.00003468	0.00006507
4:Ins:R:3	0.00026105	0.00004804	0.00008244	0.00002002	0.00000476	0.00000357	0.00038204	0.00000000	0.00007238	0.00081664
4:Ins:R:4	0.00013832	0.00036938	0.00044261	0.00017843	0.00002438	0.00000196	0.00000294	0.00016355	0.00025529	0.00140926
4:Ins:R:5	0.00198553	0.00074176	0.00401277	0.00137137	0.00085507	0.00000282	0.00004565	0.00000488	0.00013312	0.00018218
5:Ins:R:0	0.00000000	0.00000002	0.00289613	0.00007392	0.00452673	0.00015156	0.00853757	0.00000640	0.00006205	0.00268628
5:Ins:R:1	0.00005368	0.00170681	0.00148258	0.01060780	0.01080634	0.00029613	0.00590018	0.00135583	0.00253678	0.02471705
5:Ins:R:2	0.00000858	0.00022390	0.00037756	0.00006227	0.00030185	0.00000483	0.00131261	0.00001558	0.00003821	0.00049226
5:Ins:R:3	0.00008533	0.00021401	0.00053812	0.00011163	0.00007741	0.00008553	0.00005830	0.00013484	0.00001903	0.00008277
5:Ins:R:4	0.00000696	0.00020774	0.00025436	0.00004927	0.00009630	0.00001250	0.00001620	0.00014505	0.00000000	0.00001700
5:Ins:R:5	0.00006705	0.00016842	0.00074693	0.00041695	0.00043876	0.00006777	0.00000639	0.00000423	0.00000460	0.00000000
2:Del:M:1	0.00001448	0.00003788	0.01477104	0.00051167	0.01657940	0.01020890	0.00001613	0.00019181	0.20815133	0.00214521
3:Del:M:1	0.00000100	0.00001834	0.00708890	0.01114991	0.01343143	0.00143075	0.00111205	0.00096361	0.00620601	0.00127498
3:Del:M:2	0.00209044	0.00126844	0.01281508	0.00372297	0.00448167	0.00058811	0.00384487	0.00032574	0.04229401	0.00334072
4:Del:M:1	0.00004652	0.00003572	0.00680146	0.00524597	0.00640428	0.00026275	0.00260201	0.00175947	0.01247377	0.00004105
4:Del:M:2	0.00048112	0.00005689	0.00428819	0.00080090	0.00283393	0.00031488	0.00935683	0.00143154	0.03100084	0.00063464
4:Del:M:3	0.00046990	0.00000074	0.00210470	0.00019916	0.00052219	0.00003012	0.00471809	0.00143053	0.04813385	0.00156177
5:Del:M:1	0.00053135	0.00000000	0.00109675	0.31558873	0.00723524	0.00039760	0.07625064	0.00007923	0.00020920	0.00182832
5:Del:M:2	0.00000000	0.00000002	0.00102436	0.10578849	0.00360290	0.00132168	0.26669692	0.00000827	0.00000066	0.00151350
5:Del:M:3	0.00000000	0.00000001	0.00193997	0.01956700	0.00164028	0.00075009	0.23641856	0.00000792	0.00027628	0.00006382
5:Del:M:4	0.00035792	0.00000039	0.00057529	0.00014738	0.00003506	0.00095371	0.13362751	0.00000708	0.00313194	0.00001200
5:Del:M:5	0.00230803	0.00030290	0.00173276	0.00113163	0.00291940	0.00000000	0.10878819	0.00000000	0.00069727	0.00075417
