Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID5 0.763),hdp.1 (ID2 1),hdp.2 (ID1 1),hdp.3 (ID5 0.994),hdp.4 (ID8 0.997),hdp.5 (ID6 0.998),hdp.6 (ID3 0.994),hdp.7 (ID9 0.999),hdp.8 (ID13 0.998),hdp.9 (ID4 0.998),hdp.10 (ID14 0.903),hdp.11 (ID11 0.999),hdp.12 (False Positive) (ID5 0.122),hdp.13 (ID12 0.992),hdp.14 (ID10 0.987)
DEL,repeats,4,1,0.00909665459629608,0.00122740940238192,0.000839193722656122,0.00246717120961994,0.00138584787003346,0.00254534981290503,0.000385606099803586,0.00370765012330847,8.63858769872441e-05,0.0664288231387337,0.00106039006281856,0.000636125234597774,0.00463872986822943,0.00489368111646656,0.00439866504155682
DEL,repeats,4,2,0.00177337418957136,0.000347513946255126,2.64297679395963e-05,9.90757137996317e-05,0.000195993979195415,0.000547440144904155,0.00010955077968089,0.000661583938724633,0.000196664099283313,0.0145927329164916,0.000579835370511141,0.000275435106351892,0.00169772428635834,0.000788107969097554,0.000366613679659774
DEL,repeats,4,3,0.0010736490358369,3.20859919374913e-06,2.76302649992824e-06,0.00375918374287693,5.13314038876421e-05,0.0002095742615006,5.20318817921003e-05,6.52664397182429e-05,0.000201658979776754,0.00430796549589802,0.000142052458460852,0.000301221002131762,9.07756257505934e-05,0.0325499272026214,0.000516933020311223
DEL,repeats,4,4,0.00113343727519018,2.14979697552315e-07,7.46515795602699e-07,0.00442346219068812,0.000262067382555412,4.00151089444108e-05,6.48310567371022e-05,3.77484195963309e-05,0.000255784671166178,0.000995131699893305,8.63225477041687e-06,0.000955090642878313,8.61766665834606e-06,0.0526578557976277,0.0011133352724466
DEL,repeats,4,5+,0.00148461291072153,0.000103877499652783,4.24559991408895e-05,0.00178733097284327,4.42808022071594e-05,1.66339136031514e-05,2.01879388484378e-05,5.98983882534588e-05,9.15645144536152e-05,0.00026403847859035,4.05570709387077e-05,0.000254328482629492,0.00171396740966823,0.0239021818723153,0.00156575713337374
DEL,repeats,5+,0,0.0111900716568322,1.30972197030849e-05,6.44808382285979e-06,0.0171545589536886,0.252267196000684,0.0187883321273147,0.00234085874443427,0.00150008812586299,0.0133711162222877,0.00492643853039283,0.00914331824941097,0.00112266709642333,0.00101279433128805,0.00645950630679666,0.00365397025185001
DEL,repeats,5+,1,0.0102995868889938,0.00199077850684475,0.000238739340091649,8.67058087220083e-05,0.000311685849284655,0.0080798907857908,6.61744273101126e-05,0.000483212723274768,0.00337341528458546,0.0117085582620539,0.000448288211074003,0.00112335049148725,0.0133192453502948,0.00221787429029239,0.0195249058545118
DEL,repeats,5+,2,0.00138879075545686,0.000238677150166903,0.00010696702897142,0.000415139445815222,0.000469816497027578,0.000458190164271932,3.63093010150638e-05,0.00015510623693109,9.2671177933849e-05,0.00300225012429809,0.000232656771096973,0.000104006380701788,0.00327635185981603,0.0031294751814962,0.00239422891070816
DEL,repeats,5+,3,0.000751129472199954,6.17874946945793e-05,4.06161117987742e-05,0.000200184838158892,1.71421865786207e-05,0.000127604260340487,4.89046697970224e-05,4.50712977020906e-05,0.000126937654272819,0.00139216385865787,0.000147079311934857,9.68404524996049e-05,0.000752990570955859,0.00192891583824639,0.000504228599294527
DEL,repeats,5+,4,0.000404336543232789,3.8043416869597e-05,1.39813259853641e-05,4.58741725883832e-05,5.7767421099536e-05,7.54446315122499e-05,4.19837027939078e-05,2.76766621386419e-05,0.000137695168361231,2.1471339631687e-05,1.09734524600709e-05,5.19415019325338e-05,0.000621715664469644,0.000710408930982988,0.000118580310239994
DEL,repeats,5+,5+,0.000336698642903325,7.89197039581565e-06,1.41819401502365e-05,0.000617855255771522,2.63611448412607e-05,4.28688106833466e-05,2.77502628178586e-05,0.000105104142926918,8.33818675644213e-05,0.00037051313731906,0.000113581870015968,6.94735626600521e-05,0.000808297204013763,0.00362015436479705,0.000481888255661118
INS,repeats,2,0,0.00389360450749817,0.000168869009932883,0.000334638461058961,0.00705580557314862,0.00207368331279101,0.00208075594906586,0.00278346064987163,0.00101572543219641,0.00941193937913794,0.000230064030769039,0.0281336823857426,0.000267867107529713,0.00680038105341566,0.00817764016731404,0.0251484688834432
INS,repeats,2,1,0.00602952741340265,0.000150639066873424,2.18655878782718e-05,0.0199461460597483,0.00196992592874047,6.01484920545861e-05,0.00210345356631325,0.00230134821552156,0.00214490882885739,0.000324769977652071,0.000104244662365617,0.000173467405557639,0.00184562999239838,0.00339301206842831,0.037432023092903
INS,repeats,2,2,0.00600066459975881,0.000652445605425639,0.000155859249138255,0.0071956724003002,0.000347430401912067,0.000612251363806397,0.000825939375520438,0.000459307154814598,0.00051329584060909,0.000521668596402859,0.0010120562079172,0.000319229101487133,0.00328670390625667,0.00323102716358918,0.024678241311282
INS,repeats,2,3,0.00190312203346075,0.000261626375173646,0.000523902433477837,0.00103537240487265,0.000147985510302913,0.000409616710083867,0.00125280517114844,0.000341147805762075,0.000378919935464446,9.06723634589282e-05,0.00156727730348082,0.000375102102661131,0.00464332503469577,0.00136787696238099,0.00318373658956758
INS,repeats,2,4,0.00837489523642564,0.0014916754688278,0.00242644548452605,5.07504035371426e-05,9.59511153782572e-05,0.000153861594241556,0.000269053090338755,0.000194070984503928,0.000136481728984374,0.000113734593855861,0.00250480231945872,0.000619799742500434,0.01348846096905,0.00156478798548816,0.00185599664125558
INS,repeats,2,5+,0.0400452606606973,0.00915656647454866,0.0160801325891983,0.000576246756115895,0.00180266939563608,0.000927024483168236,0.000102017165327318,0.00170281482171699,0.00141414004654172,0.000183612109445796,0.00137348787913733,0.00075890024298382,0.0252608267115733,0.0367590324248671,0.00689971101460749
INS,repeats,3,0,0.0012740515591623,2.1798894912914e-05,1.88518423554135e-05,0.00378361002511007,0.000739245751639607,0.000875276870523365,0.000252568151456259,0.000116099815740223,0.000374157781717996,0.000143764185820571,0.00858051947050481,9.71484280892709e-05,0.00109092708637313,0.0101611812482274,0.018507027663945
INS,repeats,3,1,0.00439723550382866,0.000821691115349463,0.000218068820717806,0.00630929585064403,0.000618365123856807,0.000170802093418566,0.000179711072315197,0.00112629108499033,0.00379355559435889,0.000354821310282286,0.00264527240035886,0.000414598728245623,0.00443275684559085,0.0013877494118873,0.0354911835977876
INS,repeats,3,2,0.00123270295027493,0.000137304696884033,4.76212796969576e-05,0.00131219446451608,0.00016034460635671,0.000797680476739195,5.30225378808951e-05,0.000162135246061924,0.000479714113982733,0.000751413324332822,0.000136693591750367,8.31595726491058e-05,0.00146178382988349,0.000639542450614911,0.00320940639652576
INS,repeats,3,3,0.00022434347239164,7.48561894830738e-06,0.000125280286353645,1.80102407298032e-05,2.76333257625799e-05,0.000269913307720116,1.46210298032752e-05,1.33901102105697e-05,1.32058209579523e-05,3.17025525955749e-05,0.000639727143976266,0.000164416004441601,0.00132810792401584,7.44409268324593e-05,0.000700770827740689
INS,repeats,3,4,0.000528232573564991,5.76882452748977e-05,9.94316942878699e-05,2.21789782542547e-05,5.345328331257e-05,0.000205594817908673,2.91165992774174e-05,4.41473048809896e-05,1.53106464712503e-05,0.000161631251635892,0.000613768917837952,9.45223661226144e-05,0.000956795782522013,0.000104361974782793,0.000738441399208447
INS,repeats,3,5+,0.00617630988502231,0.00119856994422744,0.00124753297409979,5.21241534050841e-05,4.72947448311569e-05,3.42541335668638e-05,3.64355223665858e-05,0.000169663198471229,0.000158729852274294,6.48070001778103e-05,0.00255735960974095,0.000352716876198721,0.0214851723034977,0.00155671403692515,0.00166978970771338
INS,repeats,4,0,0.000745497018671135,3.94424375207311e-06,3.38573563517989e-06,0.00271685324946754,0.000674315596637553,0.001399139155826,4.39944817290987e-05,0.000191875333578751,0.000923957857797788,0.000112124290022895,0.00734829111258471,0.000199865064836222,0.000177515796785505,0.00548438331461176,0.0151885069364204
INS,repeats,4,1,0.00451869790265667,0.000917317737294935,0.000567148550169235,0.00377537356752999,0.000931757685697487,0.000463480984168011,0.000102550468652587,0.00136891412491925,0.00304196998275284,0.00112757715537327,0.000668907929763312,0.000601837232129535,0.00291253890080059,0.00355057028227552,0.0554118745283022
INS,repeats,4,2,0.000322269729579873,1.0165659678061e-05,4.06141112434179e-05,0.000349087966432266,8.18428266457983e-05,0.000466736526334872,5.08947509125536e-05,6.50346144022191e-05,0.000132078690677543,0.00027637183085082,3.34568031942565e-05,9.49275840247035e-05,0.000214444055750225,0.00132090837900718,0.00647667900627611
INS,repeats,4,3,0.000611182286527764,8.28345090430162e-05,9.70829575753479e-05,1.47139555060929e-05,2.18909608130669e-05,0.000299849312154341,5.98670667599235e-05,0.000161202140374154,3.49347233714452e-05,9.67718334708858e-05,0.000809610370479916,7.11303450820954e-05,0.0012394719313531,0.000364194357604862,0.000658057051580553
INS,repeats,4,4,0.00131358486480423,0.000136196823524195,0.000251906282729368,1.76650343238687e-05,0.000112161109654619,9.40651027722365e-05,2.05169454669914e-05,7.59514764022387e-05,3.00963780003577e-05,0.000354047068886315,0.00198850067433124,0.000136197376554373,0.0032371274159747,0.000254574606672154,0.0018205196864173
INS,repeats,4,5+,0.00807225929368156,0.00162039019670304,0.000780079123315077,0.000666157482093139,0.000633098030349175,0.000237692072899663,0.00010808198222665,0.00011718880024935,0.00010698704409749,0.000204338122680094,0.000557936608597865,0.000217475888269582,0.00627831683266267,0.00823891045285167,0.00708374258397663
INS,repeats,5+,0,0.00152117178374776,2.64810004053741e-07,1.07277128262668e-06,0.00498489219377172,0.00015660729173704,0.00898663264969691,0.000211397733027914,0.000134928182723789,0.0029627183300374,9.45063709897446e-05,0.00251624180575327,0.000992672386528482,1.5980493157004e-05,0.00986242919720599,0.066327129775605
INS,repeats,5+,1,0.00335529618139796,6.34247674264899e-05,0.00122559023681081,0.00511048751916986,0.0100238748388906,0.00621264276167712,0.000545127976504517,0.00199200114913712,0.0127081536970038,0.00227680304008207,0.0347364791661367,0.00118946536644369,0.00354689353832671,0.00429467035664531,0.273851682101279
INS,repeats,5+,2,0.000385525865618951,1.37365640051094e-05,0.000144403030426391,0.000225714379414212,8.69608509526104e-05,0.00122437626474898,8.47002542626284e-05,0.0001645985019074,6.11612018931568e-05,0.000216966723537323,0.000788025209658896,0.000965562857787494,0.000988253754346906,0.000936678797797645,0.0101899353388305
INS,repeats,5+,3,0.000563586496096307,5.67953513768865e-05,0.000195846021981552,0.000112507162478175,3.98154075536074e-05,1.86341266057078e-05,4.48033092815505e-05,8.83270747743318e-05,3.95137493526026e-05,4.11331630703454e-05,3.4786317016576e-05,7.95527108683231e-05,0.00170130864370192,0.000344965439313607,0.00359005650200617
INS,repeats,5+,4,0.00023153221697475,9.94492849072108e-06,0.000181004685050521,0.000137875149786818,4.30237706970708e-05,3.01954396787118e-05,1.71477315723386e-05,4.8906975278839e-05,4.58616329355171e-05,7.88504687513116e-05,0.000458507536611433,0.000151512241880632,0.000911205633910213,0.00165969268424534,0.00140532541423174
INS,repeats,5+,5+,0.000678009415818479,6.74929267928722e-05,7.51091565306548e-05,0.000486001132922649,0.000211544551950888,7.44676722680059e-05,6.26181213761105e-05,9.96253866047264e-05,3.29620527903007e-05,0.000135563358362684,0.000281346068843771,0.00019641697645985,0.000632821363487028,0.00448354593859423,0.00451074368928144
DEL,MH,2,1,0.0100287764297674,0.000120298753749667,0.000858443782431641,0.03190436401256,0.00386334277889269,0.00049193060114466,0.00718998922331774,0.00480365888955527,0.0092699238213868,0.200923652905736,0.00250264384084086,0.000449362499362635,0.00557788032840973,0.00689825003727989,0.00277481780864444
DEL,MH,3,1,0.00335993308174372,4.01754464929117e-06,5.27809302630882e-05,0.0136307206950658,0.00993114557063445,0.000956150005755504,0.000393613326558145,0.00379192611937211,0.000553156135051413,0.00719550037756016,0.00146121855713612,0.000301707199158686,0.000327703984487826,0.0158841883458826,0.0051362771368137
DEL,MH,3,2,0.0143819144563424,0.00154211491109229,0.00144152119869509,0.00894920022998524,0.00351398976352924,0.00418271550942878,0.000302892066540539,0.00192849024819372,0.00107445110396815,0.0536908320975548,0.0039580920529376,0.00126058428776957,0.0110117800863651,0.00643713971231399,0.0232853499894867
DEL,MH,4,1,0.00320781546011247,8.88053287524388e-05,5.21072164921203e-05,0.00924327425194333,0.00580584612546311,0.00254239825408967,9.32421132005287e-05,0.00258770689011595,0.0014656028492471,0.011056829376036,8.17225652603848e-05,8.71379879044861e-05,0.00108300351752388,0.00452893525094608,0.000752631903233769
DEL,MH,4,2,0.00464345368026202,0.000321199591195647,0.000116427054912888,0.00625530606814966,0.00163269736573836,0.00901871091030178,0.000222728520669269,0.00269382595142429,0.000319598248569675,0.0308850294380114,0.00151588126304062,0.000357070279848349,0.00139225852984716,0.00504243316427476,0.00104487482546051
DEL,MH,4,3,0.00329383863466214,0.000410465709296486,0.000184222720386642,0.00319868063187171,0.001159358883223,0.00491812864303351,0.000132356506867869,0.00171498978248429,0.000672582761543027,0.0386219157434193,0.00386472853774075,0.000634133845024882,0.00168522226858639,0.000552168710426085,0.00121324377855297
DEL,MH,5+,1,0.0143462504397748,0.000350052723365558,2.96030072150796e-05,0.00837031809571365,0.313242670240268,0.0681643657276556,0.00113244666202532,0.000354826814315112,0.00687455939164109,0.000479005152962481,0.00725690964764674,0.000156277205280508,0.00156622997872561,0.00538570882206556,0.00382755312643986
DEL,MH,5+,2,0.0409634170047712,3.21388496667106e-05,1.50639219183181e-05,0.00819227369837341,0.107765147839596,0.249129246413534,0.00236191346326722,0.000140109948281078,0.00674420825118558,0.000523940322048709,0.00513999692576056,0.000252377913448016,0.00213172963213457,0.00142674652932081,0.00207407013061821
DEL,MH,5+,3,0.0102063152554443,2.48758089578579e-05,1.07280914870606e-05,0.00754244879503055,0.0420452791210702,0.237997883137672,0.000947897019043928,0.000545401389648177,0.00316334925803764,0.0014678592825712,0.00191349199436831,0.000667080656481845,0.000798938118458899,0.00341492150003349,0.00119797398662485
DEL,MH,5+,4,0.00836479432086903,0.000225710763339906,5.94842318563368e-05,0.00240773768982717,0.0143857128467352,0.127060923563156,0.000525496482925845,0.000396516817622752,0.000310153292908954,0.00388098214125835,0.000286828232564909,0.000391338343480618,0.000638872582009197,0.0011025550007673,0.000738172022597323
DEL,MH,5+,5+,0.0158716742781548,0.00119494933072452,0.000833782220984657,0.000556438420421243,0.0101404724376972,0.0995840173363554,9.55119367087435e-05,0.000308484656479316,0.012172680291903,0.000427870009594662,0.000487591653158714,0.000595903150904173,0.00737702680169643,0.00903861453517764,0.0328652167272675
