MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:5	0.00013984	0.00002521	0.00164761	0.00002613	0.00006253	0.00100525	0.00009141	0.00000285	0.00067197	0.00003765
5:Del:R:0	0.00000000	0.00000000	0.00617185	0.29369343	0.00101727	0.01746336	0.01686155	0.00007398	0.00181988	0.00072463
5:Del:R:1	0.00322047	0.00000001	0.00038426	0.00000698	0.00000000	0.00079275	0.00741043	0.00018126	0.01156203	0.00045482
5:Del:R:2	0.00041638	0.00008658	0.00041671	0.00031498	0.00002493	0.00032383	0.00041678	0.00006990	0.00271761	0.00005161
5:Del:R:3	0.00011263	0.00000312	0.00042586	0.00000238	0.00002356	0.00011461	0.00017367	0.00010009	0.00094610	0.00011313
5:Del:R:4	0.00006519	0.00000177	0.00016195	0.00000242	0.00004440	0.00005721	0.00007996	0.00007140	0.00013587	0.00002234
5:Del:R:5	0.00002404	0.00001620	0.00057223	0.00001551	0.00000151	0.00052928	0.00000000	0.00003821	0.00010873	0.00000085
2:Ins:R:0	0.00019060	0.00053944	0.00481662	0.00201832	0.00217653	0.00947821	0.00194893	0.00090974	0.00096045	0.02576441
2:Ins:R:1	0.00023391	0.00000335	0.01834928	0.00163972	0.00305961	0.01148581	0.00007893	0.00095826	0.00024517	0.00000000
2:Ins:R:2	0.00091260	0.00020817	0.00805784	0.00034827	0.00137804	0.00407576	0.00043293	0.00033132	0.00013503	0.00102378
2:Ins:R:3	0.00037765	0.00041752	0.00190848	0.00040096	0.00085415	0.00103795	0.00034090	0.00047034	0.00041742	0.00094343
2:Ins:R:4	0.00189009	0.00232610	0.00386233	0.00040311	0.00023805	0.00043918	0.00003812	0.00017531	0.00102994	0.00347792
2:Ins:R:5	0.01322868	0.01365764	0.03731512	0.00494393	0.00000378	0.00431973	0.00000908	0.00064375	0.00965695	0.00028874
3:Ins:R:0	0.00000009	0.00004485	0.00353352	0.00042574	0.00023594	0.00253850	0.00101502	0.00040959	0.00014027	0.00794110
3:Ins:R:1	0.00093910	0.00033118	0.00668044	0.00058072	0.00039549	0.00559789	0.00005266	0.00058787	0.00067812	0.00302616
3:Ins:R:2	0.00015955	0.00003189	0.00149801	0.00002794	0.00013559	0.00085628	0.00082179	0.00000098	0.00104004	0.00030181
3:Ins:R:3	0.00000500	0.00013762	0.00009463	0.00003322	0.00000419	0.00006005	0.00029954	0.00003401	0.00003414	0.00031882
3:Ins:R:4	0.00011367	0.00009267	0.00019853	0.00011643	0.00001327	0.00002439	0.00014275	0.00004759	0.00014724	0.00088142
3:Ins:R:5	0.00194539	0.00095122	0.00297747	0.00023996	0.00000345	0.00030507	0.00000000	0.00004522	0.00053289	0.00187294
4:Ins:R:0	0.00000607	0.00000012	0.00140257	0.00073394	0.00011536	0.00292763	0.00168947	0.00000252	0.00041815	0.00521749
4:Ins:R:1	0.00103370	0.00055691	0.00480008	0.00096039	0.00000882	0.00510015	0.00065850	0.00108210	0.00197198	0.00185270
4:Ins:R:2	0.00000000	0.00003392	0.00025874	0.00016084	0.00014126	0.00024533	0.00042196	0.00001433	0.00005565	0.00008010
4:Ins:R:3	0.00024313	0.00005050	0.00011487	0.00001825	0.00000212	0.00001278	0.00038457	0.00000213	0.00010422	0.00077326
4:Ins:R:4	0.00013448	0.00036786	0.00035883	0.00015716	0.00000058	0.00004986	0.00000577	0.00017278	0.00035365	0.00137678
4:Ins:R:5	0.00203947	0.00074663	0.00312047	0.00121271	0.00000704	0.00116091	0.00005131	0.00004772	0.00057931	0.00015027
5:Ins:R:0	0.00000000	0.00000003	0.00362074	0.00008658	0.00006209	0.00409723	0.00872783	0.00001098	0.00008233	0.00273975
5:Ins:R:1	0.00003578	0.00168106	0.00184994	0.01098981	0.00028429	0.01135242	0.00579726	0.00140288	0.00251027	0.02449530
5:Ins:R:2	0.00000531	0.00021556	0.00043217	0.00003156	0.00000288	0.00027627	0.00131835	0.00001731	0.00006933	0.00055512
5:Ins:R:3	0.00007624	0.00021174	0.00051193	0.00008693	0.00007578	0.00007930	0.00005778	0.00015467	0.00010029	0.00008850
5:Ins:R:4	0.00000275	0.00019154	0.00026428	0.00003020	0.00000893	0.00008466	0.00001580	0.00018472	0.00002840	0.00001295
5:Ins:R:5	0.00005811	0.00016988	0.00083172	0.00037962	0.00005750	0.00036703	0.00000760	0.00001223	0.00004883	0.00000064
2:Del:M:1	0.00001473	0.00005270	0.01661316	0.00068312	0.00999092	0.01817058	0.00010475	0.00007954	0.19680116	0.00510938
3:Del:M:1	0.00000001	0.00000137	0.00629967	0.01230753	0.00175242	0.01378977	0.00104324	0.00089499	0.00584444	0.00136643
3:Del:M:2	0.00225385	0.00127443	0.01193863	0.00338626	0.00065823	0.00472991	0.00398548	0.00023307	0.04089121	0.00399717
4:Del:M:1	0.00004055	0.00003192	0.00804582	0.00547913	0.00020794	0.00563046	0.00257567	0.00182130	0.01177789	0.00017482
4:Del:M:2	0.00048567	0.00005122	0.00476091	0.00081722	0.00030569	0.00280922	0.00956151	0.00147282	0.02932896	0.00097000
4:Del:M:3	0.00052040	0.00000269	0.00181684	0.00010049	0.00000219	0.00100950	0.00499822	0.00136923	0.04568940	0.00217458
5:Del:M:1	0.00054849	0.00000154	0.00059091	0.33109258	0.00015305	0.00280251	0.07180899	0.00001340	0.00012109	0.00165058
5:Del:M:2	0.00000000	0.00000002	0.00940833	0.11033578	0.00122855	0.00272629	0.26628580	0.00000002	0.00000277	0.00148719
5:Del:M:3	0.00000000	0.00000001	0.00277098	0.02079891	0.00059870	0.00111437	0.24124362	0.00001679	0.00024599	0.00005404
5:Del:M:4	0.00037585	0.00000029	0.00074049	0.00015080	0.00094848	0.00006157	0.13702606	0.00000038	0.00310491	0.00004137
5:Del:M:5	0.00228065	0.00029403	0.00145430	0.00107615	0.00000000	0.00387351	0.11117745	0.00001778	0.00089803	0.00059131
