Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19
DEL,MH,3,1,0.0127948454923804,0.0123358295954855,0.00113499331435776,0.0133706023428247,0.003694555235543,0.00617296102386066,0.00939030738821352,0.000739483141577555,0.0135336976348139,0.0156335591642697,0.0166119324978486,0.0037255497140637,0.00125986902137854,0.00643934852973917,0.00575792253729261,0.0109102448682527,0.00285825952243051,0.00308520414861494,0.0021319985168706
DEL,MH,3,2,0.0086166331154767,0.00879407864722097,0.00535986771026796,0.0109513760500166,0.0206133306976537,0.00337011116452687,0.00627266791988883,0.000551820937792179,0.00945322050183964,0.0106517638844197,0.0133616750002797,0.00248709947669407,0.00285687808322526,0.10828533316588,0.00297265090237599,0.00807661661682378,0.00608851657743435,0.0400420112905343,0.0119577308120134
DEL,MH,4,1,0.00860576172663182,0.00914073939697168,0.00302999082944347,0.0112389855743441,0.0040726428974981,0.00411079683584738,0.00717988616031376,0.000551335473724181,0.00976464661272122,0.01011810262645,0.00721701011472827,0.00265271184176977,0.000528735645253631,0.0140318428068253,0.00274093900065967,0.00578194687335079,0.00200596137818023,0.00656426414598924,0.00125139043381535
DEL,MH,4,2,0.00555809339821029,0.00609662087108697,0.00295772857033934,0.0094655422280195,0.00146465808315598,0.000882208567477385,0.00459113522355206,0.000561044755084136,0.0078673628343807,0.00399225279869151,0.00360884755025113,0.00229720377363072,0.00149524166345919,0.0469859320024585,0.00763112411009626,0.00533267106111876,0.00292889196532418,0.000787711697518708,0.000509825732295143
DEL,MH,4,3,0.00326891160413437,0.00292418734279066,0.00470466038453481,0.00341512827976536,0.0017201693798197,0.000863798760848544,0.00283128310633063,0.000120395088863439,0.00321429332049909,0.00364864457239799,0.00249049410992149,0.000418159080147157,0.00075501176010411,0.000702163004572623,0.00532109831441414,0.00212392768815257,0.00451105868614239,0.00301956150715505,0.00120504263997034
DEL,MH,5+,1,0.0088277006970233,0.00932620132496548,0.0731563192017643,0.00770712746559182,0.00146681611775618,0.227396349698225,0.00720807154080554,0.0015996951285653,0.00945920461667063,0.00596327269589064,0.0266079298976426,0.00403297677298721,0.0066325054166977,0.00580568923292973,0.0480831751150875,0.00459968749029875,0.00451105868614239,0.00351188131810424,0.000556173526140156
DEL,MH,5+,2,0.00804098751058302,0.00761222292749534,0.586933257227416,0.0140577608593495,0.00102075036589477,0.101526627565478,0.0060386812066736,0.00200341918411392,0.00925841739291717,0.0141110389052362,0.00499308963518343,0.00229914644066973,0.00414687935105375,0.00419014345818134,0.0149389155410118,0.0160566518690219,0.00203892318486394,0.00892739923854536,0.000231738969225065
DEL,MH,5+,3,0.00751246980920858,0.00728861490476879,0.0281853795854581,0.00687015275334459,0.00097888449465088,0.0322729625883619,0.00656429989980296,0.000703316068511724,0.00767462727075096,0.00350283548552102,0.0099731645406611,0.00105292553514406,0.00213711536613806,0.0027667886413241,0.539197141904625,0.00881046252125652,0.0041437699830953,0.00305238282788499,0.000370782350760104
DEL,MH,5+,4,0.00276282619117562,0.00167685269868204,0.0236889407426236,0.00422831556156323,0.00130258968468093,0.0123760024754477,0.0015198898526195,0.000885092020472627,0.0028689796379903,0.00531811305179968,0.00288926999467766,0.00209759473537232,0.00105860835641103,0.00443561507766608,0.047007960958909,0.00549737678115008,0.00241092071743727,0.00436523565708284,0.000509825732295143
DEL,MH,5+,5+,0.000797377412869738,0.000921909201830234,0.0481764181800335,0.00418726874179475,0.00211573712203643,0.00959387527931565,0.000687198856237678,0.000300320209065101,0.00211207315842606,0.00104572454494579,0.00185585479032243,0.000778523815883731,0.000359312825591715,0.00188956060580112,0.0241878852505917,0.00179796558254085,0.00465703240145597,0.0108638571616122,0.00166852057842047
