Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,4,1,0.00188897,0.00043791,0.00188419,0.00090769,0.0009356,0.00241887,4.31e-05,0.00257149,0.05713597,0.00032896
DEL,repeats,4,2,0.00049919,0,3.669e-05,9.78e-06,0,0.0005413,1.859e-05,3.839e-05,0.01036263,0.00049228
DEL,repeats,4,3,0,0,0.00319944,3.34e-06,0.00010875,0.0001087,0.0028533,3.88e-06,0.00368614,2.018e-05
DEL,repeats,4,4,0,1e-07,0.00460485,7.463e-05,0.00019763,1.03e-05,0.00327408,4.68e-06,0.00016035,0
DEL,repeats,4,5+,0.00014908,3.813e-05,0.00168545,2.354e-05,8.219e-05,0.00010164,0.00095176,0,0.00059856,6.744e-05
DEL,repeats,5+,0,0,0,0.00504087,0.29683627,0.00100336,0.01534016,0.02404668,0.00017301,0.00252115,0.00077957
DEL,repeats,5+,1,0.00317236,1.59e-06,0.0001658,0.00013112,0,0.00744384,0.00068172,0.00017933,0.0117689,0.00038352
DEL,repeats,5+,2,0.00040958,8.662e-05,0.00033926,0.00036829,2.174e-05,0.00040882,0.00026064,6.043e-05,0.00285822,1.293e-05
DEL,repeats,5+,3,0.000115,5.08e-06,0.00036878,1.396e-05,2.006e-05,0.00017238,6.028e-05,9.704e-05,0.00099283,9.948e-05
DEL,repeats,5+,4,5.748e-05,6.7e-07,0.00015925,3.419e-05,3.75e-05,7.912e-05,2.459e-05,5.626e-05,0.00016256,1.974e-05
DEL,repeats,5+,5+,3.014e-05,1.383e-05,0.00060294,9.5e-07,6.09e-06,0,0.00060142,4.494e-05,0.00014427,2.48e-06
INS,repeats,2,0,0.00020614,0.00055427,0.00538646,0.00172282,0.00220504,0.00194372,0.01033306,0.00086827,0.00092989,0.0258328
INS,repeats,2,1,0.0001873,4.34e-06,0.02217613,0.00119192,0.00304104,8.269e-05,0.01140463,0.00098352,0.0002323,4.7e-07
INS,repeats,2,2,0.00094368,0.00019886,0.00905382,0.00034196,0.00133743,0.00040046,0.00406527,0.00034627,1.948e-05,0.00117366
INS,repeats,2,3,0.00045416,0.00041768,0.00180025,0.000403,0.00090903,0.00037781,0.00099209,0.00035671,0.0002167,0.00097727
INS,repeats,2,4,0.00204661,0.00245186,0.00282123,0.00038092,0.00027422,5.024e-05,1.611e-05,0.00013465,0.00038054,0.00357341
INS,repeats,2,5+,0.0150033,0.01535659,0.02591064,0.00420213,1.058e-05,3.316e-05,0.00053974,0.00025225,0.0020173,0.00026576
INS,repeats,3,0,0,4.836e-05,0.00423033,0.00035313,0.00028444,0.00100173,0.00254808,0.00034198,0.00018069,0.00794005
INS,repeats,3,1,0.00100108,0.00034006,0.00712848,0.00052498,0.0003959,4.992e-05,0.00564452,0.00069801,0.00052552,0.00300243
INS,repeats,3,2,0.00017667,3.119e-05,0.00161344,5.164e-05,0.00014647,0.00080412,0.00082415,1.9e-07,0.0010863,0.00031484
INS,repeats,3,3,8.31e-06,0.00015345,4.553e-05,2.234e-05,4.94e-06,0.00032444,7.314e-05,1.194e-05,1.11e-05,0.00033242
INS,repeats,3,4,0.00010315,0.00010379,0.00021265,9.037e-05,1.518e-05,0.0001537,0,3.964e-05,0.00016565,0.00096321
INS,repeats,3,5+,0.00207599,0.00108713,0.00182176,0.00035169,4.37e-06,0,1.61e-06,2.65e-05,0.00013565,0.00203948
INS,repeats,4,0,7.72e-06,4.6e-07,0.00149971,0.00064032,0.00016094,0.00167648,0.00332662,8.1e-07,0.00054576,0.00523313
INS,repeats,4,1,0.001119,0.00068378,0.00437951,0.00092565,2.618e-05,0.00065084,0.00507327,0.00102788,0.00177747,0.00182366
INS,repeats,4,2,1.6e-07,2.88e-05,0.00025601,0.00012701,0.00017218,0.00043668,0.00027552,1.72e-05,9.105e-05,7.129e-05
INS,repeats,4,3,0.00024194,4.855e-05,5.345e-05,6.57e-06,2.62e-06,0.00039792,0,7.7e-07,8.123e-05,0.00083968
INS,repeats,4,4,0.0001543,0.00039211,0.00025844,0.00013963,0,4.14e-06,2.629e-05,0.00018099,0.00024845,0.00135938
INS,repeats,4,5+,0.00216438,0.0008486,0.00229961,0.00126133,1.673e-05,4.307e-05,0.00085436,2.139e-05,0.00017944,0.00020791
INS,repeats,5+,0,0,3e-08,0.00442856,0,5.029e-05,0.0086769,0.00406614,1.544e-05,4.908e-05,0.00273516
INS,repeats,5+,1,3.853e-05,0.00179553,0.00149609,0.01085948,0.00030148,0.00583923,0.01248407,0.00108144,0.00237709,0.02465017
INS,repeats,5+,2,7.11e-06,0.00022703,0.00039121,1.78e-05,7.07e-06,0.00132421,0.00029303,1.452e-05,5.351e-05,0.00053693
INS,repeats,5+,3,8.298e-05,0.00022217,0.00048668,8.545e-05,6.908e-05,6.259e-05,4.672e-05,0.00014189,3.847e-05,0.0001075
INS,repeats,5+,4,3.04e-06,0.00019545,0.00029641,3.148e-05,1.527e-05,2.313e-05,6.69e-05,0.00012783,2.325e-05,1.753e-05
INS,repeats,5+,5+,6.12e-05,0.00018306,0.00084221,0.00036442,4.64e-05,3.27e-06,0.00036145,3.32e-06,1.653e-05,1e-07
DEL,MH,2,1,1.067e-05,2.273e-05,0.01935153,8.791e-05,0.00975067,9.4e-06,0.01532689,4.022e-05,0.20887166,0.00228101
DEL,MH,3,1,0,9.1e-07,0.00890375,0.01152103,0.0017145,0.00091924,0.01373823,0.00093724,0.0063956,0.0013288
DEL,MH,3,2,0.00245281,0.00150007,0.01115231,0.00349124,0.00058665,0.00393916,0.00342661,0.00038322,0.04302962,0.00330073
DEL,MH,4,1,3.604e-05,4.128e-05,0.00939961,0.00522073,0.00018868,0.0025977,0.00554758,0.00181593,0.01215982,4.647e-05
DEL,MH,4,2,0.0004818,2.828e-05,0.00548072,0.00091752,0.00034531,0.0094795,0.00208446,0.00154636,0.03164146,0.00063973
DEL,MH,4,3,0.00050413,3.38e-06,0.001965,0.00016865,0,0.00487322,0.0002536,0.00146234,0.04828172,0.0015798
DEL,MH,5+,1,0.00048448,0,6.619e-05,0.33514373,0.00011486,0.0701403,0.00704725,0.00011235,0.00029551,0.00183291
DEL,MH,5+,2,1e-08,2e-08,0.00079217,0.11316516,0.0011909,0.26883515,0.00449203,4.1e-07,1.635e-05,0.00152821
DEL,MH,5+,3,0,1e-08,0.00335887,0.02074204,0.00062047,0.24165814,0.00101288,1.433e-05,0.00023978,5.018e-05
DEL,MH,5+,4,0.00037495,7e-08,0.00058653,0.00012955,0.00106104,0.13658858,5.35e-06,0,0.00340048,5.27e-06
DEL,MH,5+,5+,0.00235301,0.00033053,0.00081168,0.00100886,0,0.11096972,0.00403212,0,0.00040322,0.00045144
