MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:2	0.00000417	0.00000001	0.00614006	0.00161778	0.00381722	0.00001225	0.00364829	0.00000540	0.00005744	0.00047197
1:Ins:C:3	0.00039568	0.00070465	0.00137780	0.00012000	0.00873658	0.00000064	0.00035364	0.00000785	0.00077625	0.00068737
1:Ins:C:4	0.00270036	0.00130163	0.00261810	0.00043277	0.00815197	0.00027339	0.00001378	0.00007090	0.00018756	0.00082597
1:Ins:C:5	0.00785141	0.02136053	0.02058054	0.00337257	0.00826606	0.00001536	0.00000000	0.00012001	0.00207620	0.00289772
1:Ins:T:0	0.00103064	0.00232568	0.00134298	0.00326420	0.01727433	0.00646353	0.02436762	0.01380403	0.00426078	0.03786950
1:Ins:T:1	0.00000000	0.00000001	0.01081034	0.00446144	0.06601494	0.00020771	0.01172160	0.00399113	0.00027224	0.00284691
1:Ins:T:2	0.00044025	0.00000457	0.03596293	0.00013165	0.05477613	0.00000000	0.01564113	0.00001322	0.00002771	0.00136712
1:Ins:T:3	0.00102185	0.00342993	0.02653110	0.00057712	0.03154320	0.00001581	0.01663545	0.00013854	0.00036209	0.00035569
1:Ins:T:4	0.00333365	0.01464771	0.02307563	0.00181496	0.00829243	0.00045155	0.01266452	0.00221417	0.00187629	0.00471341
1:Ins:T:5	0.00327410	0.91228947	0.03899155	0.00581673	0.00208282	0.00618287	0.00034411	0.00564172	0.00421203	0.17128659
2:Del:R:0	0.00002438	0.00011409	0.01859375	0.00719991	0.00886003	0.00015076	0.02720113	0.01220503	0.09031261	0.00073200
2:Del:R:1	0.00281940	0.00008754	0.01568819	0.00746888	0.01174038	0.00029789	0.00909113	0.00036709	0.20920243	0.00596950
2:Del:R:2	0.00170321	0.00043397	0.00194355	0.00030258	0.01325626	0.00155065	0.00219624	0.00000242	0.04691488	0.00214166
2:Del:R:3	0.00096132	0.00013949	0.00008088	0.00003739	0.00612694	0.00038792	0.00000000	0.00001405	0.00990669	0.00013157
2:Del:R:4	0.00090437	0.00001003	0.00060370	0.00023961	0.00320912	0.00012238	0.00013845	0.00016773	0.00331239	0.00037215
2:Del:R:5	0.00000000	0.00000001	0.02090986	0.00002651	0.00084152	0.00000441	0.01675955	0.00004655	0.00101848	0.00000000
3:Del:R:0	0.00000005	0.00000794	0.01235151	0.01412930	0.00197588	0.00078179	0.01640269	0.00095105	0.00458969	0.00146461
3:Del:R:1	0.00425167	0.00386835	0.00867494	0.00146004	0.00000707	0.00398423	0.00016675	0.00161701	0.09835668	0.00429313
3:Del:R:2	0.00201078	0.00059302	0.00135089	0.00044064	0.00000123	0.00051222	0.00054967	0.00043883	0.01441216	0.00146272
3:Del:R:3	0.00047626	0.00028508	0.00111350	0.00037218	0.00004059	0.00009544	0.00014932	0.00026483	0.00356813	0.00029857
3:Del:R:4	0.00000000	0.00000001	0.00618241	0.00000001	0.00001441	0.00000001	0.00361005	0.00001219	0.00043478	0.00000493
3:Del:R:5	0.00000000	0.00000001	0.00960073	0.00000000	0.00018587	0.00003194	0.00522535	0.00001891	0.00018920	0.00002072
4:Del:R:0	0.00000000	0.00004175	0.00570632	0.00735599	0.00079274	0.00236104	0.01353278	0.00027737	0.00663438	0.00035082
4:Del:R:1	0.00188897	0.00043791	0.00188419	0.00090769	0.00093560	0.00241887	0.00004310	0.00257149	0.05713597	0.00032896
4:Del:R:2	0.00049919	0.00000000	0.00003669	0.00000978	0.00000000	0.00054130	0.00001859	0.00003839	0.01036263	0.00049228
4:Del:R:3	0.00000000	0.00000000	0.00319944	0.00000334	0.00010875	0.00010870	0.00285330	0.00000388	0.00368614	0.00002018
4:Del:R:4	0.00000000	0.00000010	0.00460485	0.00007463	0.00019763	0.00001030	0.00327408	0.00000468	0.00016035	0.00000000
4:Del:R:5	0.00014908	0.00003813	0.00168545	0.00002354	0.00008219	0.00010164	0.00095176	0.00000000	0.00059856	0.00006744
5:Del:R:0	0.00000000	0.00000000	0.00504087	0.29683627	0.00100336	0.01534016	0.02404668	0.00017301	0.00252115	0.00077957
5:Del:R:1	0.00317236	0.00000159	0.00016580	0.00013112	0.00000000	0.00744384	0.00068172	0.00017933	0.01176890	0.00038352
5:Del:R:2	0.00040958	0.00008662	0.00033926	0.00036829	0.00002174	0.00040882	0.00026064	0.00006043	0.00285822	0.00001293
5:Del:R:3	0.00011500	0.00000508	0.00036878	0.00001396	0.00002006	0.00017238	0.00006028	0.00009704	0.00099283	0.00009948
5:Del:R:4	0.00005748	0.00000067	0.00015925	0.00003419	0.00003750	0.00007912	0.00002459	0.00005626	0.00016256	0.00001974
5:Del:R:5	0.00003014	0.00001383	0.00060294	0.00000095	0.00000609	0.00000000	0.00060142	0.00004494	0.00014427	0.00000248
2:Ins:R:0	0.00020614	0.00055427	0.00538646	0.00172282	0.00220504	0.00194372	0.01033306	0.00086827	0.00092989	0.02583280
2:Ins:R:1	0.00018730	0.00000434	0.02217613	0.00119192	0.00304104	0.00008269	0.01140463	0.00098352	0.00023230	0.00000047
2:Ins:R:2	0.00094368	0.00019886	0.00905382	0.00034196	0.00133743	0.00040046	0.00406527	0.00034627	0.00001948	0.00117366
2:Ins:R:3	0.00045416	0.00041768	0.00180025	0.00040300	0.00090903	0.00037781	0.00099209	0.00035671	0.00021670	0.00097727
2:Ins:R:4	0.00204661	0.00245186	0.00282123	0.00038092	0.00027422	0.00005024	0.00001611	0.00013465	0.00038054	0.00357341
2:Ins:R:5	0.01500330	0.01535659	0.02591064	0.00420213	0.00001058	0.00003316	0.00053974	0.00025225	0.00201730	0.00026576
3:Ins:R:0	0.00000000	0.00004836	0.00423033	0.00035313	0.00028444	0.00100173	0.00254808	0.00034198	0.00018069	0.00794005
3:Ins:R:1	0.00100108	0.00034006	0.00712848	0.00052498	0.00039590	0.00004992	0.00564452	0.00069801	0.00052552	0.00300243
3:Ins:R:2	0.00017667	0.00003119	0.00161344	0.00005164	0.00014647	0.00080412	0.00082415	0.00000019	0.00108630	0.00031484
3:Ins:R:3	0.00000831	0.00015345	0.00004553	0.00002234	0.00000494	0.00032444	0.00007314	0.00001194	0.00001110	0.00033242
3:Ins:R:4	0.00010315	0.00010379	0.00021265	0.00009037	0.00001518	0.00015370	0.00000000	0.00003964	0.00016565	0.00096321
3:Ins:R:5	0.00207599	0.00108713	0.00182176	0.00035169	0.00000437	0.00000000	0.00000161	0.00002650	0.00013565	0.00203948
4:Ins:R:0	0.00000772	0.00000046	0.00149971	0.00064032	0.00016094	0.00167648	0.00332662	0.00000081	0.00054576	0.00523313
4:Ins:R:1	0.00111900	0.00068378	0.00437951	0.00092565	0.00002618	0.00065084	0.00507327	0.00102788	0.00177747	0.00182366
4:Ins:R:2	0.00000016	0.00002880	0.00025601	0.00012701	0.00017218	0.00043668	0.00027552	0.00001720	0.00009105	0.00007129
4:Ins:R:3	0.00024194	0.00004855	0.00005345	0.00000657	0.00000262	0.00039792	0.00000000	0.00000077	0.00008123	0.00083968
4:Ins:R:4	0.00015430	0.00039211	0.00025844	0.00013963	0.00000000	0.00000414	0.00002629	0.00018099	0.00024845	0.00135938
4:Ins:R:5	0.00216438	0.00084860	0.00229961	0.00126133	0.00001673	0.00004307	0.00085436	0.00002139	0.00017944	0.00020791
5:Ins:R:0	0.00000000	0.00000003	0.00442856	0.00000000	0.00005029	0.00867690	0.00406614	0.00001544	0.00004908	0.00273516
5:Ins:R:1	0.00003853	0.00179553	0.00149609	0.01085948	0.00030148	0.00583923	0.01248407	0.00108144	0.00237709	0.02465017
5:Ins:R:2	0.00000711	0.00022703	0.00039121	0.00001780	0.00000707	0.00132421	0.00029303	0.00001452	0.00005351	0.00053693
5:Ins:R:3	0.00008298	0.00022217	0.00048668	0.00008545	0.00006908	0.00006259	0.00004672	0.00014189	0.00003847	0.00010750
5:Ins:R:4	0.00000304	0.00019545	0.00029641	0.00003148	0.00001527	0.00002313	0.00006690	0.00012783	0.00002325	0.00001753
5:Ins:R:5	0.00006120	0.00018306	0.00084221	0.00036442	0.00004640	0.00000327	0.00036145	0.00000332	0.00001653	0.00000010
2:Del:M:1	0.00001067	0.00002273	0.01935153	0.00008791	0.00975067	0.00000940	0.01532689	0.00004022	0.20887166	0.00228101
3:Del:M:1	0.00000000	0.00000091	0.00890375	0.01152103	0.00171450	0.00091924	0.01373823	0.00093724	0.00639560	0.00132880
3:Del:M:2	0.00245281	0.00150007	0.01115231	0.00349124	0.00058665	0.00393916	0.00342661	0.00038322	0.04302962	0.00330073
4:Del:M:1	0.00003604	0.00004128	0.00939961	0.00522073	0.00018868	0.00259770	0.00554758	0.00181593	0.01215982	0.00004647
4:Del:M:2	0.00048180	0.00002828	0.00548072	0.00091752	0.00034531	0.00947950	0.00208446	0.00154636	0.03164146	0.00063973
4:Del:M:3	0.00050413	0.00000338	0.00196500	0.00016865	0.00000000	0.00487322	0.00025360	0.00146234	0.04828172	0.00157980
5:Del:M:1	0.00048448	0.00000000	0.00006619	0.33514373	0.00011486	0.07014030	0.00704725	0.00011235	0.00029551	0.00183291
5:Del:M:2	0.00000001	0.00000002	0.00079217	0.11316516	0.00119090	0.26883515	0.00449203	0.00000041	0.00001635	0.00152821
5:Del:M:3	0.00000000	0.00000001	0.00335887	0.02074204	0.00062047	0.24165814	0.00101288	0.00001433	0.00023978	0.00005018
5:Del:M:4	0.00037495	0.00000007	0.00058653	0.00012955	0.00106104	0.13658858	0.00000535	0.00000000	0.00340048	0.00000527
5:Del:M:5	0.00235301	0.00033053	0.00081168	0.00100886	0.00000000	0.11096972	0.00403212	0.00000000	0.00040322	0.00045144
