MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Ins:R:5	0.00210172	0.00105367	0.00149008	0.00037760	0.00000644	0.00000110	0.00000392	0.00001632	0.00028207	0.00201394
4:Ins:R:0	0.00000655	0.00000135	0.00181495	0.00068317	0.00015687	0.00171175	0.00297494	0.00000767	0.00040142	0.00542498
4:Ins:R:1	0.00118989	0.00060973	0.00445271	0.00076714	0.00002466	0.00065651	0.00486134	0.00118580	0.00194989	0.00200763
4:Ins:R:2	0.00000001	0.00003253	0.00027374	0.00015161	0.00018820	0.00043936	0.00026665	0.00001153	0.00009354	0.00010710
4:Ins:R:3	0.00025975	0.00005301	0.00003448	0.00000526	0.00000395	0.00039642	0.00000021	0.00000170	0.00010428	0.00077937
4:Ins:R:4	0.00015749	0.00040084	0.00027114	0.00012848	0.00000144	0.00000561	0.00002598	0.00016414	0.00025331	0.00148557
4:Ins:R:5	0.00221305	0.00083429	0.00196655	0.00122062	0.00002326	0.00004521	0.00082431	0.00000869	0.00028432	0.00018092
5:Ins:R:0	0.00000000	0.00000003	0.00456668	0.00000000	0.00008995	0.00879420	0.00399136	0.00000459	0.00009662	0.00279764
5:Ins:R:1	0.00003934	0.00172456	0.00215284	0.01125886	0.00027628	0.00571162	0.01218261	0.00108586	0.00210737	0.02462030
5:Ins:R:2	0.00000620	0.00024306	0.00042039	0.00002503	0.00000475	0.00134015	0.00030751	0.00000769	0.00007154	0.00055501
5:Ins:R:3	0.00008756	0.00023098	0.00044423	0.00007177	0.00008472	0.00006834	0.00003791	0.00014804	0.00004692	0.00013327
5:Ins:R:4	0.00000488	0.00019909	0.00028336	0.00002325	0.00001016	0.00002418	0.00007038	0.00015294	0.00000748	0.00004524
5:Ins:R:5	0.00005891	0.00020380	0.00080355	0.00037141	0.00007050	0.00000209	0.00036787	0.00000178	0.00002394	0.00000142
2:Del:M:1	0.00002938	0.00006142	0.01999791	0.00010138	0.00995898	0.00004856	0.01819677	0.00000889	0.20274319	0.00205680
3:Del:M:1	0.00000000	0.00000168	0.00908253	0.01187709	0.00186630	0.00079183	0.01386204	0.00103189	0.00663759	0.00135142
3:Del:M:2	0.00254827	0.00144309	0.01094327	0.00329310	0.00066050	0.00400849	0.00397503	0.00036417	0.04210074	0.00338771
4:Del:M:1	0.00002967	0.00005108	0.00955371	0.00535707	0.00030755	0.00247024	0.00548609	0.00195762	0.01174181	0.00003338
4:Del:M:2	0.00047993	0.00002849	0.00530414	0.00078736	0.00035527	0.00958253	0.00258265	0.00155217	0.03060678	0.00075031
4:Del:M:3	0.00053242	0.00000088	0.00185993	0.00012164	0.00000315	0.00492363	0.00104570	0.00126683	0.04739638	0.00161729
5:Del:M:1	0.00049953	0.00000000	0.00046258	0.34304296	0.00008894	0.06632798	0.00378726	0.00000001	0.00019235	0.00167040
5:Del:M:2	0.00000001	0.00000002	0.00079179	0.11635690	0.00106422	0.27051604	0.00359850	0.00000002	0.00007613	0.00134568
5:Del:M:3	0.00000000	0.00000001	0.00333021	0.02148856	0.00053297	0.24425329	0.00099209	0.00000210	0.00032102	0.00002463
5:Del:M:4	0.00037639	0.00000000	0.00048356	0.00018068	0.00098799	0.13865475	0.00003923	0.00000280	0.00350315	0.00001418
5:Del:M:5	0.00234672	0.00032893	0.00063310	0.00099067	0.00000000	0.11174361	0.00405241	0.00000000	0.00053677	0.00055971
