Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22,low confidence hdp.23,low confidence hdp.24,low confidence hdp.25,low confidence hdp.26,low confidence hdp.27,low confidence hdp.28,low confidence hdp.29,low confidence hdp.30,low confidence hdp.31,low confidence hdp.32,low confidence hdp.33,low confidence hdp.34,low confidence hdp.35,low confidence hdp.36,low confidence hdp.37,low confidence hdp.38,low confidence hdp.39,low confidence hdp.40,low confidence hdp.41,low confidence hdp.42,low confidence hdp.43,low confidence hdp.44,low confidence hdp.45,low confidence hdp.46,low confidence hdp.47,low confidence hdp.48,low confidence hdp.49,low confidence hdp.50,low confidence hdp.51,low confidence hdp.52,low confidence hdp.53,low confidence hdp.54,low confidence hdp.55,low confidence hdp.56,low confidence hdp.57,low confidence hdp.58,low confidence hdp.59,low confidence hdp.60,low confidence hdp.61,low confidence hdp.62
DEL,T,1,4,0.0202089890856232,0.0516872939558072,0.0052427903527741,0.0133222327338097,0.023682249387969,0.399125728424317,0.0170073987431313,0.375646228060791,0.0291521365869795,0.0164861537648578,0.00904509293729272,0.0115155511692437,0.227819458231191,0.0393931670439486,0.00585344797027373,0.0380746999505883,0.0152970706596123,0.0493654336358131,0.016090816398162,0.0180631613238938,0.0260245016245708,0.0242104049997643,0.0148633772465574,0.00759506641570895,0.0243975355713815,0.00595825498386297,0.0273802189833727,0.0668347340491648,0.00353526269429851,0.00560588059263899,0.012827665542367,0.00842931008963614,0.0397625055395435,0.048671670817237,0.00978484274059659,0.00635928659572982,0.013360759553943,0.0657059642552368,0.00922362845535563,0.00607733093547487,0.00881699245304524,0.0100448919864084,0.310031874324094,0.105520395461358,0.0131611430606538,0.00572538839474124,0.0311605358694645,0.00499366324835522,0.0070874334532458,0.0117474190116862,0.333442902146961,0.00757255679417596,0.00593560990270108,0.00827156955079645,0.0153258581011605,0.0104061470911087,0.00694721594016526,0.0092540661805945,0.00279773038052277,0.0165611814345992,0.00733406674000733,0.12023945267959
DEL,T,1,5+,0.0130306630641567,0.0316650256469342,0.0139314400492944,0.0129919538308683,0.012201777234565,0.0145063863593107,0.00734926954133099,0.0158869070056034,0.0157313785036972,0.0120869104049072,0.0105072200884787,0.0128691803144802,0.0142561922973537,0.0136782546492806,0.0145417087521125,0.0116677927975956,0.0137328151492248,0.0122717695148347,0.00899239698325863,0.0142126877627069,0.0113232570478177,0.0114691434987523,0.0114674028456148,0.0106184238201302,0.00998762949598577,0.0150932977475094,0.00470566907916063,0.0108273956545983,0.0150606605381223,0.0130807447257392,0.0181693280634686,0.0126964195966618,0.0138577027151321,0.012254815688276,0.0131389254326052,0.0131114810589304,0.0105990915064423,0.0105651929063263,0.0118874624960207,0.00955629282812936,0.00905715983750031,0.00698430020585828,0.0144231316523422,0.437053249832326,0.0106600402280941,0.0122019519937995,0.00533752100821802,0.0109567737602941,0.00782930436770669,0.00961987341869026,0.299903814759581,0.0107250804381033,0.00522183402832563,0.00814872445845789,0.0092542721441512,0.00469813391877058,0.00920875644834671,0.00630959057767807,0.0897159832136177,0.0527426160337553,0.0205353868720205,0.0351767388825542
INS,C,1,0,4.44306721209049e-06,4.19669959207959e-05,9.96081490591973e-07,1.4376401273507e-06,2.54812237873563e-06,1.55899530547539e-06,0.000332127172738191,2.70693986170121e-06,0.000247929079837585,1.12911127764248e-06,1.96628180632871e-07,3.23447824429286e-06,1.18705978217717e-06,0.000188768359060346,7.47853324424905e-07,0,3.31951055093661e-06,1.01220209627054e-06,0,7.31519263096755e-07,3.03563532305737e-06,1.13504008437713e-05,4.14071081808024e-06,2.69653710704713e-06,1.64866779398907e-06,1.67331460615403e-06,0.000679810175490884,1.73599417261476e-06,1.78970436768402e-06,1.07002874453884e-06,3.35802762889189e-06,1.62649495217292e-06,3.21599041892134e-06,2.1999489611841e-06,4.20311114286795e-06,2.91042864793127e-06,0,0,0,0,0,9.92088097423051e-06,5.6918435881382e-06,2.76005972769251e-06,0,2.65432934387633e-06,4.41117438695704e-06,0,0,0,5.51520873962038e-06,0,0,0,0,0,0,0,0,0,0,0
INS,C,1,1,0.000493926895833676,0.000927486735496437,0.000949547570389978,0.00146245833586497,0.00442099232710632,0.00139569054722684,0.00083552325369283,0.00128007494778221,0.00167589577480703,0.00223654361875422,0.000788479004337814,0.00234722043090528,0.00156744649459927,0.000531149836222432,0.00200783660541598,0.00176474566398975,0.00280651849733418,0.00135567600760501,0.000987300967283883,0.00248497093673968,0.0033742773079851,0.00155587802335389,0.00252997430984702,0.00180721916914299,0.00142829586552586,0.00051036095487698,0.00341402974572795,0.00113186820054482,0.00414465703149492,0.0012544303648477,0.00442252238725062,0.00111577553719062,0.00224797730282602,0.00239244449528771,0.00181154090257609,0.00242729749237468,0.00093801483682351,0.0020902360066473,0.00059709468899119,0.000957076266369002,0.00297970382069673,0.00568466479823408,0.000890773521543628,0.00020258838401263,0.00361405312212909,0.00390451846484208,0.00447293082837444,0.0028326037232834,0.00159572234431209,0.00240305509424721,0.000697122384688016,0.00117650882381618,0.00285510349750178,0.00479095860120388,0.00137100328061499,0.0017563117453348,0.000606033730950586,0.00172929519536362,0.00106879587570533,0.000738396624472574,0.00195575113066862,0.00353477765108324
INS,C,1,2,0.000131194888638608,0.00024305381210997,9.32745742982634e-05,2.93581247058986e-05,0.00024654637747425,0.000164668879140838,0.000734641352403422,0.000238026143748227,0.000614418697193276,0.000264099127840576,0.000211768550541602,0.000107344246732469,9.52285736368795e-05,0.000548154273425236,9.88662094889724e-05,0.000322302936734188,8.27324168079587e-05,5.19597076085545e-05,0.000229014902302034,0.000422574294315559,0.000101525136915585,0.000160651827327225,9.70109391664513e-05,0.000117569017867255,6.42980439655736e-05,0.000150598314553863,0.000415951649749507,0.000104854048025932,0.000431020468550569,4.10177685406556e-05,0.000368423602712711,0.000184607177071626,0.000189743434716359,9.78977287726925e-05,3.15233335715096e-05,8.14920021420755e-05,0.000423773200392347,0.000107103001993498,0.000112161433291163,1.65369549264622e-05,0.000826338627870814,0.000173615417049034,0.000130912402527179,4.52649795341571e-05,0.000198307506141462,0.000257469946356004,7.49899645782697e-05,0.000439280791311329,0.000121312225006182,0,9.15524650776983e-05,5.2000390002925e-05,0,0.00163793456451415,9.79288057582138e-05,0.00021953896816685,2.95626210219798e-05,0.000280426247896803,1.57175864074313e-05,0.000210970464135021,0.000244468891333578,0.000228050171037628
INS,C,1,3,0.00430693163271204,0.00271656678205844,0.00186738967899451,0.00408857285691554,0.00129537840829236,0.00356165469163398,0.00104041946233908,0.00192241947269181,0.00302902522440939,0.00567378417015346,0.000597356412762663,0.00188307280284925,0.00193899620642073,0.00126921883526101,0.00264695205646951,0.0047434584384575,0.00311140277408943,0.00377922522677544,0.000731874634670841,0.00461759342842108,0.00564898004339609,0.00342694794706173,0.0051983666670413,0.00900158017074473,0.00782347823840945,0.000693170575599308,0.00169530062972699,0.0039511227368712,0.00183623668124381,0.00308239613676822,0.00867522452012586,0.00105559522396022,0.00284872431308053,0.0067109443060921,0.00547875537472837,0.00380101981419824,0.00235217933700921,0.0157234116797551,0.00117274675102966,0.00402881564395936,0.0101969372552532,0.0125300726704531,0.00657977118788776,0.000461481986470187,0.0145978607071889,0.00299142917054862,0.00668734037062687,0.0125371747681153,0.00582765265510468,0.00508161968974569,0.0022910177104383,0.00526503948779616,0.00995529508997333,0.00360345604193113,0.00974391617294227,0.000526893523600439,0.00221719657664849,0.0170125257057394,0.0010530782892979,0.000421940928270042,0.0154015401540154,0.00535917901938426
INS,C,1,4,0.0063134918747675,0.00457841381002009,0.00577896410456841,0.0243911537311717,0.0225679119672195,0.00961159580708213,0.00120625272473263,0.0218482037946744,0.00182114880903156,0.0197410428449178,0.00933354647828114,0.00666363164791411,0.0038823449653761,0.00121075414105811,0.0150270655596643,0.00533901821285763,0.00883066410638776,0.00354979275162079,0.00643187831837033,0.0278577165772506,0.0118652865993902,0.0187639588102684,0.00611937905900572,0.0128085512584739,0.0131420805418182,0.0066125209948692,0.0050789885653624,0.0149236475043001,0.0290185649016901,0.00506515940039869,0.0327925789508274,0.0119571776408992,0.00443163479727361,0.0246361284418202,0.0371786196142385,0.0136731937879811,0.0379872201430354,0.0379040978990537,0.00913620851470222,0.0274678821328538,0.0451718214457262,0.0280463305141497,0.0224628607205874,0.00479311972311081,0.0362740852560393,0.0392601853252748,0.0425325434390398,0.0370712594230779,0.0367202773384098,0.02767339879235,0.0158187217069792,0.0209431570736781,0.0605958150193471,0.0645346218418574,0.0364784801449346,0.00403951701427003,0.00122684877241216,0.0302392970648719,0.00128884208540936,0.00432489451476793,0.0546387972130546,0.00820980615735462
INS,C,1,5+,0.457570236539657,0.00247974150104334,0.0643504539444057,0.0494145664572984,0.0742959770927527,0.0568208967730746,0.00197406072961476,0.0472813187866487,0.00255183543666386,0.00766000381865434,0.0182242862937771,0.158705941857828,0.134077215337129,0.00157281491071333,0.0247047362897172,0.0394355007241154,0.185797346434335,0.180219040533633,0.0312461121332026,0.0156842606803032,0.117610293906839,0.0572802344119707,0.00691262094572652,0.0132815238670499,0.167228770791762,0.230219225129839,0.0153894428936408,0.256041433320117,0.0238427398703479,0.0416234048100645,0.0113477347944911,0.00807554743753853,0.0884429525107559,0.0911020864315948,0.136096738806064,0.0041793755384293,0.00688512413221724,0.0100296778963588,0.011674685659336,0.0448978326253449,0.00500687937084287,0.0163248096430963,0.0261881723490238,0.00596062498792474,0.0103200845032802,0.00484680538191818,0.0612226893165768,0.00801308753805838,0.0794968342175128,0.113900219642297,0.00974757992640505,0.0896551724137931,0.013336338705436,0.00294828221612547,0.0653185134407286,0.0146212952799122,0.122551845446617,0.0218265096279678,0.118149097024661,0.0237341772151899,0.0117345067840117,0.0400228050171038
INS,T,1,0,0.0146495745780917,0.00859259123684377,0.00737344624913111,0.0120944123997823,0.0112245412276568,0.0206832556758797,0.00941002421534149,0.00890054130799457,0.00541792180081011,0.0221003208595518,0.0201565514248563,0.0138757095131261,0.0159687238764413,0.0164434818362041,0.0118588597360706,0.04461946015172,0.000749954037546218,0.000552999745262473,0.012251775994929,0.0277611560345219,0.00150837346274584,0.0145494676662004,0.00960053379677746,0.0178737265603512,0.0011864912557408,0.0111693749960782,0.0203482164392695,0.00109610672058896,0.0209699660761537,0.00907027699120757,0.0111443342638268,0.0219056340158648,0.0306657550405826,0.000830480732846998,0.0264333659774965,0.00380975110014203,0.00539477568589359,0.00110212443986857,0.0213914945346043,0.0173617355534195,0.0280100300412762,0.00298618517324338,0.00166771017132449,0.00223564837943093,0.00136386999121781,0.0200879644744561,0.00128806292099146,0.0159049941681688,0.02055775628374,0.00861732495580368,0.00307638343496025,0.0144821086158146,0.0435778954881851,0.00855820809958642,0.0243842726337952,0.0284083424807903,0.013244054217847,0.00313142643484764,0.00380365591059837,0.02542194092827,0.0022002200220022,0.0358038768529076
INS,T,1,1,0.000300777877989678,0.000143437628709118,1.4208256733727e-05,9.20846334203055e-05,1.97013364404682e-05,3.48175618222836e-05,0.000618005291186625,7.33949830683988e-05,0.00126011510525113,1.64850246535802e-05,2.16290998696159e-05,6.77218882398818e-05,5.79021382639752e-05,0.000309518969309475,5.08540260608935e-06,2.07151225878306e-05,0.000161889976099524,8.99172862186998e-05,6.49860193178762e-05,5.09625086624073e-05,0.000149420716457157,0.000709836606614315,0.000320609323342784,0.000221655350199274,0.000443491636583059,6.02393258215452e-05,0.0005039044916633,0.000324283711444437,1.75987596155596e-05,5.67115234605586e-05,2.06278840060502e-05,1.0572217189124e-05,2.83007156865078e-05,0.000438889817756228,9.45700007145289e-05,0.000599548301473841,9.52299326724376e-06,0.000670257496346406,3.2988656850342e-06,8.47518939981189e-05,4.88476036179792e-05,5.95252858453831e-05,0.000230519665319597,1.15922508563085e-05,0.00012141275886212,8.49385390040426e-05,0.000127924057221754,4.54428404804823e-05,0.000111980515390322,9.18365004170908e-05,5.18429621524315e-05,8.45006337547532e-05,0.000262970058980428,0.000163793456451415,4.89644028791069e-05,0,0.000103469173576929,0.000467377079828005,1.57175864074313e-05,0,0.000733406674000733,0
INS,T,1,2,0.00225384359081157,0.00208228462036791,0.000617514142195858,0.00241606773191765,0.00408892847662865,0.00525050131442792,0.00540911250091669,0.00690644945032818,0.00634151493838209,0.00217150680916202,0.00537030886944498,0.00214061813305107,0.00254558375511326,0.00401744158498168,0.00133222591213053,0.00337991595752912,0.00122362265846833,0.000996006862730213,0.00548037178953426,0.00701624509211534,0.00258905963775426,0.00769906420310582,0.0020443280838979,0.00454690086990287,0.00278789723963551,0.000472711376238514,0.0132228840236159,0.00190646880036553,0.00515166402237846,0.00228023125461227,0.00279052095960916,0.0068882061224523,0.00495584123555779,0.00319542586611991,0.00450993825629731,0.00211588162704603,0.00385681227323372,0.00268102998538562,0.00310423260961718,0.00243299949355576,0.00269883009989335,0.0018204816587713,0.00395583129375605,0.00177085432128751,0.00431824712352939,0.00905657172130604,0.00176888092916977,0.00251955304441785,0.00171703456931827,0.00465304935446593,0.00505193120549227,0.00310702330267477,0.0063864157180961,0.00126939928749846,0.00362336581305391,0.00807903402854007,0.00462655018993984,0.00233688539914003,0.000455810005815507,0.00759493670886076,0.00672289451167339,0.00102622576966933
INS,T,1,3,0.0133710375571405,0.00639936216616459,0.0026701373904597,0.00899909754032637,0.00211873268325552,0.00740607215679855,0.0111805706801633,0.00580330993532444,0.0173019781105151,0.00617702906659871,0.00878023477798024,0.0150029251812622,0.0148572402337294,0.0118224782610689,0.00152891133645427,0.0131967516250709,0.0225803321553327,0.0146214279809774,0.00678321984527072,0.00391435957683074,0.021781358028564,0.042475819280664,0.0155193841461647,0.0182000075503039,0.0318533608917314,0.004785261444949,0.018114060625241,0.0201441291801872,0.00124861708052089,0.00837119154477553,0.00309897978323452,0.00346768723803266,0.0136525225264049,0.0271649697727013,0.0215199290514839,0.0420673356771985,0.0358112161814702,0.0343282396066901,0.0086611718560573,0.0137422095438901,0.00909786617384862,0.0120241077407674,0.00841254482326826,0.00351797212891687,0.0100003642382766,0.0157799879493448,0.0158581719211106,0.00506940131582269,0.00362070333095375,0.022224433100936,0.00173729075298042,0.0133966004745036,0.0152898305721477,0.00241595348265837,0.00945012975566763,0.00755214050493963,0.0112042333673303,0.0279491493737147,0.00213759175141065,0.0117088607594937,0.0446155726683779,0.00444697833523375
