Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
INS,C,1,3,0.00036513,0.00071279,0.00179337,6.641e-05,0.00846146,0.00043058,0,3.271e-05,0.00105594,0.00070719
INS,C,1,4,0.00249141,0.00122826,0.00454691,0.00012675,0.0081475,0.00033297,0.00024844,0.00018837,0.00045298,0.00070077
INS,C,1,5+,0.00699377,0.01969331,0.03240011,0.00109397,0.00825225,0.00148987,1.702e-05,0.00153901,0.0034992,0.00233518
INS,T,1,0,0.00098346,0.00220059,0.00253539,0.00381461,0.01722834,0.02251722,0.00625309,0.01372852,0.00458466,0.03853879
INS,T,1,1,0,4.3e-07,0.00965838,0.00483707,0.06496823,0.0121825,0.00018316,0.00407689,0.00297133,0.00292633
INS,T,1,2,0.00044624,1.059e-05,0.03000299,0.00066255,0.05500888,0.01737579,0,7.5e-06,0.00174539,0.00131043
INS,T,1,3,0.00090006,0.00332439,0.02407512,0.0007361,0.03096936,0.01770162,3.781e-05,0.00027358,0.00181925,0.00019753
INS,T,1,4,0.00297904,0.01405043,0.02578621,0.00116339,0.00812057,0.01329793,0.00036607,0.00293073,0.00262324,0.00490049
INS,T,1,5+,0.00265611,0.91881511,0.07303847,0.00664312,0.00254683,0.00082054,0.00589082,0.00913491,0.00845737,0.16794542
DEL,repeats,2,0,2.562e-05,0.00012879,0.01551506,0.0079697,0.00876745,0.0265803,9.853e-05,0.012128,0.09009312,0.00181543
DEL,repeats,2,1,0.0028234,9.176e-05,0.01529202,0.00794029,0.01189149,0.01005943,0.00041294,0.00054091,0.19196296,0.00878994
DEL,repeats,2,2,0.00160814,0.00044088,0.00255228,7.668e-05,0.01327487,0.00238807,0.00160173,6.551e-05,0.04448457,0.00279051
DEL,repeats,2,3,0.00091536,0.0001266,0.0004193,8.49e-06,0.00618961,3.898e-05,0.00036742,1.676e-05,0.01007862,0.00031335
DEL,repeats,2,4,0.00087214,6.33e-06,0.00077483,0.0002126,0.00325057,0.00020777,0.00010804,0.00017826,0.00328323,0.00032182
DEL,repeats,2,5+,0,0,0.01601818,0.00051263,0.00080099,0.01816055,9.9e-07,0,0.00119989,0
DEL,repeats,3,0,1.135e-05,2.145e-05,0.01296237,0.01429336,0.00159532,0.01345834,0.00076273,0.00105123,0.00459544,0.00155134
DEL,repeats,3,1,0.00383824,0.00350507,0.01260995,0.00051341,5.91e-06,0.00086423,0.003936,0.00154978,0.10212279,0.00602592
DEL,repeats,3,2,0.00192377,0.00049454,0.00248341,0.00016762,3e-06,0.00078617,0.0004916,0.00063386,0.01387987,0.00173123
DEL,repeats,3,3,0.00044732,0.00025623,0.00133929,0.00029224,2.875e-05,0.00026827,0.00010874,0.00021036,0.00361673,0.00034651
DEL,repeats,3,4,0,1e-08,0.00456082,0.000112,4.352e-05,0.00422789,1e-08,0,0.00053982,4.85e-06
DEL,repeats,3,5+,0,1e-08,0.00690672,0.00016161,0.00034236,0.0062774,3.219e-05,0,0.00039071,1.394e-05
DEL,repeats,4,0,2.4e-06,3.682e-05,0.00775694,0.00754356,0.00031166,0.01019991,0.00233293,0.00043071,0.00580721,0.00023961
DEL,repeats,4,1,0.00176037,0.00041693,0.00289215,0.00050413,0.00099892,0.00025098,0.00250536,0.0025235,0.05575309,0.0011776
DEL,repeats,4,2,0.00046358,0,5.305e-05,3.51e-06,0,2.636e-05,0.00050857,2.796e-05,0.01070975,0.00060954
DEL,repeats,4,3,0,0,0.00247001,6.636e-05,0.0001189,0.00321527,0.00011844,2e-08,0.00366622,7.342e-05
DEL,repeats,4,4,0,4e-08,0.00338247,0.0002116,0.000217,0.00373092,1.261e-05,0,0.00014712,0
DEL,repeats,4,5+,0.0001564,1.956e-05,0.00151476,2.066e-05,5.179e-05,0.00103755,8.188e-05,1.26e-06,0.00074359,4.47e-05
DEL,repeats,5+,0,0,0,0.00469562,0.30068044,0.00101498,0.01762552,0.01338226,0.00017253,0.00213486,0.00076881
DEL,repeats,5+,1,0.00315976,0,0.00061275,7.19e-06,0,0.00071599,0.00745161,0.0001331,0.01210746,0.00052434
DEL,repeats,5+,2,0.00039323,8.647e-05,0.00050567,0.00032858,1.823e-05,0.00028388,0.00042933,7.781e-05,0.00268887,4.26e-05
DEL,repeats,5+,3,0.00011478,9.61e-06,0.0003807,4.98e-06,1.945e-05,0.00010549,0.00017963,9.428e-05,0.00098998,7.723e-05
DEL,repeats,5+,4,8.465e-05,7.5e-07,0.00016316,9e-08,3.23e-05,3.881e-05,7.195e-05,8.817e-05,0.0001096,1.757e-05
DEL,repeats,5+,5+,3.953e-05,1.108e-05,0.00049361,2.484e-05,5.83e-06,0.00060206,0,3.865e-05,0.00011914,4.708e-05
INS,repeats,2,0,0.00020527,0.00051458,0.00449767,0.00187705,0.00218778,0.00986442,0.00199414,0.00089262,0.00095691,0.02550946
INS,repeats,2,1,0.00023758,6.26e-06,0.01759366,0.00159313,0.00314098,0.012376,6.965e-05,0.0010491,0.00028567,1.289e-05
INS,repeats,2,2,0.00093399,0.00022654,0.00757203,0.00035081,0.00135516,0.00442063,0.00040003,0.00038488,7.768e-05,0.00105169
INS,repeats,2,3,0.00040325,0.00041697,0.00178178,0.00031463,0.00086006,0.00107894,0.00034741,0.00051811,0.00030529,0.00097105
INS,repeats,2,4,0.00191702,0.00233313,0.00426989,0.00014834,0.00025135,0.00022,4.686e-05,0.00024662,0.00048651,0.00350556
INS,repeats,2,5+,0.01362003,0.01360304,0.04122242,0.00212144,7.9e-07,0.00286,3.349e-05,0.00171404,0.00417053,0.00021982
INS,repeats,3,0,2.351e-05,4.053e-05,0.00369503,0.00036704,0.00018447,0.00247914,0.0010388,0.00054828,0.00013781,0.00774741
INS,repeats,3,1,0.00097602,0.00032503,0.00632662,0.0005175,0.00037692,0.00581494,6.756e-05,0.00065284,0.00057487,0.00293824
INS,repeats,3,2,0.00016505,3.228e-05,0.00142442,1.637e-05,0.00012627,0.00085891,0.00082412,1.309e-05,0.00109231,0.00027658
INS,repeats,3,3,1.696e-05,0.00013758,0.00018644,3.365e-05,4.24e-06,5.718e-05,0.00030053,2.59e-05,6.24e-06,0.00026925
INS,repeats,3,4,0.00011878,8.872e-05,0.00022421,0.00010467,1.989e-05,4.7e-07,0.00015185,6.177e-05,0.00013104,0.00087891
INS,repeats,3,5+,0.00198846,0.00094804,0.00319862,0.00011766,7.07e-06,0.00016566,0,0.00010393,0.00023797,0.00189155
INS,repeats,4,0,2.266e-05,6e-07,0.001707,0.00063551,7.64e-05,0.00281356,0.00172662,1.36e-06,0.00051442,0.00517176
INS,repeats,4,1,0.00104495,0.00059387,0.00475402,0.00075069,1.057e-05,0.00498394,0.00067294,0.00121939,0.00172649,0.00184847
INS,repeats,4,2,1.55e-06,3.807e-05,0.00029385,0.00014619,0.00013368,0.00024347,0.00043378,2.751e-05,4.127e-05,6.135e-05
INS,repeats,4,3,0.00025228,6.163e-05,0.00012298,3e-08,2.25e-06,0,0.00037341,3.66e-06,7.084e-05,0.00073369
INS,repeats,4,4,0.00014895,0.00037461,0.00029062,0.0001285,2.2e-07,2.308e-05,4.77e-06,0.00017272,0.00028713,0.00140767
INS,repeats,4,5+,0.00208427,0.00074366,0.00327227,0.00101536,6.81e-06,0.00095918,3.966e-05,0.00010111,0.00022078,0.00017025
INS,repeats,5+,0,0,2e-08,0.00330545,6.551e-05,5.895e-05,0.00453002,0.00881423,1.9e-05,6.234e-05,0.00271291
INS,repeats,5+,1,4.807e-05,0.00166772,0.00207316,0.01113127,0.00022951,0.01129711,0.00576214,0.00129954,0.00236122,0.02447342
INS,repeats,5+,2,9.38e-06,0.00022801,0.00047607,2.698e-05,3.27e-06,0.00028145,0.00131565,2.428e-05,5.876e-05,0.00052804
INS,repeats,5+,3,8.628e-05,0.00022689,0.00048795,4.117e-05,8.258e-05,7.551e-05,5.889e-05,0.00014996,3.982e-05,8.429e-05
INS,repeats,5+,4,6.77e-06,0.00020313,0.00025737,1.971e-05,9.35e-06,7.164e-05,1.792e-05,0.00016349,2.99e-06,1.803e-05
INS,repeats,5+,5+,7.351e-05,0.00017879,0.00074518,0.00038166,6.359e-05,0.00045046,5.01e-06,1.064e-05,2.885e-05,0
DEL,MH,2,1,1.389e-05,5.152e-05,0.01661859,0.0006795,0.00993985,0.01606657,3.146e-05,0.00018183,0.20250512,0.00508545
DEL,MH,3,1,3.7e-07,1.34e-05,0.00888892,0.0119791,0.00136233,0.01183951,0.0009011,0.0010233,0.00604887,0.00126423
DEL,MH,3,2,0.0022807,0.00128554,0.01153412,0.00328463,0.00066482,0.00436591,0.00390764,0.00032764,0.04182143,0.00396203
DEL,MH,4,1,4.98e-05,3.51e-05,0.00757457,0.00565502,0.00026014,0.00571145,0.0025846,0.00177281,0.01232953,0.00019026
DEL,MH,4,2,0.00049816,4.32e-05,0.0046923,0.00087447,0.00029078,0.00250618,0.00962246,0.00153263,0.03009926,0.00103238
DEL,MH,4,3,0.00050833,1.25e-06,0.00214955,8.946e-05,2.22e-06,0.00052427,0.00490502,0.00142959,0.04683762,0.00222079
DEL,MH,5+,1,0.00051511,0,0.00154192,0.33875369,8.973e-05,0.00230624,0.06753611,3.604e-05,0.00018024,0.00177193
DEL,MH,5+,2,0,2e-08,0.00078801,0.11374365,0.00121048,0.00284705,0.27084143,1.788e-05,7.04e-06,0.00160799
DEL,MH,5+,3,0,1e-08,0.00205203,0.02140082,0.00067873,0.00139953,0.24324413,1.356e-05,0.0003753,4.538e-05
DEL,MH,5+,4,0.00036839,1.6e-07,0.00127546,0.00023726,0.00100277,2.712e-05,0.1380413,1.03e-06,0.00309381,4.614e-05
DEL,MH,5+,5+,0.00227924,0.00026181,0.00678088,0.00084389,0,0.00361309,0.11064823,5.437e-05,0.00069763,0.00071786
