MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:2	0.00044120	0.00000732	0.03754197	0.00015458	0.05541215	0.01541227	0.00000000	0.00000315	0.00001219	0.00138922
1:Ins:T:3	0.00101567	0.00344798	0.02728899	0.00069825	0.03199528	0.01640448	0.00004274	0.00013250	0.00027703	0.00029394
1:Ins:T:4	0.00336936	0.01453486	0.02347144	0.00249291	0.00837635	0.01264867	0.00044324	0.00203506	0.00174586	0.00464571
1:Ins:T:5	0.00270259	0.91239795	0.02789112	0.01668478	0.00191480	0.00053557	0.00541649	0.00698344	0.00546714	0.17424056
2:Del:R:0	0.00002719	0.00013021	0.01831344	0.00729206	0.00880959	0.02782803	0.00015048	0.01232971	0.08972020	0.00031548
2:Del:R:1	0.00285343	0.00009693	0.01539024	0.00731866	0.01197886	0.01048283	0.00026884	0.00037972	0.20800674	0.00516787
2:Del:R:2	0.00174647	0.00040754	0.00158167	0.00011724	0.01346209	0.00255097	0.00159299	0.00002828	0.04651324	0.00190621
2:Del:R:3	0.00092960	0.00016086	0.00017736	0.00001536	0.00609660	0.00007807	0.00038393	0.00000866	0.00976607	0.00006764
2:Del:R:4	0.00090591	0.00001748	0.00058403	0.00024194	0.00321773	0.00018004	0.00013590	0.00017496	0.00328171	0.00034788
2:Del:R:5	0.00000000	0.00000000	0.02361119	0.00008250	0.00066572	0.01525981	0.00000566	0.00000000	0.00095904	0.00000000
3:Del:R:0	0.00000019	0.00000708	0.01333276	0.01416830	0.00199275	0.01653035	0.00074135	0.00091829	0.00478219	0.00145376
3:Del:R:1	0.00434504	0.00393984	0.00732183	0.00134742	0.00002322	0.00122075	0.00414266	0.00118082	0.09717444	0.00393025
3:Del:R:2	0.00202317	0.00059230	0.00138838	0.00025624	0.00000129	0.00067126	0.00051605	0.00044279	0.01458777	0.00147613
3:Del:R:3	0.00047340	0.00029519	0.00110084	0.00036699	0.00003812	0.00022984	0.00012169	0.00027369	0.00358037	0.00031290
3:Del:R:4	0.00000000	0.00000001	0.00637987	0.00000804	0.00002076	0.00369638	0.00000008	0.00000000	0.00049684	0.00000173
3:Del:R:5	0.00000000	0.00000001	0.00977553	0.00000986	0.00027459	0.00529354	0.00004121	0.00000000	0.00026990	0.00002544
4:Del:R:0	0.00000000	0.00003634	0.00568991	0.00776808	0.00087442	0.01430890	0.00221717	0.00034908	0.00621996	0.00033320
4:Del:R:1	0.00188465	0.00045922	0.00152738	0.00059302	0.00093342	0.00052307	0.00250221	0.00253571	0.05663414	0.00005542
4:Del:R:2	0.00049678	0.00000000	0.00000108	0.00000198	0.00000000	0.00008112	0.00054368	0.00003499	0.01030762	0.00042140
4:Del:R:3	0.00000000	0.00000000	0.00373388	0.00000802	0.00007493	0.00265283	0.00012062	0.00000011	0.00379288	0.00000000
4:Del:R:4	0.00000000	0.00000020	0.00472243	0.00009529	0.00027854	0.00341706	0.00000866	0.00000000	0.00014406	0.00000000
4:Del:R:5	0.00014830	0.00003109	0.00180699	0.00000031	0.00006863	0.00091061	0.00008557	0.00000000	0.00069255	0.00005082
5:Del:R:0	0.00000000	0.00000000	0.00356175	0.29863858	0.00110039	0.02528866	0.01344215	0.00005883	0.00219781	0.00073097
5:Del:R:1	0.00319647	0.00000013	0.00016485	0.00000165	0.00000000	0.00074425	0.00749097	0.00014496	0.01175400	0.00030441
5:Del:R:2	0.00042439	0.00008728	0.00035193	0.00028488	0.00001892	0.00030103	0.00044443	0.00006220	0.00286441	0.00000279
5:Del:R:3	0.00011555	0.00000628	0.00033933	0.00000405	0.00001520	0.00008074	0.00018103	0.00010759	0.00101974	0.00009868
5:Del:R:4	0.00006297	0.00000185	0.00013286	0.00000547	0.00003695	0.00003065	0.00008439	0.00006295	0.00015602	0.00002432
5:Del:R:5	0.00003097	0.00001543	0.00061902	0.00000176	0.00000550	0.00065752	0.00000000	0.00003300	0.00015260	0.00000202
2:Ins:R:0	0.00021272	0.00056782	0.00542236	0.00182316	0.00224953	0.01002610	0.00196308	0.00086799	0.00086983	0.02576224
2:Ins:R:1	0.00020273	0.00000525	0.02286714	0.00128869	0.00315082	0.01134714	0.00005892	0.00100429	0.00029216	0.00000031
2:Ins:R:2	0.00095962	0.00018713	0.00952406	0.00034801	0.00133353	0.00400919	0.00039743	0.00037431	0.00006160	0.00107106
2:Ins:R:3	0.00044645	0.00041750	0.00180254	0.00035369	0.00091454	0.00100627	0.00037807	0.00039938	0.00022749	0.00094555
2:Ins:R:4	0.00205635	0.00246205	0.00248407	0.00063615	0.00024087	0.00016276	0.00004834	0.00011482	0.00028093	0.00351163
2:Ins:R:5	0.01507892	0.01538362	0.02239151	0.00553174	0.00000728	0.00167847	0.00005296	0.00017210	0.00129960	0.00031764
3:Ins:R:0	0.00000021	0.00003917	0.00440633	0.00040437	0.00030879	0.00252122	0.00100910	0.00045845	0.00017653	0.00805924
3:Ins:R:1	0.00100610	0.00034256	0.00726531	0.00045777	0.00038012	0.00574047	0.00006351	0.00067975	0.00054206	0.00296619
3:Ins:R:2	0.00018542	0.00004230	0.00170951	0.00001391	0.00015551	0.00071344	0.00082200	0.00000635	0.00116292	0.00028465
3:Ins:R:3	0.00000926	0.00014838	0.00006552	0.00003984	0.00000253	0.00005930	0.00029358	0.00002788	0.00000907	0.00031354
3:Ins:R:4	0.00011432	0.00010523	0.00012603	0.00010527	0.00001880	0.00000007	0.00016631	0.00004106	0.00014025	0.00095449
3:Ins:R:5	0.00208194	0.00110514	0.00141279	0.00033740	0.00000406	0.00012243	0.00000126	0.00001036	0.00006142	0.00197186
4:Ins:R:0	0.00000664	0.00000038	0.00182486	0.00068806	0.00014933	0.00311333	0.00167647	0.00001103	0.00052735	0.00519079
4:Ins:R:1	0.00113856	0.00064979	0.00462370	0.00087514	0.00001981	0.00493603	0.00069783	0.00107294	0.00172548	0.00186104
4:Ins:R:2	0.00000009	0.00002772	0.00024757	0.00015530	0.00020211	0.00028510	0.00042573	0.00001327	0.00010348	0.00007242
4:Ins:R:3	0.00023890	0.00005509	0.00004747	0.00000601	0.00000423	0.00000577	0.00039460	0.00000190	0.00008678	0.00083064
4:Ins:R:4	0.00016100	0.00039237	0.00017771	0.00016061	0.00000193	0.00004516	0.00000391	0.00014704	0.00020356	0.00147143
4:Ins:R:5	0.00217490	0.00083981	0.00210622	0.00119564	0.00001060	0.00095123	0.00004286	0.00000265	0.00012616	0.00019759
5:Ins:R:0	0.00000000	0.00000003	0.00485614	0.00000890	0.00005405	0.00384280	0.00877516	0.00000003	0.00003153	0.00267675
5:Ins:R:1	0.00003668	0.00171780	0.00163197	0.01105508	0.00031697	0.01225809	0.00576764	0.00114574	0.00245917	0.02452979
5:Ins:R:2	0.00000339	0.00023172	0.00036829	0.00003237	0.00001247	0.00030564	0.00132633	0.00001511	0.00005725	0.00054788
5:Ins:R:3	0.00008390	0.00023560	0.00043880	0.00004580	0.00006595	0.00004910	0.00005620	0.00014606	0.00002294	0.00010507
5:Ins:R:4	0.00000278	0.00020090	0.00029972	0.00003609	0.00001194	0.00006332	0.00002406	0.00014784	0.00000654	0.00001888
5:Ins:R:5	0.00005967	0.00019836	0.00076134	0.00039895	0.00006833	0.00039828	0.00000528	0.00000913	0.00000875	0.00000000
2:Del:M:1	0.00000951	0.00004134	0.01962916	0.00010042	0.00983593	0.01679766	0.00003256	0.00014987	0.20667565	0.00136602
3:Del:M:1	0.00000000	0.00000127	0.00838215	0.01192599	0.00201066	0.01517797	0.00084646	0.00093425	0.00645222	0.00132285
3:Del:M:2	0.00249775	0.00144979	0.01146471	0.00345302	0.00059289	0.00387263	0.00390474	0.00042171	0.04231917	0.00317936
4:Del:M:1	0.00002603	0.00005996	0.00977285	0.00538804	0.00024260	0.00541909	0.00255421	0.00175522	0.01216602	0.00000000
4:Del:M:2	0.00047148	0.00003954	0.00551634	0.00076799	0.00030196	0.00239935	0.00948041	0.00170005	0.03129040	0.00054802
4:Del:M:3	0.00053905	0.00000000	0.00181662	0.00007549	0.00000564	0.00066851	0.00493202	0.00126341	0.04826874	0.00144158
5:Del:M:1	0.00048846	0.00000000	0.00002897	0.33637811	0.00006054	0.00652846	0.06839420	0.00012279	0.00017258	0.00173738
5:Del:M:2	0.00000001	0.00000002	0.00073733	0.11371780	0.00126289	0.00387336	0.27000864	0.00000002	0.00000089	0.00160809
5:Del:M:3	0.00000000	0.00000000	0.00326018	0.02146115	0.00065119	0.00111363	0.24278784	0.00001257	0.00025348	0.00004349
5:Del:M:4	0.00038197	0.00000000	0.00051511	0.00010307	0.00109459	0.00001927	0.13790055	0.00000000	0.00325654	0.00000000
5:Del:M:5	0.00234276	0.00034702	0.00071642	0.00087693	0.00000000	0.00383559	0.11190744	0.00000000	0.00041374	0.00053083
