Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
DEL,repeats,4,0,2.96e-06,5.072e-05,0.01125299,0.00650287,0.0005723,0.00237978,0.00194866,0.00755798,0.00031583
DEL,repeats,4,1,0.00223107,0.00049907,0.00021069,0.00080597,0.00033697,0.00263169,0.00355818,0.05757713,0.00086705
DEL,repeats,4,2,0.00054146,1.05e-06,2.8e-07,6.15e-05,4.56e-06,0.00023215,1.375e-05,0.01192224,0.00061523
DEL,repeats,4,3,5.1e-06,0,0.00365947,0.00010639,3.072e-05,2.32e-05,0.0004677,0.00467778,2.442e-05
DEL,repeats,4,4,0,1e-08,0.00420541,0.00011731,7.713e-05,0.00013546,0.00053536,0.00087042,1.73e-06
DEL,repeats,4,5+,0.0002398,2.001e-05,0.00166634,6.088e-05,0.00015748,0,0.00021886,0.00066954,3.04e-05
DEL,repeats,5+,0,0,0,0.01851646,0.25733735,0.00211903,0.02198525,0.00156819,0.00472208,0.00212847
DEL,repeats,5+,1,0.00308275,2.277e-05,0.00018341,0.00013688,0,0.00715609,6.005e-05,0.01385516,0.00014612
DEL,repeats,5+,2,0.00044242,8.437e-05,0.00037412,0.00042564,2.708e-05,0.00031908,0.00021927,0.0022051,3.159e-05
DEL,repeats,5+,3,0.00016226,2.02e-06,0.00014471,1.008e-05,1.193e-05,0.00016433,2.571e-05,0.00137525,0.0001708
DEL,repeats,5+,4,5.088e-05,1.409e-05,8.868e-05,0.0001134,5.862e-05,4.112e-05,2.618e-05,0.00015275,9.3e-07
DEL,repeats,5+,5+,1.682e-05,1.245e-05,0.00059994,3.554e-05,2.88e-05,0,7.581e-05,1.967e-05,0.0001776
INS,repeats,2,0,0.00030682,0.00045824,0.00908665,0.00165315,0.00232267,0.00206953,0.00132934,0.00154909,0.02481027
INS,repeats,2,1,0.00026364,7.76e-06,0.01835061,0.00159943,0.00355135,0.00019973,0.0027014,0.00069122,3.892e-05
INS,repeats,2,2,0.00104684,0.00029772,0.00707439,0.00035417,0.00124946,0.00056564,0.00161279,0.0003497,0.00134428
INS,repeats,2,3,0.00038766,0.00051465,0.00109305,0.00026049,0.00098743,0.00050808,0.00022676,0.00024058,0.00074988
INS,repeats,2,4,0.00191007,0.00280809,2.979e-05,0.00071094,0.00011695,6.284e-05,0.00077915,5.735e-05,0.00251531
INS,repeats,2,5+,0.01435409,0.0157177,0.00050291,0.00773373,1.047e-05,0.00057748,0.00287981,0.00020081,0.00166815
INS,repeats,3,0,4.837e-05,4.4e-07,0.00405561,0.00052403,0.00017148,0.00102186,0.00063541,0.00011294,0.00659278
INS,repeats,3,1,0.00127349,0.00033086,0.00631771,0.00084195,0.00022336,0.00016366,0.00082698,0.00081464,0.00239287
INS,repeats,3,2,0.00022932,1.174e-05,0.00135032,0.00017142,0.00013578,0.00060848,0.00019759,0.00038906,0.00011626
INS,repeats,3,3,6.1e-07,0.0001071,1.665e-05,2.996e-05,0,0.00019145,1.74e-06,0.000103,0.0003077
INS,repeats,3,4,0.00011597,9.302e-05,0,0.00011794,1.408e-05,0.00020761,4.89e-06,5.933e-05,0.00044737
INS,repeats,3,5+,0.00189566,0.0009512,3.14e-06,0.00017211,4.083e-05,3.919e-05,0.00019878,7.7e-07,0.00267197
INS,repeats,4,0,1.075e-05,2.4e-07,0.00264549,0.00064079,4.817e-05,0.0018396,0.00031753,0.00011593,0.00536923
INS,repeats,4,1,0.00116072,0.00082658,0.00394099,0.00136823,0.00024263,0.00053298,0.00098724,0.00115964,0.00187448
INS,repeats,4,2,1.473e-05,5.071e-05,0.00019004,2.426e-05,0.00017241,0.00058476,4.426e-05,2.028e-05,6.414e-05
INS,repeats,4,3,9.784e-05,0.00016397,0,3.439e-05,1.551e-05,0.00028104,1.01e-05,5.12e-06,0.0009234
INS,repeats,4,4,0.00029104,0.00029106,3.39e-05,6.198e-05,0,0.00011014,3.21e-05,3.513e-05,0.00201185
INS,repeats,4,5+,0.00217444,0.00092671,0.00055717,0.00129639,2.627e-05,6.713e-05,0.00039792,1.105e-05,0.00024427
INS,repeats,5+,0,0,3e-08,0.00510951,0.00011702,8e-05,0.0085666,0.00051786,0.00021812,0.00340295
INS,repeats,5+,1,0.00012675,0.00129728,0.00727831,0.00979778,0.00041016,0.00495913,0.00181473,0.00188915,0.02816142
INS,repeats,5+,2,2.63e-06,0.00027234,0.00023374,1.885e-05,2.34e-05,0.00165051,2.792e-05,0.00015641,0.00056085
INS,repeats,5+,3,9.278e-05,0.00026571,0.00015919,0.00021189,1.884e-05,7.26e-06,0.00013013,3.45e-06,0.00013841
INS,repeats,5+,4,4e-06,0.0002883,0.00010965,7.89e-06,3.395e-05,1.573e-05,9.566e-05,6.101e-05,0.00019525
INS,repeats,5+,5+,9.909e-05,0.00016986,0.00039539,0.00015379,1.146e-05,8.8e-05,0.00011084,0.00043146,7.06e-06
DEL,MH,2,1,0.00010457,0.00040013,0.02075019,0.00146222,0.00686672,6.015e-05,0.00259479,0.18180502,0.00248648
DEL,MH,3,1,1.17e-06,1.917e-05,0.01377393,0.01002382,0.00024814,0.00124901,0.00247108,0.00611165,0.00145808
DEL,MH,3,2,0.00294596,0.00115107,0.0057799,0.00422534,0.00027443,0.00375533,0.00096629,0.04768899,0.00402724
DEL,MH,4,1,0.00012195,7.668e-05,0.00856663,0.00640236,0.00017667,0.00236036,0.00178532,0.00906659,6.778e-05
DEL,MH,4,2,0.00053328,7.284e-05,0.00413536,0.00060747,0.00025246,0.00768308,0.00308845,0.0297203,0.0009611
DEL,MH,4,3,0.0006626,7.88e-06,0.00156733,0.0001767,0,0.00490623,0.00116423,0.04269949,0.00206449
DEL,MH,5+,1,0.00048861,0,0.00547324,0.29927473,0.00074392,0.07764928,0.00039833,0.00023681,0.00120311
DEL,MH,5+,2,2.94e-06,0,0.00154232,0.09941923,0.00128922,0.26993794,0.00025871,0.00010472,0.00145057
DEL,MH,5+,3,0,0,0.00229824,0.01924026,0.00114858,0.22413424,0.00047837,0.00085148,0.00057097
DEL,MH,5+,4,0.00044885,0,5.769e-05,0.00062601,0.00038815,0.126738,0.00017832,0.00275106,3.81e-06
DEL,MH,5+,5+,0.00230281,0.00040396,0.00124178,0.00048434,0,0.1046663,0.00022095,0.00113302,0.00088998
