Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID2 0.651),hdp.1 (ID2 1),hdp.2 (ID1 1),hdp.3 (ID5 0.99),hdp.4 (ID8 0.996),hdp.5 (ID3 0.995),hdp.6 (ID6 0.996),hdp.7 (ID9 0.999),hdp.8 (ID13 0.998),hdp.9 (False Positive) (ID12 0.215),hdp.10 (ID4 0.998),hdp.11 (ID14 0.903),hdp.12 (ID11 0.999),hdp.13 (False Positive) (ID5 0.5),hdp.14 (False Positive) (ID5 0.13),hdp.15 (False Positive) (ID5 0.457),hdp.16 (False Positive) (ID9 0.486),hdp.17 (ID12 0.992),hdp.18 (ID10 0.987)
INS,repeats,5+,5+,0.000464981951678004,6.2322279584209e-05,7.65221028718389e-05,0.00050960358999247,0.000213414311797106,5.68292563436982e-05,7.43715613717518e-05,0.00010142475726226,3.35368187028541e-05,0.00138421509636569,0.000130076995706582,0.000275422714065224,0.000192714127426536,0.000457029490602581,0.000562540930526589,0.00080898895526749,0.00182919296464412,0.00445396229849783,0.00447504114224145
DEL,MH,2,1,0.00884789537591077,0.000109503588729099,0.000850093328615402,0.032326451394619,0.00381462324809969,0.00725946430876889,0.000471553880964895,0.0049726126665109,0.00935736225683797,0.00237288495482843,0.201113173277519,0.00247897382602508,0.000442572848243495,0.00559451138594548,0.00544778326040257,0.00241056018565627,0.00441273031021699,0.00691839103057378,0.00291535856708924
DEL,MH,3,1,0.00363614716988494,3.1800957740968e-06,5.29702578975751e-05,0.0137082831968548,0.00991514219580336,0.000337139533233146,0.000967133732841583,0.00378477381973573,0.000544995380327678,0.000114190434705437,0.00716166978616372,0.00145144481621819,0.000295251690333638,0.00161966593569374,0.000311175841318187,0.000391938701000535,5.63790370426916e-05,0.0160916175118439,0.00510320186638565
DEL,MH,3,2,0.0118425679309583,0.00144702208176937,0.00144668275140494,0.00901604750356947,0.00351708935909309,0.000265479749611458,0.00411751339978433,0.00181408721857173,0.00109762266739607,0.0191715266278904,0.0541996067193727,0.00396741248660638,0.00120920181427743,0.00380880953453665,0.0104045266244353,0.0277077160220089,0.0126087225029602,0.00655815541844711,0.0238775625330027
DEL,MH,4,1,0.00323906516171401,7.80824759861279e-05,5.13091599153578e-05,0.00928839977211661,0.00578939900373681,8.53852931366198e-05,0.00253502076736808,0.00255742787927638,0.00148775566827484,0.000613498204202268,0.011101349828061,8.24171630525989e-05,7.99423744287416e-05,0.00224125570706728,0.00113062095944778,0.00124718314387181,0.000780077171448188,0.00463117508693908,0.000728553829938558
DEL,MH,4,2,0.0041121419722747,0.000274756037111689,0.000116745350826474,0.00619389926742689,0.00161616204067407,0.000190059828585505,0.00917364089478649,0.00267506209038184,0.000314793283107122,0.00342097951821363,0.0310442108615968,0.00148394164558121,0.000356052982184149,0.00457420386723938,0.00148980089352547,0.00679182075149897,0.00273315033636378,0.00504475488336924,0.00106127386899029
DEL,MH,4,3,0.00268326309709936,0.00037676304145173,0.000187736421790364,0.00321123529764525,0.00115491047157081,0.000119843777537342,0.00494661549235799,0.00163417521474808,0.000664799703151263,0.00442477511876365,0.0383264829260017,0.00379161179747102,0.000629109110055639,0.00370911590356043,0.00170345104924468,0.00905263991431872,0.00209550978439516,0.000558969941728634,0.00122813174347518
DEL,MH,5+,1,0.0218177986052853,0.000329559493436486,2.94736132578528e-05,0.00845267136174717,0.32013587463327,0.00114397233050425,0.0683414960934118,0.000348180894647516,0.00695970424820916,0.00357936754907362,0.000482117868130339,0.0072722538696714,0.000146609749279921,0.00382709053656217,0.00136250244939529,0.00917078510517238,0.00936685249320605,0.00542974606866661,0.00220330953436447
DEL,MH,5+,2,0.0481666213789953,2.77486926818158e-05,1.41490691893007e-05,0.00819820677254422,0.104084674294801,0.00239563259723055,0.240532216789703,0.000139884113409819,0.00651772993451947,0.000566660803879463,0.000554215209203526,0.005140200137674,0.000236667633318869,0.00215942417625312,0.00202574916746757,0.00254298602106505,0.00131234161775489,0.00144121144152302,0.00144799347771758
DEL,MH,5+,3,0.0110756784855918,2.18045967679725e-05,1.09127446885114e-05,0.00759948981709896,0.042288448973082,0.000969015812674333,0.245810821657115,0.000513923006249424,0.00323691999069145,0.000255323004121563,0.00143454617839117,0.00189044944379321,0.000661153921172907,0.00112018848291522,0.000771001567628131,0.000331054275280957,0.000750205707931706,0.00346120389453135,0.000951375326550026
DEL,MH,5+,4,0.00832287614681559,0.000202503446872756,5.50731555469927e-05,0.00246395832724285,0.0144610575375227,0.000540491653898955,0.128389540366545,0.000388081329389169,0.000322584198860564,0.0037496010693918,0.00385136394403211,0.000281171296344653,0.000365584743442206,0.00109569579425469,0.000648495586772279,0.00377651028561584,0.00858208414649396,0.00110967792197585,0.000636670028365621
DEL,MH,5+,5+,0.011883976852829,0.00103464348019958,0.000833654292090013,0.000502670685638277,0.0100549954710531,8.44003531922152e-05,0.100380843757197,0.000280448679713915,0.0120753753286932,0.0338463018555766,0.000444030156695525,0.000465241032714855,0.000562727379338991,0.00889324681304371,0.00813456949169797,0.0033092033559795,0.0572957186681737,0.00908763335202445,0.0328582606648796
