Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11
DEL,repeats,4,2,0.000549745125010901,0.000271204310193127,0.000323752105640913,0.0159685544838139,0.000653211904644453,3.04042161911613e-05,0.000335855684713936,7.72309001846374e-05,0.000178913141739987,2.80360178162778e-05,0.000318009880713125
DEL,repeats,4,3,8.23290083555265e-06,0.000123680584280862,5.56778193472443e-05,0.00466108793217668,1.52581115068824e-05,4.66843687074906e-06,0.000146433305091664,0.00392333928286595,4.95670343805969e-05,0.000129587912930555,0.000812630062793846
DEL,repeats,4,4,1.96824125607823e-07,0.000187848237046475,8.6280466508045e-05,0.00106034234644185,1.16861965736838e-05,1.66185644230017e-06,0.000172327992195699,0.00422329164350248,6.69987327736325e-05,0.000113343409596091,0.00182416127271498
DEL,repeats,4,5+,0.000207817812845234,9.97600983386505e-05,5.09941976951985e-05,0.000636173827414272,3.99108485914924e-05,3.49820437887242e-05,1.2195105546603e-05,0.0016400108560655,0.000129761562837757,0.000304572562884248,0.000333133326535515
DEL,repeats,5+,0,2.81083019748796e-05,0.000962261664648836,0.238180096425328,0.00590281690444115,0.00663702569872915,1.99580652870209e-05,0.017958859342396,0.0184008487337943,0.00195191442756017,0.0157824018379278,0.0185898926949767
DEL,repeats,5+,1,0.00279034716494548,0.000389822357766643,0.00104124664289868,0.0171796647735143,0.000198355449589471,0.000178278550030927,0.00710542426258905,0.000227024402351451,0.000100197402363169,0.00317031431962112,0.000778741482507787
DEL,repeats,5+,2,0.000397441809131976,0.000302177191020711,0.00041830846325129,0.0023294745371849,7.45943056939888e-05,9.98720120677494e-05,0.000327954530699417,0.000404631459959036,6.0409550781065e-05,0.000368814348731797,0.000404923303253758
DEL,repeats,5+,3,0.000143395560631161,5.94918376123007e-05,2.89738688208089e-05,0.00134425059949026,0.000141857215212303,1.24471056870008e-05,0.000184137243894819,0.000220437660805832,3.80417764597348e-05,4.43517689723835e-05,7.55012517666829e-05
DEL,repeats,5+,4,6.21744197641835e-05,5.4703521643269e-05,0.000106297233024992,0.000163629799600507,1.06994346857454e-05,2.32405921383548e-05,4.20474495450075e-05,7.05602428804011e-05,6.12666092853893e-05,6.64029697707011e-05,0.000147778333335034
DEL,repeats,5+,5+,1.60856787700596e-05,4.22370250014289e-05,3.84660401307176e-05,2.17330920778286e-05,0.000231391585193095,1.80607620212143e-05,2.65141772261413e-06,0.000532868940254583,3.67053462496021e-05,8.76229459831909e-05,0.000602015203794927
INS,repeats,2,0,0.000313941343955011,0.0014967460088279,0.00169497368314951,0.000839795961578075,0.0244709771758632,0.000477277482169066,0.0022461012654661,0.00722013898267371,0.00250295365602855,0.0101710540263801,0.000970869552671668
INS,repeats,2,1,0.00025573610978847,0.00182259055895545,0.00154829406152721,0.000566739899818197,0.000110884309010732,3.00733550572544e-05,0.000260557545357828,0.0183147744036631,0.00260690758939542,0.00170549473056455,0.00605394783635912
INS,repeats,2,2,0.000935717033456944,0.00147691774005746,0.000241271336215454,0.000438681171663436,0.00133949256512023,0.000330538509979679,0.000618272381523222,0.00727985214549408,0.00101333658570088,0.000433697364974127,0.000967738164349548
INS,repeats,2,3,0.000418109957287982,0.000226126639594799,0.000228168038397778,0.000244389625247709,0.000789784642969284,0.000468815125200592,0.000527430350017583,0.000982431479400639,0.000909888171587412,0.000998989456521735,0.00128011154608286
INS,repeats,2,4,0.00199962874892118,0.000263715974646844,7.32219542018881e-05,0.000103583878754036,0.00237868331403018,0.00301219820338643,0.000138185236608765,7.78609138801023e-05,0.000235435423779405,0.000258178356358116,0.000473767455402304
INS,repeats,2,5+,0.0145263978746857,0.000775074369894709,0.00174128897345703,0.000345877710446024,0.00162322330565869,0.0170586989675034,0.000746991809066206,0.000885468756835907,0.000375252171306878,0.00135946781012137,0.000929859963386416
INS,repeats,3,0,4.30530064291081e-05,0.000403280267847005,0.000659153158541218,2.21924440900416e-05,0.00642673940085824,9.92857975275906e-06,0.00100719536006854,0.00407850726661928,0.000158006724800606,0.000228194898083613,0.000529251017376468
INS,repeats,3,1,0.00111243158768369,0.000574858074420147,0.000771116937339495,0.000571304710439564,0.00245843977075776,0.000368098799450881,0.000232875186758572,0.00549048027617156,0.000253793907470337,0.00373178277807393,0.00214604479675991
INS,repeats,3,2,0.000188949747487223,0.000162078518945886,0.000222100780153004,0.000462725378552711,0.000136850010260285,2.14387031829488e-05,0.00057326907910988,0.00129945488736326,0.000108712787028167,0.000262025738726805,0.000830745724124039
INS,repeats,3,3,1.3932120029563e-05,1.73813760285554e-05,4.00736042810423e-05,0.000137561572907418,0.000313325442119683,9.63409961490414e-05,0.000190240106583453,2.27437526086182e-05,3.16385325833597e-06,5.78294818997344e-05,6.87513702723343e-05
INS,repeats,3,4,0.00011239868797595,5.16378744149316e-05,9.7094988973866e-05,0.000106483538331131,0.000415622476188274,9.28532255652631e-05,0.000192934003628725,7.69442955936677e-06,2.18971184647183e-05,2.29655478427282e-05,9.18772529179204e-05
INS,repeats,3,5+,0.00182012131081979,0.000104914041958768,8.35414789088114e-05,7.25201989281308e-05,0.00259911450271592,0.00100198891885107,7.13794218408429e-05,4.0709471022737e-05,0.000103593678266745,3.71794882603836e-05,0.000270180823526366
INS,repeats,4,0,9.96313630281896e-06,0.000252205734938614,0.000822594347132665,0.000118584592902868,0.00519199038688414,7.26933487152368e-06,0.00176727434045719,0.00245117285415166,6.747229391331e-05,0.00104920729614268,0.000921463203589323
INS,repeats,4,1,0.00110667745960541,0.000872598514520948,0.00124806849222704,0.0011315993273364,0.00172921458051435,0.000842622308862199,0.000544839792420542,0.00352773457651078,0.000300522480295934,0.00228058339758798,0.00109002467719562
INS,repeats,4,2,1.39508940230825e-05,6.08066908960142e-05,4.43541563294144e-05,4.36240864098554e-05,7.66820002668172e-05,6.13088426865097e-05,0.000591145794062085,0.000220633894579829,0.00012394809142368,2.06143697285295e-05,0.000461404270397191
INS,repeats,4,3,0.000131315000478598,1.79720053110791e-05,2.22725420182089e-05,6.28307424205124e-05,0.000942512549062759,0.000136496692149916,0.000310353931344494,4.77287014781526e-06,4.54357218614474e-05,1.18746369403972e-08,2.43552425053816e-06
INS,repeats,4,4,0.000270099426056287,6.97645683476241e-05,7.63215830254614e-05,0.000106339990827315,0.00195828197448379,0.000278569286770218,0.000111072808921847,2.37262124902756e-05,8.86692391592413e-06,0.00016531869548421,5.01022131539278e-05
INS,repeats,4,5+,0.00196626393063174,0.000259279223726934,0.000833288655857039,5.54667554747224e-05,0.000314418219747648,0.00107059112159518,9.08349516185294e-05,0.000598177347657215,7.48836710134156e-05,0.000268924902789175,0.000444216427829107
INS,repeats,5+,0,1.40905886845395e-07,0.000170712956552305,0.000216193806896825,0.000117895564884548,0.00328038795823968,2.16432604815053e-06,0.00896679384267882,0.00483524021265462,0.000123892891045435,0.00295151225935737,0.00285860960606022
INS,repeats,5+,1,0.000270902872230564,0.00218329629935387,0.00953681067923251,0.000730498892172139,0.0283387983495894,0.00125233822206103,0.00500777053009734,0.00452211049589184,0.000970216374442643,0.013656176845928,0.00209079318947627
INS,repeats,5+,2,2.6472340217007e-05,9.58014758855451e-05,7.82638599460884e-05,0.000238016116078253,0.000543273582237033,0.000241780548988874,0.0016575467100862,0.000260797267665718,5.24548857477098e-05,0.000189863570040011,0.000256124369280403
INS,repeats,5+,3,0.000113450233483941,9.0113153390763e-05,0.000112699204040068,2.73601542274381e-05,0.000124111811343262,0.000283994860219182,2.15865757977316e-05,0.000140659594594243,3.71062753126419e-05,0.000124790559606634,7.18131721872966e-05
INS,repeats,5+,4,2.44053840917778e-05,7.64724294848579e-05,1.5759785790427e-05,0.000101531149449459,0.000234979810240144,0.000262018679302106,2.61354032657678e-05,9.93498031444748e-05,4.90586098441333e-05,5.64520240146483e-05,0.0001310080092099
INS,repeats,5+,5+,0.000112000800435875,8.79897004940705e-05,0.000120824238682545,0.000436542313856569,2.30788110980637e-05,0.000150422376431182,8.43462350824124e-05,0.000425441277084444,3.0790189928232e-05,2.91759829625559e-05,0.000287090320465817
DEL,MH,2,1,0.000248823848368021,0.00185396422393903,0.00515995328116866,0.186589519453199,0.00255090996123159,0.00125017183671121,0.000683867535595372,0.0290383175568953,0.00649853716092369,0.00825259955692642,0.00272379753992567
DEL,MH,3,1,6.86320679222026e-06,0.002666543553274,0.00924797477265136,0.00650756818326997,0.00166657558827257,4.91541578357004e-05,0.00119687615557032,0.0134869626721636,0.00018659761544825,0.00170786965795263,0.0065820158848139
DEL,MH,3,2,0.00286064547526026,0.000908486274735247,0.00502776766535332,0.0491729725888864,0.00408323700240299,0.00125271919286874,0.00396445358599468,0.0083740374681745,0.00037816035965545,0.000769333978094454,0.00261146188330322
DEL,MH,4,1,0.00012228269088673,0.00188752462352815,0.00625234969248677,0.00968744684256499,0.000116617314029085,0.00012962892110274,0.00228558579587737,0.00871871176410734,0.000154404173799379,0.00113373096188442,0.00309979609327065
DEL,MH,4,2,0.000500949900886496,0.0034805080489025,0.00153877831889545,0.0303466169800907,0.000985196117008789,0.000218210468584387,0.00772393382033045,0.00592667309845239,0.000393087704046019,0.000713356939557421,0.00152514848115605
DEL,MH,4,3,0.000652160085852431,0.00234033337549536,0.000763732042203179,0.0453097360376726,0.00223137036573498,0.000114534926344484,0.00522968959155353,0.0038175163472029,5.97384303929331e-05,0.000688123336059077,0.00166411253625104
DEL,MH,5+,1,0.000568525780270053,0.000889276760451261,0.283552753072053,0.0013696585076658,0.00700416636149764,2.07303034107663e-05,0.0702756355809355,0.00813440891887873,0.000903464590729579,0.0103281198491907,0.0137866909408797
DEL,MH,5+,2,0.000102455738762937,0.000747954642005494,0.12277862654834,0.000680903229603515,0.00414593308004325,2.29310104549688e-05,0.258456797714669,0.00787927015536716,0.0016553198899688,0.00673347725314141,0.00808004886264729
DEL,MH,5+,3,4.02914125436568e-05,0.000565858009162643,0.0438841158860939,0.00185928468843373,0.00165112991045641,1.05662768345008e-05,0.216509786988145,0.00742150840109836,0.00115466989098855,0.00166651029748922,0.00308065983130214
DEL,MH,5+,4,0.000415094409812772,0.000608165347173896,0.0153375291307654,0.0037096981411316,0.000102435670036317,4.48996405992789e-05,0.122510249729566,0.00268164683968812,0.000559310569355876,0.000315900966525387,0.0022642952979908
DEL,MH,5+,5+,0.00207873145658393,0.000572509619892017,0.0119241683704706,0.000396191110533731,0.00126300628621962,0.000623650585096271,0.101796995706544,0.0012592411648222,0.000223552816041486,0.0134795891199874,0.00339233734896386
