Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
DEL,repeats,2,3,0.00088558,0.0002022,0,1.958e-05,0.00607144,2.714e-05,0,0.00039181,0.01025185
DEL,repeats,2,4,0.00092288,0,0.00017918,4e-07,0.00368316,5.3e-07,2.735e-05,3.419e-05,0.00316098
DEL,repeats,2,5+,0,1e-08,0.02591301,0.00032934,0.00040657,0,0.00079911,0,0.00120765
DEL,repeats,3,0,1.77e-05,5.506e-05,0.01974281,0.01193199,0.00079913,0.00140999,0.00236962,0.00113406,0.00429182
DEL,repeats,3,1,0.00488248,0.00453803,0.00294682,0.00082197,0.00012254,0.0050407,0.00286926,0.0044999,0.09231997
DEL,repeats,3,2,0.00283272,0.0001983,8.804e-05,6.549e-05,0,0.00036984,0.00026185,0.00117896,0.02092072
DEL,repeats,3,3,0.00062501,9.316e-05,5.924e-05,1.315e-05,0,0,8.2e-07,0.00049855,0.00384235
DEL,repeats,3,4,0,4e-08,0.00711573,8.327e-05,7.414e-05,1e-08,0.00028063,3.04e-06,0.00013415
DEL,repeats,3,5+,0,1e-08,0.01017423,0.00011472,0.00014684,0,0.00037418,3.2e-07,0.00044813
DEL,repeats,4,0,1.579e-05,2.806e-05,0.01243098,0.00708157,0.00024171,0.00252851,0.00116152,1.625e-05,0.00667816
DEL,repeats,4,1,0.00218002,0.00057173,0.00056561,0.00129747,0.00060079,0.00260863,0.00343851,0.00034691,0.0610169
DEL,repeats,4,2,0.00045955,0,0,0,0,0.00010691,1.161e-05,0.00050956,0.01043593
DEL,repeats,4,3,1.15e-06,0,0.00469157,2.772e-05,4.105e-05,1e-08,7.36e-05,4.7e-07,0.00383196
DEL,repeats,4,4,0,3e-08,0.00560349,6.904e-05,6.916e-05,1e-08,0.00022888,1.71e-06,0.00014454
DEL,repeats,4,5+,0.00018188,0,0.00140451,2.97e-06,0,0,1.229e-05,0,0.00022035
DEL,repeats,5+,0,0,0,0.01407668,0.24250965,0.00129402,0.03026223,0.00229858,0.0035227,0.0030825
DEL,repeats,5+,1,0.00306133,5e-08,3.82e-06,6.66e-05,0,0.00730643,0.00011871,0.00035082,0.0121667
DEL,repeats,5+,2,0.00046282,3.5e-07,4.99e-06,0,0,8.227e-05,3.25e-06,1.345e-05,0.00242415
DEL,repeats,5+,3,9.809e-05,0,0,0,0,5.79e-06,1.23e-06,1.024e-05,0.00056412
DEL,repeats,5+,4,4.39e-05,1e-08,0,1e-08,0,0,1.01e-06,0,4.112e-05
DEL,repeats,5+,5+,2.019e-05,3.3e-07,0.00010391,2.29e-06,0,0,5.42e-06,3.881e-05,6.678e-05
INS,repeats,2,0,0.0003704,0.0003315,0.00769219,0.002338,0.0024766,0.00199929,0.00144627,0.02429934,0.00116899
INS,repeats,2,1,0.00023967,0,0.02173705,0.00180682,0.00309767,1.376e-05,0.00178106,4.07e-06,0.00017507
INS,repeats,2,2,0.00124481,9.793e-05,0.00850432,0.00015916,0.00142354,0.00055858,0.00037905,0.00128487,8.604e-05
INS,repeats,2,3,0.00051926,0.00035652,0.00134167,9.909e-05,0.00098177,0.0001269,0.00012313,0.00104346,0.00015034
INS,repeats,2,4,0.002108,0.00268487,0,0.00027516,2.487e-05,0,2.432e-05,0.00306926,1.822e-05
INS,repeats,2,5+,0.01362841,0.01815683,0.00077208,0.00168444,0,0.00052524,0.00074686,0.00070766,0.00030335
INS,repeats,3,0,4.272e-05,0,0.00479225,7.764e-05,0.00010176,0.00119654,0.00020881,0.0068432,2.416e-05
INS,repeats,3,1,0.00144408,0.00015549,0.00767379,0.00055548,0.00042364,3.57e-06,0.00056325,0.00270938,0.00049841
INS,repeats,3,2,0.00021748,4e-08,0.00091008,1.79e-06,6.65e-06,0.00046235,3.589e-05,0.00016083,0.00040099
INS,repeats,3,3,3.742e-05,1.067e-05,0,3.17e-06,0,1.13e-05,1e-08,0.00020385,0
INS,repeats,3,4,0.00010469,1.31e-06,0,9e-08,0,0,2e-06,0.00057522,0
INS,repeats,3,5+,0.00243384,0.00048841,0,5.754e-05,0,0,3e-07,0.00247166,0
INS,repeats,4,0,5.53e-06,8e-08,0.00321283,0.00018085,0,0.00151546,0.00018294,0.00621329,8.536e-05
INS,repeats,4,1,0.00143445,0.00068531,0.00438998,0.00114611,0.00027292,0.00041643,0.00042775,0.00139188,0.00125163
INS,repeats,4,2,2.622e-05,1.283e-05,6.54e-06,2.14e-06,0,0.00013655,3.4e-07,3.551e-05,5.76e-05
INS,repeats,4,3,0.00013063,6.65e-06,0,1.56e-06,0,3.85e-05,1.6e-07,0.00094224,0
INS,repeats,4,4,0.0003511,3.864e-05,0,7.53e-06,0,0,2.2e-07,0.00167851,4.683e-05
INS,repeats,4,5+,0.00284174,0.00068039,0.00052566,0.00029777,0,1.582e-05,2.4e-07,0.00039719,0.00010967
INS,repeats,5+,0,0,1.48e-06,0.00563031,0.00017369,9.2e-05,0.00840665,0.00036431,0.00270713,0.00014076
INS,repeats,5+,1,0.00010674,0.00146648,0.00570687,0.01040088,0.00020528,0.00550433,0.00196561,0.02666967,0.00312893
INS,repeats,5+,2,3.882e-05,6.788e-05,9.4e-07,8.15e-06,0,0.00102331,0,0.00063232,8.267e-05
INS,repeats,5+,3,0.0001063,4.036e-05,0,5.47e-06,0,0,2e-08,2.574e-05,0
INS,repeats,5+,4,3.13e-05,6.32e-05,0,6.41e-06,0,0,1e-08,3.769e-05,0
INS,repeats,5+,5+,0.00011921,4e-06,0.0002154,9.7e-07,0,0,7.22e-06,1.573e-05,5.527e-05
DEL,MH,2,1,0.00011889,0.00054371,0.0248615,0.00454514,0.00859604,3.232e-05,0.00230124,0.00191406,0.18406772
DEL,MH,3,1,1.42e-06,2.449e-05,0.01493372,0.01018114,0.00054338,0.00121675,0.00178165,0.00164545,0.00642504
DEL,MH,3,2,0.00307032,0.00144708,0.00817572,0.00380434,0.00047589,0.00428272,0.00118198,0.00313515,0.04761272
DEL,MH,4,1,0.00012935,2.22e-06,0.0097037,0.00591921,7.197e-05,0.00293054,0.00142188,8.5e-07,0.01054544
DEL,MH,4,2,0.0005396,8.92e-06,0.00560963,0.00071593,0.00034408,0.00857313,0.00223341,0.0007029,0.02891052
DEL,MH,4,3,0.0006694,4.77e-06,0.00211168,0.00051973,0.00010501,0.0046703,0.00111112,0.00185327,0.04738936
DEL,MH,5+,1,0.00051112,8.4e-07,0.00253901,0.27640925,0.00061622,0.08539582,0.00088852,0.00329326,0.00010312
DEL,MH,5+,2,6.1e-07,1e-08,0.00212589,0.10184278,0.00116898,0.25952327,0.00032602,0.00279027,2.177e-05
DEL,MH,5+,3,0,1e-08,0.0045582,0.02770307,0.00043596,0.21784947,1.169e-05,0.00058323,0.00045351
DEL,MH,5+,4,0.00041765,2e-07,0.00070856,0.00668076,0.00028633,0.11989112,9.788e-05,0,0.00284476
DEL,MH,5+,5+,0.00239324,0.00055909,0.00034409,0.0057081,6.41e-06,0.09858164,0.0007425,0.00066299,0.00127553
