Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,4,5+,5.314e-05,0.00179893,6.817e-05,0,6.715e-05,0.00010437,2.75e-06,0.00030215,0.00076163,0.00013226
DEL,repeats,5+,0,0,0.01646187,0,0.30818859,0.00069789,0.01001577,0.00041123,0.00521915,0.00296448,0.00046379
DEL,repeats,5+,1,1.5e-06,6.85e-06,0.00342107,1.21e-06,0,0.00750665,5.603e-05,0.00100295,0.01248547,0.00029185
DEL,repeats,5+,2,8.401e-05,0.00025603,0.00049131,0.0002952,1.889e-05,0.00046058,8.98e-05,0.0003557,0.00268272,1.138e-05
DEL,repeats,5+,3,6.62e-06,0.00023632,8.938e-05,0,2.208e-05,0.00018457,0.00012923,0.00012513,0.00097457,6.098e-05
DEL,repeats,5+,4,1.96e-06,6.283e-05,6.893e-05,4.1e-07,4.007e-05,9.266e-05,5.938e-05,8.021e-05,0.00012901,2.533e-05
DEL,repeats,5+,5+,1.32e-06,0.00083167,7.228e-05,1.67e-06,2.05e-06,0,2.708e-05,0.00020591,0.00011155,5.92e-06
INS,repeats,2,0,0.00063977,0.00689345,9.191e-05,0.00168409,0.00210517,0.00196272,0.00095132,0.00886808,0.00089256,0.02587957
INS,repeats,2,1,1.77e-06,0.0238486,0.00029982,0.00117042,0.00295525,9.903e-05,0.00120908,0.00306625,0.00033897,3.6e-06
INS,repeats,2,2,0.00023559,0.00920205,0.00088842,0.00025972,0.00128888,0.00043837,0.00041604,0.00108168,9.69e-06,0.00097725
INS,repeats,2,3,0.0003363,0.00135383,0.00047721,0.00033483,0.0008536,0.00036632,0.00061787,0.00160871,0.00025369,0.00087166
INS,repeats,2,4,0.00216731,1.653e-05,0.00167993,7.889e-05,0.00026096,8.305e-05,0.00099908,0.00602957,0.00018222,0.00337516
INS,repeats,2,5+,0.01120645,0.00028642,0.01196195,0.00200884,1.326e-05,6.546e-05,0.01081992,0.06491717,0.00114806,0.00056936
INS,repeats,3,0,6.011e-05,0.0049281,3.317e-05,0.00038071,0.00019082,0.00102734,0.00040471,0.00053649,0.00012188,0.00832126
INS,repeats,3,1,0.00035222,0.00694911,0.00106787,0.00033744,0.00034226,0.0001042,0.00070265,0.00427901,0.00047778,0.00301971
INS,repeats,3,2,4.174e-05,0.00165701,0.00014785,1.03e-06,0.00013593,0.00084723,2.582e-05,0.00033855,0.00105069,0.0003496
INS,repeats,3,3,0.00012391,1.25e-06,7.204e-05,2.897e-05,1.92e-06,0.00029055,8.071e-05,0.00045608,5.43e-06,0.00023699
INS,repeats,3,4,9.176e-05,1.093e-05,0.00010203,0.00010457,2.196e-05,0.00015259,5.221e-05,0.00019701,0.00012444,0.00098519
INS,repeats,3,5+,0.00096349,3.605e-05,0.00182796,0.00012741,6.94e-06,2.9e-07,0.000374,0.00310615,5.244e-05,0.00209039
INS,repeats,4,0,2.2e-07,0.0030879,3.802e-05,0.0006003,1.073e-05,0.00172821,5.48e-06,0.00108323,0.00054321,0.00508573
INS,repeats,4,1,0.00048375,0.00402196,0.00124033,0.00065092,1.45e-05,0.00070886,0.00141463,0.00668226,0.00162471,0.00185386
INS,repeats,4,2,4.392e-05,0.00037704,0,0.00015649,0.00010657,0.00043115,1.428e-05,0.00012052,3.659e-05,6.774e-05
INS,repeats,4,3,3.129e-05,1.93e-06,0.00029803,0,1.38e-06,0.000405,2.25e-05,0.00010981,7.331e-05,0.00076026
INS,repeats,4,4,0.00038997,6.35e-06,0.00010722,0.00013563,6.4e-07,2.26e-06,0.00022414,0.00061463,0.00025153,0.00140972
INS,repeats,4,5+,0.0006778,0.00068527,0.00218686,0.00106023,9.4e-06,5.188e-05,0.00025658,0.00344367,6.969e-05,0.0002395
INS,repeats,5+,0,3e-08,0.00550972,2e-08,0,2.406e-05,0.00890567,0,0.00185674,8.902e-05,0.00267838
INS,repeats,5+,1,0.00166627,0.00379856,5.059e-05,0.01128609,0.00019154,0.00570486,0.00164989,0.01253888,0.00238579,0.02410626
INS,repeats,5+,2,0.00021557,0.00035435,1.911e-05,8.92e-06,5.61e-06,0.00134622,6.676e-05,0.00045874,3.387e-05,0.00055908
INS,repeats,5+,3,0.00020836,0.00020514,5.075e-05,5.511e-05,6.937e-05,6.952e-05,0.00018525,0.00055493,1.699e-05,0.00010377
INS,repeats,5+,4,0.00016762,0.00019822,2.142e-05,2e-05,7.93e-06,2.191e-05,0.00022918,0.00037331,3.22e-06,7.72e-06
INS,repeats,5+,5+,0.00018642,0.00075895,5.887e-05,0.00036096,5.65e-05,1.55e-06,3.852e-05,0.00043293,8.1e-06,0
DEL,MH,2,1,1.98e-06,0.02328377,0,1.568e-05,0.01001,1.907e-05,3.756e-05,0.00804154,0.20845414,0.00237192
DEL,MH,3,1,6.9e-07,0.01668717,7.32e-06,0.01143639,0.00077857,0.00078232,0.00170044,0.00234104,0.00627702,0.00121534
DEL,MH,3,2,0.00143021,0.00867067,0.00196036,0.00307764,0.00055503,0.00392176,0.0010586,0.00638178,0.0428049,0.00337184
DEL,MH,4,1,6.652e-05,0.01030561,1.421e-05,0.00565737,0.00016162,0.00243192,0.00174203,0.00196456,0.01257887,5.799e-05
DEL,MH,4,2,3.95e-05,0.00563316,0.00046983,0.00085887,0.00024731,0.0096195,0.0013911,0.00058546,0.03117864,0.0007182
DEL,MH,4,3,8.7e-07,0.0016511,0.00040812,6.473e-05,3.93e-06,0.00502391,0.00110794,0.0003021,0.04840329,0.00164353
DEL,MH,5+,1,1e-08,0.00069267,2.479e-05,0.35238099,6.286e-05,0.06373081,0.00032671,0.00125479,0.00018699,0.00159823
DEL,MH,5+,2,2e-08,0.00149249,0,0.11953428,0.00099301,0.27220978,4.63e-05,0.00304946,1.9e-07,0.00117446
DEL,MH,5+,3,1e-08,0.00376855,0,0.02181132,0.0003554,0.24230338,1.523e-05,0.00650754,0.00035924,3.172e-05
DEL,MH,5+,4,0,0.00045222,0.00015921,0.00017249,0.00098733,0.1400087,8.35e-06,0.00098986,0.00339034,1.901e-05
DEL,MH,5+,5+,0.00029395,0.00014208,0.0020797,0.000924,0,0.11412431,5.748e-05,0.00570344,0.00052506,0.00038588
