Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
INS,C,1,0,7.71140234815495e-07,4.00450524250145e-07,1.0064602261714e-06,0.000700129459329492,2.56453616030159e-06,2.47149198192192e-06,0.00225112755017283,0.00208943639048816,1.17684767733613e-05,0.41757165927032,0.000125792699509618,6.66434565262482e-05
INS,C,1,1,0.000231360877406874,8.68531678425155e-07,0.000249584306431016,0.00112249006227077,7.31423465368401e-06,1.27617890644253e-05,0.00174234670823671,0.00177534796234081,1.20232459939725e-05,0.0116924140643593,0.000134855686404869,0.168011790526614
INS,C,1,2,2.37894461716239e-05,5.86787933207841e-07,1.61899825816203e-05,0.00292045048249787,7.09083361004202e-06,1.40751952765763e-05,0.000284873206114351,0.00192822669720187,1.25381543778946e-05,0.000498011009565364,6.28594100765414e-05,0.0969143930466926
INS,C,1,3,0.000474200483773077,0.000585433323546668,0.000693414137909167,0.000157878527242645,0.000251625654875521,0.000261717308479088,3.0773936148661e-06,0.00636281126613511,1.05856923252653e-05,0.00178667652252235,0.000326630301922147,0.037850865003723
INS,C,1,4,0.00291106453730628,0.00173194117261372,0.00288249686405199,4.13226331096329e-06,0.00229482091761812,0.00258931323300653,0.000127453964252396,0.00717841706841583,1.38953568386837e-05,0.001685932282804,7.95229750277426e-05,0.0120831296832863
INS,C,1,5+,0.00898958926785247,0.0246533718381816,0.008782824983694,8.26852319565194e-05,0.0187495909281052,0.0131151243566789,8.30549974954691e-06,0.00727193642583702,6.28855875059357e-05,0.00256437270387747,0.00029479422613078,0.00229125566307534
INS,T,1,0,0.00135645076432917,0.00207348822770378,0.00148520831031861,0.010127984779362,0.00160419284075886,0.00136817726276551,0.00551812991972545,0.0157089686386832,0.0117435189484922,0.0301845311380731,0.0017647904612088,0.000219581303678603
INS,T,1,1,2.05859760972733e-06,3.39435030551316e-06,1.01714876861554e-05,0.011964014996712,6.47283693446271e-06,4.87454943113391e-06,0.00186018272418453,0.0431616372722421,0.0110288661616389,0.00288894853408618,0.000585492264525906,0.325770184894874
INS,T,1,2,0.00068237658785789,1.68898775798608e-06,0.000850545849431608,0.0250625094323038,1.08891672951851e-05,0.00026514795380632,0.000464503420832267,0.0413737584868973,0.000956780111424901,0.0019458910465187,7.83298972846388e-05,0.169282045764754
INS,T,1,3,0.00109166421695393,0.00426120483175569,0.00110035411565548,0.0165238544265007,0.00292778141261628,0.00180593086280991,0.000721305619722204,0.0254503127148438,0.000799671150643179,0.00116915752504029,0.000175889457891276,0.111707426292526
INS,T,1,4,0.00347708702641952,0.0167673923506079,0.00351195378625468,0.0105520569990878,0.0116291592956162,0.00674565716147534,0.00090906506993491,0.00651774027231755,0.000206204113406706,0.00471426794533255,0.000285369924553537,0.0495604471594812
INS,T,1,5+,0.0022039522634855,0.898642540777673,0.00355203870288642,1.23360207538628e-05,0.561680524920101,0.232341681733943,0.0104425380594867,0.0247314407357282,0.000180962693320889,0.215887469942266,0.00171464485889705,0.00039065064252759
DEL,repeats,2,0,0.000196547789531026,0.000516663691812427,0.000358533746083282,0.0273305918020943,0.000125897637331018,2.69041915645085e-05,0.00390881571824884,0.00745021100855933,0.0156791939844046,0.00040807836374682,0.0717527785312073,0.000109741890491963
DEL,repeats,2,1,0.00358331245069295,0.00116144662945446,0.00350758208709852,0.0222676067083449,0.00222527088641466,0.00296146471571095,0.00472953937929872,0.00997393773104314,0.00497597553852917,0.00609524841811213,0.228415818866319,0.00169672882138422
DEL,repeats,2,2,0.00188726767720922,0.000193032968965152,0.0020466370817597,0.00399328607299452,0.000738830066804289,0.00138400908202251,0.00140447578696291,0.0116963259300205,3.25494798062588e-05,0.00287803682564737,0.0549292434939146,8.22930384089774e-05
DEL,repeats,2,3,0.000793182960177607,0.000175162508687379,0.000972532793198665,4.03877880843951e-06,2.53611671349874e-05,0.000469528817458508,0.000109798511738524,0.00694217307828472,1.18998959498621e-05,0.000807096136149583,0.0134524372781949,7.77660838357438e-05
DEL,repeats,2,4,0.000908909652593231,1.06476184929601e-06,0.000996557337894265,0.000643968291576699,1.0817955467874e-05,0.00041732368451506,2.90060319332886e-06,0.00332692054330069,1.15024590707334e-05,0.000164827048445311,0.0028284573076539,5.95884429256777e-05
DEL,repeats,2,5+,6.86373531542383e-07,4.10567777508367e-07,1.02735875791126e-06,0.0212383443841946,2.56849103677969e-06,3.14882153980966e-06,3.02518118055104e-06,7.96040235805022e-05,1.16809733415351e-05,4.15760921656625e-05,0.000643886958840282,0.0038839130555297
DEL,repeats,3,0,1.85879817962893e-05,9.03329781483356e-05,4.08023504997226e-05,0.0169246249359844,2.0082524034403e-05,1.03095845461325e-05,0.00491032600571779,0.00132687984522673,0.0040205169838366,0.000839957687205615,0.00498995366350764,0.000206194616441454
DEL,repeats,3,1,0.00501972641032556,0.00500527288569393,0.00501894913547623,0.00462544360429207,0.00477218850373238,0.00493542570357448,0.00384849531981488,0.000379253102070538,0.00409591867564787,0.0053900081960068,0.0963239206110043,0.000328945236005208
DEL,repeats,3,2,0.00231268099864714,0.000458189089861951,0.00245271160132111,0.000569589122811686,0.00126897418610199,0.00194801788583622,0.000354768284212356,1.60308482050214e-05,0.000110610612452695,0.00138094330123676,0.0219749664318661,0.00022576211363713
DEL,repeats,3,3,0.000447592786530105,0.000111717172513621,0.000657995478199329,0.000184956567279772,1.11354765130221e-05,0.00011646818986373,2.20624456108707e-06,6.32806239031905e-06,1.37164901567623e-05,0.000648343641333573,0.00409806818270344,6.68806937529267e-05
DEL,repeats,3,4,7.31013501601177e-07,4.36836446727046e-07,1.08536143651189e-06,0.0056455697807989,2.31424116310364e-06,2.81848519971513e-06,2.5340352023995e-06,2.17372812585299e-05,1.11646971080108e-05,3.52579797466862e-05,6.74650406003701e-05,0.000579566969016918
DEL,repeats,3,5+,7.70717665343492e-07,4.77714324444163e-07,1.14044205829347e-06,0.00828301700055265,2.79696835751745e-06,3.01974583991852e-06,3.03672124152716e-06,2.31892521827254e-05,1.2217224561858e-05,3.75384608084625e-05,0.000186892061647913,0.00102026064780952
DEL,repeats,4,0,1.67099272180989e-05,4.95053943149978e-05,4.77674013463098e-05,0.0105351814141589,1.19024164618895e-05,8.08717304016244e-06,0.00416951812757565,0.000346691037147058,0.00144707926946888,9.22607205579106e-05,0.00735833521413643,0.000115726685869909
DEL,repeats,4,1,0.0021378220106501,0.000767313387555383,0.00216985823437378,0.00228198803220308,0.00121179071746164,0.00177726000915703,0.00241965425158468,0.000718176289999499,0.00466722287141138,0.00074933804864326,0.0629237205796232,0.000247633173502409
DEL,repeats,4,2,0.000557272533380193,6.85387541678822e-07,0.000630865539339277,1.39099496313917e-06,6.45463933515916e-06,1.70284559815155e-05,0.000117064598677249,9.69565426067115e-06,1.5719740727143e-05,0.000688471633439026,0.0153280994264948,4.01877307626374e-05
DEL,repeats,4,3,8.32333086088593e-06,4.95114650426083e-07,2.62228081621398e-06,0.00365720281874324,4.28389585573681e-06,5.58907719730704e-06,5.01387684912644e-06,1.96117950714184e-05,1.20763599683118e-05,3.50422926475526e-05,0.00373841591932396,5.01027475830685e-05
DEL,repeats,4,4,6.51130423099291e-07,4.12740668949782e-07,1.11981183638976e-06,0.00444428496001758,2.40660398722927e-06,2.91202971680048e-06,2.22919657391065e-06,1.79760697077817e-05,1.09277459550167e-05,2.97850584356004e-05,9.51405032880122e-05,9.82268080304192e-05
DEL,repeats,4,5+,0.00021720940299828,7.4608999449021e-07,0.000253694754195304,0.00111157379900808,5.41577432517838e-06,1.03866035232271e-05,1.94723639028882e-06,7.89594790112038e-06,9.23468050503821e-06,3.57840270274876e-05,0.000168185976152696,5.61776520966109e-05
DEL,repeats,5+,0,2.34777562356377e-05,1.11274507855948e-06,1.84408631404775e-05,0.0439801268219898,1.34030571738111e-05,1.15109631139851e-05,0.135902379371628,0.0092276407644297,0.00193533144757582,0.00283603210502943,0.00560807629939342,0.00315727992113571
DEL,repeats,5+,1,0.00300913272170625,1.54274552282416e-06,0.00317036726544485,0.000129336303494958,0.000818284287005575,0.00208962634671588,0.00398704716406984,7.28073111826279e-06,1.75912806536023e-05,0.00121730363282391,0.0158322128714211,6.65218604920123e-05
DEL,repeats,5+,2,0.000422057463196273,8.32257703743543e-07,0.000565625925039529,7.01659917308949e-05,6.10403215562272e-06,1.09534371840527e-05,0.000106041177317802,5.25169666834495e-06,1.26523291999896e-05,0.000114669053312922,0.00201177013492397,5.70227261727969e-05
DEL,repeats,5+,3,0.000155405978457489,5.93383543877981e-07,0.000181201712986727,1.75837589127896e-06,4.93794040091519e-06,7.87640814620133e-06,1.58199085012654e-06,4.9352634817136e-06,7.83420785532563e-06,5.07699941476688e-05,0.000645989840798413,3.29956696407269e-05
DEL,repeats,5+,4,8.41540308444889e-05,5.89653711174699e-07,8.41401340550744e-05,1.22944846513144e-06,5.01875924312272e-06,7.34880601201828e-06,1.78045319759025e-06,5.86522639006394e-06,7.28727361784039e-06,2.313468997746e-05,6.62920750320115e-05,3.28929490700896e-05
DEL,repeats,5+,5+,2.1150632630171e-05,8.26066780955836e-07,4.02360155969101e-05,9.04599597077226e-05,4.26576722075797e-06,6.64629353642478e-06,1.79485212247806e-06,5.34027405804308e-06,7.59608004777418e-06,5.90331003699012e-05,5.86563630370972e-05,4.05830637918392e-05
INS,repeats,2,0,0.000371015376984433,0.000244938907881276,0.000530526379883443,0.0068715567736526,1.55073362027945e-05,1.83811563543334e-05,0.00204428056054597,0.00242791336568607,5.34342504789877e-05,0.022787537036902,0.000330077370805775,6.90874347778286e-05
INS,repeats,2,1,0.000275128669042565,9.53161807706556e-07,0.000322421213289854,0.0165285716599894,6.89835360301833e-06,1.33099663043573e-05,0.000214262139711121,0.00288043139052563,0.00170872390174607,8.97748669780581e-05,0.000159592152708684,7.11214244638174e-05
INS,repeats,2,2,0.00108054781300572,3.39229481816886e-06,0.00127825087737001,0.00646966697056879,2.6614705016558e-05,0.000627813398252685,0.000367968166218681,0.00114416177396583,2.2950173341407e-05,0.00169448064857402,7.08469953666762e-05,0.000103635156385789
INS,repeats,2,3,0.000434502262644955,0.000282456338637525,0.000627198630738993,0.00098402214881269,2.53876002217984e-05,8.27205471846414e-05,0.000144683914053988,0.000925510085167186,1.18244883155636e-05,0.00105934760047426,8.82326809758896e-05,8.33729195220237e-05
INS,repeats,2,4,0.00199654918455959,0.00277045314584595,0.00205407606599301,1.63305463691588e-06,0.00240025922389766,0.00205148030047992,3.06083564473963e-06,6.69449620064864e-05,1.08604773814999e-05,0.00303734602368342,6.58547330912905e-05,0.000154203784808959
INS,repeats,2,5+,0.0136378400708971,0.0183570960152031,0.0134150963365779,0.00106146988920332,0.0166325549244407,0.014828059349677,0.000828602662479997,2.9541355895236e-05,0.000118747807005585,0.00132575330701738,0.000235044893584683,0.000360626922592849
INS,repeats,3,0,5.72674651954597e-05,7.9296655286603e-07,6.49609837092621e-05,0.00353956359896569,6.70838028624173e-06,1.05063171048485e-05,0.000750405043186226,4.22375906230237e-05,1.32662875277997e-05,0.00657439108776934,4.96368968632757e-05,6.00319190227656e-05
INS,repeats,3,1,0.001270634505429,7.63789474223515e-05,0.00142764310883685,0.00606978308679977,0.000143465764836305,0.000849017002952539,7.80594544186504e-05,0.00027600381915486,1.63871938341838e-05,0.00315831797566316,0.000137059864217751,0.000102284200328904
INS,repeats,3,2,0.00021559077154429,9.60219971312532e-07,0.00027824999323845,0.000590602883313711,5.18920089780116e-06,7.51212975706344e-06,0.000286442151567023,1.96769959247842e-05,1.30294057610724e-05,0.000294940502024039,0.000319365553590579,6.70718601791484e-05
INS,repeats,3,3,1.45626199681451e-05,4.01163308633892e-05,8.20855996228404e-05,1.09750639946323e-06,5.12199953629583e-06,3.82645376497971e-06,3.36907863598518e-06,5.70648841185474e-06,7.87058319949745e-06,0.000238222432595077,2.77481299443617e-05,3.09689893819534e-05
INS,repeats,3,4,0.000144134027406797,1.03192475821279e-06,0.000215930303342663,1.24813972796192e-06,4.63847353682619e-06,6.00664885244456e-06,1.86528234302716e-06,5.08394138717469e-06,7.90922054848231e-06,0.000483267449077505,2.46547837583516e-05,3.10770395148687e-05
INS,repeats,3,5+,0.00191512214163057,0.00069744332487702,0.00220794581989867,1.51925989680879e-06,0.00116884136446875,0.00161692221192161,2.25986654838747e-06,5.50943193053758e-06,8.76554703994717e-06,0.00253372631672968,6.20867180661969e-05,6.07867039728287e-05
INS,repeats,4,0,1.38067676383243e-05,7.32861010186958e-07,1.24577404376853e-05,0.00229411063681845,8.05880885250246e-06,8.15566169521583e-06,0.000882945960501492,1.65035758414393e-05,1.22397404653243e-05,0.00588949791217604,5.71763113638651e-05,5.1885783070929e-05
INS,repeats,4,1,0.00120951157636826,0.00070032784925441,0.00126343988544797,0.00369448967478011,0.000833603559698172,0.000972559553207646,0.000595860265367272,0.000173873280120173,2.76936935484545e-05,0.00193098343574576,0.00122796700362319,0.000178042452217053
INS,repeats,4,2,1.75473164438849e-05,1.18730858234691e-05,6.2097417425383e-05,4.27666596340078e-06,4.27997859358113e-06,5.1839385822914e-06,0.000114720502302018,5.79985310970642e-06,9.90600846048942e-06,6.19386284906024e-05,9.53904686146923e-05,4.28875656979248e-05
INS,repeats,4,3,0.000145017167225435,1.4956887541581e-06,0.000263972086970292,1.51979728542041e-06,4.42096826771553e-06,5.59224732414798e-06,4.16405750912137e-06,5.94292327209031e-06,8.06071638538936e-06,0.00079910209162659,2.95830778953351e-05,3.1306950875224e-05
INS,repeats,4,4,0.000277896806305687,2.64602213100952e-06,0.000522541924979753,1.39696607732543e-06,5.31494017418804e-06,7.58800221643258e-06,1.87966709038244e-06,5.4161407273589e-06,7.56309469292497e-06,0.00181338465989237,7.23923425668071e-05,3.10636458668192e-05
INS,repeats,4,5+,0.0021988592171032,0.000874413230682134,0.00220980137092295,0.000508723998713146,0.00157165816099811,0.00195699188666558,6.98706956103491e-06,1.12969527261977e-05,1.77581345678025e-05,0.000546191193891957,0.000101427417347063,0.000108623619465249
INS,repeats,5+,0,6.32438084362544e-07,5.50355862963347e-07,1.1194115903308e-06,0.00399277854137837,2.33514093829168e-06,2.95439470351488e-06,0.00478320462611469,3.22322081656258e-05,1.57768309095856e-05,0.0032524474931492,6.34207082803541e-05,7.8496823656692e-05
INS,repeats,5+,1,0.000129281420984361,0.00154149352658559,0.000164510427384159,0.00702895935366759,0.000887548239294717,0.000363806388816128,0.00739198908244948,0.00052594119981285,0.00140564504534721,0.0276514634326903,0.0025257909294337,0.000917289998179254
INS,repeats,5+,2,2.23835711672101e-05,9.22059358797213e-05,0.000127703893495832,1.67385911993619e-06,4.54396904417142e-06,4.77192057485892e-06,0.000561239191530306,5.74326792387075e-06,9.76444804915329e-06,0.000645084180901983,0.00012607145888502,3.33639945279608e-05
INS,repeats,5+,3,0.000113440680335577,9.8826240272962e-06,0.000276712448034562,1.87755832631909e-06,3.57422610829304e-06,5.90757770616641e-06,1.6909201159009e-06,4.74235606100642e-06,7.77691372355103e-06,6.78677801719966e-05,2.98926548758451e-05,3.44318779215326e-05
INS,repeats,5+,4,1.8543363749766e-05,6.59064553868342e-05,0.000134574727940623,1.41637409805487e-06,4.40545508933218e-06,4.18218557832517e-06,1.59881689176021e-06,5.08329870581761e-06,8.14197253692167e-06,0.000123389616902604,3.21783344640869e-05,3.53981441273975e-05
INS,repeats,5+,5+,0.000127518296056244,1.56931448284056e-06,0.000219633435771174,0.000132754098095317,4.68739591027006e-06,6.50552602115988e-06,1.98139483136607e-06,5.43700506092897e-06,7.74136536376493e-06,5.21375434640785e-05,9.39587330581281e-05,3.94911014791438e-05
DEL,MH,2,1,0.000195724019564182,0.00104997558806022,0.000333855626270124,0.0258258289439126,0.000546566364408847,0.000201867574372865,0.0015061854022429,0.00786492581796833,0.00516314179195501,0.00240647839528931,0.187367877722665,0.000201567188386891
DEL,MH,3,1,2.77329252603132e-06,5.06100388726988e-05,2.14422239472358e-05,0.0130975304818383,1.24506921127728e-05,6.74721658478537e-06,0.00426495321007001,0.000812069359634333,0.00410743386826656,0.00133599729223827,0.00703167876000655,0.000156954186456324
DEL,MH,3,2,0.00295072978989148,0.00150135385266757,0.00292090280421079,0.00800639212727571,0.00200233700342598,0.00247998982274431,0.00447427888719554,0.000513524864659378,0.00158150115473303,0.00332268638472099,0.0490704444547562,0.000467699004366586
DEL,MH,4,1,0.000156034125982409,3.94412613400073e-06,0.000220303457519444,0.00849746254882777,8.51242241110341e-06,1.25194242131073e-05,0.00412415746084271,0.000254687050415424,0.00194498431069877,6.8513912891673e-05,0.0111973972179271,0.000100196981124616
DEL,MH,4,2,0.000582178102777704,1.52488023416144e-06,0.000738743340253971,0.00491641908373167,7.98745872707903e-06,6.92200078930063e-05,0.00566678621693162,0.000203572116910396,0.00263883655385767,0.00115545555435643,0.0291167161738116,7.06452247890377e-05
DEL,MH,4,3,0.000734875231634709,1.83474327262143e-06,0.000859088598467563,0.00287352322023531,1.02692803844994e-05,0.00034816634225615,0.00325704063086458,0.000113555771102022,0.00153703241227719,0.00239473669620864,0.0489173505215856,0.000270801680261079
DEL,MH,5+,1,0.000621088411423833,1.05733974744474e-06,0.000668559478242804,0.0329488417918159,1.25540263150678e-05,2.41459819448904e-05,0.193801581763488,0.00805265155555013,3.06678349437394e-05,0.00293521009149795,0.000801662916253965,0.00021667021437727
DEL,MH,5+,2,9.76438954255567e-05,9.17821794837593e-07,9.63044552279308e-05,0.00810128144066646,8.82033005407093e-06,9.54022033347179e-06,0.201266352304746,0.00176903289910634,2.09616153583706e-05,0.00272194963557375,0.000108184199329486,8.64603855897659e-05
DEL,MH,5+,3,4.48581550421612e-05,1.06920381269734e-06,3.88769165015794e-05,0.0038608626333977,8.26068242091184e-06,1.21322291506922e-05,0.134887235115781,0.00043204971540887,2.36666542473137e-05,0.000936876182277275,0.000225501190808865,5.99314689962112e-05
DEL,MH,5+,4,0.00047730504157177,1.09458226399339e-06,0.000551151714707483,0.000628458878815885,9.18529891688841e-06,2.16279884115523e-05,0.0687975973983604,0.000240755762468801,2.28742408741193e-05,0.000158699392012711,0.00244434471540604,6.0684952312705e-05
DEL,MH,5+,5+,0.00242163616724546,0.000304267686828094,0.00271243186358474,0.000759411929571119,0.000652960251561798,0.00157551318440426,0.0566528621287422,2.66923874736523e-05,1.55820416087761e-05,0.00187222151914609,0.000256469212126911,0.000141534864658818
