Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.997),hdp.2 (ID8 0.998),hdp.3 (ID5 0.977),hdp.4 (ID6 0.999),hdp.5 (ID9 0.997),hdp.6 (ID1 1),hdp.7 (ID14 0.915),hdp.8 (ID11 0.999),hdp.9 (ID13 0.999),hdp.10 (ID4 0.998),hdp.11 (False Positive) (ID3 0.963),hdp.12 (ID12 0.993),hdp.13 (ID10 0.987),hdp.14 (ID3 0.969),hdp.15 (False Positive) (ID5 0.974)
DEL,repeats,5+,5+,7.42256662033536e-06,4.26106401136493e-05,0.000622925998313357,4.04517373827896e-05,9.83806086042233e-05,2.58784547629284e-05,9.31524776400586e-05,5.72247954072416e-05,8.16304326213902e-05,0.000392612887558694,5.49423631093027e-05,0.0034948731628529,0.000320626545303284,5.37817308856809e-05,0.000586246969125985
INS,repeats,2,0,0.000337093276721614,0.00209632046937398,0.0067115843319502,0.00213921342945771,0.000989466800096705,0.00034809751284033,0.0257942564856679,0.000244858387890315,0.00939848527400459,0.000243597142746012,0.0028418526403723,0.00794091434141193,0.0250066579288893,0.00276763124744401,0.00742529395359614
INS,repeats,2,1,0.000208690225888704,0.00203748840657936,0.0192495946006678,6.09804128237415e-05,0.00232858445163068,3.33442948919043e-05,0.000132892320353612,0.000143306646161261,0.00244926420316356,0.000372658214317469,0.00112251464173048,0.00308883427682113,0.0393712903669625,0.0025218414113042,0.0188620118924569
INS,repeats,2,2,0.000968564472655078,0.000456010347277675,0.00681517500791443,0.00066018630482666,0.000491290393464443,0.000144536545772045,0.000997918291062821,0.000298833627934593,0.000647540943462042,0.000676557253629439,0.000458522183224355,0.00294035851895047,0.0247783573461294,0.00119415910605625,0.00696332912485667
INS,repeats,2,3,0.000375579089265064,0.000206929870532694,0.00123529377966917,0.000394638303623598,0.000352634370853679,0.000483563253033548,0.0015164014017124,0.000389482421360886,0.000407888744715559,0.000128860899300699,0.000941088553024035,0.00128550772747082,0.00367956172724779,0.00140474503287659,0.00100670879680585
INS,repeats,2,4,0.00222183375079933,0.000141948339412664,0.000135582205378309,0.000161742062370539,0.000215669428868529,0.00265118897304215,0.00303191535046488,0.000579336752451081,0.000152177780330877,0.000155358703642338,0.000332564688135888,0.00191333708497468,0.0019790743909906,0.000374084178268168,6.48930705430368e-05
INS,repeats,2,5+,0.0136116016182642,0.00183491317513569,0.00107589947222801,0.000960081243050906,0.00181195722239092,0.0169454649795021,0.00115674228773671,0.000651956159558538,0.00157124192347017,0.000219651534856542,0.000350755372386337,0.0382233529287997,0.00646140935682395,0.000176802477066736,0.000561109024947328
INS,repeats,3,0,2.80391146490495e-05,0.000717990941340014,0.00393218323014899,0.000845412112078024,0.00011845537215989,4.13276905320046e-05,0.00723508810911255,8.84406013649739e-05,0.000430230526800295,0.000126083509043927,0.000241227963179794,0.0096990057894006,0.0190638026710565,0.000341956067221247,0.00357614904844206
INS,repeats,3,1,0.00107101139019175,0.000637704570236417,0.00517758631550865,0.000171342658510513,0.00122101476268067,0.000243276900083362,0.00285567320925568,0.00038132716658897,0.00382363502589666,0.000401708215111277,0.000314328527174813,0.00119072941985598,0.0361028708345704,0.000402152235595321,0.00663653842852041
INS,repeats,3,2,0.000225537538025893,0.00018289484173919,0.00081602606005604,0.000765341355873727,0.000182964013493766,3.02124727635648e-05,0.000142097764615797,7.74372806957893e-05,0.000471470139408232,0.000768636498178289,9.10768580382305e-05,0.000557207209459675,0.00308155500253846,0.000110980394034141,0.00146887213048859
INS,repeats,3,3,2.3281042140752e-05,3.63914696819798e-05,1.74085148710142e-05,0.000290153753236264,1.33985618798586e-05,0.000129107006997487,0.000630633098262086,0.000153670092994496,1.16489466415609e-05,3.8820909760201e-05,3.32824555053752e-05,2.06173591240084e-05,0.000706424358284274,1.75376425140372e-05,2.84171427219091e-05
INS,repeats,3,4,0.000109168092343771,6.55774841286126e-05,5.44921064025945e-05,0.000215525407628916,4.21301475959224e-05,8.49015176457526e-05,0.00051410601215236,9.47013277206444e-05,1.0702591679893e-05,0.000188975134362822,9.62871897413948e-05,0.0001066255960667,0.0007227171752037,1.76830438869214e-05,2.86543174593141e-05
INS,repeats,3,5+,0.00179601209160012,7.54002534542839e-05,0.000104021982867869,3.16324908019408e-05,0.000172804941050566,0.00118290572259682,0.00235505949040917,0.000328656767308198,0.000167299947244126,8.12949634617422e-05,7.9103489797667e-05,0.0017391665586435,0.00154942677444868,6.28637243304502e-05,7.40217199468543e-05
INS,repeats,4,0,4.05469374941492e-06,0.000696573226636834,0.00209015066432563,0.00145597596082102,0.000176975993511756,1.25143835859152e-05,0.00656325613530451,0.000194885495957177,0.000942754910318818,0.000163127889901148,6.63050440928868e-05,0.00524396374883595,0.0158249515841848,9.51596061922374e-05,0.00292800205083964
INS,repeats,4,1,0.00122811918246531,0.00095872284830687,0.00364565241067738,0.000524255814224166,0.00142337375049598,0.000647791359669791,0.000769000552131115,0.000545925300977833,0.00301166246878565,0.00113326280013158,0.000261107782396356,0.00333385774252996,0.056618343378559,0.000167010253839032,0.00377265605234096
INS,repeats,4,2,1.27707619856613e-05,9.91268504275571e-05,0.000419767243425002,0.000449905942681143,5.45090256246048e-05,4.48432644500886e-05,1.41390810562983e-05,9.49146189992945e-05,0.000139367841519847,0.000331672941879693,9.07780110826874e-05,0.00123827243455239,0.00676453620988045,7.63469054852154e-05,0.000334908775119834
INS,repeats,4,3,0.000155264569028764,3.32200238468331e-05,4.11435978439329e-05,0.000296650580193278,0.000146796708500812,8.98074276941143e-05,0.000636905435283869,6.45645247019656e-05,3.16394756772043e-05,0.000116913116889809,0.000116231975687423,0.000375959082235183,0.000463440125708134,6.79304029394163e-05,1.5509165437268e-05
INS,repeats,4,4,0.000282843037418351,0.000126437878215609,3.59877199090591e-05,8.89170391020709e-05,7.34843769621309e-05,0.000273441828377401,0.00201779728248968,0.000132152766942441,2.52784093369215e-05,0.000366865729232399,2.65713923515488e-05,0.000270949025502827,0.00185195018984149,3.38225962770717e-05,2.3792235342511e-05
INS,repeats,4,5+,0.00213563673707545,0.000618289048535755,0.000589970630002358,0.000223557897387255,0.000124682577242793,0.000881096146873457,0.000382116186334256,0.0001945592857663,0.000106167367967727,0.00021160711172544,0.000145512480657699,0.00821317118447113,0.00703286482433125,0.000166048367833798,0.000722431672149442
INS,repeats,5+,0,3.28574578419592e-06,0.000196661007726914,0.00459516135577461,0.00897773887792499,0.000147883532029432,8.44118096096362e-06,0.00257119189008784,0.000971077552056497,0.0029047341143539,0.000115161609520674,0.000384706985205211,0.00959745760267041,0.0666394315134458,0.000333903068107658,0.00482102252938299
INS,repeats,5+,1,0.000228215940757456,0.0098531925525042,0.00455710732370983,0.00632462454362528,0.00204340867168856,0.00122792761841098,0.0287371708333561,0.00126155518048633,0.0124296114350431,0.00219625262246005,0.00112892685792876,0.00449666141103513,0.277510723087284,0.000660496921047636,0.00548938351737663
INS,repeats,5+,2,3.39343823823951e-05,0.000103873563864337,0.000409158413922643,0.00122321760478428,0.000136922979686748,0.000160578049790072,0.000749882709553929,0.000959748021196436,6.38253006106292e-05,0.000246699812942766,0.000156446381226808,0.000901009365896965,0.0106094398569772,0.000111053094720584,0.000165096819110385
INS,repeats,5+,3,9.52607974482764e-05,5.62095210463332e-05,0.00012754581347982,1.69733997653491e-05,7.87506454116212e-05,0.000241414515291363,5.16527705822641e-05,7.32718274892109e-05,3.6000513490251e-05,4.59770684398127e-05,0.000113373439590924,0.000291566384626835,0.00377651404521277,4.50800179546089e-05,0.000103771681573529
INS,repeats,5+,4,2.4704357538905e-05,4.76570726073772e-05,7.92460419080981e-05,2.38271061057696e-05,3.84836238647614e-05,0.000221388784727069,0.000458196475677614,0.000159466597155457,3.38931663591143e-05,9.73712989570237e-05,4.3826555697689e-05,0.00163715678924636,0.00121894408063858,2.00877589000068e-05,0.000168690531979327
INS,repeats,5+,5+,0.000113510893211937,0.000209613401623972,0.000348991100864462,7.04917891178635e-05,0.000101725003786888,9.22552886679889e-05,0.000342240969440377,0.000181322679944191,3.05272646913266e-05,0.00018489662434612,5.12847362403732e-05,0.00423555948242736,0.00474784753785364,0.000125582047288016,0.000543784957171656
DEL,MH,2,1,0.000289040320889973,0.00392179946442644,0.0288361849310298,0.000544587124551567,0.00490315189649573,0.00103947356693119,0.00208667265712456,0.000404902126152708,0.00954630201652242,0.198782737408598,0.00376994784750315,0.00632599045062393,0.00264084436216237,0.00849715556886587,0.0317240752415199
DEL,MH,3,1,1.55365903256738e-05,0.00978474856925536,0.0127632602991451,0.000965864311241107,0.00372518625574599,7.36389120217826e-05,0.00154901153759543,0.000288846577475447,0.000732956795930104,0.00729266365750194,0.000524638823801791,0.014964586993139,0.00521651745664703,0.000629990594544424,0.0128947212792092
DEL,MH,3,2,0.00255410669738239,0.00351637367821936,0.00894318165521643,0.00419361122909084,0.0020448102124552,0.00138681036825911,0.00364001616849044,0.00115989051984505,0.00120204641357909,0.0518341466145033,0.000766594414351603,0.00606781187890686,0.0233059694467442,0.000494414999050865,0.00859183274355023
DEL,MH,4,1,0.000151286703844349,0.00573290588516665,0.00874549785734982,0.00254798091230618,0.00260373124225465,5.92594268170384e-05,0.000143993003140365,7.69730585010802e-05,0.00157872495703305,0.0109609581375852,0.000252090400346491,0.00369773874497981,0.000634816422193955,0.000173033226092737,0.00882975251898906
DEL,MH,4,2,0.000485694954682244,0.0017062343742036,0.00692099263585052,0.00891934043336756,0.00284657125933868,0.000120885889009757,0.00123070171492162,0.000344352496107685,0.000411996120373932,0.0298887976728873,0.00021653410930981,0.00500170977912885,0.000975155264510865,0.00054880629723056,0.00565926765700181
DEL,MH,4,3,0.000595397535404939,0.00116929988154998,0.00292600583922211,0.00482270576945405,0.00186155665910246,0.000103252324469322,0.00291392923152274,0.000661616999826808,0.00072682012303434,0.0405992151920845,0.00027003421102497,0.000544052103451446,0.00107814195911267,0.000248507723340647,0.00326152129135664
DEL,MH,5+,1,0.000570081198606893,0.30330244745877,0.0085311537300573,0.0661349190890227,0.000428053209772157,4.57228371363171e-05,0.00775355617818654,0.000160934543014402,0.00829366951555934,0.000682099523376062,0.00138336905388192,0.00670148795019215,0.00215185870869168,0.00196352250887071,0.00892194646419644
DEL,MH,5+,2,7.831413802876e-05,0.109293463728549,0.0078315937372574,0.244512559741305,0.000160896040763989,2.40011274233643e-05,0.00484189822457816,0.000254732519437234,0.00772670533115311,0.000481376778873108,0.00233330607545921,0.00145067739179637,0.0012422770036343,0.00272995551478551,0.00821536940764527
DEL,MH,5+,3,2.20292663834188e-05,0.0427036784850944,0.00685794040773787,0.227417680396749,0.000724915489819321,1.96922400709059e-05,0.00162092531049986,0.000706144690881467,0.00337927746832838,0.00167002474417014,0.00157105793530887,0.00331747155785304,0.000868950235702751,0.00108261947597256,0.00763679968164963
DEL,MH,5+,4,0.000392505216912899,0.0147726190958504,0.00210900933863287,0.128136558490172,0.000458471679883993,8.28917449982235e-05,0.000272899305962148,0.000370762975022889,0.000372971173501031,0.00388874670402282,0.000628332220702297,0.00103740704398229,0.000598409016485112,0.000615209985754692,0.00268613795639831
DEL,MH,5+,5+,0.00200183581723605,0.0106515639627913,0.000874025835868873,0.101837162344959,0.000386611243870032,0.000591008320508343,0.000496266703500477,0.000568383617965108,0.0118789791909032,0.000468002769033065,0.000108481444862142,0.0092621177951273,0.0345287031159107,0.000246354664549861,0.000733205076797438
