Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,3,2,0.00185707,0.000483,0.00248171,0.0005844,4.36e-06,0.00105006,0.00049841,0.00054777,0.01412051,0.00154138
DEL,repeats,3,3,0.00041367,0.00022554,0.00152247,0.0004469,2.873e-05,0.00032355,0.00011373,0.00029387,0.00367944,0.00037545
DEL,repeats,3,4,0,1e-08,0.00497732,5.195e-05,2.414e-05,0.00427684,1e-08,1.354e-05,0.00043672,4.26e-06
DEL,repeats,3,5+,0,1e-08,0.00744946,6.584e-05,0.00030194,0.00633233,4.658e-05,3.412e-05,0.00034807,3.113e-05
DEL,repeats,4,0,1.83e-06,4.944e-05,0.00522509,0.00737634,0.00054919,0.01286603,0.00247999,0.00036257,0.00585355,0.00032654
DEL,repeats,4,1,0.00171818,0.00034217,0.0031609,0.00099923,0.00104039,0.00075056,0.00236199,0.00239051,0.05582324,0.0005893
DEL,repeats,4,2,0.00048972,0,5.598e-05,1.05e-06,0,7.769e-05,0.00053397,3.653e-05,0.01041721,0.0004924
DEL,repeats,4,3,0,0,0.00268665,2.416e-05,8.637e-05,0.00314804,0.00010931,4.91e-06,0.00373142,3.782e-05
DEL,repeats,4,4,0,7e-08,0.00371583,0.00012177,0.00021131,0.00387234,1.276e-05,0,0.0001747,0
DEL,repeats,4,5+,0.00014025,2.622e-05,0.00163477,6.663e-05,6.611e-05,0.00107961,7.726e-05,6.32e-06,0.00069369,4.685e-05
DEL,repeats,5+,0,0,0,0.0044044,0.28244606,0.00108114,0.0230398,0.02219086,0.0001067,0.00213653,0.00078769
DEL,repeats,5+,1,0.00320237,1.08e-06,0.00047783,0.0001152,0,0.00074133,0.00729764,0.00020193,0.0118891,0.00034217
DEL,repeats,5+,2,0.00039792,7.277e-05,0.00051023,0.00032438,1.987e-05,0.00036674,0.00040796,5.926e-05,0.00281234,1.887e-05
DEL,repeats,5+,3,0.00011314,3.75e-06,0.00040312,3.398e-05,1.957e-05,0.00013,0.00017554,9.916e-05,0.00094176,7.665e-05
DEL,repeats,5+,4,6.386e-05,2.02e-06,0.0001709,9.42e-06,3.685e-05,5.413e-05,7.467e-05,6.252e-05,0.00013392,1.56e-05
DEL,repeats,5+,5+,2.314e-05,1.769e-05,0.00046126,1.157e-05,7.27e-06,0.0006828,0,4.318e-05,0.00013751,2.78e-06
INS,repeats,2,0,0.00018898,0.00054176,0.00454918,0.00206363,0.00223589,0.00934534,0.00193583,0.00086995,0.00102482,0.02589725
INS,repeats,2,1,0.00021613,4.41e-06,0.0183644,0.00139066,0.00325584,0.0128095,8.796e-05,0.00109129,0.00029992,3.1e-07
INS,repeats,2,2,0.00090161,0.00019218,0.00799936,0.00049074,0.00140318,0.00465666,0.00040114,0.0003915,3.674e-05,0.00109395
INS,repeats,2,3,0.00039313,0.00038164,0.00189175,0.00049495,0.00091024,0.00115014,0.00038641,0.00036686,0.00037103,0.00094283
INS,repeats,2,4,0.00186304,0.0022437,0.00445809,0.00081808,0.00023548,0.00057262,4.098e-05,0.0002482,0.00060024,0.00351427
INS,repeats,2,5+,0.01320656,0.01340481,0.04061098,0.00849647,9.5e-07,0.00443112,3.493e-05,0.00200999,0.0047999,0.0001751
INS,repeats,3,0,0,4.851e-05,0.00374539,0.00038327,0.00023023,0.00266035,0.00098419,0.00042804,0.00011932,0.00786736
INS,repeats,3,1,0.00091626,0.00031094,0.00675102,0.00079079,0.0003638,0.00581908,4.893e-05,0.00058142,0.00059206,0.00295429
INS,repeats,3,2,0.0001432,3.266e-05,0.00155576,5.933e-05,0.0001438,0.00090959,0.00077976,3.17e-06,0.0010733,0.00031968
INS,repeats,3,3,5.94e-06,0.00014617,9.411e-05,3.645e-05,5.6e-06,4.572e-05,0.00032075,2.421e-05,2.594e-05,0.00026963
INS,repeats,3,4,0.00010548,9.286e-05,0.00022944,0.00011603,1.247e-05,2.244e-05,0.00016427,5.902e-05,0.00013941,0.00089708
INS,repeats,3,5+,0.00192205,0.00092138,0.00317785,0.00049104,3.02e-06,0.00040931,1e-08,0.00014736,0.00031165,0.0020027
INS,repeats,4,0,6.73e-06,0,0.00126474,0.00068263,9.585e-05,0.00315753,0.00162074,7.45e-06,0.00041518,0.00520506
INS,repeats,4,1,0.00100619,0.00057377,0.00500357,0.00117124,7.23e-06,0.0050185,0.00064658,0.00113454,0.00177182,0.001825
INS,repeats,4,2,0,3.661e-05,0.00026556,0.00014585,0.00016082,0.00026105,0.00042358,2.1e-05,5.123e-05,7.633e-05
INS,repeats,4,3,0.00025466,4.624e-05,9.634e-05,1.115e-05,9.3e-07,6.3e-06,0.00038013,1.56e-06,8.175e-05,0.00076345
INS,repeats,4,4,0.00013188,0.00036847,0.00041956,0.0001648,1.8e-07,5.813e-05,5.84e-06,0.00015695,0.00031636,0.00142764
INS,repeats,4,5+,0.00205654,0.00073534,0.00325243,0.00139094,5.82e-06,0.00110717,5.04e-05,0.00010719,0.00030661,0.00020062
INS,repeats,5+,0,0,2e-08,0.00355573,4.141e-05,7.527e-05,0.00435734,0.00852558,1.673e-05,8.996e-05,0.00278486
INS,repeats,5+,1,3.642e-05,0.00169836,0.00170695,0.0108366,0.00022578,0.01062169,0.00593863,0.00134788,0.00238848,0.0248664
INS,repeats,5+,2,2.73e-06,0.00021628,0.00041447,7.059e-05,3.72e-06,0.00030946,0.00129222,2.102e-05,5.365e-05,0.00052851
INS,repeats,5+,3,7.611e-05,0.00020449,0.00055819,0.00011139,5.633e-05,9.925e-05,6.355e-05,0.00013998,6.438e-05,9.362e-05
INS,repeats,5+,4,2.39e-06,0.0001881,0.00031883,5.081e-05,1.018e-05,8.857e-05,2.092e-05,0.00012171,1.194e-05,1.863e-05
INS,repeats,5+,5+,5.763e-05,0.0001632,0.00083269,0.00040879,4.881e-05,0.00041342,1.041e-05,2.633e-05,2.228e-05,8.7e-07
DEL,MH,2,1,1.488e-05,3.355e-05,0.01685136,0.00047883,0.0100175,0.01627034,5.363e-05,0.0001666,0.20496499,0.00320842
DEL,MH,3,1,0,2.75e-06,0.00538929,0.01162086,0.00185148,0.01549964,0.00114038,0.00083749,0.00590106,0.00137986
DEL,MH,3,2,0.00219593,0.00124438,0.01229252,0.00378754,0.00059788,0.00488614,0.00393259,0.00041649,0.04223925,0.00356542
DEL,MH,4,1,3.854e-05,2.532e-05,0.00808575,0.00514484,0.00022765,0.00595297,0.00263621,0.00178967,0.01235053,7.677e-05
DEL,MH,4,2,0.00046755,3.883e-05,0.00485899,0.00086958,0.00032566,0.00271604,0.00937626,0.00153491,0.03049444,0.00080186
DEL,MH,4,3,0.00049443,2.61e-06,0.00193166,0.00017865,3.01e-06,0.00073629,0.00474398,0.00131892,0.04728291,0.00181108
DEL,MH,5+,1,0.00054983,0,0.00055443,0.31712325,0.00018029,0.00706214,0.07765536,9.913e-05,0.00015187,0.00170801
DEL,MH,5+,2,0,2e-08,0.00101194,0.10602442,0.0012422,0.00358369,0.26669348,2e-08,5e-08,0.00138013
DEL,MH,5+,3,0,1e-08,0.00301778,0.01936333,0.00054987,0.00129035,0.23621508,6.02e-06,0.00029547,4.792e-05
DEL,MH,5+,4,0.00036336,0,0.00075521,3.876e-05,0.00094056,4.224e-05,0.13346241,1.549e-05,0.00318038,1.162e-05
DEL,MH,5+,5+,0.00227493,0.00028198,0.00153192,0.00118496,0,0.00346277,0.1085305,6.025e-05,0.00069345,0.00056636
