MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:5	0.00016205	0.00002971	0.00171349	0.00002357	0.00010664	0.00010448	0.00085247	0.00000000	0.00069102	0.00006986
5:Del:R:0	0.00000000	0.00000000	0.00711089	0.30099762	0.00112627	0.01401990	0.01971276	0.00012887	0.00209962	0.00062243
5:Del:R:1	0.00319929	0.00000175	0.00009001	0.00000686	0.00000000	0.00750092	0.00107962	0.00017369	0.01082537	0.00048359
5:Del:R:2	0.00044382	0.00008953	0.00025406	0.00029792	0.00002431	0.00043337	0.00037590	0.00005519	0.00273038	0.00003079
5:Del:R:3	0.00012823	0.00000527	0.00028273	0.00000227	0.00002713	0.00016680	0.00009183	0.00010713	0.00107027	0.00010768
5:Del:R:4	0.00007131	0.00000099	0.00011893	0.00000026	0.00003496	0.00008187	0.00003674	0.00005372	0.00016216	0.00002244
5:Del:R:5	0.00001815	0.00002286	0.00068001	0.00000536	0.00000506	0.00000000	0.00059433	0.00004880	0.00014235	0.00000365
2:Ins:R:0	0.00020158	0.00060408	0.00560797	0.00174813	0.00224724	0.00192877	0.01014840	0.00091546	0.00108904	0.02624503
2:Ins:R:1	0.00020771	0.00000560	0.02276474	0.00120379	0.00336618	0.00007041	0.01011292	0.00097434	0.00028838	0.00000573
2:Ins:R:2	0.00098740	0.00022890	0.00895129	0.00023273	0.00136059	0.00040829	0.00354388	0.00047203	0.00020558	0.00104320
2:Ins:R:3	0.00043612	0.00039738	0.00172421	0.00036896	0.00091597	0.00032632	0.00088962	0.00049843	0.00053182	0.00108101
2:Ins:R:4	0.00204857	0.00230094	0.00236252	0.00081695	0.00026572	0.00005703	0.00001491	0.00013195	0.00146342	0.00358030
2:Ins:R:5	0.01485131	0.01335370	0.02534421	0.00807068	0.00001535	0.00001932	0.00053373	0.00014555	0.01298906	0.00035351
3:Ins:R:0	0.00000027	0.00004617	0.00463632	0.00027904	0.00026239	0.00102214	0.00205087	0.00051568	0.00020038	0.00822735
3:Ins:R:1	0.00102397	0.00038653	0.00701730	0.00042765	0.00031352	0.00007448	0.00547293	0.00064002	0.00061608	0.00318528
3:Ins:R:2	0.00017882	0.00002603	0.00157473	0.00002132	0.00016330	0.00084221	0.00077747	0.00000195	0.00128842	0.00035349
3:Ins:R:3	0.00001073	0.00014044	0.00011254	0.00005050	0.00000541	0.00029258	0.00007022	0.00002113	0.00003756	0.00038032
3:Ins:R:4	0.00010605	0.00010231	0.00015510	0.00012316	0.00002031	0.00015463	0.00000030	0.00003818	0.00023941	0.00090746
3:Ins:R:5	0.00211167	0.00097340	0.00153274	0.00057720	0.00001287	0.00000043	0.00000071	0.00001294	0.00083337	0.00202062
4:Ins:R:0	0.00000646	0.00000038	0.00186331	0.00069032	0.00020409	0.00167144	0.00293141	0.00001258	0.00038977	0.00528312
4:Ins:R:1	0.00117866	0.00055249	0.00464932	0.00089030	0.00002493	0.00063677	0.00491016	0.00102159	0.00213890	0.00207080
4:Ins:R:2	0.00000006	0.00003014	0.00029970	0.00016068	0.00016375	0.00042954	0.00026893	0.00001602	0.00008729	0.00010483
4:Ins:R:3	0.00025028	0.00005363	0.00005693	0.00001437	0.00000273	0.00040207	0.00000182	0.00000071	0.00010710	0.00077720
4:Ins:R:4	0.00014911	0.00037905	0.00031914	0.00016074	0.00000230	0.00000502	0.00004009	0.00014250	0.00035945	0.00146653
4:Ins:R:5	0.00217427	0.00078251	0.00194893	0.00126903	0.00001830	0.00005457	0.00079665	0.00000141	0.00088874	0.00023573
5:Ins:R:0	0.00000000	0.00000003	0.00467453	0.00000000	0.00009098	0.00875779	0.00385409	0.00001263	0.00007002	0.00280136
5:Ins:R:1	0.00004787	0.00170080	0.00235102	0.01095984	0.00020155	0.00572152	0.01248955	0.00127504	0.00217531	0.02482973
5:Ins:R:2	0.00000632	0.00023522	0.00038330	0.00001890	0.00000888	0.00131316	0.00032045	0.00000941	0.00009567	0.00053495
5:Ins:R:3	0.00009000	0.00022854	0.00041720	0.00006022	0.00009026	0.00006815	0.00003408	0.00016771	0.00007171	0.00013875
5:Ins:R:4	0.00000334	0.00018785	0.00032350	0.00003837	0.00000805	0.00002496	0.00006267	0.00013999	0.00006222	0.00003254
5:Ins:R:5	0.00005766	0.00019786	0.00085431	0.00039995	0.00007108	0.00000188	0.00034009	0.00000902	0.00006551	0.00000000
2:Del:M:1	0.00002464	0.00007211	0.02057224	0.00023762	0.00978639	0.00013544	0.02208234	0.00020927	0.19292675	0.00303770
3:Del:M:1	0.00000000	0.00000087	0.01070529	0.01150881	0.00170432	0.00091911	0.01239398	0.00108703	0.00589407	0.00134935
3:Del:M:2	0.00256339	0.00129652	0.01066396	0.00362031	0.00074412	0.00400063	0.00465958	0.00029903	0.04093282	0.00376982
4:Del:M:1	0.00003009	0.00005276	0.00961077	0.00543139	0.00026818	0.00249478	0.00539892	0.00194459	0.01128361	0.00007450
4:Del:M:2	0.00048186	0.00004933	0.00525348	0.00084869	0.00036787	0.00947469	0.00304916	0.00143851	0.02929426	0.00087830
4:Del:M:3	0.00055091	0.00000318	0.00178968	0.00007942	0.00000334	0.00501493	0.00186613	0.00129210	0.04495117	0.00189693
5:Del:M:1	0.00050797	0.00000000	0.00121065	0.33966770	0.00016251	0.06822058	0.00363296	0.00005473	0.00017102	0.00151754
5:Del:M:2	0.00000000	0.00000002	0.00119027	0.11501600	0.00112084	0.27041311	0.00320615	0.00000002	0.00000058	0.00139610
5:Del:M:3	0.00000000	0.00000001	0.00328257	0.02118245	0.00060363	0.24371376	0.00099440	0.00001643	0.00021845	0.00002734
5:Del:M:4	0.00037914	0.00000153	0.00042226	0.00012641	0.00102412	0.13807786	0.00008862	0.00000000	0.00338487	0.00001743
5:Del:M:5	0.00238721	0.00030158	0.00065336	0.00083690	0.00000000	0.11152171	0.00434562	0.00000000	0.00068442	0.00052516
