Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,5+,2,0.00044382,8.953e-05,0.00025406,0.00029792,2.431e-05,0.00043337,0.0003759,5.519e-05,0.00273038,3.079e-05
DEL,repeats,5+,3,0.00012823,5.27e-06,0.00028273,2.27e-06,2.713e-05,0.0001668,9.183e-05,0.00010713,0.00107027,0.00010768
DEL,repeats,5+,4,7.131e-05,9.9e-07,0.00011893,2.6e-07,3.496e-05,8.187e-05,3.674e-05,5.372e-05,0.00016216,2.244e-05
DEL,repeats,5+,5+,1.815e-05,2.286e-05,0.00068001,5.36e-06,5.06e-06,0,0.00059433,4.88e-05,0.00014235,3.65e-06
INS,repeats,2,0,0.00020158,0.00060408,0.00560797,0.00174813,0.00224724,0.00192877,0.0101484,0.00091546,0.00108904,0.02624503
INS,repeats,2,1,0.00020771,5.6e-06,0.02276474,0.00120379,0.00336618,7.041e-05,0.01011292,0.00097434,0.00028838,5.73e-06
INS,repeats,2,2,0.0009874,0.0002289,0.00895129,0.00023273,0.00136059,0.00040829,0.00354388,0.00047203,0.00020558,0.0010432
INS,repeats,2,3,0.00043612,0.00039738,0.00172421,0.00036896,0.00091597,0.00032632,0.00088962,0.00049843,0.00053182,0.00108101
INS,repeats,2,4,0.00204857,0.00230094,0.00236252,0.00081695,0.00026572,5.703e-05,1.491e-05,0.00013195,0.00146342,0.0035803
INS,repeats,2,5+,0.01485131,0.0133537,0.02534421,0.00807068,1.535e-05,1.932e-05,0.00053373,0.00014555,0.01298906,0.00035351
INS,repeats,3,0,2.7e-07,4.617e-05,0.00463632,0.00027904,0.00026239,0.00102214,0.00205087,0.00051568,0.00020038,0.00822735
INS,repeats,3,1,0.00102397,0.00038653,0.0070173,0.00042765,0.00031352,7.448e-05,0.00547293,0.00064002,0.00061608,0.00318528
INS,repeats,3,2,0.00017882,2.603e-05,0.00157473,2.132e-05,0.0001633,0.00084221,0.00077747,1.95e-06,0.00128842,0.00035349
INS,repeats,3,3,1.073e-05,0.00014044,0.00011254,5.05e-05,5.41e-06,0.00029258,7.022e-05,2.113e-05,3.756e-05,0.00038032
INS,repeats,3,4,0.00010605,0.00010231,0.0001551,0.00012316,2.031e-05,0.00015463,3e-07,3.818e-05,0.00023941,0.00090746
INS,repeats,3,5+,0.00211167,0.0009734,0.00153274,0.0005772,1.287e-05,4.3e-07,7.1e-07,1.294e-05,0.00083337,0.00202062
INS,repeats,4,0,6.46e-06,3.8e-07,0.00186331,0.00069032,0.00020409,0.00167144,0.00293141,1.258e-05,0.00038977,0.00528312
INS,repeats,4,1,0.00117866,0.00055249,0.00464932,0.0008903,2.493e-05,0.00063677,0.00491016,0.00102159,0.0021389,0.0020708
INS,repeats,4,2,6e-08,3.014e-05,0.0002997,0.00016068,0.00016375,0.00042954,0.00026893,1.602e-05,8.729e-05,0.00010483
INS,repeats,4,3,0.00025028,5.363e-05,5.693e-05,1.437e-05,2.73e-06,0.00040207,1.82e-06,7.1e-07,0.0001071,0.0007772
INS,repeats,4,4,0.00014911,0.00037905,0.00031914,0.00016074,2.3e-06,5.02e-06,4.009e-05,0.0001425,0.00035945,0.00146653
INS,repeats,4,5+,0.00217427,0.00078251,0.00194893,0.00126903,1.83e-05,5.457e-05,0.00079665,1.41e-06,0.00088874,0.00023573
INS,repeats,5+,0,0,3e-08,0.00467453,0,9.098e-05,0.00875779,0.00385409,1.263e-05,7.002e-05,0.00280136
INS,repeats,5+,1,4.787e-05,0.0017008,0.00235102,0.01095984,0.00020155,0.00572152,0.01248955,0.00127504,0.00217531,0.02482973
INS,repeats,5+,2,6.32e-06,0.00023522,0.0003833,1.89e-05,8.88e-06,0.00131316,0.00032045,9.41e-06,9.567e-05,0.00053495
INS,repeats,5+,3,9e-05,0.00022854,0.0004172,6.022e-05,9.026e-05,6.815e-05,3.408e-05,0.00016771,7.171e-05,0.00013875
INS,repeats,5+,4,3.34e-06,0.00018785,0.0003235,3.837e-05,8.05e-06,2.496e-05,6.267e-05,0.00013999,6.222e-05,3.254e-05
INS,repeats,5+,5+,5.766e-05,0.00019786,0.00085431,0.00039995,7.108e-05,1.88e-06,0.00034009,9.02e-06,6.551e-05,0
DEL,MH,2,1,2.464e-05,7.211e-05,0.02057224,0.00023762,0.00978639,0.00013544,0.02208234,0.00020927,0.19292675,0.0030377
DEL,MH,3,1,0,8.7e-07,0.01070529,0.01150881,0.00170432,0.00091911,0.01239398,0.00108703,0.00589407,0.00134935
DEL,MH,3,2,0.00256339,0.00129652,0.01066396,0.00362031,0.00074412,0.00400063,0.00465958,0.00029903,0.04093282,0.00376982
DEL,MH,4,1,3.009e-05,5.276e-05,0.00961077,0.00543139,0.00026818,0.00249478,0.00539892,0.00194459,0.01128361,7.45e-05
DEL,MH,4,2,0.00048186,4.933e-05,0.00525348,0.00084869,0.00036787,0.00947469,0.00304916,0.00143851,0.02929426,0.0008783
DEL,MH,4,3,0.00055091,3.18e-06,0.00178968,7.942e-05,3.34e-06,0.00501493,0.00186613,0.0012921,0.04495117,0.00189693
DEL,MH,5+,1,0.00050797,0,0.00121065,0.3396677,0.00016251,0.06822058,0.00363296,5.473e-05,0.00017102,0.00151754
DEL,MH,5+,2,0,2e-08,0.00119027,0.115016,0.00112084,0.27041311,0.00320615,2e-08,5.8e-07,0.0013961
DEL,MH,5+,3,0,1e-08,0.00328257,0.02118245,0.00060363,0.24371376,0.0009944,1.643e-05,0.00021845,2.734e-05
DEL,MH,5+,4,0.00037914,1.53e-06,0.00042226,0.00012641,0.00102412,0.13807786,8.862e-05,0,0.00338487,1.743e-05
DEL,MH,5+,5+,0.00238721,0.00030158,0.00065336,0.0008369,0,0.11152171,0.00434562,0,0.00068442,0.00052516
