Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J,ID83K,ID83L
INS,C,1,0,1.53215992410721e-14,6.07452886326528e-10,2.56102955811659e-09,8.49771726069225e-07,1.37119522690923e-07,1.45713246741843e-06,8.56150352203992e-09,1.15881082805063e-08,2.88585254679674e-07,5.84870589885756e-08,8.72117943738866e-08,0.560433519482613
INS,C,1,1,0.000207770385875392,4.35477852520183e-06,0.00150516158702335,0.0117213768605143,0.00174501542613143,0.00201174090452696,0.0131420351287669,0.00147026141930837,0,0.000554543895814277,4.77710742780076e-05,0.014939718907699
INS,C,1,2,1.52872363992174e-05,1.26953876640634e-06,0.000908741135017301,0.00933785573230125,0.00141058610045679,0.0025061996653676,0.00859236548338231,1.51229115908791e-05,2.16372585131808e-05,0.000878400523614005,4.36041005036714e-05,0.000468212816085725
INS,C,1,3,0.000227657143680062,0.000355397024495944,0.000994981647818349,0.00190694562432327,8.13018050394021e-07,0.00783358048647642,0.00731205171748115,0,1.42657121264733e-05,0.000470831609960367,0.000639525004917232,0.000752750926185399
INS,C,1,4,0.00218146389262984,0.000401346274819867,0.00385560790064464,0.00014697021106258,2.25122601386829e-05,0.00848042848519981,0.0133494436915498,0.000219812713913522,0.000109429373260355,1.34194009751809e-05,0,0.000774996438813105
INS,C,1,5+,0.00375113820424133,0.00799779554351594,0.0321192545654185,1.64441228633905e-09,0,0.00811607120201901,0.13072079257889,0,1.38110166311378e-06,0,0.000348009686655928,0.00252966984856187
INS,T,1,0,0.000659423160577717,0.00152031533594709,0.00318312791356356,9.19338294261331e-05,0.00315573673263115,0.0193462471850216,0.00951789828181689,0.00654812233755365,0.0136854087002575,0.0375136179663241,0.00352747389581054,0.0410509791225195
INS,T,1,1,1.93769892575801e-08,3.93072220531421e-07,0.00264207511484454,0.0292913243081421,0.0026778708270661,0.0565333727747202,0.0271199268999044,8.62008100197611e-05,0.00798522711265832,0.00175508220007027,0.000407466856320581,0.0026416534348391
INS,T,1,2,0.000317230271951306,2.60571866306236e-10,0.00456155805813978,0.0485825865715742,0.000130565652471457,0.05241729401052,0.0186960823872387,0,1.78794364910573e-05,0.004689909200974,0,0.00127647642613738
INS,T,1,3,0.000611517812149387,0.00169571477177669,0.00498265679189936,0.0321834676992148,0.000173270508976884,0.0298160757496953,0.0281207849492427,5.9246635403451e-05,0.000115457480598098,0.0131339734140784,0.000311397370605846,0.000261551658459211
INS,T,1,4,0.00165981576056325,0.00865211658994554,0.00794217467211325,0.0173163093533367,0.000119443543219625,0.00749338946770877,0.071452517730304,0.00048801093837028,0.00164931707420813,0.0168104305956513,0.00070232353737083,0.00541841050842777
INS,T,1,5+,0.00185535023199334,0.964932685494423,0.0120515822291158,0.00080807843745629,0.002447037831284,0.00268278866282702,0.212863633856921,0.00438736119613726,0.00244570900248844,0.00288584291470736,0.000227310601454316,0.142617643512688
DEL,repeats,2,0,5.37534041612646e-06,0.00010317992086664,0.00121285489416079,0.0262608687579632,0.00712658514967188,0.00844021166209132,0.00299515705598117,3.94792937659282e-05,0.0135362561140209,0.027763285599649,0.0956980557739735,0.000295139377346629
DEL,repeats,2,1,0.00179389497396187,5.05642615192436e-05,0.0150906476192176,0.0198232669103891,0.0077459721500054,0.0117024579038844,0.00289479188761676,0.000136230218960151,0.000151365821045826,0.00520864206861006,0.202953848987818,0.00535736441146582
DEL,repeats,2,2,0.00112322909786599,0.000363633635936174,0.00715673559985589,0.00171652614963044,1.3626147119794e-06,0.0139580521918833,0.00159576895275049,0.00144207518838812,2.49765448437436e-40,0.00245834938017651,0.0471631512790918,0.00197754182270728
DEL,repeats,2,3,0.000988911316817394,0.000107697364063938,0.000281586994486207,0,0,0.00674933026428334,0.000844691214423734,0.000353603669038876,2.84910594928078e-06,0,0.0109410382155329,5.18841938195873e-05
DEL,repeats,2,4,0.000899296698044054,8.60865009144618e-07,0.000769380174066473,0.000712456720411865,0.000201090663714489,0.00330484525999054,0.000502107796462289,0.000114363000867817,0.00015209722124041,2.30490365681391e-05,0.00336837952723727,0.000280093744483843
DEL,repeats,2,5+,0,3.17497389578855e-09,0.000451190755702555,0.0293929865211248,5.78332503652988e-05,0.000687631386969079,0.00263574151234934,1.42339783386625e-06,2.23466042115206e-09,0.00936684551066633,0.00128554386490023,5.7672726816449e-10
DEL,repeats,3,0,9.2603652799403e-06,1.67138001696143e-05,0.00106457105930821,0.022977040829137,0.0146083163376898,0.00112148109255941,0.00164919445523992,0.000633123243378119,0.0015997484174477,0.00691904569714097,0.00526078317314386,0.00143001041258685
DEL,repeats,3,1,0.00234135332917504,0.00100291954196132,0.0141834713027026,0.00092432143495747,2.37533357825714e-05,1.59750805326476e-06,0.0347169777712347,0.0038991813105531,0.000247099747207731,4.38090351454917e-05,0.108292250111699,0.00434004350565374
DEL,repeats,3,2,0.00135107890319659,0.000279270826789686,0.00710627949520131,5.44803495424876e-05,8.63822558334984e-05,0,0.00389400645886781,0.000384612911366276,0.000146994545719679,0.000446039793496327,0.0143882126174867,0.00152224528370425
DEL,repeats,3,3,0.000280049514157434,9.77521213093403e-05,0.0019026689232136,0.000401009967426944,0.00027521134222269,3.44488946148747e-05,0.00236436080657772,0.000109874070626588,0.000127421820145059,4.53607918643684e-05,0.00378482962725684,0.000320473091360327
DEL,repeats,3,4,1.06907736829864e-11,2.11303686215025e-09,0.000205013683038304,0.00822411295026541,1.1094965081577e-05,7.12728787300443e-06,0.000551617156510513,2.45458535025334e-09,6.02498895219128e-11,0.00156586658058359,0.00056180215265158,1.11668515396346e-05
DEL,repeats,3,5+,2.17885720577016e-11,3.38634683627603e-09,0.000178955891169608,0.0123953656014055,8.56532472059968e-09,0.000149432294660483,0.000986981294688021,1.54798057167838e-05,3.32060945851257e-09,0.00208930196621368,0.000491148414578362,3.17076596583776e-05
DEL,repeats,4,0,6.36989838369573e-07,3.43892234799557e-05,0.000632405333944757,0.0139028891921043,0.00755523739848286,8.56195272403901e-05,0.00128490452340976,0.00234218920115382,0.000653490836052293,0.00649284552549943,0.00643014298286289,0.000211152068623051
DEL,repeats,4,1,0.00110770611267071,0.000130754698108638,0.00793514166668359,0.000132927467635118,0.000347519597825464,0.0010186690048431,0.00450664994103136,0.00245612174971029,0.00187788458027456,6.28362231328513e-05,0.0593232281878591,6.16230083505798e-05
DEL,repeats,4,2,0.000488715107567259,5.17162646040958e-12,0.000158712600386888,0,0,0,6.69790747309662e-10,0.000504172375949565,1.0001568367724e-05,2.48817415491232e-05,0.011680850693956,0.000367752055390156
DEL,repeats,4,3,1.49216592938966e-08,3.28266899773944e-09,0.000116290918085724,0.00484664929332212,1.74992270291885e-06,6.05571284176176e-05,0.000430398608831304,0.000103220559603932,1.26055518023804e-08,0.00138222407846845,0.00380971395876259,4.69508754097348e-10
DEL,repeats,4,4,1.21267426655969e-12,1.85734513460933e-08,0.000140697865898414,0.00655650814063847,9.74621369992179e-05,0.000119156767334733,0.000329165373187134,1.19213294862464e-05,1.18069687360389e-10,0.00154313722001898,0.000188602868846841,0
DEL,repeats,4,5+,7.47446504601612e-05,1.28680036004436e-05,0.00123180721497974,0.00195218226959696,9.39767971885885e-09,3.39346956934605e-05,0.00016625039439532,6.61029176112038e-05,6.35204999710482e-11,0.000349649607887841,0.000767888994450914,3.33116063416128e-05
DEL,repeats,5+,0,0,6.36199607439991e-10,8.155875839293e-05,0.0151442529342695,0.320169298696353,0.000736605874581206,0.00853414772794235,0.0103018374642439,0.000284003127291818,0.0103173438197822,0.00252285753935553,0.000411951728738631
DEL,repeats,5+,1,0.00341116700205021,6.18813578157074e-11,0.000602554373494577,0,0,0,0.000145806110074757,0.0077215488627553,4.12120217213642e-05,0.0011755764085683,0.0130730972345918,0.000218369699157649
DEL,repeats,5+,2,0.00038573025376536,6.06901700432632e-05,0.000489510512067311,0.000270076591259567,0.000310583118271097,1.05565445365485e-05,0.000683858934971795,0.000443347746695508,4.41026368663422e-05,0.000276435953928763,0.00281483622617088,0
DEL,repeats,5+,3,5.57032458627664e-05,2.2715304346943e-06,0.000803597683225235,0.000217914990081454,7.30888568796217e-07,1.36864383011925e-05,0.000165180764262232,0.000174333298855345,3.74439897924178e-05,2.73438688964234e-05,0.000941937907482497,6.8555852851091e-05
DEL,repeats,5+,4,2.99768065652817e-05,7.96280780102632e-07,0.000544345463260798,3.18710877970351e-05,9.40233479962416e-11,3.08632340983657e-05,0.000121173702149564,6.53805393367768e-05,2.09062775348379e-05,4.01725024494226e-05,0.000100499354249894,5.60172994966024e-06
DEL,repeats,5+,5+,4.11289260955527e-05,9.61520606869604e-06,0.000109063373760281,0.000936317468367633,1.29572150640911e-05,4.7498081023889e-11,7.44181938516864e-05,0,2.42424441044342e-05,0.000259918956595351,0.00013260569485297,3.28977345293424e-05
INS,repeats,2,0,0.000105889971110899,0.000458059293814586,0.0018216924750304,0.00645834684371948,0.00184157994110137,0.00222270820522681,0.00190779879196053,0.00197773185413098,0.000644464139543274,0.0120144310221076,0.000818436695954006,0.027127917651087
INS,repeats,2,1,0.000128739545041415,3.07575943352401e-07,0.00296122760482831,0.0276470896974206,0.00123921335907653,0.00255946065997705,0.00132532051531598,8.56790586127045e-05,0.00103452338913228,0.00488008147629444,0.000337808234094841,7.02523509971798e-06
INS,repeats,2,2,0.000664797491554054,0.000164215775087703,0.00482303849188611,0.0102675336366519,0.000277075991337132,0.0011457233922556,0.00105676521980642,0.000348859020923555,0.000197651518049158,0.00124722964183093,6.51340460535721e-06,0.00117916285351384
INS,repeats,2,3,0.000276283871226042,0.000295115169406874,0.00165818655713713,0.00133141504309606,0.000264273245625954,0.000892558920313604,0.00214596103433258,0.000352661850556615,0.000355526340875592,0.000874233789509162,0.000242283402876637,0.000979810831195209
INS,repeats,2,4,0.00157557017591898,0.00117298926765589,0.00258319031221305,2.72262404905632e-06,1.18761210612206e-05,0.000257586130728633,0.0156811727043532,3.57787088432815e-05,4.22710203978983e-05,0.000122759364148886,8.68393819155244e-05,0.00393985297298059
INS,repeats,2,5+,0.00950304722210788,0.00312279188802862,0.0256409640537754,2.46274164739644e-05,8.06602304694115e-05,5.81647618957959e-11,0.149963706479102,1.27608169627713e-05,1.93992654473618e-08,0.000328883854480043,1.711225507961e-09,0.000148071820025513
INS,repeats,3,0,5.08322232309467e-06,3.3382382141145e-05,0.000617280982260127,0.00576446874067187,0.000362344523110083,0.000106200906613765,0.000397353290227538,0.00105521081277402,0.000376028917661137,0.000768052562671073,0.000138492721842387,0.00815369178541005
INS,repeats,3,1,0.000682865652270266,0.00014399437107546,0.00482766063378254,0.00723531879484654,0.000376814733816416,0.000275003513002048,0.00315822957340372,3.26582885099924e-05,0.000339152004220082,0.00496010229224339,0.000411856808036238,0.00312542654108256
INS,repeats,3,2,0.000101460565820286,2.84938456022876e-05,0.00104564108807268,0.00184393179760605,6.85881495883223e-07,9.10019358389036e-05,0.000218908639000386,0.000818322971754242,1.0856163862627e-06,0.000327027133926094,0.00109832567250123,0.000268781863596814
INS,repeats,3,3,1.00098318061804e-05,9.52449949821044e-05,3.25508287815168e-05,0,1.77124746836199e-05,1.49917983435444e-06,0.000562435042102649,0.000321547502317117,1.50727260490064e-05,9.23628276747479e-05,2.67112524372948e-06,0.000274834926112817
INS,repeats,3,4,9.03661390290722e-05,5.88020974265646e-05,0.000341412117140569,1.08357610295484e-05,8.84212511912595e-05,2.0446654261832e-05,0.000525305406033,0.00015630566156684,2.6584981369524e-05,1.68572863913141e-06,0.000115431119729692,0.000926125108380802
INS,repeats,3,5+,0.00183381645154441,0.000461489817857164,0.00233397564012837,9.75513701315212e-06,3.13193438662562e-05,2.47467914959998e-07,0.0080815263119003,6.61820158711635e-07,8.62888176591525e-07,3.95615113072712e-05,0,0.00211481810896657
INS,repeats,4,0,2.23984509852926e-05,1.2822159078496e-07,7.13784214604374e-05,0.00339751756982878,0.000586182700862992,8.69084708938317e-06,0.000267413759578901,0.00175729708746076,2.10336700547487e-06,0.00171130809147144,0.000484206961355099,0.00538497155532241
INS,repeats,4,1,0.000615696904933429,0.000151140306898075,0.0056223486124692,0.00381061057327315,0.000686009655121325,1.3513478936602e-05,0.00566322662023705,0.000641550744694541,0.000607288274618156,0.00549303718376905,0.00154474379160092,0.00193764074938372
INS,repeats,4,2,2.63969174014951e-06,2.05787826632786e-05,5.65318492874667e-05,0.000450329233863158,0.00014484723498299,0.000104988411037539,0.000226912823923158,0.000446051608741982,2.59094275952521e-05,8.59229124414718e-05,3.12238116989921e-05,6.49035899277806e-05
INS,repeats,4,3,0.000258011223195354,3.05800068278117e-05,4.77518925450982e-05,7.49153320196427e-07,0,4.46684076828241e-06,0.00037883688704607,0.000392505516722892,5.02486946061254e-07,0,5.73654188337969e-05,0.000846970635466278
INS,repeats,4,4,0.000108876738204344,0.000255367875470256,0.000305139360952957,5.01496492006481e-06,0.000112798911906111,1.51239782098855e-06,0.00138641536947014,1.56572230074259e-06,0.00014460228059761,2.6801265538742e-05,0.00028348625273793,0.00149998498149216
INS,repeats,4,5+,0.00172343543730676,0.000248822159741999,0.0044747607062387,0.000476551209576428,0.000935042604396585,3.15689278522768e-07,0.00719845476531191,1.6488105411554e-05,0,0.000781804950493097,3.51312282108699e-05,0.000161803454425353
INS,repeats,5+,0,6.58503862549509e-12,1.76507626648004e-08,9.23012881683061e-05,0.00563782190904021,1.00550751085393e-05,7.31849390328776e-05,0.000552337149988942,0.00909349130932242,0,0.00375914947944693,6.09701038626298e-05,0.00294942508102395
INS,repeats,5+,1,1.34005946777773e-05,0.00135545325174462,0.000219463332009298,0.00228066864714492,0.0117796196136624,0.000265178180184194,0.00423083065543324,0.00577651388011873,0.00117548342154453,0.0168993297312409,0.00205045757793414,0.0260965735279024
INS,repeats,5+,2,3.01360174447041e-06,0.00014868695063342,0.000149585964677618,0.000389137752208626,9.7322089033014e-06,1.01008786805323e-05,0.000838230368414233,0.00135810951003805,1.47635604662355e-06,0.000238229823298755,3.62340006108752e-05,0.000544744011713192
INS,repeats,5+,3,5.25819840205038e-05,0.000126510740383331,0.000375489614343678,0.000257614185247803,3.85182177740264e-05,6.04888643412949e-05,0.00107470702169358,4.96528970143118e-05,0.000126542789129144,1.88369158422574e-06,4.0911945507105e-06,8.80545642780817e-05
INS,repeats,5+,4,4.86116804205086e-06,0.000143964916057939,3.17770365936809e-05,0.000251646873475693,7.12832266918539e-06,8.09459290167069e-06,0.000677551902785876,1.44027839212413e-05,0.000135458417702695,4.97216595977079e-05,0,1.99931025144906e-05
INS,repeats,5+,5+,3.8959660803295e-05,9.84854768721988e-05,0.000274386983276254,0.000879318384977523,0.000393141932872823,4.81559689086808e-05,0.000963643546130029,5.74302512834635e-08,4.12672698075767e-06,0.000187481486707384,1.23564660725606e-10,4.08320956921671e-07
DEL,MH,2,1,1.82070623209629e-06,4.71138389553205e-06,0.000950269151944667,0.0272597245499492,0.000108262835723121,0.00976832006592304,0.00254948466785279,0,1.52124592568725e-05,0.0120145970876024,0.215164388716221,0.00131423317208828
DEL,MH,3,1,7.56496097490955e-07,2.30140588906025e-06,0.000207404689390387,0.0175345428287983,0.0120069557800889,0.000839551348035457,0.00142752935768326,0.000839471150829922,0.00167212415090731,0.00662886204154347,0.00637579689268023,0.00129619512619684
DEL,MH,3,2,0.00145917806632174,0.000471979759749995,0.0107409297372215,0.00975991034414619,0.00306555894436315,0.000380708699831303,0.0125213570368373,0.00377313344506547,8.85572161678315e-05,0.0011842538387368,0.0433179594576359,0.0033766390196979
DEL,MH,4,1,1.96912671740697e-05,1.32780839933133e-05,0.0010404987705988,0.0122056118398905,0.00569127109716646,8.40850208507327e-05,0.0011249913085117,0.00262085166294128,0.00176246019094833,0.00223387294194489,0.0130192224215716,0
DEL,MH,4,2,0.000418649559969554,3.38385473404194e-05,0.00182255429160077,0.00667048536939547,0.000677665869238808,0.000183121874993049,0.000859221818562332,0.00979281472042203,0.00149554838048061,0.000701723788617713,0.0321427658386529,0.00058504619564701
DEL,MH,4,3,0.000240599098363109,0,0.00351899124660122,0.00196732967160642,5.3876564951343e-05,6.36542390566319e-07,0.000570059326854158,0.00506061162799597,0.000847114884576378,7.14806425241221e-05,0.0494399351254106,0.00131466272578109
DEL,MH,5+,1,0.000513496586977862,3.17353124890118e-10,0.000572636356302439,3.94973902473339e-10,0.365959136858583,6.21202467742832e-05,0.00852666559655816,0.0643660431721946,8.33119270929572e-05,0.000286810831244395,0.00015538708641286,0.00150958758604247
DEL,MH,5+,2,1.06514982795177e-08,1.22923260875699e-08,4.2683424161386e-05,0.00219361624469547,0.121383250085637,0.00111840999568813,0.0103732217470826,0.273680830677959,6.60583105376771e-08,0.00382334958213854,1.95067092675144e-06,0.00149619433195319
DEL,MH,5+,3,0,4.05906587896965e-09,6.46979954536266e-05,0.00531921646208502,0.0217522819944134,0.000401177951945488,0.00735170761859995,0.248503877818584,1.10859157601517e-05,0.000134700472997068,0.000409899482671215,4.20486421728583e-05
DEL,MH,5+,4,0.000343790827246266,2.41205689235358e-07,0.00082306455331087,0.000648549762261675,0.000159147789982999,0.00104545862050145,0.00145883368459181,0.142425805777311,1.6801155249091e-06,7.31648737564683e-05,0.00358573401230387,8.18101480035693e-07
DEL,MH,5+,5+,0.00232254829636076,0.000117134110616995,0.0015715525024046,2.05300594632222e-41,0.00032350692745353,0,0.00330990112590371,0.115755248591304,0,0.0072837800020352,0.000374039687291088,0.000766427629974942
