Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22,low confidence hdp.23,low confidence hdp.24
DEL,repeats,3,0,0.000202072550109912,9.19124893635886e-05,0.000752242783170799,0.0045726675494463,0.00158209532801703,0.000156094574948351,0.000976331185121732,0.000546765757725455,0.016933751169365,0.0124093108166711,0.00602765257666222,0.00255919178377343,0.000267835000413326,0.000573755321117898,0.0142858815676999,0.000765615363348291,4.70365657035494e-05,0.00269122798877108,0.000467484425654732,0.0317784966433615,0.000542138984721538,0.00047283453043028,0.00442987507752281,0.000363075247345012
DEL,repeats,3,1,0.0117774830085735,0.00503170812802776,0.0315220803975412,0.00195791332040021,0.000605822076762193,0.0513913331802994,0.0750009126574122,0.0441133524564885,0.00437174798608899,0.0062859836835115,0.00376280838253237,0.00576715903377942,0.035755972555179,0.019498426799926,0.00588707127718123,0.00928663079616909,0.0104900251994046,0.0228058371807067,0.0417179036372321,0.00563497860795158,0.0405125677673731,0.0318150091189517,0.00159475502790821,0.0192429881092856
DEL,repeats,3,2,0.00648320465651822,0.0013690674272306,0.0152639941860558,0.00174221973913929,0.000425951470115946,0.00434514244905247,0.0102115752127341,0.0039938463833856,0.000492053880511785,0.000898689280785989,0.000429549876625752,0.00134255823418161,0.00412994957427461,0.00341476957245974,0.00089579503272872,0.00209835321806569,0.00575849510863269,0.00473284922163191,0.00336385532373297,0.00109221190302271,0.0136274026614096,0.00974939769887195,0.000531585009302738,0.00326767722610511
DEL,repeats,3,3,0.00111065033145813,0.000448619348504525,0.00651239845917728,0.000136339197373752,4.92232653834762e-05,0.00121814982018517,0.00252572632672796,0.00152657727364944,0.000364785139995058,0.000728612939557489,0.00116366760362739,0.000712934811232673,0.00139042737868893,0.00299833425874514,0.000471316994344196,0.0012831146367226,0.000627154209380659,0.00201842099157831,0.00120936188375898,0.000806984590768375,0.00202069985214391,0.00114831243104496,0.000177195003100913,0.00117999455387129
DEL,repeats,3,4,1.6583575342477e-05,3.79551470914176e-06,6.01634853065628e-05,5.92278327408428e-05,0.000148130820970303,7.14158186038207e-06,2.97144273732701e-05,2.45635198978158e-05,0.00654877769165877,0.00486422545723935,0.00153011975826292,0.00134160063201743,8.26651235843598e-06,6.47788265778271e-05,0.0041511024719259,0.000106335467131707,5.22628507817216e-06,0.000672806997192771,6.0976229433226e-05,0.00697763400466103,0,0,0.000177195003100913,0.000181537623672506
DEL,repeats,3,5+,3.00600699774471e-05,4.20319876395535e-06,8.80538427334463e-05,0.000404652797896751,0.000144726329992771,1.47932767107914e-05,5.51839365503587e-05,1.18268799508002e-05,0.00793538396945639,0.00554521491634765,0.00240135368882024,0.000973402599889876,2.97594444903695e-05,7.40329446603739e-05,0.00189990515111418,0.000276472214542439,7.83942761725824e-06,0.000487205066932696,8.13016392443013e-05,0.0149848690389231,0.000123213405618531,0,0.000620182510853194,0
DEL,repeats,4,0,0.000110694429543351,6.40111648402934e-05,0.000394847774429164,0.00203544904002716,0.00036740131799194,0.000381054403550386,0.000304785126485827,0.000341159998580774,0.0128334504969655,0.00918343833214468,0.00334296584775126,0.00296952431112494,0.000398445895676614,0.000101795298908014,0.00641693696647502,0.000843594705911543,2.61314253908608e-05,0.00153121592464562,0.000335369261882743,0.00939163101325263,0.0003942828979793,0.000697993830635174,0.00150615752635776,0.00172460742488881
DEL,repeats,4,1,0.00980212837274547,0.0016550089172781,0.00344645131060774,0.00241985404249358,0.000459783599205165,0.00685387813400668,0.00559734913348485,0.0102857465172113,0.00212474272301483,0.00213358454675418,0.00201245330616896,0.00108304804768859,0.00772753575266595,0.0133629465111975,0.00346022787152074,0.00213379837377626,0.00667309499731282,0.0034800361923764,0.010660677445909,0.00405579324498243,0.00805815672745195,0.00351248508319636,0.000531585009302738,0.0030861396024326
DEL,repeats,4,2,0.00337968024620657,0.000239076896682177,0.00318348508343998,0.000518683047011926,7.34448001507055e-05,0.0031234218379371,0.00148996628685969,0.00340705118582667,0.000150519760418821,0.000174444019545939,0.000165024811359046,0.00045150942041129,0.00652227825080599,0.00438645197112715,0.00056206747151606,0.00287814664369821,0.00203302489540897,0.00136881423566805,0.000995945080742691,0.00043827611395179,0.000689995071463775,0.000247675230225385,0,0.00671689207588273
DEL,repeats,4,3,9.87901926157943e-05,6.03658495197671e-06,8.20773375705427e-05,0.000292501835183794,9.79855059470783e-05,2.04045196010916e-05,2.12245909809072e-05,1.27366399470156e-05,0.00503924138040749,0.00237491192945031,0.00401337914389739,0.000835507888247827,0.000152103827395222,0.000407181195632056,0.00062061616646565,0.000396985743958373,2.61314253908608e-05,0.000649606755910261,0,0.00359664683989008,7.39280433711188e-05,0,0.000354390006201825,0.000635381682853771
DEL,repeats,4,4,2.31346491233653e-05,4.44637872647574e-06,0.000110366128674953,0.000197991915794875,9.59995528768516e-05,1.07123727905731e-05,2.80164600947975e-05,1.72854399280926e-05,0.00509953828369426,0.00314283397386476,0.00783989195728527,0.00179263125134663,2.31462346036207e-05,3.70164723301869e-05,0.000925069380203515,0.000127602560558049,8.71047513028693e-06,0.00034800361923764,1.01627049055377e-05,0.0049949563463077,2.46426811237063e-05,2.25159300204895e-05,0.000265792504651369,9.07688118362531e-05
DEL,repeats,4,5+,0.000771641621973993,0.000101856642536849,0.00291653451949695,7.93543838871681e-05,3.86551579740555e-05,0.00236386359578647,0.00298842241011173,0.00358081534510381,0.00178042738044554,0.00135524322153428,0.000555138611740909,0.000634890234851931,0.00268661651649169,0.0036831389968536,0.000342509865455099,0.00300574920425625,0.000341450625107248,0.0012528130292555,0.00195123934186323,0.00194789383978573,0.000665352390340069,0.000630446040573706,0.000265792504651369,0.00190614504856131
DEL,repeats,5+,0,0.000311943416092237,3.1506109850068e-05,0.00224517377286412,0.016731286838939,0.00316844626975598,0.0007682301629811,0.00146789271223954,0.000460338558084992,0.0132411777119951,0.0134482920299185,0.0181084395023289,0.0170683009743602,0.00112424568074729,0.000888395335924487,0.0141980585252755,0.00209835321806569,0.000116720366745845,0.00185601930260075,0.00065041311395441,0.0301923545166788,0.000961064563824544,0.000990700920901538,0.00416408257287145,0.00108922574203504
DEL,repeats,5+,1,0.00805920583466333,0.00143523860232622,0.0243323446865682,0.00565592460496945,0.00010138999692461,0.0312627847068126,0.005928452752787,0.0404379220717782,0.000210371668109379,0.000162446059830563,0.000602461903233576,0.000518541571903953,0.0305001239976854,0.00480288728484176,0.000474244429091676,0.0204234987204299,0.00639784398319575,0.00245922557594599,0.00573176556672324,0.000563497860795158,0.00290783637259734,0.00283700718258168,0.000974572517055019,0.0123445584097304
DEL,repeats,5+,2,0.00149783750926228,0.000250956953086482,0.0026328497410978,0.000653203580125467,6.86572347135518e-05,0.00228122529140205,0.00350715141368511,0.00241359326995945,0.000401942272278788,0.00030778976480368,0.00117276823660675,0.000500825931866606,0.00249483342977598,0.0029890801406626,0.000380566517172332,0.00180770294123902,0.0010078019725742,0.00433844511982925,0.00370938729052125,0.000946119865038784,0.00135534746180384,0.00238668858217189,0.00070878001240365,0.00181537623672506
DEL,repeats,5+,3,0.000592816025109405,6.52318328874545e-05,0.0013431199269432,4.38904308130708e-05,5.58549301001261e-05,0.000976866375902262,0.00189238453185769,0.00145106719396356,0.000209259179118849,9.24579614908644e-05,0.000398607724495931,0.000195350841492902,0.00116557824253947,0.00483990375717194,0.0015544678509116,0.000645101833932356,0.000276122061630096,0.00143841495951558,0.00138212786715312,0.000633065497930363,0.000418925579103006,0.000315223020286853,0.000354390006201825,0.000907688118362531
DEL,repeats,5+,4,0.000450975919076345,4.18269535535069e-05,0.000996881061172319,7.58989217927689e-05,7.35157270460707e-05,0.00087943479480705,0.00208170788340738,0.000860632956419767,0.000184005679033799,3.85723880323299e-05,0.000169878482281371,0.000102942232649446,0.000957262131106886,0.00320192485656117,0.000439115212121922,0.000850683737053657,0.000124559794363103,0.000904809410017864,0.000945131556215002,9.73946919892866e-05,0.000221784130113356,9.0063720081958e-05,0.000177195003100913,0.000998456930198784
DEL,repeats,5+,5+,0.000136412073471752,2.90528531693476e-05,0.00160329711836827,4.81946028955681e-05,3.15270049898489e-05,0.000834544851684648,0.000406663163194182,0.000558592637676255,0.000658704731293303,0.00026216594430705,0.000358564939386751,0.00015082234085849,0.000950648921220137,0.000388672959466963,0.000611833862223211,0.00124058044986992,5.13918032686929e-05,0.00113681182284296,0.000182928688299678,0.00089046575533062,0.000517496303597832,0.000585414180532727,0.000354390006201825,0.000544612871017518
INS,repeats,2,0,0.001350344762424,0.000475075897956376,0.00763398926141552,0.00232516225667864,0.00279987465799051,0.00301833856199148,0.00425510599985228,0.00259827454919118,0.0124068109690969,0.00512770696730467,0.0023776920430739,0.00275023341552752,0.00321897991237497,0.00347954839903757,0.00449946720687596,0.00540184173029072,0.000958152264331562,0.00290003016031367,0.00248986270185673,0.00827854881908936,0.0031542631838344,0.00267939567243825,0.00593603260388057,0.00181537623672506
INS,repeats,2,1,0.00177889729181605,0.000104526853890014,0.00261651396031919,0.000317235669122652,0.00495147749234273,0.00131354094932027,0.00157741160170102,0.00144015007400898,0.0200778675544032,0.0139414713213769,0.0213458380075196,0.00670417275143042,0.0013557080267835,0.0022580048121414,0.0125294207192122,0.00571375910054373,0.00110535929403341,0.00269122798877108,0.00134147704753097,0.0255869769383283,0.00128141941843273,0.00101321685092203,0.0117834677062107,0.00254152673141509
INS,repeats,2,2,0.00457938774637746,0.000639839859033058,0.005434635361467,0.00104403452964462,0.00152173654006121,0.00577958017700921,0.0107506798236491,0.00371455006454747,0.0056386504485055,0.00525184375225455,0.00649178485860953,0.00217327811160853,0.0051649169215508,0.0063760873588747,0.00146371737373974,0.0067771137718608,0.00334656454505624,0.00716887455629539,0.00732731023689265,0.0125430449754774,0.00598817151306062,0.00497602053452818,0.0034553025604678,0.00344921484977762
INS,repeats,2,3,0.00116365787702234,0.000498735877839242,0.00552069703581281,0.00135399554172643,0.00131785717933383,0.00311883082102686,0.00316331303979441,0.00469254206047903,0.000761164967321192,0.000965151662893536,0.002920696477509,0.0015082234085849,0.00340745639414731,0.0031093836757357,0.00376468108525861,0.00527423916973267,0.000641090969589118,0.00566085887293228,0.00167684630941371,0.00123134717729312,0.00248891079349433,0.000833089410758111,0.00336670505891734,0.00326767722610511
INS,repeats,2,4,0.0107534191551451,0.00225492911658134,0.0141069427865176,0.000202781065013428,0.000644654551974662,0.0226525875481419,0.00976925473669197,0.0175993071267869,0.000207924192330212,0.000544486356030719,0.00127530203484086,0.000599458954777238,0.018736876911631,0.0120673699796409,0.00243855314465041,0.0126042973706784,0.00808854720598444,0.00737767672783797,0.00828260449801319,6.26108734216842e-05,0.0123706259241005,0.010672550829712,0.00168335252945867,0.0118907143505492
INS,repeats,2,5+,0.0502851439091223,0.0175070142458851,0.0120625795871271,0.00126451726012409,0.00018735339410728,0.0955824215063637,0.0244787452700999,0.172804362481134,0.000964305456992121,0.00475819085712319,0.00237405178988216,0.00120370592037538,0.0565826237910226,0.434490098093652,0.00176524315273013,0.00566413588254893,0.0289997848512643,0.0146625524905459,0.100133131434263,0.00211485616891022,0.131641202562839,0.110102897800194,0.000177195003100913,0.0185168376145956
INS,repeats,3,0,0.000168119270571251,7.81609008947885e-05,0.00174035830343753,0.0010568258016081,0.000600821730638944,0.000695794118397225,0.000592590580186929,0.000725078716983673,0.00330164482609739,0.00273621890930021,0.00407647686588761,0.00183668095089895,0.000525750185996528,0.000777345918933926,0.00162179885010363,0.00250242799316617,6.01022783989798e-05,0.00139201447695056,0.000223579507921828,0.00290792723225156,0.00101034992607196,0.000720509760655664,0.00106317001860548,0.000181537623672506
INS,repeats,3,1,0.00228621244540803,0.000783490077481499,0.00671878710413622,0.00072073664632127,0.000306546041768565,0.00374167878185018,0.018960351615064,0.00147290143387273,0.00654766520266824,0.00505145677595563,0.00211134685121132,0.00271001412463192,0.00312308836901711,0.0103646122524523,0.00248831953535756,0.00126893657443837,0.000970346929513964,0.0285826972600515,0.00908545818555067,0.00609412501304393,0.00682602267126663,0.00567401436516335,0.000442987507752281,0.00789688662975402
INS,repeats,3,2,0.000578179054547535,0.00014991806277654,0.00241450808581305,0.00078184376546433,7.68138276805544e-05,0.001401790496595,0.00238224809169703,0.00102620927573097,0.000956406785159352,0.00106150369902887,0.000297287343992399,0.00177204280481674,0.00182359262627098,0.00131408476772164,0.000837246337779131,0.00108462176474341,0.000196856737944485,0.00201842099157831,0.000416670901127044,0.00265748373856482,0.000911779201577131,0.00047283453043028,0.000354390006201825,0.00145230098938005
INS,repeats,3,3,0.000294648581310692,9.14261294385478e-05,0.00175828781892624,0.000200234935049134,1.55329900849874e-05,0.00115285535746168,0.000549292414585879,0.00125455903478103,4.80595243909318e-05,2.67849188382754e-05,7.15916461042921e-05,0.000131670297574873,0.00151773166900885,0.000684804738108458,0.000216630171313481,0.00108462176474341,0.000188146262814198,0.000556805790780224,0.000518297950182421,0.000111308219416328,0.00155248891079349,0.0010807646409835,0,0.000363075247345012
