Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22
INS,repeats,4,4,0.000291147421123153,0.00156009715190945,0.00141254579044871,0.000111129508209231,0.00698179169536632,0.00334501304878279,4.76716655449203e-05,0.000102112141367677,0.00271387686344123,0.000426288198206669,6.00199187599548e-05,0.000942233883191363,0.00074677607089763,0.00155107612028514,0.000132110717304373,0.00495348341737093,7.42923774052772e-05,0.000476121029107723,0.00835532102022867,0.000136580924197587,0.00733251860904344,0.00154467418408103
INS,repeats,4,5+,0.00167786242973857,0.00650810037744844,0.0145238617531037,0.000493209108913338,0.00531353594440806,0.0079174735186467,0.000669366629465998,0.00106013273798151,0.00777890484902277,0.00058603216969739,0.000694997003211066,0.00302613967753087,0.00422558476330963,0.0204627758058249,0.000654161132458751,0.00450370475581753,0.000340957732065279,0.00183156467954052,0.00234535326883612,0.00122922831777828,0.00655482724141762,0.00273627998322925
INS,repeats,5+,0,8.02781587044456e-06,4.14565407048199e-05,2.18095041254199e-05,0.00268491314275097,5.99441049496865e-05,0.000319149795717198,0.00413896812011051,0.00451248864648552,8.28699259151919e-05,0.000614329673218604,0.00461031506811279,0.000997190139783898,0.000230486441635071,9.79627023337981e-06,0.000329566520587253,4.1426981985181e-05,0.000277489409646201,0.00103802963102765,7.32922896511287e-05,0.00106988390621443,0,2.20667740583004e-05
INS,repeats,5+,1,0.000704421990817141,0.00193446386525272,0.00170164851955311,0.0051625258459378,0.00516084812991358,0.00319755776341978,0.00462817021177386,0.00390240029851465,0.00624784900465521,0.00306160731645646,0.00609735062542719,0.00447450295611477,0.00265289894321967,0.000969830753104601,0.000931877747867406,0.00271050824988756,0.000748335801545872,0.0040277265435329,0.00872178246848432,0.00268609150921921,0.00266637040328852,0.00178740869872233
INS,repeats,5+,2,0.000191171663945022,0.000292397017183553,0.000333228935125601,0.000162727514200655,0.000918954439087176,0.0012772724946741,8.28885716231497e-05,0.000158727325764941,0.0027478399478327,4.56411347116347e-06,0.000126771043362148,0.000513220525275446,0.000818226867804501,0.000602470619352858,0.000152708624841077,0.00076344009658405,8.41324273927312e-05,0.000621959902888468,0.000952799765464673,0.000773958570452993,0.000888790134429508,0.000353068384932807
INS,repeats,5+,3,0.00016688848900307,0.000470906470585091,0.00090306563012349,6.26806762923998e-05,0.000791714593675105,0.00282184977605649,0.000148107336712275,0.00024947741892886,0.00217680728893075,3.65129077693078e-06,0.000257749090375694,0.000366079580205111,0.000688386172350078,0.000834315681542847,0.000100858719662478,0.00073976753544966,5.75642924266055e-05,0.00036459718445186,0.000732922896511287,0.000637377646255406,0.000888790134429508,0.000375135158991107
INS,repeats,5+,4,9.90973645302098e-05,0.000483118068542389,0.000417930962775488,0.000110645019890062,0.000446187724578327,0.00173310458686934,0.000239247953400794,0.000101819556435391,0.00179596790262104,0.00041989843934704,7.79698010059226e-05,0.000300486628788215,0.000459436306992575,0.000398381656157446,6.179372261011e-05,0.000733849395166063,3.2472164958598e-05,0.000317414019405149,0.000146584579302257,0.00025039836102891,0.000333296300411065,0.000397201933049408
INS,repeats,5+,5+,9.83208735815834e-05,0.000718649919272428,0.00154035962857907,0.000149525207503319,0.000548545111332037,0.00113116383292172,0.000378888507815515,0.000496077752690245,0.00100259025123626,4.47283120174021e-05,0.000635538018271297,0.000522084437629081,0.000305778679235861,0.00067267722269208,0.000299024795619038,0.00136709040551097,0.000149076757309927,0.000862165106762634,0.000879507475813544,0.000887776007284316,0.000666592600822131,0.000419268707107708
DEL,MH,2,1,0.000818374585070547,0.0012964209745568,0.00362950724468615,0.00165616275803696,0.00233555805134156,0.00343995001333157,0.0214035654970032,0.030611113370517,0.00619894216313149,0.207329418541072,0.0402113823007991,0.00614446404353954,0.00234020567073475,0.00209150369482659,0.0160372466990078,0.00289397059867907,0.0112437331181642,0.00818413444628411,0.00337144532395192,0.0128613703619395,0.00222197533607377,0.000860604188273716
DEL,MH,3,1,4.65751906796825e-05,0.000118552079739953,0.000418184561660667,0.00119898746786177,0.000322340941710579,0.000357528568619899,0.00876459216184561,0.0136577671107813,0.000675638958827685,0.00605657857623393,0.0159333251623974,0.00179582864284638,0.000441765679800552,8.81664321004183e-05,0.0012117251812971,0.000142035366806335,0.00093775676380436,0.00192164163099333,7.32922896511287e-05,0.00632824948782153,0.000222197533607377,4.41335481166008e-05
DEL,MH,3,2,0.00231378813632373,0.00998237861173733,0.0151251447098639,0.00598203783781099,0.0354620276715561,0.0104942377975702,0.00606687899066139,0.00977165404016391,0.0160640860760411,0.102299126519964,0.0111090138418834,0.00582359041633796,0.0043815472554827,0.0109195758868074,0.00086582238921522,0.0316147053949767,0.000607131084225908,0.00625391405800956,0.034740545294635,0.00714773503300706,0.0478835684923897,0.0054284264183419
DEL,MH,4,1,0.000162150059985862,0.000994485284290717,0.00146022238086241,0.00321355046000349,0.0015116093634954,0.00123418053913423,0.00709083814395861,0.0100839884553788,0.00133542847827268,0.0133253856904089,0.00941415230418992,0.00482374110284798,0.00185925729585624,0.000943707365815589,0.00124368745161267,0.00166299741969084,0.000578594939262291,0.00572632048521451,0.00131926121372032,0.0111313453221033,0.00122208643484057,0.000926804510448618
DEL,MH,4,2,0.000372742149782487,0.00360876304269416,0.00439258629019067,0.00254174684443674,0.00319456838547905,0.00181524862711723,0.00454755171946237,0.00824314158974853,0.00103383628887641,0.0459587970092277,0.00398908086225625,0.00931863105737611,0.00430779159415947,0.00363768167999504,0.000985858471067043,0.00449778661553393,0.000623367166705207,0.00682869079585131,0.00498387569627675,0.00516731163214204,0.00299966670369959,0.00278041353134585
DEL,MH,4,3,0.000451701700498058,0.00343072528191758,0.00513765981484745,0.00422982527049891,0.00285017253723038,0.0028413758184105,0.00307049700625622,0.00331225649009459,0.0012367091129748,0.00065723233984754,0.00292302613699182,0.0030740048042405,0.00308006714838333,0.00454873481169936,0.000188222258525048,0.00388230002603982,0.000145632739814318,0.00166427891255673,0.0025652301377895,0.00232187571135898,0.0028885679368959,0.00130193966943972
DEL,MH,5+,1,0.000225314847310738,0.00122210318097976,0.00552997729021983,0.0773245174223816,0.00456366912211293,0.00280905685175559,0.00706378125270339,0.00974166408460464,0.00064575144456319,0.00601550155499346,0.00817701276376861,0.00617371495430653,0.00651661999316224,0.00575857418552177,0.00184599867889283,0.00402433539284615,0.00149617960059237,0.00615954772791613,0.00366461448255644,0.00890052356020943,0.00622153094100656,4.41335481166008e-05
DEL,MH,5+,2,6.0388985036086e-05,0.00058065362132579,0.00118912517260574,0.585358968902269,0.00203074793277664,0.00267978098513597,0.00639260469513755,0.00958352192870427,0.000598203126415129,0.0038110347484215,0.0147556446069158,0.00174796351613675,0.00249155843407512,0.0014727059584181,0.00231335809817389,0.000940984305091968,0.00204279437739544,0.00219187248535177,0.000366461448255644,0.00735260641930344,0.00166648150205533,0.00055166935145751
DEL,MH,5+,3,3.61975216234998e-05,0.000293183171558486,0.000495025023869995,0.031801086537729,0.000568337976173915,0.00135537666409013,0.00610792447875605,0.00756366184867059,0.000435180321336062,0.00256320612540541,0.00431862948161582,0.00190751393850218,0.00101260376691674,0.000215517945134356,0.000585974955785526,0.000650995431195701,0.00067502742913934,0.00208892739797713,0.000659630606860158,0.00466651491008423,0.000555493834018443,0.000132400644349803
DEL,MH,5+,4,0.000188840153065157,0.00304362286770039,0.0041630792991034,0.0222162724365027,0.00190633563948484,0.00143617408072739,0.00138956462946477,0.00285767703363352,0.000907040773814915,0.00437424635076307,0.0048590892173655,0.00321494101066329,0.00115627364886927,0.0020866055597099,0.00185097058760858,0.00223705702719977,0.000923488691322552,0.00793535048512872,0.00124596892406919,0.00612337810152515,0.00311076547050328,0.00108127192885672
DEL,MH,5+,5+,0.00172383436235843,0.00948526699532112,0.0270014341016957,0.0407495252317277,0.0194648687959265,0.00916444698208183,0.000523069220853562,0.00223612910914813,0.00160985020015578,0.00177909143105952,0.00173777297493776,0.00751571128464682,0.0053818584121789,0.0314003115213934,0.000541938050017402,0.0294605023317473,0.000284377444637419,0.00206748050477408,0.0104075051304603,0.000933302982016845,0.0166648150205533,0.00586976189950791
