Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22
DEL,repeats,3,3,0.000742074407325482,0.000880005591362789,0.00112452397312982,0.00049903025457932,0.000141821467330784,0.00071901816760358,0.000727319537481684,0.000706068046784941,5.35669244908822e-05,0.00210614350119466,0.000439704163745222,0.00154572977621784,0.00100482666739987,0.00088893349487071,0.000995367069566652,0.00205721200712629,0.000954315349401904,8.15088926201849e-06,0.00672116257947321,0.000857025133910177,0.000770575150937401,0.00162636886045755
DEL,repeats,3,4,0.00643610075174694,0.00550699919854589,3.48524191545613e-05,4.0018485479902e-06,5.83970747832642e-05,0.00516544196156527,0.00666503508564721,0.00649586556944129,0.000153284355449303,9.11622378581446e-05,5.52661383186247e-05,2.78928681422769e-05,0.000209963781247735,0.00793922753590981,1.95718244015915e-05,8.06749806716192e-05,0.000654156924977892,0.000114112449668259,0.000153706420736394,0,0.00594216714331109,0.00032527377209151
DEL,repeats,3,5+,0.00828237602570301,0.00993702701240553,6.37957939312692e-05,5.12226239940418e-06,0.00041390416473934,0.00614873867173203,0.00928906755825056,0.00967961334528905,0.000155920522993145,0.000139566965924416,0.000129198696824458,3.83526936956307e-05,0.000323694162756924,0.011674659899302,2.23677993161045e-05,0.000289085347406636,0.00115352363108241,0.000823239815463867,0.000209599664640537,4.94437577255872e-05,0.0138226882745472,0.00010842459069717
DEL,repeats,4,0,0.0119818858163985,0.00598382667198054,0.000165234389084419,3.60892563482072e-05,0.00200629705191604,0.00982451720898791,0.00990361692465376,0.014360209564713,0.000406110397354103,0.000673632465588944,0.00478559642624336,0.000713592543306583,0.00095233572208794,0.0103230986501115,0.000685013854055702,0.00146559548220108,0.00319002451069466,0.00118187894299268,0.00100607839027458,0.000131850020601566,0.00799968223705116,0.00021684918139434
DEL,repeats,4,1,0.00245294946396986,0.0029063168749871,0.0102369816776401,0.00175075038485762,0.00236767364377635,0.00223196685502433,0.00253798698337914,0.00246647700677495,0.000493385117505587,0.00828070439635943,0.00210124113648159,0.0109247066890584,0.00661635867812802,0.00244647879582966,0.00914283797045773,0.00514975293287169,0.00133254188421422,0.000399393573838906,0.00392650038426605,0.00834775442933663,0.00301874801398157,0.0121435541580831
DEL,repeats,4,2,0.000151764908584291,0.00029665220675514,0.00373763470911389,0.0002761742337218,0.000524411690438894,0.000162695955393259,0.000167225222870092,0.000163394999486981,7.73275812860505e-05,0.00116305804937013,0.000234824693835463,0.00501722965709205,0.00395306809575348,0.000506118586595743,0.00227312760549912,0.00263538270193956,0.000388994550038294,2.44526677860555e-05,0.00299028854887166,0.00277709105892048,0.000293930727677153,0.000975821316274531
DEL,repeats,4,3,0.00342496417264664,0.00194391441598512,9.38881495592263e-05,7.43570951852749e-06,0.000304111705261621,0.00253538570166162,0.00358879792440178,0.00465034886924664,9.77139436251001e-05,0.000127465783907848,0.000155196339441689,7.67053873912614e-05,0.000559903416660626,0.00409196160380808,2.23677993161045e-05,0.000423543648526001,0.00053301675368569,0.000505355134245146,0.000153706420736394,4.94437577255872e-05,0.00196218620908802,0
DEL,repeats,4,4,0.00403195400210635,0.00372699789581238,5.29625459052046e-05,4.68135880046813e-06,0.000187079200287814,0.00309382247653065,0.00440899571426023,0.00449278587518599,9.74327524204236e-05,0.000114826771579433,0.000313776320004927,3.95148965348922e-05,0.000329943084817869,0.00543396442832257,1.95718244015915e-05,0.000100843725839524,0.00197996879967588,5.70562248341294e-05,0.000321386152448823,3.29625051503914e-05,0.00282014617095647,0.00010842459069717
DEL,repeats,4,5+,0.0019169754748454,0.00227003810656988,0.00101318225730638,0.000104792411264773,7.86274899760378e-05,0.00150427312995141,0.00191163557153061,0.00226752983861556,4.58693152628618e-05,0.00136501333146885,7.97411424311586e-05,0.00376669940204664,0.00163471801114308,0.00187584084267072,0.00270929969216316,0.0050421862919762,0.00127331780047137,5.70562248341294e-05,0.00342346118912876,0.000824062628759786,0.00177152843978392,0.000975821316274531
DEL,repeats,5+,0,0.0161751255053759,0.024506654258898,0.000580782463619573,2.06887529924289e-05,0.0155210784390402,0.014050516651178,0.0203257104247172,0.0124839842257762,0.00307233025119654,0.00131284379121965,0.207889782627563,0.000768216076751876,0.00297323711659739,0.031348287488739,0.000693401778799241,0.0016740058489361,0.0175572488259498,0.00656146585592488,0.00322783483546426,0.000181293778327153,0.0220527486495075,0.000542122953485851
DEL,repeats,5+,1,0.000133518520614913,0.000861160279989664,0.00720837758049473,0.00168993421726085,0.00582972634564662,0.0001650779726175,0.000342244528383905,0.000186723021192322,0.000106430870970073,0.00223844975790913,0.0003491917637438,0.0329182332192438,0.00586398846199031,0.000991208638904222,0.0277612349262002,0.0374130222864634,0.000472446668039589,0.000619467583913405,0.0155103751833997,0.00725175113308612,0.000643469971401335,0.00271061476742925
DEL,repeats,5+,2,0.000451716467034328,0.00061382290673429,0.0014371014780435,0.000277743331823896,0.000677793395022692,0.000346788276028825,0.000564723437699797,0.000508109354121544,7.33206066194097e-05,0.00162962584489781,0.00042210922991317,0.00203269276586843,0.000979830979156096,0.000706845504792355,0.00191524281644145,0.00176140374466369,0.000589548833622051,0.000154866895978351,0.00166282400614826,0.00108776266996292,0.000651414045122339,0.00151794426976038
DEL,repeats,5+,3,0.000172366452419311,0.000736610971335195,0.000617659277607288,7.82240791030023e-05,4.30827398656122e-05,0.000116643622391263,0.000360465230124061,0.000224482785139101,5.87338128768138e-05,0.000586235039913732,4.6017519253059e-05,0.00186301115133624,0.000448672603975814,0.000972569710785965,0.00169156482328041,0.00240680359003664,0.00016690423600259,4.89053355721109e-05,0.00185845035981276,0.000675731355583024,0.000619637750238322,0.00433698362788681
DEL,repeats,5+,4,6.25421352104087e-05,0.00010062574359357,0.000536519344159542,5.01359263001935e-05,7.24600438127033e-05,3.17602296565491e-05,5.07872481945607e-05,0.000191961941321063,7.05789923738133e-05,0.000306563277753053,9.81819865435976e-05,0.000468367744222399,0.000167471111233312,0.000140508842737628,0.000531235233757483,0.000847087297052002,0.000333808472005179,9.78106711442218e-05,0.00138335778662754,0.000337865677791512,0.000119161105815062,0.00238534099533774
DEL,repeats,5+,5+,0.000579544372638831,0.00116896703241737,6.60937556337677e-05,3.2313046700849e-05,4.50789664015708e-05,0.000320962194544947,0.000869402558275262,0.000832032774157139,2.92438852863609e-05,0.000872629680972505,5.47585921503925e-05,0.00031030815808283,0.00019246679947709,0.00176496311642878,0.000341108939570594,0.00129079969074591,0.000253048357810378,1.6301778524037e-05,0.00268287570739887,1.64812525751957e-05,0.00110422624721957,0.00010842459069717
INS,repeats,2,0,0.00722111729868964,0.00426329671012233,0.00128685855339919,0.000497326291846961,0.002375390400087,0.00503649542915969,0.0060082616092861,0.0123870477288029,0.00289131341318601,0.00355021788850509,0.00207648416227559,0.00342617397014301,0.00402805516048482,0.00274183411831896,0.00252196937289079,0.00490100507580087,0.00346999290656997,0.00458079976525439,0.0101027038356739,0.0011372064276885,0.00712583412774071,0.000975821316274531
INS,repeats,2,1,0.0187587041750328,0.0185959192151403,0.00197991286019797,0.000138907975620095,0.000281378558292422,0.0147738391656955,0.0197040177150181,0.0213088628096836,0.00500924556680976,0.00139056027128161,0.00155027157385612,0.00124123263233132,0.00252581429703376,0.0217181746276396,0.00116871751426646,0.00276311808800296,0.00482945482884913,0.0103597802520255,0.00292042199399148,0.0015327564894932,0.0252065459167461,0.00227691640464057
INS,repeats,2,2,0.00697834807485887,0.00834817939761872,0.00475946167949157,0.000735738429095179,0.00101578136254379,0.00544431349386012,0.00795216793665845,0.00702147093984184,0.00160908151986096,0.00455622948681576,0.000463784409726908,0.00390732594559729,0.00312071167723568,0.00880952210266226,0.00623502405936414,0.00543883828027833,0.00275257389213948,0.00408359552027126,0.00623209669531195,0.00417799752781211,0.0105179536066095,0.0107340344790198
INS,repeats,2,3,0.00100878063413604,0.00173432637361112,0.00137013230842782,0.000499362229053813,0.00135335220810215,0.00101255791122665,0.00146370505724155,0.000805739325963831,0.00131709960270495,0.00290939307193884,0.000292910533088711,0.00291945353222498,0.0022846059054813,0.00213439623015731,0.0029106098860081,0.00373794077111836,0.000753761065818147,0.00264088812089399,0.00838398658562146,0.00117840955912649,0.00212901175722911,0.00151794426976038
INS,repeats,2,4,6.68730726076647e-05,0.000352072686307258,0.00806174207272972,0.00258021454488428,0.000195034312005738,0.000376901988516337,8.95210289230273e-05,0.000153773837992688,0.000647548195469504,0.0143826581994248,0.000676107890104074,0.0154747308047674,0.00317945154460856,0.000276716394371044,0.020648274743679,0.0120340179501832,0.00101623143695125,0.00132044406044699,0.00831412003074128,0.00523279769262464,0.000150937400699078,0.00867396725577361
INS,repeats,2,5+,0.000646414410251824,0.00389422801869819,0.0329564366098784,0.0184532031650353,0.00116207199376105,0.00445906938013811,0.00128949917591256,0.000665013364518198,0.000201649242653669,0.170322523392257,0.00509801928979967,0.100036609389437,0.0050428801031822,0.00510085332836295,0.121199920594312,0.0441157685972638,0.00159501225534733,0.000252677567122573,0.0111227555369245,0.0307952204367532,0.0028757546870035,0.200151794426976
INS,repeats,3,0,0.00352458787276222,0.00226845298692168,0.000291731709469577,6.78446896739311e-05,0.00108058423889767,0.00284825739559932,0.00349414492834901,0.00330239778454964,0.000592294123750562,0.0010651729326139,0.000540254699073903,0.000629913938879753,0.000882347795005362,0.00352753662668856,0.000327129064998029,0.00295808262462604,0.00183863859983498,0.00177689385912003,0.00201215678054915,0.000206015657189946,0.00259771210676835,0.000867396725577361
INS,repeats,3,1,0.00655041079108138,0.0068432550619842,0.00223668272376525,0.000810531240778226,0.000721114490295583,0.00537704867062962,0.00628558009819006,0.00759284272570668,0.000332824939635278,0.0067516528197771,0.000930501308425825,0.00401308640397008,0.00264204424736733,0.00970275688863718,0.00412406299890677,0.00118323304985042,0.0012827398137941,0.00053795869129322,0.00816041361000489,0.00170580964153276,0.00676040673657452,0.0117098557952944
INS,repeats,3,2,0.00144383498041988,0.00120113909046246,0.000672865071841122,0.000195366978239148,0.000782848540780748,0.00117157636634389,0.00132523068192248,0.0011499264936672,8.35489366895191e-05,0.0010651729326139,0.000287158343182079,0.00139929221847089,0.00154848288670204,0.000437775850162135,0.00122743298747124,0.00135802884130559,0.00186017463028693,0.00010596156040624,0.00275274226227905,0.000560362587556654,0.00278042580235145,0.000867396725577361
INS,repeats,3,3,2.8155645574172e-05,9.60171549867468e-05,0.000220932603683075,8.36031030100222e-05,0.000196732594282599,2.56505644252498e-05,4.45904348592313e-05,5.05440470282374e-05,1.68011744794237e-05,0.00115418384922465,4.57919431782891e-05,0.00108201084335249,0.000381184245717614,7.07323426026157e-05,0.00101773486888276,0.00260176812665972,0.000122486173195449,8.15088926201849e-06,0.00392650038426605,0.000156571899464359,9.53288846520496e-05,0.00010842459069717
INS,repeats,3,4,2.86898046364825e-05,0.000118678495142592,0.000567596540517141,0.000130554149195548,0.000159519356321223,3.68669402671152e-05,3.17827013308418e-05,9.66399543245243e-05,2.73809935553788e-05,0.000951959651970005,0.000105344026917542,0.00155851400744972,0.000758619138198661,0.000128082890658791,0.00112677789054877,0.00136475175636156,0.000180364255035057,4.07544463100924e-05,0.00177461049395654,0.000412031314379893,3.97203686050207e-05,0.00010842459069717
INS,repeats,3,5+,7.87277617973506e-05,0.00023368773184026,0.00425139328974392,0.0017888574235586,8.08024830674553e-05,0.000238912148613804,6.07258127801008e-05,8.27353990142791e-05,0.000108118018198132,0.0103908816248929,0.000418725588791621,0.00651298471122165,0.00152223741404608,0.000119480308450364,0.012190450627277,0.0079666543413224,0.000737609042979187,0.00016301778524037,0.0163348005309858,0.00426864441697569,0.00027009850651414,0.00693917380461889
INS,repeats,4,0,0.00284293110437659,0.00139514012296243,8.69395510778617e-05,6.73804441197573e-06,0.00129805375361351,0.00272349819873529,0.00186626129154782,0.00287435494560321,0.000106184828665981,0.000211636227711976,0.000754100817955765,0.000373067111402953,0.00044242368191487,0.00246368396024651,0.00035508881414316,0.000927762277723621,0.00105257348833891,3.2603557048074e-05,0.000279466219520715,6.59250103007829e-05,0.00125516364791865,0.00010842459069717
INS,repeats,4,1,0.00372807212555579,0.00413824838231935,0.00455598264207271,0.00113079064729247,0.000612752163261536,0.00391203285612474,0.00357573876885262,0.00294252680564325,0.000304319181261193,0.00695549050796728,0.0010611098557176,0.00302288958491926,0.00255830869175067,0.00631811871085526,0.00449033571270799,0.00220511613835759,0.00266508376842845,0.00103516293627635,0.00563124432334242,0.00328800988875155,0.00297902764537655,0.00932451479995663
INS,repeats,4,2,0.000329460811648018,0.000617756351787247,0.000257262283932099,3.87424585935694e-05,0.000266838878448425,0.000200056015015568,0.000333932812168021,0.000585441087091083,5.02980767365174e-05,0.000335606114592815,5.98340538327152e-05,0.000758918454037783,0.00081610922115935,0.000396196702821408,0.000164962519956271,0.000342868667854382,0.000452256639490888,8.15088926201849e-06,0.000880318591490254,9.88875154511743e-05,0.000428979980934223,0
