Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,4,3,0,0,0.00393254,7.02e-06,7.266e-05,0.00011275,0.00238288,1.3e-06,0.00387457,0
DEL,repeats,4,4,0,8e-08,0.0046161,8.746e-05,0.00031383,9.71e-06,0.00362648,0,0.00017808,0
DEL,repeats,4,5+,0.00014532,3.676e-05,0.00179799,2.03e-06,8.835e-05,8.557e-05,0.00082063,0,0.00068047,5.861e-05
DEL,repeats,5+,0,0,0,0.00460062,0.29608925,0.00105864,0.01471666,0.02478696,3.582e-05,0.00226603,0.0007548
DEL,repeats,5+,1,0.00324095,1e-07,0.00021495,0,0,0.00742853,0.00074183,0.00014844,0.01178664,0.00026431
DEL,repeats,5+,2,0.00040803,9.652e-05,0.00033647,0.00028635,1.806e-05,0.00044737,0.00028291,5.423e-05,0.00303903,1.7e-07
DEL,repeats,5+,3,0.0001074,6.65e-06,0.00037731,1.172e-05,1.56e-05,0.00017893,6.452e-05,0.00010199,0.00099547,0.00010629
DEL,repeats,5+,4,6.372e-05,6e-07,0.00013413,4.09e-06,3.946e-05,9.231e-05,2.561e-05,6.312e-05,0.00015496,2.04e-05
DEL,repeats,5+,5+,1.513e-05,2.492e-05,0.00065268,6.5e-07,5.85e-06,0,0.00056869,4.064e-05,0.00016741,1.02e-06
INS,repeats,2,0,0.00020922,0.00057004,0.00542829,0.00182023,0.00218575,0.00194104,0.01024333,0.00089005,0.00092562,0.02568858
INS,repeats,2,1,0.00019815,2.88e-06,0.02277647,0.00124392,0.00310605,5.983e-05,0.01094788,0.0010398,0.00028917,1.3e-07
INS,repeats,2,2,0.00094258,0.00022538,0.00930875,0.0003849,0.00133523,0.00036141,0.00384282,0.00036364,4.256e-05,0.00099621
INS,repeats,2,3,0.00045406,0.00041801,0.0016618,0.00043986,0.00089654,0.0003652,0.00100239,0.00038329,0.00024666,0.00099216
INS,repeats,2,4,0.0020612,0.00251141,0.00205172,0.00065461,0.00024589,5.032e-05,1.876e-05,0.00013425,0.00032872,0.00357979
INS,repeats,2,5+,0.01491979,0.01582981,0.01839952,0.00638104,1.134e-05,3.108e-05,0.00073634,0.00024836,0.00194108,0.00034327
INS,repeats,3,0,0,4.694e-05,0.00421595,0.00040774,0.00031586,0.00100812,0.00269427,0.00045631,0.00019853,0.00810137
INS,repeats,3,1,0.0010106,0.00035767,0.00712714,0.00047325,0.00034191,7.402e-05,0.00561498,0.00068919,0.0005411,0.00296588
INS,repeats,3,2,0.00016966,3.844e-05,0.0017433,1.752e-05,0.00015374,0.00081201,0.00073598,4.61e-06,0.00116813,0.00034201
INS,repeats,3,3,1.042e-05,0.0001539,3.919e-05,4.355e-05,3.16e-06,0.00030285,5.485e-05,2.332e-05,2.489e-05,0.00033552
INS,repeats,3,4,0.00010688,9.966e-05,0.00012826,0.00011655,1.961e-05,0.00015923,2.9e-07,4.431e-05,0.00015108,0.00094974
INS,repeats,3,5+,0.00202999,0.0011034,0.00151977,0.00041054,5.5e-06,5.1e-07,1.69e-06,9.28e-06,8.056e-05,0.0020054
INS,repeats,4,0,6.68e-06,4e-07,0.00179197,0.00069732,0.00015411,0.00167679,0.00312066,7.74e-06,0.0003812,0.00514105
INS,repeats,4,1,0.00111735,0.00070187,0.00429706,0.00081438,1.915e-05,0.00070274,0.00502419,0.00111024,0.00187569,0.00195803
INS,repeats,4,2,1.4e-07,3.211e-05,0.00024381,0.00013716,0.000202,0.00042014,0.00028118,2.678e-05,8.409e-05,7.637e-05
INS,repeats,4,3,0.00024194,5.216e-05,4.136e-05,1.426e-05,3.42e-06,0.00040096,3.6e-07,8.8e-07,7.16e-05,0.00084671
INS,repeats,4,4,0.00015335,0.00039328,0.00017444,0.00017842,2.32e-06,3.82e-06,3.787e-05,0.00013889,0.00022154,0.00147529
INS,repeats,4,5+,0.00210869,0.00088997,0.00216913,0.00134421,1.324e-05,4.339e-05,0.00081404,6.95e-06,0.00017479,0.00018838
INS,repeats,5+,0,0,3e-08,0.00500427,0,4.154e-05,0.00870742,0.00370642,0,3.279e-05,0.00268878
INS,repeats,5+,1,3.972e-05,0.00177348,0.00154232,0.01092927,0.00028768,0.00565114,0.01267451,0.00122735,0.00240984,0.02465869
INS,repeats,5+,2,5.44e-06,0.00023093,0.0003739,3.579e-05,1.186e-05,0.00131759,0.00029194,2.098e-05,6.741e-05,0.00057146
INS,repeats,5+,3,8.008e-05,0.00023886,0.00043873,6.433e-05,6.834e-05,5.501e-05,3.425e-05,0.00014951,3.285e-05,0.00010848
INS,repeats,5+,4,4.29e-06,0.00019273,0.00026125,4.698e-05,1.192e-05,2.125e-05,5.911e-05,0.0001594,1.392e-05,2.705e-05
INS,repeats,5+,5+,5.888e-05,0.00019871,0.00076373,0.00038961,6.772e-05,4.37e-06,0.0003697,6.53e-06,8.63e-06,5.9e-07
DEL,MH,2,1,1.18e-05,3.929e-05,0.02010781,3.881e-05,0.00976374,9.02e-06,0.01620567,0.00017457,0.20967342,0.0014786
DEL,MH,3,1,0,6.9e-07,0.00933068,0.01161926,0.00182499,0.00089078,0.01435639,0.00095687,0.00655506,0.00132715
DEL,MH,3,2,0.0024551,0.00152373,0.01115343,0.00357764,0.00061277,0.00391239,0.00343503,0.00039736,0.04278234,0.00318019
DEL,MH,4,1,2.719e-05,5.943e-05,0.00966267,0.00534572,0.0002612,0.00252455,0.00532438,0.00180728,0.01236719,0
DEL,MH,4,2,0.00047808,3.459e-05,0.00559831,0.00071448,0.00031603,0.00952284,0.00216274,0.00170456,0.03143826,0.00057986
DEL,MH,4,3,0.00053419,1.5e-07,0.00196725,8.528e-05,2.13e-06,0.00493189,0.00053044,0.00124344,0.04887,0.00140872
DEL,MH,5+,1,0.00048459,0,4.331e-05,0.33396139,6.231e-05,0.06944086,0.00701841,2.185e-05,0.00018187,0.00156526
DEL,MH,5+,2,1e-08,2e-08,0.00081866,0.11343255,0.00114381,0.26910433,0.004024,2e-08,3.65e-06,0.0016817
DEL,MH,5+,3,0,1e-08,0.00371678,0.0213366,0.0005718,0.24172377,0.00090431,6.79e-06,0.00020239,5.567e-05
DEL,MH,5+,4,0.00036208,0,0.00054128,0.00016516,0.00105991,0.13735646,2.066e-05,0,0.00333117,2.16e-06
DEL,MH,5+,5+,0.00230482,0.00038,0.0007881,0.0007669,0,0.11141157,0.00410018,0,0.00041641,0.00051245
