Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22,low confidence hdp.23,low confidence hdp.24,low confidence hdp.25,low confidence hdp.26,low confidence hdp.27,low confidence hdp.28,low confidence hdp.29,low confidence hdp.30,low confidence hdp.31,low confidence hdp.32,low confidence hdp.33,low confidence hdp.34,low confidence hdp.35,low confidence hdp.36,low confidence hdp.37,low confidence hdp.38,low confidence hdp.39,low confidence hdp.40,low confidence hdp.41,low confidence hdp.42,low confidence hdp.43,low confidence hdp.44,low confidence hdp.45,low confidence hdp.46,low confidence hdp.47,low confidence hdp.48,low confidence hdp.49,low confidence hdp.50,low confidence hdp.51,low confidence hdp.52,low confidence hdp.53,low confidence hdp.54,low confidence hdp.55,low confidence hdp.56,low confidence hdp.57,low confidence hdp.58,low confidence hdp.59,low confidence hdp.60,low confidence hdp.61,low confidence hdp.62,low confidence hdp.63,low confidence hdp.64,low confidence hdp.65,low confidence hdp.66,low confidence hdp.67,low confidence hdp.68,low confidence hdp.69,low confidence hdp.70,low confidence hdp.71,low confidence hdp.72,low confidence hdp.73,low confidence hdp.74,low confidence hdp.75
DEL,T,1,4,0.00627101980972286,0.0474106350737605,0.0376633678385905,0.0264297487732868,0.04101441142575,0.0210551747624011,0.0196603147485431,0.0182860975650664,0.0178907165656875,0.300448607137143,0.189823516078676,0.0209016136296697,0.0493304259565617,0.372892717103719,0.0339461837477017,0.0475881455671405,0.00706118634533981,0.00912710182112061,0.0115492571698205,0.00736040534167227,0.0116699949577784,0.0531256933826891,0.0204767350711344,0.172913580513161,0.00716261052829015,0.0120383645783505,0.0173657204272023,0.0189481169432287,0.00980341351049524,0.00607542607208573,0.0160352740500429,0.00903471386277125,0.0197041148485101,0.0102355809350997,0.00410312555829901,0.00590703701518845,0.0101540343201435,0.0712842423598322,0.008966086721111,0.13511382857567,0.00639352205687682,0.0310468156239977,0.199093883308827,0.00978094485100084,0.143110046417752,0.0103198732496895,0.0368951567337899,0.00514703605369998,0.00676249090727561,0.0379085662101339,0.0753461957367357,0.0587757756202099,0.0601926076488715,0.00916637311809842,0.0226767810481968,0.17340859670549,0.012844679614837,0.308623337075317,0.0103695074704579,0.00836345595010277,0.15125645323124,0.184662866926491,0.194242951529668,0.15136160577688,0.0751211037001045,0.0796041972070056,0.195750412792213,0.145897333497174,0.0062301490349377,0.213180750736199,0.116785265801591,0.267222879166119,0.315719797872169,0.0200126205715316,0.00224841060629555
DEL,T,1,5+,0.0142655257311279,0.0318804707475677,0.328647559069174,0.0126957021895435,0.499547974556849,0.00687666209291017,0.0122344669778595,0.0127764237529981,0.0116044195156443,0.0142150825668425,0.013542997901889,0.0128552457051602,0.0101609890966402,0.0118483902572348,0.0114900604897807,0.0116758403736938,0.016986588295833,0.0109998509207605,0.0120647741440047,0.0102073870881033,0.012732207051304,0.00996894858025537,0.0113809200673905,0.0136888970749166,0.0140109043711633,0.0129056593430617,0.0162592548174676,0.0153919541732024,0.0120955622290685,0.0134198967348867,0.0128517569853626,0.0134678888635846,0.0119225231616727,0.0102237812388763,0.0107706473290975,0.012087650610638,0.0133745404895881,0.0118115373697939,0.00961191653604384,0.0137028669694031,0.0129503913840559,0.0106042199177787,0.012214982398998,0.010800088163985,0.0104616973841813,0.0129503092291599,0.00841582480168147,0.0100365573206727,0.0091693885410278,0.0129277125607308,0.0102773660462031,0.0104492994266177,0.0105216819473807,0.00788752239903206,0.00689895978420606,0.306560586653524,0.0165437344486679,0.261975960980142,0.0137407005374494,0.00978099085689985,0.0152411168224037,0.0232940593390254,0.00733032405733224,0.00997490973624625,0.180948805159238,0.0884383920993751,0.00897279916572521,0.295511796510199,0.00403127290495969,0.0730979982853096,0.00725547648946561,0.273201068628739,0.172341421675465,0.00378617145947895,0.007055357419755
INS,C,1,0,7.99338684724644e-07,5.92059625897665e-05,7.61178872959003e-07,3.94022990209514e-06,9.22066445147648e-07,0.000288359915561011,1.59489857617775e-06,1.54583744236248e-06,2.15262463190119e-06,1.06463737319892e-06,1.97704603039976e-06,7.99281605692803e-07,1.97469922426845e-06,1.45379021561163e-06,1.04091720627815e-06,1.14116604346321e-06,2.61719286335797e-06,3.13851030608322e-07,2.02390287116644e-06,0,8.36387475217043e-06,1.6974614464069e-05,2.19370086110071e-06,1.4571647479207e-06,1.46534585275985e-06,2.93666398886417e-06,1.42443662382788e-05,3.75338615143821e-06,3.23887059286878e-07,1.07062254559781e-06,4.44108402419947e-06,2.03337996551388e-06,1.04331858776396e-06,1.96661603722935e-06,4.58091499196049e-07,7.91828018121776e-07,6.84049738624595e-07,2.0179164071402e-06,1.6973188303097e-06,6.18577532851622e-06,1.49859881011254e-06,3.88753365146317e-06,2.42104566576335e-06,4.04421949596892e-06,1.67803310356585e-06,0,2.82505028589509e-06,1.62984042232425e-06,1.78288713611274e-06,0,2.04728407294883e-06,2.04487268622656e-06,5.43475307199417e-06,2.2973366210773e-05,0,3.38495617158749e-06,0,1.61292403772952e-06,0,2.36255817799513e-05,0,1.12640519047512e-05,2.12719792725834e-05,0,7.36192705802671e-06,0,0,0,0,0,0,0,1.61443954731115e-05,0,0
INS,C,1,1,0.00100719871630044,0.00115813489707994,8.27914788099827e-05,0.000486383855414577,0.000189587831884593,0.000815341966116584,0.00335782440823399,0.00374819204649632,0.00103047407378893,0.00220087160974546,0.00121774405790093,0.00208532570925252,0.000682665137707393,0.000946081940313413,0.00171043515335625,0.000955726561400439,0.000602960971212087,0.000524758923177114,0.00140343207666313,0.00172354886637647,0.000565158965396659,0.0019435933561359,0.00325983947959566,0.000975134649308532,0.00155546462270458,0.00306652979637172,0.000270183462842192,0.0046954860754492,0.00436470201094997,0.00212625637555726,0.00266354014351363,0.00279386407261607,0.00187380018362407,0.0019541608023269,0.00225564254204135,0.00141658032441986,0.00100486906603953,0.000747301709444252,0.00128062705746867,0.00139798522424467,0.0021140233881321,0.00246761198526625,0.000279227266784706,0.000617754528009253,0.000211096564428584,0.00461243890353641,0.00127974777951048,0.00198677547481326,0.0025905350087718,0.0010823425952546,0.00153136848656572,0.00125555182934311,0.00285868011586894,0.00244283460707886,0.000656130213069653,0.000330371722346939,0.00210234051706932,0.000229035213357592,0.00278873562609762,0.00151203723391689,0.000745519873990325,0.00274842866475929,0.000331842876652301,0.000538522734226792,0.000876069319905178,0.000192886351361778,0.000260710871643348,0.00244224625215041,0.00109943806498901,0.000186379393894211,0.00088367982884517,0.00168615600227741,0.00156600636089182,0.000811322455602632,0.00496200961389363
INS,C,1,2,7.72800640391786e-05,0.000363628373328385,9.77849324238496e-06,0.000146773563853044,9.99906615304588e-06,0.000904883216883347,0.000315789918083195,0.000291854109118037,2.12729963623176e-05,0.000141374971182706,8.62922443856835e-05,0.000250774603786117,0.000136138087696625,7.29131708137524e-05,0.000120746395928265,8.4826675897432e-05,0.000197900044975453,0.000218126466272784,2.37085764908069e-05,0.00025698157904842,0.000177234488795992,0.00010791004909301,0.0011290247098465,0.000325530604685484,5.31187871625446e-05,0.000322380446777533,0.000157607019991279,0.000132392166068912,0.000111741035453973,4.92486370974995e-05,6.03247246620428e-05,0.000448563620392361,0.000142934646523662,1.83550830141406e-05,4.21444179260365e-05,0.000337714649728937,4.65153822264725e-05,4.1030966945184e-05,1.44272100576325e-05,0.000104470872214941,0.000168342599669309,8.64976237450556e-05,0.000143648709501959,0.000186034096814571,1.84583641392244e-05,1.2234585951025e-05,0.000279679978303614,1.62984042232425e-05,0.000210380682061303,0.00013368219554484,5.32293858966695e-05,5.31666898418905e-05,0.000152173086015837,0.000214418084633881,0.000222547089813099,1.15088509833975e-05,0.000106447621117434,0.000116130530716525,0.000176502254816305,0,0.000140135314659836,0.000518146387618554,3.82895626906501e-05,0.000269261367113396,5.1533489406187e-05,0.000135020445953244,0.000173807247762232,0.000145920373556156,0,0,0.000139528394028185,0.000131388779398239,4.84331864193345e-05,9.01469395114036e-05,0.000542719801519615
INS,C,1,3,0.00180639352006183,0.00343797863693661,0.000519178276983088,0.00429869700818813,0.000788165679960229,0.00113390218519065,0.00710940112965728,0.00159507236490173,0.00479554117996246,0.00155743139731836,0.00708049961581344,0.0049255728950819,0.00305729903427915,0.00150053516254437,0.00172584072800917,0.00375177356222588,0.00214851401828894,0.000726878986888873,0.00560071750248073,0.00149659770173792,0.00224589951083281,0.00425456586817272,0.00853422758330213,0.00329144373260327,0.00178955362268297,0.00230495493525961,0.00540091228273321,0.0026188398829353,0.00159773486346217,0.00457191514388453,0.00256953719833474,0.00482399063018512,0.00738460896419331,0.00569138681174175,0.00632853406139342,0.00243724663977883,0.00662433766884058,0.00209728778582104,0.00712194981197951,0.00176157135188745,0.00172189003281931,0.00940005636923795,0.00146876770389643,0.00092915942919886,0.00068111363673738,0.0074998011879783,0.00853165186340317,0.00551537998914526,0.0146107600804439,0.00140044179549684,0.0025365849663836,0.0100791774704107,0.00993744599214135,0.0153385508400594,0.000890188359252395,0.000509774399441076,0.00514496835400931,0.00128227460999497,0.00330059216506491,0.00940298154842063,0.00154709387384458,0.00910135393903895,0.00116995885999209,0.000917936478795667,0.00335703873846018,0.00484144741918062,0.000999391674632832,0.000944642418284591,0.000610798924993892,0.000633689939240318,0.000139528394028185,0.00168615600227741,0.00351947821313831,0.000631028576579825,0.0116297100325632
INS,C,1,4,0.00631459975481405,0.00612956104446468,0.00224869114820746,0.0075805332566427,0.00317490463423308,0.00136265623855485,0.018633293883048,0.0242750582761393,0.0277144090108361,0.0184436447736264,0.017389980586571,0.00546288995450889,0.00981309355683521,0.00803151996115473,0.00433146467876462,0.00631369132980079,0.00628468535503429,0.00660311183296848,0.0273675037528942,0.00933699737209259,0.0138079606563332,0.0182889346125726,0.0599443384968177,0.0265203984121567,0.00733478866598943,0.0289460443462366,0.00569636800825622,0.016791625990766,0.0202892570549079,0.0195038877873372,0.0109487524809931,0.0274835702898787,0.00537622068274768,0.0321797382171839,0.0248006156749749,0.0286265624251475,0.00764357177939122,0.0234858564239024,0.0198543870175477,0.00271624267758846,0.0277001004061203,0.0387217789353989,0.00434012786349176,0.00794891341932692,0.00555848465556189,0.0136415633353928,0.0292646959115872,0.027027643723403,0.0376492276532926,0.0093199039098821,0.00363392922948417,0.015524673433832,0.0185732686235401,0.0101925168088463,0.00879444706640729,0.00389879251843447,0.0239329734812364,0.0136308210428522,0.0199712301324649,0.0511966357171545,0.0128980543612913,0.0515893577237604,0.00714738503558802,0.015396854537666,0.0163140303605872,0.00715608363552195,0.00584426870600504,0.0138393954288523,0.00415343268995847,0.0111827636336527,0.00953444025859262,0.00543073621512723,0.0165641497554124,0.00856395925358334,0.0645061249806172
INS,C,1,5+,0.0626357476921334,0.00421535118182382,0.0224352516291075,0.431145866232103,0.0171743207963877,0.00184122508325946,0.0181066020826561,0.0718941169368829,0.0387081162559121,0.0611887022278912,0.135430444206191,0.138083490558686,0.286589143847081,0.12427658560146,0.221500103258987,0.236798420626196,0.182538330802709,0.0157025947633956,0.0294544367420484,0.0457289366181027,0.0667138495410622,0.0177724213438802,0.00406346522837888,0.0070891064986342,0.0880196620106523,0.0190390452318039,0.339716647390823,0.120681942493347,0.140547874394007,0.0794230629226283,0.150937272278791,0.0142670071900316,0.057912006510308,0.0328142996585299,0.105160858829943,0.00289056818015354,0.016042334470224,0.11805618148333,0.0560234026320323,0.145195955052782,0.00454025486170431,0.00667003586249794,0.192902462526248,0.072357153112128,0.069501949706663,0.12068195582091,0.120609871855719,0.0511672102184475,0.0094920911126642,0.0394104776239359,0.15875869072089,0.0884795962603368,0.146558986092467,0.0263657666212305,0.0277147867193106,0.0429347840804157,0.115881541538967,0.0263696950928399,0.0608315021224396,0.0100408722564793,0.0298992707358225,0.00611638018427989,0.125432352978715,0.00597270668869714,0.0617076726003799,0.309061800786976,0.167984704962197,0.0472474809535512,0.00806254580991937,0.0636299250754837,0.0818566578298684,0.0725266062278281,0.00135612921974137,0.00955557558820878,0.00434175841215692
INS,T,1,0,0.00832498450721761,0.0132841089670482,0.00216418023123019,0.0165089534922938,0.00198042632648485,0.00918923708867485,0.0264093626175475,0.0135168025960176,0.016166590860513,0.00588238764626731,0.000535430583762381,0.0380961591721361,0.00564020561962229,0.010168815238137,0.00863524095984225,0.00328826995423924,0.0132832603941815,0.0225326208914939,0.0249674440766724,0.0252792090087305,0.0107376220627864,0.0163586784535156,0.0194786011793336,0.0138972716338693,0.00980059939972107,0.0174875077576874,0.0108408816987004,0.0143829757323112,0.00665102076245605,0.00351164194956083,0.00187894863257172,0.0143528158245762,0.00144343126617144,0.0220031557632011,0.00414206333573068,0.0280477361439005,0.00816071338179142,0.0160269647443098,0.0190914422033235,0.00048042855051476,0.0189892450558728,0.0339265061763191,0.022087199608759,0.00637773414514299,0.00100967251841557,0.00101547063393507,0.0219223902185459,0.00636941637044317,0.0028276589978748,0.00847190781404646,0.000704265721094396,0.000415109155303991,0.000565214319487394,0.00221310094497113,0.0270011012243927,0.00193348696521077,0.0116382732421728,0.00551620020903496,0.0159646289481348,0.0297209818791788,0.00288678748199261,0.00522652008380455,0.00597742617559594,0.0159353772718928,0.00145766155748929,0.00491860195972533,0.0182932128269749,0.00278016711722782,0.0201563645247984,0.00678420993774928,0.0100460443700293,0.0130731835501248,0.00113010768311781,0.0182998287208149,0.00860598542409676
INS,T,1,1,1.94399168125033e-05,0.000165563065489424,1.91486641746245e-05,0.000370709963288784,2.03377035181858e-05,0.000558771843727205,2.5518377218844e-05,2.28011022748467e-05,0.000118014479819524,1.39290056326858e-05,0.000188051966538612,1.81836565295113e-05,0.000145895425040069,7.4143300996193e-05,9.76380339488901e-05,0.000203698138758183,2.53666385217773e-05,2.57357845098824e-05,6.67887947484925e-05,4.47994706770234e-05,7.7664551270154e-05,0.000666859853945567,8.70168008236616e-05,3.06004597063347e-05,1.64851408435483e-05,4.0460703846573e-05,0.000141065175327471,1.36486769143208e-05,3.65992376994173e-05,1.85574574570288e-05,7.29077960639413e-05,1.87070956827277e-05,3.18212169268008e-05,9.3086492428856e-05,8.93278423432296e-05,1.4252904326192e-05,0.000231208811655113,6.59186026332464e-05,7.04387314578526e-05,0.000258427947058011,7.1433209948698e-05,0.000138979328039808,0.000256630840570915,4.95416888256193e-05,9.11171975236259e-05,0.000263043597947036,0.000505684001175221,0.000117348510407346,0.000112321889575102,2.41594329297903e-06,0.000214964827659627,0.000126782106546046,0.000263585523991717,0.000160813563475411,3.06961503190481e-05,5.21283250424474e-05,9.75769860243144e-05,4.3548949018697e-05,0.000150026916593859,0.000259881399579465,1.12108251727868e-05,9.01124152380094e-05,0.00011486868807195,1.22391530506089e-05,2.20857811740801e-05,0.000212174986497955,0.00021725905970279,1.53600393217007e-05,0,0.000149103515115369,0,4.37962597994131e-05,4.84331864193345e-05,0,7.75314002170879e-05
INS,T,1,2,0.000747349696670153,0.00465004414942417,0.000293443306442823,0.00290831183523572,0.000593309270115685,0.00471740662046285,0.00250577329830186,0.00481930281030928,0.00307242847461473,0.00376473519119357,0.00301406482175709,0.00378120145613123,0.00172054381822731,0.00270919398180056,0.000782561555679911,0.00133782699162004,0.00109620116469109,0.00587717439917143,0.00347735426164554,0.00687450339048302,0.000828023600464872,0.00742033146572159,0.00814448006364658,0.00539238386615534,0.000737068963938205,0.00834273609636434,0.00345954301316134,0.00533253807042513,0.00243012460582945,0.00172727104023114,0.000683556849391368,0.00214196245567232,0.00149455387697187,0.00532100745806355,0.00236879114234277,0.00627998801172381,0.00255424172402424,0.00258562355634897,0.00376380450621176,0.000705178387450849,0.00631559491875097,0.00819880847093583,0.00100957604262332,0.00405837426420482,0.000174347639460492,0.00471031559114461,0.00847232580739937,0.00265338020754388,0.00637560439873914,0.000745721163099526,0.000681745596291959,0.00319409113588588,0.00162227379199026,0.00490098479163157,0.00785821448167632,0.000614708040760288,0.00954923867774313,0.00393714757609776,0.0108372384457211,0.0045124861199707,0.00119955829348819,0.0105431525828471,0.000587106627923302,0.00610733737225384,0.00122944181869046,0.00318262479746933,0.000608325367167811,0.00208128532809044,0.00818470559491815,0.0047713124836918,0.00544160736709921,0.00291245127666097,0.00343875623577275,0.00567925718921843,0.00348891300976896
INS,T,1,3,0.00231496476483104,0.00632620942020926,0.00255175835187351,0.0123119519415788,0.00324965731844621,0.00980682004976957,0.00813726635322219,0.00182918944554753,0.00908762144601673,0.001231208762214,0.0181662618955662,0.00640084691878939,0.01046218880773,0.00883177555984064,0.0147204429477443,0.0230431855269715,0.0019709475486365,0.010876821316762,0.0106182618490839,0.00447010103019091,0.00332364451461249,0.0384547765958866,0.0101429415481093,0.0049208453537282,0.00275448386672533,0.00249224883854939,0.0260924624787311,0.00153922953901253,0.00882268349497457,0.00351556756556136,0.0183083688897623,0.00307040374792595,0.0113304398631166,0.00674745962373391,0.0217236150748751,0.00622495596446434,0.011430471132417,0.00749454153611869,0.0201234120521518,0.0129921901149936,0.0133570111945331,0.0204251018047875,0.0120624565220549,0.00784881898680169,0.00311744989980464,0.0240593132726906,0.0364403236377608,0.0221185643713624,0.0161583061145897,0.00104368750256694,0.0137557016861432,0.0185347260279575,0.0210949940489454,0.0145268252339454,0.00682605642719832,0.00503952274825946,0.0195375737925957,0.00420650589039859,0.0171824945063673,0.0161598979374867,0.0011939528809018,0.0163666674176035,0.00562431131967105,0.00417355119025763,0.00675824903926852,0.0143507445413163,0.0088858955418441,0.000990722536249693,0.0146591741998534,0.00827524508890297,0.00962745918794475,0.00729207725660229,0.00193732745677338,0.00658072658433246,0.00395410141107148
INS,T,1,4,0.021174945374793,0.0154983378514575,0.00697101301274345,0.0123430985208049,0.00953324758846778,0.01825575232996,0.023203522661867,0.0390367237644914,0.0533521683767792,0.0130177647610087,0.0178231862608791,0.0234301409892788,0.0118481953456107,0.00441079951416568,0.0218777896581128,0.00269619497202241,0.00448707650296327,0.0714356330767601,0.0875650251079608,0.0894610968288867,0.0474522442665639,0.329931943920724,0.0791523832366155,0.021119854423413,0.0434181976172744,0.0227999329135427,0.0841901779121343,0.00796878001642618,0.0225532275993232,0.0124417046023922,0.0406192647563344,0.0386187656570257,0.00584571404724147,0.0814369145629884,0.05329344883347,0.0579115298473633,0.0690719223576185,0.075600565554705,0.105884689250625,0.00683390712127075,0.0602466693641445,0.164420320138396,0.000938558703094258,0.0814809122950339,0.00046833903920523,0.014455163301136,0.218963997559157,0.0373151964691137,0.0312843205773702,0.0105117692677517,0.0085453637204884,0.0190193608545932,0.0110434182422922,0.00941142235768,0.0791922308043543,0.000920708078671797,0.0685034795066153,0.00115646653505207,0.0799290460935638,0.130342334679991,0.00743277708955768,0.131305053053684,0.000331842876652301,0.062994920751484,0.0425666622495104,0.0302060026232544,0.00063005127313809,0.00857090194150897,0.0818470559491815,0.0481604353822641,0.0705083484489094,0.00670082774931021,0.0280266705413216,0.0713963760930316,0.0720266708016747
INS,T,1,5+,0.0117053238578234,0.00522065360330845,0.508894133205458,0.0133839759199417,0.29371265276633,0.00783876693750246,0.0114184418122363,0.0144885160122866,0.0117144566218279,0.0125009720361017,0.0110916934178439,0.0115767947768546,0.0155779375451422,0.020187890084066,0.015364354331548,0.0135287136395969,0.0147372116910408,0.0100203218542319,0.0105841446292557,0.00979877653137883,0.0137490152533179,0.0126279006888056,0.0111673998502434,0.0135090829450232,0.0125030634886734,0.0144705749531276,0.0174824323312192,0.0109851376144911,0.0158108706861483,0.00802146098580069,0.0153502368393101,0.0120929173309041,0.00927145063016443,0.00915590873066079,0.0119676404164968,0.0121110095371726,0.0133307613063161,0.00946335531068514,0.0101923995760098,0.0144444727004552,0.0203889363445179,0.011123205660249,0.0137353990770974,0.0106282088354063,0.58086022017808,0.00981213793272201,0.0105374375663887,0.0100235185972941,0.00678210266577285,0.00970242826460377,0.0136451483462039,0.00934711304874159,0.0116765669751795,0.00882943041367375,0.00968847244444956,0.256499115849448,0.0119132629300595,0.0345198002554872,0.0108195882202395,0.00982824202045975,0.0114910958021065,0.0144517785937958,0.337148108282883,0.0169145095159415,0.0208489774283316,0.0344302137180773,0.159316068480056,0.074711231260752,0.0106279012948937,0.0067096581801916,0.0169759546067625,0.00584680068322165,0.0238614165092588,0.00180293879022807,0.0025585362071639
DEL,repeats,2,0,0.000928847538423731,0.00322456686456776,0.000353334512338435,0.00442028124516706,0.000439830918507922,0.00959283500448302,0.00168374380862718,0.00225955058950124,0.00177452244655666,0.000837958332488647,0.00284182922346168,0.00113038401085105,0.00324594088958574,0.000843757475137671,0.0017749720201455,0.00428070402337108,0.00132047446082807,0.00248789711963217,0.00192617727538726,0.00394727643833378,0.000993309696757764,0.00606236230859607,0.00378413398539873,0.00124296152997636,0.00179138530499892,0.00271771937369441,0.00472958908679368,0.00212202804325402,0.00349733246617971,0.00174475787514257,0.0016905726518786,0.00228267234928588,0.00242049912361239,0.00260511071064982,0.00428086505998708,0.00349473295798046,0.00188934537808113,0.00263607146652748,0.00346337907324695,0.000917556673729906,0.00509923221787629,0.00374563867318477,0.00194732773049565,0.00218488958269721,0.000465318579618811,0.0069614794061332,0.00665581847356883,0.00328412845098336,0.00352655075523099,0.000508153405956589,0.000927419685045818,0.0036500977449144,0.00360595866326813,0.00430367727015147,0.00315402944528219,0.000438690319837739,0.00594332551239006,0.000340326971960929,0.006592359217389,0.00670966522550618,0.000319508517424425,0.00435918808713871,0.000808335212358169,0.00181139465149012,0.0015165569739535,0.00362626340560142,0.00186842791344399,0.00127488326370116,0.00329831419496702,0.0019383456964998,0.00232547323380308,0.000525555117592958,0.000742642191763129,0.00279455512485351,0.00620251201736703
DEL,repeats,2,1,0.0401010312939816,0.00592063985688724,0.00335686019610795,0.0406739144068549,0.00313106860283798,0.0292767437926786,0.016018129305933,0.00985510015442143,0.0174747535118172,0.015519085909449,0.0363092644260688,0.00339215113456026,0.0213346504189963,0.014557136918969,0.0199327317664615,0.0418925858442156,0.0496076827897826,0.0084253309166804,0.0201002468004987,0.00724028368403278,0.0129751576988671,0.0116567102469685,0.0374325802602022,0.0355303394815,0.019641495810393,0.0247394363301881,0.0202770850880325,0.0231641932420624,0.00374510606653418,0.0566309364235783,0.00338447611677534,0.029329065946579,0.0634676779901511,0.0300662815158414,0.034140185160584,0.0325152298221436,0.0266875165026999,0.0187060850941896,0.0269678502353757,0.00344616416635337,0.00379944751657201,0.00831932201413119,0.0288507941836799,0.0199420463346228,0.00905785488973812,0.0632833958316766,0.0400818134562795,0.0456550899101469,0.0706665145269644,0.0412602848719268,0.00312825006346581,0.054688075120443,0.0405731490589725,0.0833703459788951,0.00726347656924476,0.00829652757656094,0.034072109392672,0.0202067123446754,0.0238719299639053,0.0267677841566849,0.0399217484402939,0.035763364797585,0.015817843787093,0.0195336882687718,0.000773002341092805,0.0167039580279299,0.0210958546971409,0.00951554435979356,0.0284632299047154,0.00540500242293212,0.0094414213292405,0.000328471948495598,0.0161282510776384,0.0313711349499684,0.0424872073189642
DEL,repeats,2,2,0.0195124328179816,0.00502692628757382,0.00133642711988322,0.0162862366878277,0.00122672973663842,0.00121814513709547,0.00722151311780625,0.00429534120922052,0.00348687202874488,0.00484263617166692,0.00581507385953228,0.00593446610186764,0.00579678765222898,0.00429080590636942,0.00742881791776588,0.0066839997109046,0.0240870325341232,0.00276785223893479,0.0079967293729602,0.00241080228467454,0.00758523784071837,0.00877708815038538,0.0149222844908274,0.0167302913367767,0.0131785879267957,0.0126609373439897,0.0087612042279117,0.00845023709457885,0.00116113510754346,0.0143955907481082,0.00091930439300929,0.00923561180336402,0.013883440447375,0.00979047017200679,0.00528958254121678,0.0100867012088442,0.0130537211621731,0.00243831565862774,0.00579719246492279,0.000991098669302265,0.00150609180416311,0.00557180760595959,0.0142995027172203,0.00452244845136725,0.00251134434279666,0.00546885992010815,0.0281855267023753,0.00698060652881476,0.0126656302149449,0.0182363452898367,0.000986790923161334,0.00722862494581087,0.00263313786338118,0.00765778873692433,0.00265521700259766,0.0029868853258088,0.00441314095882695,0.00743557981393308,0.00389187471869953,0.00205542561485577,0.0139798989904652,0.0150825655004618,0.00447987883480606,0.00102808885625115,0.000883431246963205,0.00144664763521333,0.0128834622403754,0.00324864831653969,0.00146591741998534,0.000149103515115369,0.000418585182084554,0.00214601673017124,0.00205033822508516,0.00378617145947895,0.00829585982322841
DEL,repeats,2,3,0.00575531846388591,0.00128186576735222,0.000392756497224009,0.00763982433516947,0.00112538079025958,0.000702355742885742,0.0064452665990242,0.0110709013028395,0.0032236186987612,0.0032423531200773,0.00511171066001123,0.00404176725958708,0.00710973031881171,0.000698266623559923,0.00106256828416873,0.00237647828551214,0.0038583462481735,0.00524162606218958,0.00331977896667615,0.00369718708554336,0.0020543269510331,0.00216911323401567,0.00846402915574691,0.0023594411598332,0.00880746124801308,0.00509739609267067,0.00473372454795963,0.0088375183020227,0.00997021534602798,0.00300737873058426,0.0058592701892605,0.00389351595796597,0.00223635339287205,0.00348418807929134,0.00416542600218968,0.00669015492511089,0.0142631211000614,0.000904026550398808,0.00239491686956699,0.00328877054966112,0.0118614095820408,0.0037475824400105,0.000836874785132197,0.00518570044870615,0.000345507016024209,0.00365202390638095,0.00542127149863268,0.00713707120935789,0.00603863873001384,0.00390255373259212,0.00480907028735679,0.00387707861308555,0.00841299775544698,0.00274148836781891,0.00549077388831973,0.000133367273160547,0.0109064458469904,0.000245164453734887,0.00893983920644586,0.00226805585087533,0.00242714364990835,0.00568834621189934,0.000467983543996835,0.00727005691206169,0.001928824889203,0.00667386775711751,0.000434518119405579,0.00388608994839027,0.00158807720498412,0.00488314012002833,0.00437188967954979,0.000240879428896772,0.00187274987488094,0.00658072658433246,0.00333385020933478
DEL,repeats,2,4,0.00793593038258843,0.00177855496382049,0.000385020795654635,0.00194905348407089,0.00103207445743488,0.00148027847328988,0.0036903138525854,0.00151407048292194,0.00469120219780442,0.00332850002752531,0.0104258940929005,0.000952144212781552,0.00150297842722409,0.000766482933677084,0.0012443124283849,0.00334913214322395,0.00367453878015459,0.00348657109902785,0.00590545944908207,0.000955557940484642,0.00185160255823049,0.0077307244159217,0.0166889449176338,0.0119239791322351,0.00683327404788237,0.00505301983683895,0.00159399053163191,0.00176579757579025,0.000455709092416638,0.00780198336395314,0.0008371443385616,0.00646004815043758,0.0151448126199816,0.00877569629679645,0.00699688955872046,0.0108044933072716,0.0207239708813707,0.00167218006271684,0.0109044248253247,0.00135743403042439,0.00277640406220184,0.00918332636816887,0.00234357220445892,0.0050107879555055,0.000225359845808894,0.00349297428901762,0.0128285533482496,0.011716922796089,0.0244291195390167,0.00769075281598324,0.00244650446717385,0.0148948526464742,0.0105651599719567,0.012038043894445,0.00345331691089291,0.000612677067057336,0.00724287355353207,0.00734203021974477,0.00516269095337693,0.00945023271198053,0.0083464593411398,0.0193966973799815,0.000599869815486852,0.00452848662872529,0.000831897757557018,0.000154309081089422,0.00219431650299818,0.000814082084050135,0.00549719032494503,0.00164013866626906,0.003023115203944,0,0.00657076895755639,0.00631028576579825,0.010544270429524
