Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.997),hdp.2 (ID8 0.999),hdp.3 (ID3 0.998),hdp.4 (ID5 0.974),hdp.5 (ID1 1),hdp.6 (ID6 1),hdp.7 (ID13 0.999),hdp.8 (ID11 0.999),hdp.9 (ID9 0.998),hdp.10 (ID4 0.998),hdp.11 (ID14 0.917),hdp.12 (False Positive) (ID5 0.972),hdp.13 (ID12 0.993),hdp.14 (ID10 0.987)
INS,repeats,5+,0,3.02074606781944e-06,0.000203322652700755,0.000303827311274649,0.0046258287638455,6.64517463984535e-06,0.00880881340736051,0.00287718741531876,0.000974199001022008,0.000145359304700363,0.000107270454605037,0.00245804684915769,0.00477258377142592,0.00959898766146364,0.0663443219730359
INS,repeats,5+,1,0.000235865557962382,0.00984135172861848,0.000749077135569784,0.00452947624525961,0.00121837835180001,0.00633066852431858,0.0124600538379305,0.00125888262489442,0.00206369207818156,0.00228061573195976,0.0292757018440434,0.0055113507461992,0.00448189483716515,0.278021292689103
INS,repeats,5+,2,3.57726086810436e-05,0.000103725185716528,0.00011092402531139,0.000419392731969464,0.000162676568314792,0.00118468886539921,6.15542941385713e-05,0.000936156256514008,0.000134821139790034,0.00018597517611938,0.000744882834217634,0.00017413179182017,0.000897124888005077,0.0104914871678535
INS,repeats,5+,3,9.99821263981697e-05,5.53835490721674e-05,6.75574515859266e-05,0.000130492664163721,0.000223096081530813,1.56009346262504e-05,3.41538894647386e-05,7.40622045083525e-05,7.58465081430841e-05,3.4377808654601e-05,4.99592535531059e-05,0.00011023118634483,0.00028282821690096,0.00379722370878606
INS,repeats,5+,4,2.60234320966149e-05,4.45935778878569e-05,2.59777998487618e-05,8.11433512288823e-05,0.000219589294187419,2.32127226438626e-05,3.29268614698244e-05,0.000159202516166605,3.80022695148318e-05,8.33588787357313e-05,0.000454044245684761,0.000161992957156585,0.00165159246660626,0.0012382557266562
INS,repeats,5+,5+,0.000120517294106351,0.000219235433147539,7.99338530929345e-05,0.000348828865510919,8.24237939508862e-05,6.9754477086356e-05,2.96419046330461e-05,0.000185467746534407,0.000101518209797172,0.000138241959786013,0.000270765310617893,0.000538485936139435,0.004216082933314,0.00473944038563913
DEL,MH,2,1,0.000287184813456871,0.00389500970403097,0.00634880739126677,0.028778718382548,0.000995442968910368,0.000566234319778069,0.00948429839423291,0.000413424467729424,0.00490841438491449,0.200235435152233,0.00222220279890169,0.0319113639145405,0.00623550748201069,0.00265168129867826
DEL,MH,3,1,1.22902357536143e-05,0.00974641593138274,0.000568252430782151,0.012804796479003,5.99317007400696e-05,0.000964931763732157,0.00072665177557086,0.000290141496278843,0.00376243261734543,0.0070994221964987,0.00142560989784425,0.0130816731080681,0.0146492584345163,0.00534378640782557
DEL,MH,3,2,0.00258610795308415,0.00350858519295687,0.000595342842434948,0.00897934233082229,0.00133691741862865,0.00424567443087223,0.00122091217821517,0.00114517903132881,0.00197931190216318,0.0543375890916987,0.00355573891893984,0.00865237502473896,0.00601647101403162,0.0232583723040989
DEL,MH,4,1,0.00014576854729297,0.00573062408043949,0.00016822915247074,0.00871762283071897,6.5791802176431e-05,0.00254579028745516,0.00158003525357707,7.79589005971562e-05,0.00261541533159852,0.0110512063867808,0.000116558019427893,0.00888321311154771,0.0035215221006553,0.000662668932813415
DEL,MH,4,2,0.000482242443121657,0.00171151583893138,0.000336390873923053,0.00695928837549628,0.000113439902040954,0.00871171077101631,0.000402658415086972,0.00035126467146668,0.00281074566611834,0.0310966615392993,0.00126301498951331,0.00559692049249897,0.00504770667108625,0.00100637187854274
DEL,MH,4,3,0.000592594943423624,0.00121861490752162,0.000233513616810544,0.00290121294232932,0.000120430610517931,0.00482870896189461,0.000706159441892017,0.000661451671663888,0.00181950940617096,0.038175589705328,0.00298470234355452,0.00323164978690561,0.000549339421288402,0.00111416870646019
DEL,MH,5+,1,0.000546956161353607,0.302749244958158,0.0016597161816634,0.00858509903517531,3.93698967407316e-05,0.0664425532271465,0.00840612725221351,0.000166945950702049,0.000385187809914944,0.000638024248653768,0.0076924899773404,0.00895851560067041,0.00667754312100782,0.00214286418182912
DEL,MH,5+,2,7.14794763004857e-05,0.111729042104931,0.00252521578017209,0.00775746742383138,1.95474335252572e-05,0.255737349033205,0.00849988378499026,0.000257206920682127,0.00013560713551539,0.000491721828172742,0.00485894118087117,0.00817705830495309,0.00134529883170967,0.0012820984663689
DEL,MH,5+,3,3.02041179123502e-05,0.0426079614152572,0.0012625418638805,0.00690514726002427,1.77479898476925e-05,0.221270128691712,0.00335231777520772,0.000717616550866934,0.000710344676467379,0.00152079646075401,0.0016059572385706,0.00749589865207126,0.0032179479678443,0.00083884434560387
DEL,MH,5+,4,0.000400878965347695,0.0147616860723102,0.000621590366357415,0.00209470787653596,7.87779038311469e-05,0.12492340880618,0.00037695845865806,0.000374432528020305,0.000456551231328219,0.00390388234506389,0.000246606801700607,0.00271188796847291,0.00104250169949455,0.000588055829907868
DEL,MH,5+,5+,0.00204502503131869,0.0107934210626295,0.000146558508923963,0.000828710867014461,0.000616502869590554,0.0999975763756794,0.0119640156939393,0.000565582956350884,0.000363940973085082,0.00046830489703228,0.000513381886688341,0.000756286942328969,0.00925127989480655,0.0344087072485523
